scenario_id,topology_family,uniform_headway_min,span_id,span_start_min,span_end_min,reference_budget_feasible_no_extension_policy_count,current_lower_bound_non_regression_pass,minimum_worst_municipality_threshold_margin_vs_current_lower_bound,s8_complete_supported_route_count,s8_incomplete_supported_route_count,public_population_coverage_share_5min,public_population_coverage_share_8min,public_population_coverage_share_10min,public_worst_municipality_coverage_share_5min,public_worst_municipality_coverage_share_8min,public_worst_municipality_coverage_share_10min,public_operational_unknown_distance_share_lower_bound,public_explicit_field_check_pending_count,public_distance_km,public_runtime_min,public_route_count,equivalent_metric_scenario_count,frontier_timing_key
P2_b8eff834dd2b81f2,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H30_CORE_0600_2200
P2_b92367546f38737a,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H30_CORE_0600_2200
P2_b9f0fdf1e1b5eb2f,single_compact_loop,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.074800798595,0.198119887638,0.230158322903,0.0,0.0,0.0,0.0,1,4.413391786,8.505639283,1,2,H30_CORE_0600_2200
P2_ba0ab300ff403ecc,single_compact_loop,30,CORE_0600_2200,360,1320,3,True,0.0,1,0,0.113656338676,0.259601799711,0.342233567091,0.0,0.0,0.0,0.0,2,12.84966152,23.74674849,1,2,H30_CORE_0600_2200
P2_bad6f092db1c2bce,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H30_CORE_0600_2200
P2_bb298f7a70daa3ef,multiple_short_radials,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H30_CORE_0600_2200
P2_bb46a65f3c3c5af0,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H30_CORE_0600_2200
P2_bb55cf0374348e57,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H30_CORE_0600_2200
P2_bbaff05fb9b64571,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H30_CORE_0600_2200
P2_bc1e37be7e7a349b,single_compact_loop,30,CORE_0600_2200,360,1320,6,True,0.033694851388,1,0,0.069467514842,0.167197901645,0.242930055834,0.033694851388,0.055548320348,0.063137253657,0.0,1,10.991932586,17.85583519,1,2,H30_CORE_0600_2200
P2_bc82047a24b6896c,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H30_CORE_0600_2200
P2_bcd8af140e58607d,trunk_plus_branches,30,CORE_0600_2200,360,1320,9,True,0.0,2,0,0.094102411202,0.166041526844,0.192118128396,0.0,0.0,0.0,0.0,1,3.508413112,6.750994457,2,2,H30_CORE_0600_2200
P2_bd6504c418a81b5e,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H30_CORE_0600_2200
P2_bd736840fc691a7e,two_radial_out_and_back_feeders,30,CORE_0600_2200,360,1320,9,True,0.0,2,0,0.05981588606,0.134315712241,0.161453038602,0.0,0.0,0.0,0.0,1,2.82687926,6.860398402,2,2,H30_CORE_0600_2200
P2_bdadca9979f00fca,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H30_CORE_0600_2200
P2_be37f45250552e5f,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H30_CORE_0600_2200
P2_bf320ea33a8a1c1f,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H30_CORE_0600_2200
P2_bf425d97ae099d1b,hybrid_interlined,30,CORE_0600_2200,360,1320,6,True,0.0,2,0,0.086465238466,0.193012873693,0.246534820891,0.0,0.0,0.00566028293,0.0,1,10.861487441,21.966841839,2,2,H30_CORE_0600_2200
P2_bfa9422003ecc7da,blank_slate,30,CORE_0600_2200,360,1320,3,True,0.0,1,0,0.106141244332,0.225980162257,0.272163885466,0.0,0.0,0.0,0.0,1,11.396137315,18.293837088,1,2,H30_CORE_0600_2200
P2_bff415eb9665e470,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H30_CORE_0600_2200
P2_c02f25952e4cdd41,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H30_CORE_0600_2200
P2_c0d87aafa45c926e,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H30_CORE_0600_2200
P2_c0eedc7ae4e76d8a,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H30_CORE_0600_2200
P2_c12b8662f31ab0d4,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H30_CORE_0600_2200
P2_c2062a5e9068efa2,blank_slate,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.070654446895,0.149372738154,0.17329008898,0.0,0.0,0.0,0.0,2,2.75908188,7.417202799,1,2,H30_CORE_0600_2200
P2_c21c891d1a9ecf36,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H30_CORE_0600_2200
P2_c25383ba20a6fbb2,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H30_CORE_0600_2200
P2_c26b57e3e0ff901b,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H30_CORE_0600_2200
P2_c277984d6e045668,blank_slate,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.066136482463,0.145379624646,0.180188350111,0.0,0.0,0.0,0.0,1,2.859675502,7.473577478,1,2,H30_CORE_0600_2200
P2_c281f4cf491af85b,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H30_CORE_0600_2200
P2_c2e3cb6f5bf23f21,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H30_CORE_0600_2200
P2_c33b7184e40a10d6,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H30_CORE_0600_2200
P2_c37dde5408462656,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H30_CORE_0600_2200
P2_c38b2ffcdcd880b8,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H30_CORE_0600_2200
P2_c49f08eb4aa7f714,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H30_CORE_0600_2200
P2_c4a5c24fb4eef048,short_turn_overlay,30,CORE_0600_2200,360,1320,6,True,0.0,2,0,0.099190061994,0.207963990721,0.267960862408,0.0,0.0,0.0,0.0,1,5.179521133,9.391619278,2,2,H30_CORE_0600_2200
P2_c578b12e08508aa0,single_compact_loop,30,CORE_0600_2200,360,1320,6,True,0.0,1,0,0.082656930236,0.22433190438,0.322462923119,0.0,0.0,0.0,0.0,1,10.988723661,20.803091147,1,2,H30_CORE_0600_2200
P2_c59c7f0128a29424,short_turn_overlay,30,CORE_0600_2200,360,1320,3,True,0.0,2,0,0.095912842215,0.20402738782,0.262318306109,0.0,0.000465712767,0.0133129396,0.0,2,7.712030368,17.241496703,2,2,H30_CORE_0600_2200
P2_c5f0d5f358ebf531,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H30_CORE_0600_2200
P2_c61d692effbe3d3b,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H30_CORE_0600_2200
P2_c6335ac2a40f05e3,two_radial_out_and_back_feeders,30,CORE_0600_2200,360,1320,3,True,0.0,2,0,0.079968916101,0.185345938412,0.266784831132,0.0,0.0,0.007765537274,0.0,0,12.95031,22.133840243,2,2,H30_CORE_0600_2200
P2_c6433bd002dd2305,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H30_CORE_0600_2200
P2_c65574f98cb30634,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H30_CORE_0600_2200
P2_c69eee4e46956f64,hybrid_interlined,30,CORE_0600_2200,360,1320,3,True,0.0,2,0,0.102317463472,0.234436678153,0.274874473309,0.0,0.0,0.0,0.0,0,13.242068763,24.977938605,2,2,H30_CORE_0600_2200
P2_c70a12a0676792af,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H30_CORE_0600_2200
P2_c7ebca6a48dd8f7b,hybrid_interlined,30,CORE_0600_2200,360,1320,9,True,0.0,2,0,0.051178283843,0.104063092807,0.13410068674,0.0,0.0,0.0,0.0,1,2.086507658,5.190359643,2,2,H30_CORE_0600_2200
P2_c8f3c9c3e4f007d6,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H30_CORE_0600_2200
P2_c9389dec665e6023,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H30_CORE_0600_2200
P2_c9c89cd25ce170dd,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H30_CORE_0600_2200
P2_c9e5ead3991c5de1,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H30_CORE_0600_2200
P2_ca014cea5ee9fa1e,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H30_CORE_0600_2200
P2_ca0a22b046af04c8,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H30_CORE_0600_2200
P2_cab045ef06641944,hybrid_interlined,30,CORE_0600_2200,360,1320,9,True,0.0,2,0,0.057387590643,0.127473498172,0.164153989957,0.0,0.0,0.0,0.0,0,2.73714877,6.901179625,2,2,H30_CORE_0600_2200
P2_cb4a7382b891ce23,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H30_CORE_0600_2200
P2_cb72983f218313fa,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H30_CORE_0600_2200
P2_cc43419ab928c83c,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H30_CORE_0600_2200
P2_cc467083dcb53297,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H30_CORE_0600_2200
P2_cc55791a93ebef4a,single_compact_loop,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.085972873306,0.183269408704,0.235552002807,0.0,0.0,0.0,0.0,0,7.677496868,12.387182942,1,2,H30_CORE_0600_2200
P2_cc71ddb4676b8043,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H30_CORE_0600_2200
P2_ccd1f7bec7abe822,hybrid_interlined,30,CORE_0600_2200,360,1320,9,True,0.0,2,0,0.071586529939,0.182860711903,0.222075468729,0.0,0.0,0.0,0.0,0,4.498274721,9.542868551,2,2,H30_CORE_0600_2200
P2_ccf852341fe69dd8,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H30_CORE_0600_2200
P2_cd02359e01a62e60,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H30_CORE_0600_2200
P2_cd0bd60e9c9c3056,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H30_CORE_0600_2200
P2_cdc04e86bd158a94,multiple_short_radials,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H30_CORE_0600_2200
P2_cdd20a132d6e273d,blank_slate,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.07116275898,0.201605561666,0.300731020634,0.0,0.0,0.000465712767,0.0,1,9.418848321,19.611421438,1,2,H30_CORE_0600_2200
P2_cde302a5e80f6abc,two_radial_out_and_back_feeders,30,CORE_0600_2200,360,1320,3,True,0.0,2,0,0.082317405553,0.193995863761,0.281659302911,0.0,0.0,0.0,0.0,0,12.576431217,20.956354783,2,2,H30_CORE_0600_2200
P2_cec2e62f1e601757,short_turn_overlay,30,CORE_0600_2200,360,1320,6,True,0.0,2,0,0.053513986434,0.141975887424,0.200130824459,0.0,0.003771614222,0.009189912991,0.0,2,5.839243536,14.88387891,2,2,H30_CORE_0600_2200
P2_cf4440f9f0f6c134,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H30_CORE_0600_2200
P2_cf57c328b66056ff,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H30_CORE_0600_2200
P2_cfd90b75bc45c4ab,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H30_CORE_0600_2200
P2_d0068bcc1f212b27,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H30_CORE_0600_2200
P2_d0097b8f1cee7cbb,single_compact_loop,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.065026297416,0.151201455676,0.177528580167,0.0,0.0,0.0,0.0,2,2.72099976,7.246330176,1,2,H30_CORE_0600_2200
P2_d04f77402d8f74a2,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H30_CORE_0600_2200
P2_d05bdb6a93a65e70,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H30_CORE_0600_2200
P2_d0d0b5ea4ebd2731,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H30_CORE_0600_2200
P2_d0e0b24899b29520,single_compact_loop,30,CORE_0600_2200,360,1320,6,True,0.031914729768,1,0,0.068138314628,0.15768180149,0.206576856134,0.031914729768,0.060146651461,0.063137253657,0.0,0,10.525415111,18.807109972,1,2,H30_CORE_0600_2200
P2_d124223778a43188,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H30_CORE_0600_2200
P2_d1c38a01effa44c9,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H30_CORE_0600_2200
P2_d26c41f30f5c0a4a,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H30_CORE_0600_2200
P2_d33cefe9bcb378ba,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H30_CORE_0600_2200
P2_d3d2a2b88b3c3353,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H30_CORE_0600_2200
P2_d3f1c177fe6ab1da,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H30_CORE_0600_2200
P2_d45292357b50599e,hybrid_interlined,30,CORE_0600_2200,360,1320,3,True,0.0,2,0,0.077016387079,0.185042102043,0.258668851154,0.0,0.017816214136,0.131607387804,0.0,0,12.526071847,22.569682569,2,2,H30_CORE_0600_2200
P2_d4bdc72969086a78,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H30_CORE_0600_2200
P2_d4ef726b9aeb5d8c,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H30_CORE_0600_2200
P2_d4f8702644537c14,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H30_CORE_0600_2200
P2_d4fcd60342636388,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H30_CORE_0600_2200
P2_d51ea3b62c399efc,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H30_CORE_0600_2200
P2_d52ca5af3392abe9,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H30_CORE_0600_2200
P2_d54835ec8d758b8d,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H30_CORE_0600_2200
P2_d5ce4238e640e7da,trunk_plus_branches,30,CORE_0600_2200,360,1320,6,True,0.0,2,0,0.102805190948,0.218536657955,0.28556575054,0.0,0.0,0.0,0.0,1,6.309850133,14.222128386,2,2,H30_CORE_0600_2200
P2_d5d1f0b0bddd64c6,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H30_CORE_0600_2200
P2_d5e643d07bc08bf6,blank_slate,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.053717137723,0.157969892058,0.205046174247,0.0,0.0,0.0,0.0,2,3.849749723,10.150160908,1,2,H30_CORE_0600_2200
P2_d60f4485e5230e80,blank_slate,30,CORE_0600_2200,360,1320,3,True,0.0,1,0,0.079968916101,0.185345938412,0.266784831132,0.0,0.0,0.007765537274,0.0,0,12.329757227,20.441423589,1,2,H30_CORE_0600_2200
P2_d63fe1687d183dc8,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H30_CORE_0600_2200
P2_d745445949d8cd1f,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H30_CORE_0600_2200
P2_d7d0362ddf596eb0,blank_slate,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.105248975141,0.203559637744,0.244629978285,0.0,0.0,0.0,0.0,3,8.300618229,19.10388129,1,2,H30_CORE_0600_2200
P2_d7e268dc5c3f9af7,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H30_CORE_0600_2200
P2_d82899d5ea096a60,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H30_CORE_0600_2200
P2_d829af60b7c029c9,single_compact_loop,30,CORE_0600_2200,360,1320,3,True,0.0,1,0,0.096024205604,0.21717760723,0.303293861766,0.0,0.000465712767,0.013951238382,0.0,3,11.628486655,27.570418184,1,2,H30_CORE_0600_2200
P2_d8707add1abceb22,single_compact_loop,30,CORE_0600_2200,360,1320,9,True,0.023017925773,1,0,0.077856653679,0.173344913136,0.240089214645,0.023017925773,0.050908041569,0.063137253657,0.0,1,9.478237182,18.275567001,1,2,H30_CORE_0600_2200
P2_d888fad19ef4cbd1,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H30_CORE_0600_2200
P2_d8dce4f9ed44fba4,blank_slate,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.089644584924,0.205491097133,0.273710136617,0.0,0.0,0.0,0.0,0,8.058230847,13.661199753,1,2,H30_CORE_0600_2200
P2_d8f02ce2a4054ae4,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H30_CORE_0600_2200
P2_d9d72a0880d1406a,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H30_CORE_0600_2200
P2_d9dbbf7d79e68e72,blank_slate,30,CORE_0600_2200,360,1320,6,True,0.030595485015,1,0,0.049620270834,0.120824258335,0.170303894395,0.030595485015,0.055548320348,0.063137253657,0.0,0,10.073205969,16.439929415,1,2,H30_CORE_0600_2200
P2_d9e6da2c9e5f6b51,two_radial_out_and_back_feeders,30,CORE_0600_2200,360,1320,9,True,0.0,2,0,0.076687637483,0.205048668111,0.231226087749,0.0,0.0,0.0,0.0,1,4.588005211,9.502087328,2,2,H30_CORE_0600_2200
P2_daadda001ff13f06,two_radial_out_and_back_feeders,30,CORE_0600_2200,360,1320,3,True,0.031914729768,2,0,0.057559959034,0.149549498811,0.197764962035,0.031914729768,0.060146651461,0.063137253657,0.0,0,11.666718019,19.604627788,2,2,H30_CORE_0600_2200
P2_dabed44a5dc1df11,single_compact_loop,30,CORE_0600_2200,360,1320,3,True,0.0,1,0,0.106141244332,0.225980162257,0.272163885466,0.0,0.0,0.0,0.0,1,11.396137315,18.293837088,1,2,H30_CORE_0600_2200
P2_db64c09f51caac4c,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H30_CORE_0600_2200
P2_db6f3325cd8f9872,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H30_CORE_0600_2200
P2_dc4edd9394a7c4ab,single_compact_loop,30,CORE_0600_2200,360,1320,3,True,0.0,1,0,0.078040190948,0.179607644912,0.27516258189,0.0,0.002260418981,0.020638447805,0.0,3,12.116992844,22.223959777,1,2,H30_CORE_0600_2200
