source_anchor_id,source_kind,source_record_id,source_name,municipality,lon,lat,graph_node_id,snap_distance_m,snap_status,evidence_status,source_scope,physical_status,candidate_status,highway,road_uncertainty_flags,route_ready,epoch_id,routing_anchor_id,collapse_reason
P2V2S_0010,PROPOSED_STOP,P2V2S_0010,P2V2S_0010,La Valletta Brianza,9.380457340,45.712897213,n:529610.77:5062218.43,1.473681660,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,conditional_motor_vehicle=destination|missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0010,UNIQUE_GRAPH_NODE
P2V2S_0011,PROPOSED_STOP,P2V2S_0011,P2V2S_0011,Olgiate Molgora,9.396193185,45.713031075,n:530830.52:5062227.14,14.489655805,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0011,UNIQUE_GRAPH_NODE
P2V2S_0012,PROPOSED_STOP,P2V2S_0012,P2V2S_0012,Olgiate Molgora,9.392608766,45.713343828,n:530557.16:5062272.83,0.945285054,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0012,UNIQUE_GRAPH_NODE
P2V2S_0013,PROPOSED_STOP,P2V2S_0013,P2V2S_0013,La Valletta Brianza,9.377382744,45.714761405,n:529373.94:5062424.41,2.787282013,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0013,UNIQUE_GRAPH_NODE
P2V2S_0014,PROPOSED_STOP,P2V2S_0014,P2V2S_0014,Merate,9.399618161,45.714742930,n:531107.57:5062432.70,5.645186241,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0014,UNIQUE_GRAPH_NODE
P2V2S_0015,PROPOSED_STOP,P2V2S_0015,P2V2S_0015,Calco,9.407873366,45.716020980,n:531743.02:5062574.32,2.923204955,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,primary,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0015,UNIQUE_GRAPH_NODE
P2V2S_0016,PROPOSED_STOP,P2V2S_0016,P2V2S_0016,La Valletta Brianza,9.373871256,45.716447689,n:529099.45:5062605.42,6.597419137,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0016,UNIQUE_GRAPH_NODE
P2V2S_0017,PROPOSED_STOP,P2V2S_0017,P2V2S_0017,Olgiate Molgora,9.398057519,45.716596579,n:530977.41:5062635.71,2.591501214,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0017,UNIQUE_GRAPH_NODE
P2V2S_0018,PROPOSED_STOP,P2V2S_0018,P2V2S_0018,Olgiate Molgora,9.394987053,45.716706338,n:530732.54:5062644.97,8.584526168,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0018,UNIQUE_GRAPH_NODE
P2V2S_0019,PROPOSED_STOP,P2V2S_0019,P2V2S_0019,Olgiate Molgora,9.389448624,45.717537994,n:530311.42:5062739.22,2.529167353,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0019,UNIQUE_GRAPH_NODE
P2V2S_0020,PROPOSED_STOP,P2V2S_0020,P2V2S_0020,Calco,9.405631668,45.717585914,n:531569.94:5062751.99,2.411858827,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0020,UNIQUE_GRAPH_NODE
P2V2S_0021,PROPOSED_STOP,P2V2S_0021,P2V2S_0021,Merate,9.433953874,45.717753953,n:533775.46:5062778.53,3.491363168,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0021,UNIQUE_GRAPH_NODE
P2V2S_0022,PROPOSED_STOP,P2V2S_0022,P2V2S_0022,Olgiate Molgora,9.393260237,45.718319983,n:530610.94:5062818.38,10.259703889,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0022,UNIQUE_GRAPH_NODE
P2V2S_0023,PROPOSED_STOP,P2V2S_0023,P2V2S_0023,La Valletta Brianza,9.374400277,45.718479943,n:529137.62:5062842.36,4.755391797,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0023,UNIQUE_GRAPH_NODE
P2V2S_0024,PROPOSED_STOP,P2V2S_0024,P2V2S_0024,La Valletta Brianza,9.385147081,45.718745431,n:529975.45:5062872.69,2.479443642,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0024,UNIQUE_GRAPH_NODE
P2V2S_0025,PROPOSED_STOP,P2V2S_0025,P2V2S_0025,Olgiate Molgora,9.396802594,45.719345792,n:530863.25:5062932.32,19.719807238,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0025,UNIQUE_GRAPH_NODE
P2V2S_0026,PROPOSED_STOP,P2V2S_0026,P2V2S_0026,Merate,9.411504419,45.719302868,n:532027.54:5062941.69,3.427017078,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0026,UNIQUE_GRAPH_NODE
P2V2S_0027,PROPOSED_STOP,P2V2S_0027,P2V2S_0027,Olgiate Molgora,9.401297845,45.719573869,n:531227.14:5062969.85,2.930107232,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0027,UNIQUE_GRAPH_NODE
P2V2S_0028,PROPOSED_STOP,P2V2S_0028,P2V2S_0028,La Valletta Brianza,9.380349842,45.720655602,n:529603.02:5063077.77,5.335212862,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0028,UNIQUE_GRAPH_NODE
P2V2S_0029,PROPOSED_STOP,P2V2S_0029,P2V2S_0029,La Valletta Brianza,9.374882142,45.720686072,n:529173.75:5063083.20,0.312050722,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0029,UNIQUE_GRAPH_NODE
P2V2S_0030,PROPOSED_STOP,P2V2S_0030,P2V2S_0030,Merate,9.434799024,45.721034146,n:533835.00:5063149.77,4.792970679,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0030,UNIQUE_GRAPH_NODE
P2V2S_0031,PROPOSED_STOP,P2V2S_0031,P2V2S_0031,Olgiate Molgora,9.397265070,45.721309999,n:530904.23:5063144.48,19.520747077,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0031,UNIQUE_GRAPH_NODE
P2V2S_0032,PROPOSED_STOP,P2V2S_0032,P2V2S_0032,Calco,9.415487408,45.722053410,n:532331.47:5063249.77,1.524281283,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0032,UNIQUE_GRAPH_NODE
P2V2S_0033,PROPOSED_STOP,P2V2S_0033,P2V2S_0033,Olgiate Molgora,9.401375660,45.722405009,n:531240.15:5063284.09,5.659469102,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0033,UNIQUE_GRAPH_NODE
P2V2S_0034,PROPOSED_STOP,P2V2S_0034,P2V2S_0034,Calco,9.426241242,45.722898383,n:533168.80:5063349.45,0.864024826,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0034,UNIQUE_GRAPH_NODE
P2V2S_0035,PROPOSED_STOP,P2V2S_0035,P2V2S_0035,Olgiate Molgora,9.396086469,45.723129506,n:530831.51:5063368.43,10.893086789,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0035,UNIQUE_GRAPH_NODE
P2V2S_0036,PROPOSED_STOP,P2V2S_0036,P2V2S_0036,Merate,9.421428242,45.723055821,n:532799.29:5063360.61,5.921603027,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0036,UNIQUE_GRAPH_NODE
P2V2S_0037,PROPOSED_STOP,P2V2S_0037,P2V2S_0037,Olgiate Molgora,9.388638638,45.723330803,n:530247.16:5063383.16,4.540140252,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0037,UNIQUE_GRAPH_NODE
P2V2S_0038,PROPOSED_STOP,P2V2S_0038,P2V2S_0038,Calco,9.417522908,45.723448480,n:532515.89:5063400.24,26.139117997,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0038,UNIQUE_GRAPH_NODE
P2V2S_0039,PROPOSED_STOP,P2V2S_0039,P2V2S_0039,Olgiate Molgora,9.392917194,45.723642621,n:530575.88:5063416.40,1.725089938,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,tertiary,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0039,UNIQUE_GRAPH_NODE
P2V2S_0040,PROPOSED_STOP,P2V2S_0040,P2V2S_0040,La Valletta Brianza,9.364602618,45.723762321,n:528370.01:5063423.36,3.228521804,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0040,UNIQUE_GRAPH_NODE
P2V2S_0041,PROPOSED_STOP,P2V2S_0041,P2V2S_0041,La Valletta Brianza,9.375241571,45.723992371,n:529199.67:5063451.57,1.244709239,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0041,UNIQUE_GRAPH_NODE
P2V2S_0042,PROPOSED_STOP,P2V2S_0042,P2V2S_0042,Olgiate Molgora,9.402492167,45.724244910,n:531318.16:5063490.12,2.601055207,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0042,UNIQUE_GRAPH_NODE
P2V2S_0043,PROPOSED_STOP,P2V2S_0043,P2V2S_0043,La Valletta Brianza,9.382763728,45.724420723,n:529784.16:5063500.87,0.921909328,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0043,UNIQUE_GRAPH_NODE
P2V2S_0044,PROPOSED_STOP,P2V2S_0044,P2V2S_0044,Calco,9.429145402,45.724384368,n:533395.53:5063515.45,1.296757035,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0044,UNIQUE_GRAPH_NODE
P2V2S_0045,PROPOSED_STOP,P2V2S_0045,P2V2S_0045,Calco,9.434388906,45.724458748,n:533802.59:5063525.44,0.290393223,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0045,UNIQUE_GRAPH_NODE
P2V2S_0046,PROPOSED_STOP,P2V2S_0046,P2V2S_0046,Calco,9.424849050,45.724679450,n:533056.42:5063554.70,9.349012271,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0046,UNIQUE_GRAPH_NODE
P2V2S_0047,PROPOSED_STOP,P2V2S_0047,P2V2S_0047,Olgiate Molgora,9.397990455,45.725356990,n:530969.43:5063609.92,0.600898818,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0047,UNIQUE_GRAPH_NODE
P2V2S_0048,PROPOSED_STOP,P2V2S_0048,P2V2S_0048,Calco,9.431750739,45.725235140,n:533601.70:5063620.67,11.310417002,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0048,UNIQUE_GRAPH_NODE
P2V2S_0049,PROPOSED_STOP,P2V2S_0049,P2V2S_0049,La Valletta Brianza,9.363085118,45.725617342,n:528251.53:5063629.42,3.318143797,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0049,UNIQUE_GRAPH_NODE
P2V2S_0050,PROPOSED_STOP,P2V2S_0050,P2V2S_0050,La Valletta Brianza,9.373782471,45.726205608,n:529076.13:5063700.49,10.300979344,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0050,UNIQUE_GRAPH_NODE
P2V2S_0051,PROPOSED_STOP,P2V2S_0051,P2V2S_0051,La Valletta Brianza,9.383246500,45.726393300,n:529816.28:5063710.78,10.686970902,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0051,UNIQUE_GRAPH_NODE
P2V2S_0052,PROPOSED_STOP,P2V2S_0052,P2V2S_0052,La Valletta Brianza,9.377256000,45.726460050,n:529350.66:5063734.88,10.733015749,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0052,UNIQUE_GRAPH_NODE
P2V2S_0053,PROPOSED_STOP,P2V2S_0053,P2V2S_0053,Calco,9.419884776,45.726670599,n:532665.68:5063771.89,9.475232086,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0053,UNIQUE_GRAPH_NODE
P2V2S_0054,PROPOSED_STOP,P2V2S_0054,P2V2S_0054,Calco,9.409701350,45.726857450,n:531878.42:5063774.16,7.796523538,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0054,UNIQUE_GRAPH_NODE
P2V2S_0055,PROPOSED_STOP,P2V2S_0055,P2V2S_0055,Calco,9.439264098,45.726887129,n:534223.38:5063807.16,44.300302687,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0055,UNIQUE_GRAPH_NODE
P2V2S_0056,PROPOSED_STOP,P2V2S_0056,P2V2S_0056,Olgiate Molgora,9.397524916,45.727579659,n:530932.12:5063859.12,1.842742052,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0056,UNIQUE_GRAPH_NODE
P2V2S_0057,PROPOSED_STOP,P2V2S_0057,P2V2S_0057,La Valletta Brianza,9.387008784,45.727856585,n:530113.29:5063882.84,1.227216182,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0057,UNIQUE_GRAPH_NODE
P2V2S_0058,PROPOSED_STOP,P2V2S_0058,P2V2S_0058,Calco,9.435140744,45.727963009,n:533816.71:5063931.84,45.191537071,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0058,UNIQUE_GRAPH_NODE
P2V2S_0059,PROPOSED_STOP,P2V2S_0059,P2V2S_0059,La Valletta Brianza,9.359235620,45.728323392,n:527952.40:5063922.33,3.496601329,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0059,UNIQUE_GRAPH_NODE
P2V2S_0060,PROPOSED_STOP,P2V2S_0060,P2V2S_0060,Calco,9.444340219,45.728416615,n:534574.45:5063964.23,5.207209599,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0060,UNIQUE_GRAPH_NODE
