plan_id,scenario_id,topology_family,frontier_basis,uniform_headway_min,span_id,span_start_min,span_end_min,span_minutes,calendar_id,annual_service_days,extension_share,public_population_covered_10min,public_population_coverage_share_10min,public_worst_municipality_10min,public_worst_municipality_coverage_share_10min,public_structurally_addressable_od_relation_count,public_structurally_addressable_worker_od_mass_upper_bound,public_plus_extensions_population_covered_10min,public_plus_extensions_population_coverage_share_10min,public_plus_extensions_worst_municipality_10min,public_plus_extensions_worst_municipality_coverage_share_10min,public_plus_extensions_structurally_addressable_od_relation_count,public_plus_extensions_structurally_addressable_worker_od_mass_upper_bound,expected_pattern_set_cycle_distance_km,expected_pattern_set_cycle_runtime_min,annual_bus_km,fleet_lower_bound_recovery5,fleet_lower_bound_recovery10,fleet_lower_bound_recovery15,public_explicit_proposed_stop_count,public_explicit_existing_stop_count,public_explicit_field_check_pending_count,s8_public_route_count,s8_public_complete_match_route_count,s8_public_complete_match_route_share,s8_public_all_routes_have_some_complete_match_phase,s8_public_any_route_has_some_complete_match_phase,s8_public_roundtrip_route_count,s8_public_roundtrip_complete_match_route_share,s8_public_roundtrip_best_complete_gap_min_min,s8_public_roundtrip_best_complete_gap_min_max,s8_public_roundtrip_worst_complete_gap_min_min,s8_public_roundtrip_worst_complete_gap_min_max,s8_public_rail_to_bus_only_route_count,s8_public_rail_to_bus_only_complete_match_route_share,s8_extension_route_count,s8_extension_complete_match_route_share,s8_extension_all_routes_have_some_complete_match_phase,s8_extension_any_route_has_some_complete_match_phase,reference_budget_robust_all_recoveries,structural_shortlist,frequent_service_30min_or_better,extension_access_realised,weighted_composite_score_used,worker_reference_assigned_to_routes,s8_phase_selected,joint_vehicle_block_timetable_feasibility_evaluated,exact_timetable_constructed,topology_ranked,service_policy_selected,primary_selected,runner_up_selected,plan_level_frontier_classes,base_access_realised,extension_upper_bound_only,plan_level_ranked,exact_timetable_required_next
P2PLAN_37c82466d64d4cf4,P2_3c616bcc9264a36e,blank_slate,PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.00,7365.453463306638,0.322751199496,Brivio,0.000516053981,6,447.000000000,7365.453463306638,0.322751199496,Brivio,0.000516053981,6,447.000000000,13.366958038,26.100214198,111213.090876,2,2,2,2,2,2,1,1,1.000000000,true,true,1,1.000000000,10.987087375,10.987087375,10.987087375,10.987087375,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_381ab2b134432562,P2_fa603ab2af99a6aa,single_compact_loop,PUBLIC,15,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.00,4655.606163078575,0.204006783968,La Valletta Brianza,0.009189912991,0,0.000000000,4655.606163078575,0.204006783968,La Valletta Brianza,0.009189912991,0,0.000000000,5.660087272,13.352350807,94183.852206,2,2,2,1,1,1,1,1,1.000000000,true,true,1,1.000000000,8.888649251,8.888649251,13.611019070,13.611019070,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_38812b11699fdff6,P2_a7143f626fa3e4c8,single_compact_loop,PUBLIC,15,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_5_DAY_52_WEEK,260,0.00,5780.775206194420,0.253311237537,Brivio,0.000000000000,2,221.000000000,5780.775206194420,0.253311237537,Brivio,0.000000000000,2,221.000000000,4.941273246,10.529247876,95070.097253,2,2,2,1,2,1,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_38db537018dc5c6e,P2_52efec20a7f89f42,single_compact_loop,PUBLIC,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_5_DAY_52_WEEK,260,0.00,7906.716608991273,0.346469132191,La Valletta Brianza,0.045773761307,20,1055.000000000,7906.716608991273,0.346469132191,La Valletta Brianza,0.045773761307,20,1055.000000000,21.622335348,40.036996938,104003.433024,1,1,1,1,3,1,1,1,1.000000000,true,true,1,1.000000000,17.073956366,17.073956366,17.073956366,17.073956366,0,,0,,,,true,true,false,false,false,false,false,false,false,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true
P2PLAN_394fa5ef462feff0,P2_cdb4110b6828b0d2,single_compact_loop,PUBLIC,30,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_6_DAY_52_WEEK,312,0.00,5210.814946039765,0.228335808863,La Valletta Brianza,0.009189912991,2,221.000000000,5210.814946039765,0.228335808863,La Valletta Brianza,0.009189912991,2,221.000000000,9.568224446,20.051173406,110455.583005,1,2,2,2,1,2,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_3960962bc2952e6f,P2_95b0c578d533ac96,scheduled_extensions,EXTENSION_UPPER_BOUND,60,CORE_0600_2200,360,1320,960,IDEALISED_DAILY_YEAR,365,0.25,4114.265497700950,0.180285454391,La Valletta Brianza,0.000000000000,0,0.000000000,5913.681887785996,0.259135154709,Brivio,0.115619645938,2,134.000000000,8.786903070,14.652608309,51315.513932,1,1,1,0,1,0,1,1,1.000000000,true,true,1,1.000000000,26.255860506,26.255860506,26.255860506,26.255860506,0,,1,1.000000000,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_39c57feaddccaf74,P2_8572a3816c341a7e,scheduled_extensions,PUBLIC,60,CORE_0600_2200,360,1320,960,IDEALISED_DAILY_YEAR,365,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,5565.182452788182,0.243864050054,Brivio,0.000000000000,2,221.000000000,3.461842010,6.215016084,20217.157340,1,1,1,0,1,0,1,1,1.000000000,true,true,1,1.000000000,23.509255009,23.509255009,29.064515370,29.064515370,0,,1,1.000000000,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_39cfe87a7dc447e0,P2_83df62ba410ac17c,two_radial_out_and_back_feeders,PUBLIC,20,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.00,4756.236167303790,0.208416350158,Brivio,0.000465712767,0,0.000000000,4756.236167303790,0.208416350158,Brivio,0.000465712767,0,0.000000000,5.697547748,12.969824297,85326.475074,2,2,3,1,1,1,2,2,1.000000000,true,true,2,1.000000000,10.971105895,11.173631266,12.822859349,14.321877812,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_39e022cd96f3ccba,P2_1781b136fd946d43,blank_slate,PUBLIC,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_DAILY_YEAR,365,0.00,5875.136747910650,0.257446122229,Santa Maria Hoè,0.063137253657,16,1234.000000000,5875.136747910650,0.257446122229,Santa Maria Hoè,0.063137253657,16,1234.000000000,15.030292923,24.080896213,101492.052963,1,1,1,1,3,1,1,1,1.000000000,true,true,1,1.000000000,19.496746367,19.496746367,25.052006729,25.052006729,0,,0,,,,true,true,false,false,false,false,false,false,false,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true
P2PLAN_39ffe4b70286366b,P2_8de2d254f7c286e6,blank_slate,PUBLIC,30,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_6_DAY_52_WEEK,312,0.00,5210.814946039765,0.228335808863,La Valletta Brianza,0.009189912991,2,221.000000000,5210.814946039765,0.228335808863,La Valletta Brianza,0.009189912991,2,221.000000000,9.568224446,20.051173406,110455.583005,1,2,2,2,1,2,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_3a1375b30d98c833,P2_19d543be3e9cf2bf,scheduled_extensions,EXTENSION_UPPER_BOUND+PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,4709.050820430065,0.206348707293,Brivio,0.000000000000,4,643.000000000,3.983314722,7.497626615,39769.414189,1,1,1,0,1,0,1,1,1.000000000,true,true,1,1.000000000,16.009255009,16.009255009,21.564515370,21.564515370,0,,1,1.000000000,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_3a2e6a7b9eb3c72f,P2_1d3055b9e88d525d,scheduled_extensions,EXTENSION_UPPER_BOUND,30,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,1.00,3211.794654452889,0.140739546102,Brivio,0.000000000000,0,0.000000000,4172.490484783842,0.182836849837,La Valletta Brianza,0.009189912991,2,221.000000000,8.816507547,14.339177162,88024.011349,1,1,1,0,1,0,1,1,1.000000000,true,true,1,1.000000000,16.064092080,16.064092080,21.619352441,21.619352441,0,,1,1.000000000,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_3a3ae6560f350c22,P2_6e3528276a75fb79,scheduled_extensions,EXTENSION_UPPER_BOUND,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_5_DAY_52_WEEK,260,0.25,4392.921746311748,0.192496058793,Brivio,0.000000000000,2,134.000000000,6088.253929008701,0.266784831132,Santa Maria Hoè,0.007765537274,2,134.000000000,9.665170342,16.172310358,46489.469347,1,1,1,0,1,0,1,1,1.000000000,true,true,1,1.000000000,25.794665162,25.794665162,31.349925523,31.349925523,0,,1,1.000000000,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_3aad976149496570,P2_51773a89841455ea,scheduled_extensions,PUBLIC,20,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_DAILY_YEAR,365,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,5772.349768608437,0.252942038261,La Valletta Brianza,0.000000000000,6,490.000000000,3.820013423,7.055957580,77383.921916,1,1,2,0,1,0,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,1,0.000000000,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_3af046c4d38a44b2,P2_9a68d80d3deb6755,scheduled_extensions,PUBLIC,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_6_DAY_52_WEEK,312,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,5782.991207416099,0.253408341817,La Valletta Brianza,0.000000000000,2,221.000000000,3.630643269,6.349685639,20956.072950,1,1,1,0,1,0,1,1,1.000000000,true,true,1,1.000000000,23.509255009,23.509255009,29.064515370,29.064515370,0,,1,1.000000000,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_3b8a25953de00a1d,P2_5f225220788821cf,scheduled_extensions,PUBLIC,30,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_DAILY_YEAR,365,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,4675.152356512549,0.204863290279,Brivio,0.000000000000,2,221.000000000,3.433212839,5.911406752,46365.539397,1,1,1,0,1,0,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,1,0.000000000,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_3b8e9ffbba770ca1,P2_b61ce8c56cf408f8,blank_slate,PUBLIC,60,CORE_0600_2200,360,1320,960,IDEALISED_DAILY_YEAR,365,0.00,7412.328417921913,0.324805241097,Calco,0.221840505440,12,567.000000000,7412.328417921913,0.324805241097,Calco,0.221840505440,12,567.000000000,18.024531308,32.269402439,105263.262839,1,1,1,1,3,1,1,1,1.000000000,true,true,1,1.000000000,24.847232893,24.847232893,24.847232893,24.847232893,0,,0,,,,true,true,false,false,false,false,false,false,false,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true
P2PLAN_3c0f64a9fda3bed0,P2_5fe77a0644ecc691,interlined_figure8,PUBLIC,60,CORE_0600_2200,360,1320,960,IDEALISED_DAILY_YEAR,365,0.00,6896.570940818303,0.302204956510,Brivio,0.000000000000,16,787.000000000,6896.570940818303,0.302204956510,Brivio,0.000000000000,16,787.000000000,18.896748706,33.859030435,110357.012443,1,1,2,2,2,2,2,2,1.000000000,true,true,2,1.000000000,20.574810827,25.570062903,20.574810827,25.570062903,0,,0,,,,true,true,false,false,false,false,false,false,false,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true
P2PLAN_3e13e6dc5146b2c6,P2_5f81356056df50eb,hybrid_interlined,PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_DAILY_YEAR,365,0.00,6401.095395636682,0.280493417998,Brivio,0.000000000000,6,447.000000000,6401.095395636682,0.280493417998,Brivio,0.000000000000,6,447.000000000,9.153170922,15.252931371,106909.036369,1,2,2,0,2,0,2,2,1.000000000,true,true,2,1.000000000,16.009255009,18.883407892,18.883407892,21.564515370,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_3e8b15c529a0df12,P2_4e332cf8ec2de0a0,scheduled_extensions,EXTENSION_UPPER_BOUND,60,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.25,4458.934123152500,0.195388694517,Brivio,0.000000000000,2,134.000000000,5168.663609218168,0.226488754287,Brivio,0.011905513833,6,447.000000000,9.117474785,15.517316370,45514.434128,1,1,1,0,1,0,1,1,1.000000000,true,true,1,1.000000000,26.946231039,26.946231039,26.946231039,26.946231039,0,,1,1.000000000,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_3ec68e137b263ecf,P2_10a63201e522d629,blank_slate,PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.00,6921.420673362992,0.303293861766,Brivio,0.013951238382,6,375.000000000,6921.420673362992,0.303293861766,Brivio,0.013951238382,6,375.000000000,11.628486655,27.570418184,96749.008970,2,2,2,3,1,3,1,1,1.000000000,true,true,1,1.000000000,10.251985382,10.251985382,19.696725021,19.696725021,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_3f292cde48930271,P2_d3a8f22f24eccaaa,single_compact_loop,PUBLIC,15,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_6_DAY_52_WEEK,312,0.00,4075.271893380709,0.178576770380,Brivio,0.000000000000,4,643.000000000,4075.271893380709,0.178576770380,Brivio,0.000000000000,4,643.000000000,4.515070185,7.726686335,104243.940431,1,2,2,1,1,1,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_3fbc60c167e97ee7,P2_19d543be3e9cf2bf,scheduled_extensions,EXTENSION_UPPER_BOUND+PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,4709.050820430065,0.206348707293,Brivio,0.000000000000,4,643.000000000,3.983314722,7.497626615,33141.178491,1,1,1,0,1,0,1,1,1.000000000,true,true,1,1.000000000,16.009255009,16.009255009,21.564515370,21.564515370,0,,1,1.000000000,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_407cac5dbf6f5878,P2_9858dc3c94ecb6ac,single_compact_loop,PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.00,4632.125246860367,0.202977859691,Brivio,0.000000000000,9,844.000000000,4632.125246860367,0.202977859691,Brivio,0.000000000000,9,844.000000000,8.217583299,13.280456005,82044.351657,1,1,1,1,2,1,1,1,1.000000000,true,true,1,1.000000000,17.396966471,17.396966471,17.396966471,17.396966471,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_4110e2ab8d8fb53f,P2_56801c69e0786613,single_compact_loop,PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_DAILY_YEAR,365,0.00,5316.193758482211,0.232953465913,Brivio,0.000000000000,4,643.000000000,5316.193758482211,0.232953465913,Brivio,0.000000000000,4,643.000000000,8.230676366,17.784780959,96134.299955,1,1,2,3,1,3,1,1,1.000000000,true,true,1,1.000000000,15.144803994,15.144803994,15.144803994,15.144803994,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_411952c3c0feee7c,P2_19d543be3e9cf2bf,scheduled_extensions,EXTENSION_UPPER_BOUND+PUBLIC,15,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_5_DAY_52_WEEK,260,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,4709.050820430065,0.206348707293,Brivio,0.000000000000,4,643.000000000,3.983314722,7.497626615,76638.975261,1,2,2,0,1,0,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,1,0.000000000,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_419e6fd66e5554c2,P2_6d191d545b91e100,blank_slate,PUBLIC,20,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.00,4299.809845931018,0.188415932881,La Valletta Brianza,0.009189912991,2,139.000000000,4299.809845931018,0.188415932881,La Valletta Brianza,0.009189912991,2,139.000000000,8.317417645,14.873568168,103801.372210,1,2,2,0,2,0,1,1,1.000000000,true,true,1,1.000000000,10.952163844,10.952163844,12.803917298,12.803917298,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_4237a117a92c4e76,P2_506f266b07b131de,hybrid_interlined,PUBLIC,20,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.00,4709.050820430065,0.206348707293,Brivio,0.000000000000,4,643.000000000,4709.050820430065,0.206348707293,Brivio,0.000000000000,4,643.000000000,7.031716757,15.318297745,105306.990153,2,2,3,1,1,1,2,2,1.000000000,true,true,2,1.000000000,10.054231613,10.916268824,12.768022278,13.202478159,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_425e20c4485ed3fd,P2_5fe77a0644ecc691,interlined_figure8,PUBLIC,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_6_DAY_52_WEEK,312,0.00,6896.570940818303,0.302204956510,Brivio,0.000000000000,16,787.000000000,6896.570940818303,0.302204956510,Brivio,0.000000000000,16,787.000000000,18.896748706,33.859030435,109072.033531,1,1,2,2,2,2,2,2,1.000000000,true,true,2,1.000000000,20.574810827,25.570062903,26.130071189,31.125323264,0,,0,,,,true,true,false,false,false,false,false,false,false,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true
P2PLAN_427e172c1632b69c,P2_f310802c44431269,single_compact_loop,PUBLIC,20,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.00,5772.349768608437,0.252942038261,La Valletta Brianza,0.000000000000,6,490.000000000,5772.349768608437,0.252942038261,La Valletta Brianza,0.000000000000,6,490.000000000,6.912512264,13.387755700,103521.783666,1,2,2,0,2,0,1,1,1.000000000,true,true,1,1.000000000,11.695070078,11.695070078,11.695070078,11.695070078,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_42eda1a6f9a06acb,P2_b3af627396fc68a3,two_independent_loops,PUBLIC,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_5_DAY_52_WEEK,260,0.00,8508.593784613995,0.372843147226,La Valletta Brianza,0.011997838656,16,676.000000000,8508.593784613995,0.372843147226,La Valletta Brianza,0.011997838656,16,676.000000000,21.292352269,42.032262653,102416.214414,1,2,2,3,3,3,2,2,1.000000000,true,true,2,1.000000000,17.520567311,24.537690310,23.075827672,30.092950672,0,,0,,,,true,true,false,false,false,false,false,false,false,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true
P2PLAN_438a98e77c094514,P2_8572a3816c341a7e,scheduled_extensions,PUBLIC,60,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,5565.182452788182,0.243864050054,Brivio,0.000000000000,2,221.000000000,3.461842010,6.215016084,17281.515315,1,1,1,0,1,0,1,1,1.000000000,true,true,1,1.000000000,23.509255009,23.509255009,29.064515370,29.064515370,0,,1,1.000000000,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_4399efde34dbe562,P2_272eda5518ba6c59,scheduled_extensions,PUBLIC,60,CORE_0600_2200,360,1320,960,IDEALISED_DAILY_YEAR,365,0.25,4732.369685921537,0.207370530572,Brivio,0.000000000000,2,134.000000000,6427.701868618492,0.281659302911,Santa Maria Hoè,0.000000000000,2,134.000000000,9.197821864,14.700453533,53715.279686,1,1,1,0,1,0,1,1,1.000000000,true,true,1,1.000000000,26.383407892,26.383407892,26.383407892,26.383407892,0,,1,1.000000000,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_44296877a0e488df,P2_83df62ba410ac17c,two_radial_out_and_back_feeders,PUBLIC,15,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_5_DAY_52_WEEK,260,0.00,4756.236167303790,0.208416350158,Brivio,0.000465712767,0,0.000000000,4756.236167303790,0.208416350158,Brivio,0.000465712767,0,0.000000000,5.697547748,12.969824297,109620.818672,2,3,3,1,1,1,2,0,0.000000000,false,false,2,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_45204f3656857324,P2_19d543be3e9cf2bf,scheduled_extensions,EXTENSION_UPPER_BOUND+PUBLIC,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_DAILY_YEAR,365,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,4709.050820430065,0.206348707293,Brivio,0.000000000000,4,643.000000000,3.983314722,7.497626615,26897.332664,1,1,1,0,1,0,1,1,1.000000000,true,true,1,1.000000000,23.509255009,23.509255009,29.064515370,29.064515370,0,,1,1.000000000,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_4543223edb046c62,P2_ebeca863bc35c89f,single_compact_loop,PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.00,6762.599299095536,0.296334373215,Calco,0.171996948300,12,567.000000000,6762.599299095536,0.296334373215,Calco,0.171996948300,12,567.000000000,13.129829148,23.634067955,109240.178511,1,2,2,0,3,0,1,1,1.000000000,true,true,1,1.000000000,12.220160496,12.220160496,12.220160496,12.220160496,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_459dac1ab082696a,P2_bab8ad99e3603982,hybrid_interlined,PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_DAILY_YEAR,365,0.00,4177.066916878051,0.183037387245,Brivio,0.010743097632,6,356.000000000,4177.066916878051,0.183037387245,Brivio,0.010743097632,6,356.000000000,8.948550217,15.298828660,104519.066535,1,2,2,1,1,1,2,2,1.000000000,true,true,2,1.000000000,14.858840951,20.010873305,20.010873305,20.414101312,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_46f3d8d3f3f99ff3,P2_06755a34f49f025f,single_compact_loop,PUBLIC,20,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.00,4172.490484783842,0.182836849837,La Valletta Brianza,0.009189912991,2,221.000000000,4172.490484783842,0.182836849837,La Valletta Brianza,0.009189912991,2,221.000000000,6.720995939,11.195909750,100653.635182,1,2,2,1,1,1,1,1,1.000000000,true,true,1,1.000000000,12.790993053,12.790993053,12.790993053,12.790993053,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_479e0625cce2750a,P2_0c05fad94b4031ec,single_compact_loop,PUBLIC,60,CORE_0600_2200,360,1320,960,IDEALISED_DAILY_YEAR,365,0.00,7194.264952676723,0.315249788018,La Valletta Brianza,0.074188964284,12,641.000000000,7194.264952676723,0.315249788018,La Valletta Brianza,0.074188964284,12,641.000000000,17.754377134,30.808168711,103685.562463,1,1,1,1,3,1,1,1,1.000000000,true,true,1,1.000000000,16.133110118,16.133110118,25.577849757,25.577849757,0,,0,,,,true,true,false,false,false,false,false,false,false,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true
