budget_suffix,budget_change_fraction,budget_cap_annual_bus_km,policy_id,uniform_headway_min,span_id,calendar_id,annual_service_days,recovery_min,extension_share,service_ready_candidate_count,budget_feasible_candidate_count,frontier_scenario_count,frontier_family_counts_json
reference,0.0,111419.0,SP2_d2742eb2283a8f,30,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2500,887,887,"{""blank_slate"": 91, ""hybrid_interlined"": 33, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 26, ""single_compact_loop"": 91, ""trunk_plus_branches"": 26, ""two_radial_out_and_back_feeders"": 33}"
reference,0.0,111419.0,SP2_5d22d2fca626aa,30,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2500,887,887,"{""blank_slate"": 91, ""hybrid_interlined"": 33, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 26, ""single_compact_loop"": 91, ""trunk_plus_branches"": 26, ""two_radial_out_and_back_feeders"": 33}"
reference,0.0,111419.0,SP2_0112d8b032fba1,30,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,5,0.0,2500,781,781,"{""blank_slate"": 60, ""hybrid_interlined"": 23, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 14, ""single_compact_loop"": 60, ""trunk_plus_branches"": 14, ""two_radial_out_and_back_feeders"": 23}"
reference,0.0,111419.0,SP2_255d3f61ee8fba,30,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,10,0.0,2500,781,781,"{""blank_slate"": 60, ""hybrid_interlined"": 23, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 14, ""single_compact_loop"": 60, ""trunk_plus_branches"": 14, ""two_radial_out_and_back_feeders"": 23}"
reference,0.0,111419.0,SP2_b36c48ee87a5c4,30,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,15,0.0,2500,781,781,"{""blank_slate"": 60, ""hybrid_interlined"": 23, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 14, ""single_compact_loop"": 60, ""trunk_plus_branches"": 14, ""two_radial_out_and_back_feeders"": 23}"
reference,0.0,111419.0,SP2_9bca1c316f024a,60,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2747,2341,2341,"{""bidirectional_loop_pair"": 22, ""blank_slate"": 333, ""hybrid_interlined"": 157, ""interlined_figure8"": 179, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 197, ""single_compact_loop"": 333, ""trunk_plus_branches"": 197, ""two_independent_loops"": 179, ""two_radial_out_and_back_feeders"": 157}"
reference,0.0,111419.0,SP2_d26fac223259c2,60,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2747,2341,2341,"{""bidirectional_loop_pair"": 22, ""blank_slate"": 333, ""hybrid_interlined"": 157, ""interlined_figure8"": 179, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 197, ""single_compact_loop"": 333, ""trunk_plus_branches"": 197, ""two_independent_loops"": 179, ""two_radial_out_and_back_feeders"": 157}"
reference,0.0,111419.0,SP2_4c05d6a42eb111,60,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2747,2341,2341,"{""bidirectional_loop_pair"": 22, ""blank_slate"": 333, ""hybrid_interlined"": 157, ""interlined_figure8"": 179, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 197, ""single_compact_loop"": 333, ""trunk_plus_branches"": 197, ""two_independent_loops"": 179, ""two_radial_out_and_back_feeders"": 157}"
reference,0.0,111419.0,SP2_a853dd1cb8e0fa,60,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2747,2087,2087,"{""bidirectional_loop_pair"": 8, ""blank_slate"": 319, ""hybrid_interlined"": 157, ""interlined_figure8"": 103, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 167, ""single_compact_loop"": 319, ""trunk_plus_branches"": 167, ""two_independent_loops"": 103, ""two_radial_out_and_back_feeders"": 157}"
reference,0.0,111419.0,SP2_7cbb3e1bcc2352,60,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2747,2087,2087,"{""bidirectional_loop_pair"": 8, ""blank_slate"": 319, ""hybrid_interlined"": 157, ""interlined_figure8"": 103, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 167, ""single_compact_loop"": 319, ""trunk_plus_branches"": 167, ""two_independent_loops"": 103, ""two_radial_out_and_back_feeders"": 157}"
reference,0.0,111419.0,SP2_7b91e9a903e0a0,60,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2747,2087,2087,"{""bidirectional_loop_pair"": 8, ""blank_slate"": 319, ""hybrid_interlined"": 157, ""interlined_figure8"": 103, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 167, ""single_compact_loop"": 319, ""trunk_plus_branches"": 167, ""two_independent_loops"": 103, ""two_radial_out_and_back_feeders"": 157}"
reference,0.0,111419.0,SP2_a823dd523f08e6,60,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,5,0.0,2747,1830,1830,"{""bidirectional_loop_pair"": 7, ""blank_slate"": 284, ""hybrid_interlined"": 157, ""interlined_figure8"": 42, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 135, ""single_compact_loop"": 284, ""trunk_plus_branches"": 135, ""two_independent_loops"": 42, ""two_radial_out_and_back_feeders"": 157}"
reference,0.0,111419.0,SP2_c4cb18979d263d,60,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,10,0.0,2747,1830,1830,"{""bidirectional_loop_pair"": 7, ""blank_slate"": 284, ""hybrid_interlined"": 157, ""interlined_figure8"": 42, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 135, ""single_compact_loop"": 284, ""trunk_plus_branches"": 135, ""two_independent_loops"": 42, ""two_radial_out_and_back_feeders"": 157}"
reference,0.0,111419.0,SP2_c9a716810e0524,60,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,15,0.0,2747,1830,1830,"{""bidirectional_loop_pair"": 7, ""blank_slate"": 284, ""hybrid_interlined"": 157, ""interlined_figure8"": 42, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 135, ""single_compact_loop"": 284, ""trunk_plus_branches"": 135, ""two_independent_loops"": 42, ""two_radial_out_and_back_feeders"": 157}"
reference,0.0,111419.0,SP2_f27868b705e5d6,60,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2749,2154,2154,"{""bidirectional_loop_pair"": 13, ""blank_slate"": 323, ""hybrid_interlined"": 157, ""interlined_figure8"": 122, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 175, ""single_compact_loop"": 323, ""trunk_plus_branches"": 175, ""two_independent_loops"": 122, ""two_radial_out_and_back_feeders"": 157}"
reference,0.0,111419.0,SP2_1cc2678358acd2,60,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2749,2154,2154,"{""bidirectional_loop_pair"": 13, ""blank_slate"": 323, ""hybrid_interlined"": 157, ""interlined_figure8"": 122, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 175, ""single_compact_loop"": 323, ""trunk_plus_branches"": 175, ""two_independent_loops"": 122, ""two_radial_out_and_back_feeders"": 157}"
reference,0.0,111419.0,SP2_edec38aeece860,60,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2749,2154,2154,"{""bidirectional_loop_pair"": 13, ""blank_slate"": 323, ""hybrid_interlined"": 157, ""interlined_figure8"": 122, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 175, ""single_compact_loop"": 323, ""trunk_plus_branches"": 175, ""two_independent_loops"": 122, ""two_radial_out_and_back_feeders"": 157}"
reference,0.0,111419.0,SP2_69b1aac5af9d35,60,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2749,1846,1846,"{""bidirectional_loop_pair"": 7, ""blank_slate"": 286, ""hybrid_interlined"": 157, ""interlined_figure8"": 45, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 138, ""single_compact_loop"": 286, ""trunk_plus_branches"": 138, ""two_independent_loops"": 45, ""two_radial_out_and_back_feeders"": 157}"
reference,0.0,111419.0,SP2_7b7672f6ee7d89,60,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2749,1846,1846,"{""bidirectional_loop_pair"": 7, ""blank_slate"": 286, ""hybrid_interlined"": 157, ""interlined_figure8"": 45, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 138, ""single_compact_loop"": 286, ""trunk_plus_branches"": 138, ""two_independent_loops"": 45, ""two_radial_out_and_back_feeders"": 157}"
reference,0.0,111419.0,SP2_7e98b67bab3142,60,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2749,1846,1846,"{""bidirectional_loop_pair"": 7, ""blank_slate"": 286, ""hybrid_interlined"": 157, ""interlined_figure8"": 45, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 138, ""single_compact_loop"": 286, ""trunk_plus_branches"": 138, ""two_independent_loops"": 45, ""two_radial_out_and_back_feeders"": 157}"
reference,0.0,111419.0,SP2_c422f15488b97b,60,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,5,0.0,2749,1626,1626,"{""bidirectional_loop_pair"": 5, ""blank_slate"": 238, ""hybrid_interlined"": 155, ""interlined_figure8"": 11, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 113, ""single_compact_loop"": 238, ""trunk_plus_branches"": 113, ""two_independent_loops"": 11, ""two_radial_out_and_back_feeders"": 155}"
reference,0.0,111419.0,SP2_774ad54a4401b8,60,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,10,0.0,2749,1626,1626,"{""bidirectional_loop_pair"": 5, ""blank_slate"": 238, ""hybrid_interlined"": 155, ""interlined_figure8"": 11, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 113, ""single_compact_loop"": 238, ""trunk_plus_branches"": 113, ""two_independent_loops"": 11, ""two_radial_out_and_back_feeders"": 155}"
reference,0.0,111419.0,SP2_d458c2793d6807,60,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,15,0.0,2749,1626,1626,"{""bidirectional_loop_pair"": 5, ""blank_slate"": 238, ""hybrid_interlined"": 155, ""interlined_figure8"": 11, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 113, ""single_compact_loop"": 238, ""trunk_plus_branches"": 113, ""two_independent_loops"": 11, ""two_radial_out_and_back_feeders"": 155}"
p10pct,0.1,122560.90000000001,SP2_a85bdf543e19c5,15,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2747,819,819,"{""blank_slate"": 50, ""hybrid_interlined"": 57, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 9, ""single_compact_loop"": 50, ""trunk_plus_branches"": 9, ""two_radial_out_and_back_feeders"": 57}"
p10pct,0.1,122560.90000000001,SP2_eba16323ab90fc,15,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2747,819,819,"{""blank_slate"": 50, ""hybrid_interlined"": 57, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 9, ""single_compact_loop"": 50, ""trunk_plus_branches"": 9, ""two_radial_out_and_back_feeders"": 57}"
p10pct,0.1,122560.90000000001,SP2_5b06b2f86a0e87,15,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2747,819,819,"{""blank_slate"": 50, ""hybrid_interlined"": 57, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 9, ""single_compact_loop"": 50, ""trunk_plus_branches"": 9, ""two_radial_out_and_back_feeders"": 57}"
p10pct,0.1,122560.90000000001,SP2_dd6cb6629859bb,15,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2747,664,664,"{""blank_slate"": 25, ""hybrid_interlined"": 35, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 5, ""single_compact_loop"": 25, ""trunk_plus_branches"": 5, ""two_radial_out_and_back_feeders"": 35}"
p10pct,0.1,122560.90000000001,SP2_310203f547ce1b,15,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2747,664,664,"{""blank_slate"": 25, ""hybrid_interlined"": 35, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 5, ""single_compact_loop"": 25, ""trunk_plus_branches"": 5, ""two_radial_out_and_back_feeders"": 35}"
p10pct,0.1,122560.90000000001,SP2_610dec7e62d822,15,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2747,664,664,"{""blank_slate"": 25, ""hybrid_interlined"": 35, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 5, ""single_compact_loop"": 25, ""trunk_plus_branches"": 5, ""two_radial_out_and_back_feeders"": 35}"
p10pct,0.1,122560.90000000001,SP2_f600df6cd415eb,15,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,5,0.0,2747,612,612,"{""blank_slate"": 17, ""hybrid_interlined"": 21, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 1, ""single_compact_loop"": 17, ""trunk_plus_branches"": 1, ""two_radial_out_and_back_feeders"": 21}"
p10pct,0.1,122560.90000000001,SP2_6229ce78cc98f1,15,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,10,0.0,2747,612,612,"{""blank_slate"": 17, ""hybrid_interlined"": 21, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 1, ""single_compact_loop"": 17, ""trunk_plus_branches"": 1, ""two_radial_out_and_back_feeders"": 21}"
p10pct,0.1,122560.90000000001,SP2_2a05322b2d4d40,15,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,15,0.0,2747,612,612,"{""blank_slate"": 17, ""hybrid_interlined"": 21, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 1, ""single_compact_loop"": 17, ""trunk_plus_branches"": 1, ""two_radial_out_and_back_feeders"": 21}"
p10pct,0.1,122560.90000000001,SP2_0dfffe58c26078,15,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2500,685,685,"{""blank_slate"": 30, ""hybrid_interlined"": 14, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 5, ""single_compact_loop"": 30, ""trunk_plus_branches"": 5, ""two_radial_out_and_back_feeders"": 14}"
p10pct,0.1,122560.90000000001,SP2_4ff8aacd11e8db,15,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2500,685,685,"{""blank_slate"": 30, ""hybrid_interlined"": 14, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 5, ""single_compact_loop"": 30, ""trunk_plus_branches"": 5, ""two_radial_out_and_back_feeders"": 14}"
p10pct,0.1,122560.90000000001,SP2_3634a081c7e8f5,15,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2500,685,685,"{""blank_slate"": 30, ""hybrid_interlined"": 14, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 5, ""single_compact_loop"": 30, ""trunk_plus_branches"": 5, ""two_radial_out_and_back_feeders"": 14}"
p10pct,0.1,122560.90000000001,SP2_8f87246eea6a3c,15,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2500,588,588,"{""blank_slate"": 17, ""hybrid_interlined"": 9, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 1, ""single_compact_loop"": 17, ""trunk_plus_branches"": 1, ""two_radial_out_and_back_feeders"": 9}"
p10pct,0.1,122560.90000000001,SP2_4c479a65d88544,15,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2500,588,588,"{""blank_slate"": 17, ""hybrid_interlined"": 9, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 1, ""single_compact_loop"": 17, ""trunk_plus_branches"": 1, ""two_radial_out_and_back_feeders"": 9}"
p10pct,0.1,122560.90000000001,SP2_996bfadc6f34d0,15,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2500,588,588,"{""blank_slate"": 17, ""hybrid_interlined"": 9, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 1, ""single_compact_loop"": 17, ""trunk_plus_branches"": 1, ""two_radial_out_and_back_feeders"": 9}"
p10pct,0.1,122560.90000000001,SP2_01df14cb53d9dc,15,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,5,0.0,2500,574,574,"{""blank_slate"": 15, ""hybrid_interlined"": 5, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""single_compact_loop"": 15, ""two_radial_out_and_back_feeders"": 5}"
p10pct,0.1,122560.90000000001,SP2_8b1c7e1c151aa3,15,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,10,0.0,2500,574,574,"{""blank_slate"": 15, ""hybrid_interlined"": 5, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""single_compact_loop"": 15, ""two_radial_out_and_back_feeders"": 5}"
p10pct,0.1,122560.90000000001,SP2_6ee8fc9e640e52,15,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,15,0.0,2500,574,574,"{""blank_slate"": 15, ""hybrid_interlined"": 5, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""single_compact_loop"": 15, ""two_radial_out_and_back_feeders"": 5}"
p10pct,0.1,122560.90000000001,SP2_16f0f92bf30ac2,20,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2747,1014,1014,"{""bidirectional_loop_pair"": 1, ""blank_slate"": 94, ""hybrid_interlined"": 96, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 23, ""single_compact_loop"": 94, ""trunk_plus_branches"": 23, ""two_radial_out_and_back_feeders"": 96}"
p10pct,0.1,122560.90000000001,SP2_7bf6606bb44dcd,20,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2747,1014,1014,"{""bidirectional_loop_pair"": 1, ""blank_slate"": 94, ""hybrid_interlined"": 96, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 23, ""single_compact_loop"": 94, ""trunk_plus_branches"": 23, ""two_radial_out_and_back_feeders"": 96}"
p10pct,0.1,122560.90000000001,SP2_4cfb3c03eeff7e,20,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2747,1014,1014,"{""bidirectional_loop_pair"": 1, ""blank_slate"": 94, ""hybrid_interlined"": 96, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 23, ""single_compact_loop"": 94, ""trunk_plus_branches"": 23, ""two_radial_out_and_back_feeders"": 96}"
p10pct,0.1,122560.90000000001,SP2_5c50c266aead4a,20,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2747,866,866,"{""bidirectional_loop_pair"": 1, ""blank_slate"": 58, ""hybrid_interlined"": 70, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 11, ""single_compact_loop"": 58, ""trunk_plus_branches"": 11, ""two_radial_out_and_back_feeders"": 70}"
p10pct,0.1,122560.90000000001,SP2_5c7f683fdf665b,20,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2747,866,866,"{""bidirectional_loop_pair"": 1, ""blank_slate"": 58, ""hybrid_interlined"": 70, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 11, ""single_compact_loop"": 58, ""trunk_plus_branches"": 11, ""two_radial_out_and_back_feeders"": 70}"
p10pct,0.1,122560.90000000001,SP2_d024288d129528,20,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2747,866,866,"{""bidirectional_loop_pair"": 1, ""blank_slate"": 58, ""hybrid_interlined"": 70, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 11, ""single_compact_loop"": 58, ""trunk_plus_branches"": 11, ""two_radial_out_and_back_feeders"": 70}"
p10pct,0.1,122560.90000000001,SP2_1aa0643ddb804d,20,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,5,0.0,2747,785,785,"{""blank_slate"": 43, ""hybrid_interlined"": 48, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 8, ""single_compact_loop"": 43, ""trunk_plus_branches"": 8, ""two_radial_out_and_back_feeders"": 48}"
p10pct,0.1,122560.90000000001,SP2_f9c8d96b886b02,20,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,10,0.0,2747,785,785,"{""blank_slate"": 43, ""hybrid_interlined"": 48, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 8, ""single_compact_loop"": 43, ""trunk_plus_branches"": 8, ""two_radial_out_and_back_feeders"": 48}"
p10pct,0.1,122560.90000000001,SP2_fc3e8ad5ce5010,20,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,15,0.0,2747,785,785,"{""blank_slate"": 43, ""hybrid_interlined"": 48, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 8, ""single_compact_loop"": 43, ""trunk_plus_branches"": 8, ""two_radial_out_and_back_feeders"": 48}"
p10pct,0.1,122560.90000000001,SP2_ed284d3ae62182,20,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2500,799,799,"{""blank_slate"": 66, ""hybrid_interlined"": 26, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 14, ""single_compact_loop"": 66, ""trunk_plus_branches"": 14, ""two_radial_out_and_back_feeders"": 26}"
p10pct,0.1,122560.90000000001,SP2_562f0169321e96,20,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2500,799,799,"{""blank_slate"": 66, ""hybrid_interlined"": 26, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 14, ""single_compact_loop"": 66, ""trunk_plus_branches"": 14, ""two_radial_out_and_back_feeders"": 26}"
p10pct,0.1,122560.90000000001,SP2_381f98569e899d,20,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2500,799,799,"{""blank_slate"": 66, ""hybrid_interlined"": 26, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 14, ""single_compact_loop"": 66, ""trunk_plus_branches"": 14, ""two_radial_out_and_back_feeders"": 26}"
p10pct,0.1,122560.90000000001,SP2_06f858804dad36,20,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2500,735,735,"{""blank_slate"": 45, ""hybrid_interlined"": 19, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 10, ""single_compact_loop"": 45, ""trunk_plus_branches"": 10, ""two_radial_out_and_back_feeders"": 19}"
p10pct,0.1,122560.90000000001,SP2_9bd748bc1d53a0,20,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2500,735,735,"{""blank_slate"": 45, ""hybrid_interlined"": 19, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 10, ""single_compact_loop"": 45, ""trunk_plus_branches"": 10, ""two_radial_out_and_back_feeders"": 19}"
p10pct,0.1,122560.90000000001,SP2_519fd6a17cccb1,20,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2500,735,735,"{""blank_slate"": 45, ""hybrid_interlined"": 19, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 10, ""single_compact_loop"": 45, ""trunk_plus_branches"": 10, ""two_radial_out_and_back_feeders"": 19}"
p10pct,0.1,122560.90000000001,SP2_3d0adac8c1af25,20,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,5,0.0,2500,616,616,"{""blank_slate"": 25, ""hybrid_interlined"": 11, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 5, ""single_compact_loop"": 25, ""trunk_plus_branches"": 5, ""two_radial_out_and_back_feeders"": 11}"
p10pct,0.1,122560.90000000001,SP2_786a404e4fa220,20,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,10,0.0,2500,616,616,"{""blank_slate"": 25, ""hybrid_interlined"": 11, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 5, ""single_compact_loop"": 25, ""trunk_plus_branches"": 5, ""two_radial_out_and_back_feeders"": 11}"
p10pct,0.1,122560.90000000001,SP2_e7a2a9d563d46d,20,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,15,0.0,2500,616,616,"{""blank_slate"": 25, ""hybrid_interlined"": 11, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 5, ""single_compact_loop"": 25, ""trunk_plus_branches"": 5, ""two_radial_out_and_back_feeders"": 11}"
p10pct,0.1,122560.90000000001,SP2_25cfd74810e0f3,30,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2747,1499,1499,"{""bidirectional_loop_pair"": 4, ""blank_slate"": 208, ""hybrid_interlined"": 153, ""interlined_figure8"": 5, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 88, ""single_compact_loop"": 208, ""trunk_plus_branches"": 88, ""two_independent_loops"": 5, ""two_radial_out_and_back_feeders"": 153}"
p10pct,0.1,122560.90000000001,SP2_e60951658fd9ac,30,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2747,1499,1499,"{""bidirectional_loop_pair"": 4, ""blank_slate"": 208, ""hybrid_interlined"": 153, ""interlined_figure8"": 5, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 88, ""single_compact_loop"": 208, ""trunk_plus_branches"": 88, ""two_independent_loops"": 5, ""two_radial_out_and_back_feeders"": 153}"
p10pct,0.1,122560.90000000001,SP2_ce3db65632559b,30,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2747,1499,1499,"{""bidirectional_loop_pair"": 4, ""blank_slate"": 208, ""hybrid_interlined"": 153, ""interlined_figure8"": 5, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 88, ""single_compact_loop"": 208, ""trunk_plus_branches"": 88, ""two_independent_loops"": 5, ""two_radial_out_and_back_feeders"": 153}"
