budget_suffix,budget_change_fraction,budget_cap_annual_bus_km,timing_key,uniform_headway_min,span_id,scenario_id,frontier_policy_context_count,declared_policy_context_count_for_timing,frontier_in_all_declared_calendar_recovery_contexts,frontier_policy_ids,frontier_calendar_ids,frontier_recovery_min_values
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_3105ed1958ebbee2,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_311e5484dbe2896f,6,9,false,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a853dd1cb8e0fa|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_317c9a655b124eb6,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_317f687214faa258,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_31c0c911c6c2571d,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_31d1f615dfe2d06e,3,9,false,SP2_4c05d6a42eb111|SP2_9bca1c316f024a|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_32209b4bbc62cfb6,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_32252ba5c59673c6,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_32853da8720a73ab,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_32b645b66082c624,3,9,false,SP2_4c05d6a42eb111|SP2_9bca1c316f024a|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_32c80edb4b3bb903,3,9,false,SP2_4c05d6a42eb111|SP2_9bca1c316f024a|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_32e750159e4cc2bd,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_33027610613f3414,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_331c292c77942e0b,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_331d0ee250c76f04,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_333ab4d89af6ae18,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_333c2c2d4b4220cf,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_333ed291cc001f4b,6,9,false,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a853dd1cb8e0fa|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_334a673b77e7673b,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_334e0c94b88d417e,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_3390b332597f923f,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_339672cd8aaea24f,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_33be1d1a19790842,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_33fff2b956431a74,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_3438cd0daaf7ef77,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_3464463ff4d085ed,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_346d4093d0febddc,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_34afe5c824aa04eb,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_34f33e51337aad4d,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_35169d032e1c3b3d,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_353dbf5db04244ff,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_354da319c4603578,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_356b1ad12c0f60c4,6,9,false,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a853dd1cb8e0fa|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_3576fdcea6d9a339,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_359c098c33f7214b,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_35dc7dd1a817553f,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_36030155cbb0f213,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_363e0de9666c8b71,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_3648fe9e0f4eb697,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_36a19e9a289390dc,3,9,false,SP2_4c05d6a42eb111|SP2_9bca1c316f024a|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_36a8b13cf2180e7c,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_36e4475ac10698ed,3,9,false,SP2_4c05d6a42eb111|SP2_9bca1c316f024a|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_373a2b2dbf17f0d2,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_374a4bdd15f39f73,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_37779d5744058ca0,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_3798a04ec0a7716a,3,9,false,SP2_4c05d6a42eb111|SP2_9bca1c316f024a|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_37e7c56b211913b9,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_37f1608067ec9668,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_3822191f94dcd98f,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_382339146b8b1439,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_384e2187047c63de,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_384f465315932f06,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_387060b24beb3614,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_3893e3854869108e,6,9,false,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a853dd1cb8e0fa|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_38c62bbc8bb713a3,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_39307c0efd0b2622,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_39309e97f4fa3d4d,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
m10pct,-0.1,100277.1,H60_CORE_0600_2200,60,CORE_0600_2200,P2_3932cf3be3096af6,9,9,true,SP2_4c05d6a42eb111|SP2_7b91e9a903e0a0|SP2_7cbb3e1bcc2352|SP2_9bca1c316f024a|SP2_a823dd523f08e6|SP2_a853dd1cb8e0fa|SP2_c4cb18979d263d|SP2_c9a716810e0524|SP2_d26fac223259c2,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
