prov_orig,com_orig,comune_orig,prov_dest,com_dest,comune_dest,sesso,motivo,tipo_luogo,flusso_pendolari
097,074,Santa Maria Hoè, 09, 07,Prov_ 09_Com_ 07,F,Lavoro, ,7.0
097,074,Santa Maria Hoè, 09, 07,Prov_ 09_Com_ 07,F,Lavoro, ,11.0
097,074,Santa Maria Hoè, 09, 08,Prov_ 09_Com_ 08,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 09, 08,Prov_ 09_Com_ 08,F,Lavoro, ,7.0
097,074,Santa Maria Hoè, 09, 08,Prov_ 09_Com_ 08,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 09, 08,Prov_ 09_Com_ 08,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 09, 08,Prov_ 09_Com_ 08,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 09, 08,Prov_ 09_Com_ 08,F,Lavoro, ,2.0
097,074,Santa Maria Hoè, 09, 08,Prov_ 09_Com_ 08,F,Lavoro, ,5.0
097,074,Santa Maria Hoè, 09, 08,Prov_ 09_Com_ 08,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 09, 09,Prov_ 09_Com_ 09,F,Lavoro, ,2.0
097,074,Santa Maria Hoè, 10, 00,Prov_ 10_Com_ 00,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 10, 00,Prov_ 10_Com_ 00,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 10, 00,Prov_ 10_Com_ 00,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 10, 00,Prov_ 10_Com_ 00,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 10, 00,Prov_ 10_Com_ 00,F,Lavoro, ,3.0
097,074,Santa Maria Hoè, 10, 00,Prov_ 10_Com_ 00,F,Lavoro, ,5.0
097,074,Santa Maria Hoè, 10, 00,Prov_ 10_Com_ 00,F,Lavoro, ,2.0
097,074,Santa Maria Hoè, 10, 01,Prov_ 10_Com_ 01,F,Lavoro, ,6.0
097,074,Santa Maria Hoè, 10, 01,Prov_ 10_Com_ 01,F,Lavoro, ,2.0
097,074,Santa Maria Hoè, 10, 01,Prov_ 10_Com_ 01,F,Lavoro, ,3.0
097,074,Santa Maria Hoè, 10, 01,Prov_ 10_Com_ 01,F,Lavoro, ,2.0
097,074,Santa Maria Hoè, 10, 01,Prov_ 10_Com_ 01,F,Lavoro, ,5.0
097,074,Santa Maria Hoè, 10, 01,Prov_ 10_Com_ 01,F,Lavoro, ,2.0
097,074,Santa Maria Hoè, 10, 02,Prov_ 10_Com_ 02,F,Lavoro, ,2.0
097,074,Santa Maria Hoè, 10, 02,Prov_ 10_Com_ 02,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 10, 02,Prov_ 10_Com_ 02,F,Lavoro, ,2.0
097,074,Santa Maria Hoè, 10, 02,Prov_ 10_Com_ 02,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 10, 02,Prov_ 10_Com_ 02,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 10, 02,Prov_ 10_Com_ 02,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 10, 02,Prov_ 10_Com_ 02,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 10, 02,Prov_ 10_Com_ 02,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 10, 03,Prov_ 10_Com_ 03,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 10, 03,Prov_ 10_Com_ 03,F,Lavoro, ,5.0
097,074,Santa Maria Hoè, 10, 03,Prov_ 10_Com_ 03,F,Lavoro, ,4.0
097,074,Santa Maria Hoè, 10, 03,Prov_ 10_Com_ 03,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 10, 03,Prov_ 10_Com_ 03,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 10, 03,Prov_ 10_Com_ 03,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 10, 03,Prov_ 10_Com_ 03,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 10, 03,Prov_ 10_Com_ 03,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 10, 04,Prov_ 10_Com_ 04,F,Lavoro, ,2.0
097,074,Santa Maria Hoè, 10, 04,Prov_ 10_Com_ 04,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 10, 04,Prov_ 10_Com_ 04,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 10, 04,Prov_ 10_Com_ 04,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 10, 04,Prov_ 10_Com_ 04,F,Lavoro, ,2.0
097,074,Santa Maria Hoè, 10, 04,Prov_ 10_Com_ 04,F,Lavoro, ,2.0
097,074,Santa Maria Hoè, 10, 05,Prov_ 10_Com_ 05,F,Lavoro, ,6.0
097,074,Santa Maria Hoè, 10, 05,Prov_ 10_Com_ 05,F,Lavoro, ,3.0
097,074,Santa Maria Hoè, 10, 05,Prov_ 10_Com_ 05,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 10, 05,Prov_ 10_Com_ 05,F,Lavoro, ,1.0
097,074,Santa Maria Hoè, 10, 05,Prov_ 10_Com_ 05,F,Lavoro, ,1.0
