stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,parent_station
L00369,L00369,Casatenovo - bivio villa greppi,"",45.703150,9.305533,300336,0,
L00397,L00397,Calco - via virgilio,"",45.724950,9.414367,300089,0,
L00398,L00398,Brivio - beverate (paese),"",45.737317,9.428150,300398,0,
L00399,L00399,Sant'Antonio d'Adda,"",45.754750,9.483683,300399,0,
L00401,L00401,Celana,"",45.750220,9.492070,300401,0,
L00402,L00402,Caprino - piazza marconi,"",45.744783,9.482233,300402,0,
L00404,L00404,Cisano - corso mazzini,"",45.740117,9.475100,300485,0,
L00405,L00405,Cisano - sosta,"",45.739967,9.451383,300405,0,
L00406,L00406,Brivio - via como (pizzeria),"",45.742267,9.439133,300063,0,
L00407,L00407,Olgiate Molgora (stazione f.s.),"",45.729170,9.404410,300407,0,
L00409,L00409,Cassina v.,"",45.933217,9.477900,300409,0,
L00416,L00416,Valmadrera - cimitero,"",45.846400,9.355600,300416,0,
L00417,L00417,Valmadrera - Croce Rossa,"",45.847230,9.359410,300417,0,
L00419,L00419,Valmadrera - rio torto,"",45.846700,9.363250,300419,0,
L00420,L00420,Galbiate - la rossa,"",45.808683,9.359600,300420,0,
L00421,L00421,Oggiono - Molinatto,"",45.802367,9.358883,300198,0,
L00422,L00422,Oggiono - gran mercato,"",45.787867,9.347567,300198,0,
L00423,L00423,Oggiono - miravalle,"",45.784100,9.341483,300198,0,
L00424,L00424,Oggiono - cimitero,"",45.793067,9.339983,300198,0,
L00425,L00425,Oggiono - casa fanfani,"",45.795450,9.336883,300198,0,
L00427,L00427,Annone - palestra,"",45.805633,9.328600,300199,0,
L00428,L00428,Civate - isella (fermata asf),"",45.824710,9.344770,300428,0,
L00429,L00429,Castello brianza - casanova,"",45.762083,9.344100,300429,0,
L00430,L00430,Castello brianza - villaggio,"",45.752950,9.351670,300429,0,
L00431,L00431,Castello brianza - cascine nere,"",45.746230,9.361260,300429,0,
L00432,L00432,Castello brianza - cascine bianche,"",45.751017,9.353800,300429,0,
L00433,L00433,Vigano' - via nobili,"",45.724183,9.325283,300332,0,
L00434,L00434,Barzano' - s.feriolo,"",45.742683,9.320817,300434,0,
L00435,L00435,Missaglia - molinata,"",45.715650,9.327840,300328,0,
L00436,L00436,Missaglia - missagliola,"",45.707450,9.331867,300328,0,
L00437,L00437,Monticello - canarino,"",45.704617,9.310767,300353,0,
L00438,L00438,Carate brianza - ponte realdino,"",45.676750,9.243650,300438,0,
L00439,L00439,"Carate brianza - via Cusani, 8","",45.671430,9.234510,300439,0,
L00440,L00440,Seregno - istit. tecnico,"",45.661000,9.215383,300440,0,
L00441,L00441,Seregno - carabinieri,"",45.656170,9.209160,300441,0,
L00442,L00442,Casatenovo - s.pietro (esselunga),"",45.683483,9.316833,300354,0,
L00444,L00444,Casatenovo - rogoredo,"",45.675550,9.317517,300354,0,
L00445,L00445,Casatenovo - campofiorenzo,"",45.666700,9.316933,300354,0,
L00446,L00446,Lesmo - california,"",45.659917,9.313700,300446,0,
L00447,L00447,Lesmo - marconi (banca),"",45.649283,9.308667,300447,0,
L00448,L00448,Lesmo - cimitero,"",45.642350,9.305100,300448,0,
L00449,L00449,Lesmo - peregallo,"",45.634833,9.306917,300449,0,
L00450,L00450,Villasanta - villette,"",45.612033,9.308233,300451,0,
L00456,L00456,Monza - esselunga,"",45.588967,9.286167,300322,0,
L00457,L00457,Monza - via lecco (banca),"",45.585433,9.281567,300322,0,
L00460,L00460,Bellano - castagna,"",46.041390,9.305100,300002,0,
L00461,L00461,Bellano - biosio,"",46.038367,9.307050,300003,0,
L00463,L00463,Taceno - rocce rosse,"",46.018500,9.366683,300006,0,
L00464,L00464,Casargo - via alta (municipio),"",46.039083,9.386333,300464,0,
L00465,L00465,Bellano - piazza,"",46.044450,9.303483,300002,0,
L00466,L00466,Bellano - oro,"",46.052533,9.311617,300002,0,
L00467,L00467,Bellano - ospedale,"",46.049133,9.307450,300002,0,
L00468,L00468,Dervio - pizzeria la botte,"",46.076050,9.304400,300024,0,
L00469,L00469,Dervio - distributore,"",46.070767,9.307833,300024,0,
L00470,L00470,Dervio - roncacci,"",46.077717,9.316400,300024,0,
L00471,L00471,Vestreno - municipio,"",46.083010,9.317510,300030,0,
L00472,L00472,Vestreno - biviovia roma,"",46.083683,9.327583,300030,0,
L00473,L00473,Bellano - bivio vendrogno,"",46.045290,9.305420,300471,0,
L00474,L00474,Bellano - casa s.francesco,"",46.046250,9.307250,300002,0,
L00475,L00475,Bellano - serini,"",46.043400,9.308517,300002,0,
L00476,L00476,Bellano - ombriaco,"",46.043317,9.309717,300044,0,
L00477,L00477,Bellano - ombriaco alto,"",46.044817,9.309417,300044,0,
L00478,L00478,Bellano - lezzeno superiore,"",46.047417,9.312533,300043,0,
L00479,L00479,Bellano - valletta,"",46.047783,9.313883,300002,0,
L00480,L00480,Bellano - gora,"",46.047867,9.315950,300002,0,
L00481,L00481,Vendrogno - casa giglio,"",46.034367,9.328683,300045,0,
L00482,L00482,Caprino - roccolino,"",45.747517,9.485933,300482,0,
L00483,L00483,Caprino - bosco,"",45.741250,9.483483,300402,0,
L00484,L00484,Cisano - municipio,"",45.739667,9.478250,300485,0,
L00485,L00485,Cisano - stazione f.s,"",45.739740,9.474640,300485,0,
L00486,L00486,Cisano - via torchio,"",45.741183,9.461650,300405,0,
L00487,L00487,Brivio - beverate (quattro strade),"",45.734767,9.426933,300398,0,
L00489,L00489,Lecco - via besonda edicola,"",45.852083,9.405350,300051,0,
L00494,L00494,Calolziocorte - e.r.c,"",45.800233,9.427633,300067,0,
L00496,L00496,Calolziocorte - pascolo,"",45.803020,9.416880,300067,0,
L00498,L00498,Calolziocorte - scuole medie,"",45.797433,9.434350,300067,0,
L00502,L00502,Monte Marenzo - bisone,"",45.762230,9.448750,300502,0,
L00503,L00503,Monte Marenzo - bettini,"",45.763750,9.447350,300485,0,
L00504,L00504,Monte Marenzo - bisone via industriale,"",45.766183,9.445683,300502,0,
L00505,L00505,Cisano - rotonda (via mayer),"",45.755833,9.454683,300485,0,
L00506,L00506,Calolziocorte - sala (passaggio livello),"",45.784133,9.441900,300069,0,
L00507,L00507,Calolziocorte - via bonacina,"",45.792800,9.441030,300067,0,
L00508,L00508,Calolziocorte - foppenico (pizzeria),"",45.796017,9.440000,300509,0,
L00509,L00509,Calolziocorte - foppenico (piazza verdi),"",45.795040,9.439050,300509,0,
L00510,L00510,Calolziocorte - foppenico (pizzeria),"",45.794600,9.437117,300509,0,
L00511,L00511,Castello brianza - boffalora,"",45.762817,9.339067,300429,0,
L00513,L00513,Lecco - a.s.l.,"",45.857410,9.397600,300051,0,
L00516,L00516,Pescate - farmacia,"",45.831450,9.395417,300077,0,
L00517,L00517,Pescate - bocciofila,"",45.828133,9.395883,300077,0,
L00518,L00518,Garlate - audi,"",45.812580,9.399240,300518,0,
L00520,L00520,Olginate - tarchetto,"",45.803870,9.408760,300520,0,
L00521,L00521,Valgreghentino - ca' del diaul,"",45.774867,9.410983,300521,0,
L00522,L00522,Olginate - chiesetta,"",45.790367,9.418267,300522,0,
L00523,L00523,Olginate - la fiorita,"",45.780400,9.424500,300523,0,
L00527,L00527,Airuno - elettroadda,"",45.741433,9.423500,300083,0,
L00528,L00528,Calco- arlate - (provinciale),"",45.723533,9.444067,300528,0,
L00529,L00529,Imbersago - madonna bosco,"",45.714833,9.444133,300718,0,
L00530,L00530,Merate - cicognola,"",45.709683,9.407333,300291,0,
L00531,L00531,Cernusco L. - finanza,"",45.688750,9.394483,300753,0,
L00532,L00532,Osnago - rotonda,"",45.681033,9.392417,300532,0,
L00533,L00533,Osnago - cimitero,"",45.673520,9.390520,300533,0,
L00534,L00534,Osnago - incrocio s.s.36,"",45.672300,9.390483,300534,0,
L00538,L00538,"Lomagna - via Milano, 73","",45.658130,9.376420,300094,0,
L00540,L00540,Lomagna - municipio,"",45.668460,9.374440,300094,0,
L00541,L00541,Lomagna - via verdi,"",45.662120,9.372970,300094,0,
L00542,L00542,Lecco - meridiane,"",45.853910,9.399620,300051,0,
L00543,L00543,Lecco - stadio,"",45.858860,9.398880,300051,0,
L00545,L00545,Lecco - cimitero,"",45.863570,9.401870,300051,0,
L00546,L00546,Lecco - nostra famiglia,"",45.865550,9.403317,300051,0,
L00547,L00547,Lecco - s.giovanni (fer.l.l.),"",45.868850,9.402830,300051,0,
L00549,L00549,Lecco - pomedo,"",45.884517,9.411517,300137,0,
L00550,L00550,Ballabio - ristoro,"",45.888717,9.420817,300138,0,
L00553,L00553,Colico - stazione FS,"",46.137450,9.375060,300553,0,
L00554,L00554,Ballabio - via cinturino,"",45.902833,9.426817,300138,0,
L00555,L00555,Cremeno - casere,"",45.924200,9.449233,300555,0,
L00556,L00556,Cremeno - maggio,"",45.927700,9.460350,300556,0,
L00557,L00557,Cremeno - ande,"",45.928617,9.466983,300666,0,
L00558,L00558,Barzio - cinema,"",45.940483,9.470500,300118,0,
L00559,L00559,Barzio - via milano,"",45.943900,9.464330,300118,0,
L00560,L00560,Cassina v. - san gerardo,"",45.932050,9.481267,300560,0,
L00561,L00561,Barzio - concenedo (via per concenedo),"",45.937267,9.481133,300561,0,
L00562,L00562,Pasturo - ponte folla,"",45.933483,9.452083,300562,0,
L00563,L00563,Pasturo - bivio,"",45.943850,9.450333,300121,0,
L00564,L00564,Pasturo - cimitero,"",45.953750,9.445533,300121,0,
L00565,L00565,Introbio - cademartori,"",45.961717,9.450533,300565,0,
L00566,L00566,Introbio - chiesa,"",45.972433,9.452367,300566,0,
L00567,L00567,Introbio - villa serena,"",45.977733,9.448900,300567,0,
L00568,L00568,Primaluna - vimogno,"",45.980650,9.443067,300123,0,
L00569,L00569,Primaluna - barcone,"",45.983033,9.438067,300123,0,
L00570,L00570,Primaluna - cortabbio (officine),"",45.991983,9.410717,300124,0,
L00571,L00571,Cortenova - campo sportivo,"",45.998583,9.383350,300145,0,
L00572,L00572,Lecco - lungolago cadorna,"",45.858820,9.385200,300051,0,
L00573,L00573,Abbadia lariana - marianin,"",45.894767,9.336883,300573,0,
L00574,L00574,Abbadia lariana - lido,"",45.902717,9.331867,300574,0,
L00577,L00577,Mandello - luzzeno vecchia,"",45.924950,9.326317,300165,0,
L00578,L00578,Mandello lario - via risorgimento (cemb),"",45.918900,9.317950,300164,0,
L00579,L00579,Mandello lario - via costituzione (scuol,"",45.919967,9.315767,300164,0,
L00581,L00581,Mandello lario - motteno,"",45.919817,9.321250,300164,0,
L00582,L00582,Mandello lario - carcano,"",45.924283,9.321383,300164,0,
L00583,L00583,Mandello lario - rogola,"",45.926083,9.319267,300164,0,
L00584,L00584,Mandello lario - strett. per somana,"",45.927067,9.320317,300165,0,
L00585,L00585,Mandello lario - s.zeno,"",45.927983,9.321700,300164,0,
L00586,L00586,Mandello lario - via costituzione (cemb),"",45.924633,9.315967,300164,0,
L00591,L00591,Varenna - stazione f.s.,"",46.015333,9.286217,300591,0,
L00592,L00592,Perledo - bivio vezio,"",46.015633,9.289417,300173,0,
L00593,L00593,Perledo - case nuove,"",46.015200,9.292930,300173,0,
L00594,L00594,Perledo - faggi,"",46.014750,9.295350,300173,0,
L00595,L00595,Perledo - bar la fonte,"",46.014317,9.296250,300173,0,
L00596,L00596,Perledo - bosco delle streghe,"",46.016167,9.294167,300173,0,
L00597,L00597,Perledo - bologna (bar alpino),"",46.015583,9.299017,300173,0,
L00598,L00598,Esino lario - rimessa s.a.l.,"",45.992783,9.328850,300175,0,
L00599,L00599,Esino lario - montanina,"",45.994433,9.333017,300175,0,
L00604,L00604,Pescate - torrette sup.,"",45.829683,9.393967,300077,0,
L00605,L00605,Pescate - cimitero,"",45.826483,9.392633,300077,0,
L00607,L00607,Galbiate - cimitero,"",45.813550,9.376810,300607,0,
L00609,L00609,Galbiate - bazzona,"",45.810700,9.378633,300609,0,
L00610,L00610,Galbiate - bivio per ello,"",45.803717,9.375617,300610,0,
L00611,L00611,Galbiate - palestra,"",45.797983,9.374100,"",0,
L00612,L00612,"Villa Vergano - via colle brianza, 23","",45.794000,9.375300,"",0,
L00613,L00613,Villa Vergano - via colle brianza,"",45.791267,9.374117,"",0,
L00614,L00614,Galbiate - mulino,"",45.814533,9.372550,300614,0,
L00615,L00615,Galbiate - roncate,"",45.809367,9.367283,300615,0,
L00616,L00616,Oggiono - icam,"",45.805667,9.365117,300198,0,
L00617,L00617,Oggiono - Roncarolo (Ex Santa Polenta),"",45.800633,9.360800,300198,0,
L00618,L00618,Imberido (via baravico),"",45.804783,9.366367,300198,0,
L00619,L00619,Oggiono - guarnera,"",45.795033,9.356833,300198,0,
L00620,L00620,Oggiono - via kennedy (fiorista),"",45.784800,9.341133,300198,0,
L00621,L00621,Oggiono - via kennedy,"",45.789517,9.339550,300198,0,
L00622,L00622,Oggiono - laguggio,"",45.792050,9.340783,300198,0,
L00625,L00625,Annone - via s.antonio,"",45.800650,9.332767,300199,0,
L00630,L00630,Mandello lario - villa maggio,"",45.928660,9.312570,300164,0,
L00636,L00636,Calolziocorte - via vitalba,"",45.795800,9.435633,300069,0,
L00637,L00637,Valgreghentino - pizzeria,"",45.778683,9.414083,300637,0,
L00638,L00638,Olginate - fornasette,"",45.768533,9.424833,300638,0,
L00640,L00640,Galbiate - cimitero bivio garlate,"",45.813060,9.377470,300640,0,
L00650,L00650,Casatenovo - crotta,"",45.691040,9.315600,300354,0,
L00655,L00655,Casatenovo - valaperta chiesa,"",45.675500,9.351160,300354,0,
L00657,L00657,Lecco - largo europa,"",45.853850,9.388650,300051,0,
L00658,L00658,Mandello lario - asl,"",45.917850,9.322933,300164,0,
L00659,L00659,Mandello lario - bellavista,"",45.921400,9.325317,300164,0,
L00660,L00660,Mandello lario - bivio per rongio,"",45.920800,9.327767,300168,0,
L00661,L00661,Mandello lario - maggiana,"",45.915533,9.330183,300661,0,
L00663,L00663,Tremenico - avano,"",46.076040,9.374020,300663,0,
L00664,L00664,Lecco - via don pozzi,"",45.860900,9.399000,300051,0,
L00666,L00666,Cremeno - Via Combi (Ex Clubino),"",45.935100,9.471930,300666,0,
L00667,L00667,Taceno - camping rocce rosse,"",46.017917,9.367567,300006,0,
L00670,L00670,Calolziocorte - sala (lavatoio),"",45.789683,9.443017,300069,0,
L00671,L00671,Missaglia - barriano,"",45.703700,9.345770,300328,0,
L00672,L00672,Missaglia - maresso,"",45.688430,9.353290,300909,0,
L00680,L00680,"Vimercate - via diaz, 26 (rugginello)","",45.626810,9.387790,300680,0,
L00699,L00699,Casatenovo - via buttafava (galgiana),"",45.688570,9.326730,300354,0,
L00700,L00700,Casatenovo - bracchi (bar il moro),"",45.680580,9.343460,300354,0,
L00703,L00703,"Colico - via alla Chiesa, 21","",46.136660,9.396310,300703,0,
L00710,L00710,Merate - via de gasperi,"",45.694150,9.416270,300291,0,
L00713,L00713,Olgiasca,"",46.115980,9.316280,"",0,
L00722,L00722,Bulciago - via statale,"",45.752530,9.292690,300722,0,
L00724,L00724,Cassago - centro,"",45.739030,9.292540,300724,0,
L00728,L00728,Olgiate Molgora - via statale,"",45.728633,9.400483,300407,0,
L00729,L00729,Calco - via virgilio (pensilina asf),"",45.724950,9.410183,300089,0,
L00736,L00736,Cremella - via don colombo,"",45.739560,9.303470,300346,0,
L00744,L00744,Imbersago - sabbione,"",45.711690,9.440560,300744,0,
L00745,L00745,Merate - cassina fra martino,"",45.718140,9.432050,300745,0,
L00746,L00746,Merate - sartirana (cimitero),"",45.719860,9.423900,300746,0,
L00747,L00747,Merate - sartirana (chiesa),"",45.714030,9.418040,300746,0,
L00748,L00748,Merate - sartirana lago,"",45.716960,9.421760,300746,0,
L00749,L00749,Merate - osservatorio,"",45.705720,9.427550,300291,0,
L00751,L00751,Merate - via dei lodovichi (scuole),"",45.694200,9.425017,300291,0,
L00752,L00752,Merate - v.le verdi,"",45.696200,9.410900,300291,0,
L00753,L00753,Cernusco L. - stazione f.s.,"",45.695880,9.397580,300753,0,
L00757,L00757,Merate - garage s.carlo,"",45.694190,9.415810,300291,0,
L00758,L00758,Merate - s.elena,"",45.690930,9.435930,300758,0,
L00759,L00759,Merate - brugarolo,"",45.677417,9.410550,300759,0,
L00762,L00762,Robbiate - terzuolo,"",45.684590,9.438080,300760,0,
L00763,L00763,Paderno d'adda - stazione f.s.,"",45.678650,9.439520,300763,0,
L00764,L00764,Robbiate - casa respiro,"",45.698710,9.440560,300760,0,
L00765,L00765,Verderio superiore,"",45.668990,9.439140,300765,0,
L00767,L00767,Verderio inferiore,"",45.665490,9.436720,300767,0,
L00768,L00768,Bernareggio - francolino,"",45.662720,9.417940,300770,0,
L00770,L00770,Bernareggio - chiesa,"",45.648700,9.406760,300770,0,
L00771,L00771,Ronco Briantino - via IV novembre (posta,"",45.666670,9.403620,300771,0,
L00772,L00772,Ronco Briantino - farmacia,"",45.667260,9.398160,300772,0,
L00773,L00773,Carnate - stazione f.s.,"",45.652900,9.376570,300773,0,
L00776,L00776,"Vimercate - via diaz, 6 (rugginello)","",45.624040,9.385170,300776,0,
L00777,L00777,Vimercate - via adda,"",45.611520,9.379980,300777,0,
L00778,L00778,Vimercate - piazzale marconi,"",45.610590,9.371380,300778,0,
L00779,L00779,Vimercate - via ronchi (scuola ipsia),"",45.613290,9.365240,300779,0,
L00780,L00780,Vimercate - autostazione,"",45.610400,9.370340,300780,0,
L00782,L00782,S.Maria Hoe',"",45.744333,9.373583,300207,0,
L00795,L00795,Costamasnaga - via volta (sottopasso),"",45.760717,9.280400,300796,0,
L00796,L00796,Costamasnaga - scuole medie,"",45.765317,9.278450,300796,0,
L00797,L00797,Costamasnaga - via diaz (chiesa),"",45.766633,9.281250,300796,0,
L00798,L00798,Costamasnaga - bivio stazione f.s.,"",45.764120,9.286380,300796,0,
L00803,L00803,Olgiate Molgora - monticello scarpone,"",45.731300,9.390150,300407,0,
L00804,L00804,Rovagnate - la pesa,"",45.737217,9.374867,300879,0,
L00807,L00807,Colle Brianza - piecastello,"",45.759400,9.361683,300808,0,
L00808,L00808,Colle Brianza - nava (monumento),"",45.763100,9.362467,300808,0,
L00829,L00829,Monticello - angolo via volta,"",45.708972,9.315604,300353,0,
L00830,L00830,Calolziocorte - gerola bivio,"",45.779967,9.441483,300067,0,
L00845,L00845,Costamasnaga - via giovanni XXIII (clomn,"",45.767967,9.268917,300796,0,
L00846,L00846,Costamasnaga - via battisti,"",45.766567,9.273883,300796,0,
L00849,L00849,Calolziocorte - centro sportivo lavello,"",45.793700,9.431317,300067,0,
L00852,L00852,Olginate - sc capiate,"",45.780483,9.424583,300225,0,
L00854,L00854,Calolziocorte - via pomarolo,"",45.781910,9.446960,300067,0,
L00855,L00855,Calolziocorte - via serviti (cimitero),"",45.792370,9.435200,300069,0,
L00856,L00856,Calolziocorte - via de gasperi f.a.a.c.,"",45.802130,9.420480,300067,0,
L00858,L00858,Calolziocorte - sala (bivio via ladini),"",45.785250,9.445800,300069,0,
L00859,L00859,Calolziocorte - via dante,"",45.801860,9.430390,300067,0,
L00865,L00865,Montevecchia - chiesa,"",45.705430,9.381320,300865,0,
L00866,L00866,Montevecchia - semaforo quattro strade,"",45.696540,9.377210,300866,0,
L00867,L00867,Montevecchia - Via Bergamo/Via Pertevano,"",45.695720,9.384970,300865,0,
L00868,L00868,Cernusco L. - paravino,"",45.696780,9.394070,300868,0,
L00869,L00869,Cernusco L. - via roma,"",45.692500,9.399750,300753,0,
L00871,L00871,S.Maria Hoe' - alduno,"",45.734700,9.382517,300207,0,
L00872,L00872,Perego - s.s. 342/via s.caterina,"",45.738483,9.362667,300879,0,
L00873,L00873,Hoe',"",45.748600,9.368017,300207,0,
L00874,L00874,Merate - via marconi,"",45.708730,9.431170,300291,0,
L00877,L00877,Lomagna - via giotto,"",45.671220,9.367290,300094,0,
L00878,L00878,Rovagnate - semaforo,"",45.737133,9.370467,300879,0,
L00879,L00879,Rovagnate - vinicola ghezzi,"",45.739800,9.364650,300879,0,
L00880,L00880,Costamasnaga - (di vittorio a.s.l.),"",45.767383,9.271383,300796,0,
L00881,L00881,Calolziocorte - scuole elementari,"",45.787800,9.443817,300067,0,
L00882,L00882,Calolziocorte - via s.s.damiano e cosma,"",45.790900,9.441260,300069,0,
L00883,L00883,Calolziocorte - via s.s.damiano e cosma,"",45.794033,9.441433,300069,0,
L00884,L00884,Calolziocorte - piazza volontari sangue,"",45.805750,9.425640,300067,0,
L00885,L00885,Calolziocorte - via trieste,"",45.804520,9.419730,300067,0,
L00886,L00886,Imbersago - arlate (fiorista),"",45.718283,9.444633,300718,0,
L00887,L00887,Merate - sartirana alta,"",45.709320,9.414430,300746,0,
L00888,L00888,Merate - novate ospedale,"",45.696490,9.427830,300870,0,
L00889,L00889,Cremeno - via fermi,"",45.932060,9.474090,300666,0,
L00892,L00892,"Lecco - via matteotti, 13/15","",45.858617,9.395733,300051,0,
L00894,L00894,Mandello - luzzeno ville,"",45.922500,9.327367,300165,0,
L00895,L00895,Lecco - acel,"",45.851610,9.401320,300051,0,
L00896,L00896,Premana - pizzeria,"",46.055200,9.414567,300017,0,
L00898,L00898,Merate - via spluga,"",45.697860,9.406080,300291,0,
L00899,L00899,Missaglia - corso europa (rengione),"",45.708717,9.325333,300328,0,
L00900,L00900,Missaglia - corso europa (barriano),"",45.704650,9.344583,300328,0,
L00902,L00902,S.Maria Hoe' - alpino,"",45.743567,9.374367,300207,0,
L00904,L00904,S.Maria Hoe' - tremonte/ via trento,"",45.742600,9.378400,300207,0,
L00905,L00905,Casatenovo - via garibaldi (fermata asf),"",45.699567,9.311417,300354,0,
L00906,L00906,Castello brianza - casa pozzi,"",45.765880,9.346370,300429,0,
L00907,L00907,Castello brianza - caraverio (fiorista),"",45.759050,9.345480,300429,0,
L00910,L00910,Bellano - noghero,"",46.039250,9.318520,300044,0,
L00911,L00911,Bellano - scingaglio,"",46.037150,9.322783,300002,0,
L00912,L00912,Sueglio - ponte,"",46.085450,9.334667,300032,0,
L00913,L00913,Vestreno - masatele,"",46.078983,9.317533,300030,0,
L00914,L00914,Vestreno - grasagne,"",46.082033,9.316983,300030,0,
L00915,L00915,Civate - la santa bivio,"",45.829890,9.352260,300345,0,
L00917,L00917,Besana brianza - v.le kennedy (bar 5 ce,"",45.699967,9.291500,300342,0,
L00918,L00918,Galbiate - bivio ello/lecco,"",45.801517,9.374433,300610,0,
L00919,L00919,Lecco - corso matteotti (agip),"",45.862583,9.399950,300051,0,
L00922,L00922,Sueglio - bivio provinciale,"",46.082810,9.333010,300032,0,
L00924,L00924,Calolziocorte - scuole superiori,"",45.794080,9.431120,300067,0,
L00930,L00930,Casargo - Scuola Alberghiera,"",46.051990,9.393310,300013,0,
L00934,L00934,Cernusco L. - via lanfritto maggioni,"",45.695080,9.397590,300753,0,
L00935,L00935,Cernusco L. - stazione f.s.,"",45.694770,9.396640,300753,0,
L00937,L00937,Premana (giabbio),"",46.047760,9.424520,300017,0,
L00941,L00941,Caprino - via agricoltura/via foppa,"",45.752760,9.501280,300402,0,
L00943,L00943,Maresso - cascina novaglia,"",45.698160,9.351360,300328,0,
L00946,L00946,Verderio inferiore - libertà,"",45.663710,9.429090,300767,0,
L00948,L00948,Margno - via piave per crandola,"",46.027590,9.380450,300018,0,
L00949,L00949,Cortenova - via modigliani,"",46.003120,9.380100,300145,0,
L00950,L00950,Cortenova - via leonardo da vinci,"",45.997740,9.387110,300145,0,
L00951,L00951,Lecco - harley d. (laorca ),"",45.873630,9.402500,300051,0,
L00952,L00952,Lecco - via balicco,"",45.855730,9.396490,300051,0,
L00954,L00954,Villasanta - via edison,"",45.603160,9.304370,300451,0,
L00955,L00955,Lomaniga,"",45.700880,9.359110,300328,0,
L00956,L00956,Calco - via nazionale (peugeot),"",45.736100,9.419310,300089,0,
L00957,L00957,Bellano - bivio per pennaso,"",46.024150,9.325820,300004,0,
L00961,L00961,"Robbiate, via aldo moro","",45.688440,9.434700,300760,0,
L00962,L00962,"Bernareggio, via risorgimento","",45.649020,9.391280,300770,0,
L00963,L00963,"Bernareggio, via alcide de gasperi","",45.645210,9.402160,300770,0,
L00965,L00965,"Introbio, scuole medie","",45.972950,9.451650,INTROBIO,0,
L00966,L00966,Lecco - v.le della costituzione,"",45.852000,9.390630,300051,0,
L00981,L00981,Sanico (bivio alpeggi),"",46.038170,9.330410,L00981,0,
L00982,L00982,Bivio per Noceno,"",46.037630,9.328730,L00982,0,
L00983,L00983,Mosnico,"",46.033220,9.336300,L00983,0,
L00984,L00984,Inesio,"",46.031990,9.340490,L00984,0,
L30980,L30980,Mornico,"",46.036960,9.345550,L30980,0,
