service_id,date,exception_type
00A8F6LC2026010120260608000002,20260409,1
00A8F6NA2026010120260608000002,20260409,1
0O-4FER52026010120260608000002,20260409,1
000AF-2.2026010120260608000002,20260410,1
000AFER52026010120260608000002,20260410,1
000AFER62026010120260608000002,20260410,1
000IF6IL2026010120260608000002,20260410,1
000IFER52026010120260608000002,20260410,1
000IFER62026010120260608000002,20260410,1
000S00F52026010120260608000002,20260410,1
000SF-1.2026010120260608000002,20260410,1
000SF1352026010120260608000002,20260410,1
000SFER52026010120260608000002,20260410,1
000SFER62026010120260608000002,20260410,1
000SFVEN2026010120260608000002,20260410,1
00A7F5NR2026010120260608000002,20260410,1
00A7F6NR2026010120260608000002,20260410,1
00A8F5NA2026010120260608000002,20260410,1
00A8F6LC2026010120260608000002,20260410,1
00A8F6NA2026010120260608000002,20260410,1
0O-4FER52026010120260608000002,20260410,1
000AF-2.2026010120260608000002,20260411,1
000AFER62026010120260608000002,20260411,1
000IF6IL2026010120260608000002,20260411,1
000IFER62026010120260608000002,20260411,1
000IFSAB2026010120260608000002,20260411,1
000SF-1.2026010120260608000002,20260411,1
000SF2462026010120260608000002,20260411,1
000SFER62026010120260608000002,20260411,1
000SFSAB2026010120260608000002,20260411,1
00A7F6NR2026010120260608000002,20260411,1
00A8F6LC2026010120260608000002,20260411,1
00A8F6NA2026010120260608000002,20260411,1
000AFEST2026010120260608000002,20260412,1
000IFEST2026010120260608000002,20260412,1
000AF-2.2026010120260608000002,20260413,1
000AFER52026010120260608000002,20260413,1
000AFER62026010120260608000002,20260413,1
000IF6IL2026010120260608000002,20260413,1
000IFER52026010120260608000002,20260413,1
000IFER62026010120260608000002,20260413,1
000SF1352026010120260608000002,20260413,1
000SFER52026010120260608000002,20260413,1
000SFER62026010120260608000002,20260413,1
000SFLUN2026010120260608000002,20260413,1
00A7F5NR2026010120260608000002,20260413,1
00A7F6NR2026010120260608000002,20260413,1
00A8F5NA2026010120260608000002,20260413,1
00A8F6LC2026010120260608000002,20260413,1
00A8F6NA2026010120260608000002,20260413,1
0O-4FER52026010120260608000002,20260413,1
000AFER52026010120260608000002,20260414,1
000AFER62026010120260608000002,20260414,1
000AFMAR2026010120260608000002,20260414,1
000IF6IL2026010120260608000002,20260414,1
000IFER52026010120260608000002,20260414,1
000IFER62026010120260608000002,20260414,1
000SF-1.2026010120260608000002,20260414,1
000SF24.2026010120260608000002,20260414,1
000SF2462026010120260608000002,20260414,1
000SFER52026010120260608000002,20260414,1
000SFER62026010120260608000002,20260414,1
00A7F5NR2026010120260608000002,20260414,1
00A7F6NR2026010120260608000002,20260414,1
00A8F5NA2026010120260608000002,20260414,1
00A8F6LC2026010120260608000002,20260414,1
00A8F6NA2026010120260608000002,20260414,1
0O-4FER52026010120260608000002,20260414,1
000AF-2.2026010120260608000002,20260415,1
000AFER52026010120260608000002,20260415,1
000AFER62026010120260608000002,20260415,1
000IF6IL2026010120260608000002,20260415,1
000IFER52026010120260608000002,20260415,1
000IFER62026010120260608000002,20260415,1
000SF-1.2026010120260608000002,20260415,1
000SF1352026010120260608000002,20260415,1
000SFER52026010120260608000002,20260415,1
000SFER62026010120260608000002,20260415,1
00A7F5NR2026010120260608000002,20260415,1
00A7F6NR2026010120260608000002,20260415,1
00A8F5NA2026010120260608000002,20260415,1
00A8F6LC2026010120260608000002,20260415,1
00A8F6NA2026010120260608000002,20260415,1
0O-4FER52026010120260608000002,20260415,1
000AF-2.2026010120260608000002,20260416,1
000AFER52026010120260608000002,20260416,1
000AFER62026010120260608000002,20260416,1
000IF6IL2026010120260608000002,20260416,1
000IFER52026010120260608000002,20260416,1
000IFER62026010120260608000002,20260416,1
000SF-1.2026010120260608000002,20260416,1
000SF24.2026010120260608000002,20260416,1
000SF2462026010120260608000002,20260416,1
000SFER52026010120260608000002,20260416,1
000SFER62026010120260608000002,20260416,1
000SFGIO2026010120260608000002,20260416,1
00A7F5NR2026010120260608000002,20260416,1
00A7F6NR2026010120260608000002,20260416,1
00A8F5NA2026010120260608000002,20260416,1
00A8F6LC2026010120260608000002,20260416,1
00A8F6NA2026010120260608000002,20260416,1
0O-4FER52026010120260608000002,20260416,1
000AF-2.2026010120260608000002,20260417,1
000AFER52026010120260608000002,20260417,1
000AFER62026010120260608000002,20260417,1
000IF6IL2026010120260608000002,20260417,1
000IFER52026010120260608000002,20260417,1
000IFER62026010120260608000002,20260417,1
000S00F52026010120260608000002,20260417,1
000SF-1.2026010120260608000002,20260417,1
000SF1352026010120260608000002,20260417,1
000SFER52026010120260608000002,20260417,1
000SFER62026010120260608000002,20260417,1
000SFVEN2026010120260608000002,20260417,1
00A7F5NR2026010120260608000002,20260417,1
00A7F6NR2026010120260608000002,20260417,1
00A8F5NA2026010120260608000002,20260417,1
00A8F6LC2026010120260608000002,20260417,1
00A8F6NA2026010120260608000002,20260417,1
0O-4FER52026010120260608000002,20260417,1
000AF-2.2026010120260608000002,20260418,1
000AFER62026010120260608000002,20260418,1
000IF6IL2026010120260608000002,20260418,1
000IFER62026010120260608000002,20260418,1
000IFSAB2026010120260608000002,20260418,1
000SF-1.2026010120260608000002,20260418,1
000SF2462026010120260608000002,20260418,1
000SFER62026010120260608000002,20260418,1
000SFSAB2026010120260608000002,20260418,1
00A7F6NR2026010120260608000002,20260418,1
00A8F6LC2026010120260608000002,20260418,1
00A8F6NA2026010120260608000002,20260418,1
000AFEST2026010120260608000002,20260419,1
000IFEST2026010120260608000002,20260419,1
000AF-2.2026010120260608000002,20260420,1
000AFER52026010120260608000002,20260420,1
000AFER62026010120260608000002,20260420,1
000IF6IL2026010120260608000002,20260420,1
000IFER52026010120260608000002,20260420,1
000IFER62026010120260608000002,20260420,1
000SF1352026010120260608000002,20260420,1
000SFER52026010120260608000002,20260420,1
000SFER62026010120260608000002,20260420,1
000SFLUN2026010120260608000002,20260420,1
00A7F5NR2026010120260608000002,20260420,1
00A7F6NR2026010120260608000002,20260420,1
00A8F5NA2026010120260608000002,20260420,1
00A8F6LC2026010120260608000002,20260420,1
00A8F6NA2026010120260608000002,20260420,1
0O-4FER52026010120260608000002,20260420,1
000AFER52026010120260608000002,20260421,1
000AFER62026010120260608000002,20260421,1
000AFMAR2026010120260608000002,20260421,1
000IF6IL2026010120260608000002,20260421,1
000IFER52026010120260608000002,20260421,1
000IFER62026010120260608000002,20260421,1
000SF-1.2026010120260608000002,20260421,1
000SF24.2026010120260608000002,20260421,1
000SF2462026010120260608000002,20260421,1
000SFER52026010120260608000002,20260421,1
000SFER62026010120260608000002,20260421,1
00A7F5NR2026010120260608000002,20260421,1
00A7F6NR2026010120260608000002,20260421,1
00A8F5NA2026010120260608000002,20260421,1
00A8F6LC2026010120260608000002,20260421,1
00A8F6NA2026010120260608000002,20260421,1
0O-4FER52026010120260608000002,20260421,1
000AF-2.2026010120260608000002,20260422,1
000AFER52026010120260608000002,20260422,1
000AFER62026010120260608000002,20260422,1
000IF6IL2026010120260608000002,20260422,1
000IFER52026010120260608000002,20260422,1
000IFER62026010120260608000002,20260422,1
000SF-1.2026010120260608000002,20260422,1
000SF1352026010120260608000002,20260422,1
000SFER52026010120260608000002,20260422,1
000SFER62026010120260608000002,20260422,1
00A7F5NR2026010120260608000002,20260422,1
00A7F6NR2026010120260608000002,20260422,1
00A8F5NA2026010120260608000002,20260422,1
00A8F6LC2026010120260608000002,20260422,1
00A8F6NA2026010120260608000002,20260422,1
0O-4FER52026010120260608000002,20260422,1
000AF-2.2026010120260608000002,20260423,1
000AFER52026010120260608000002,20260423,1
000AFER62026010120260608000002,20260423,1
000IF6IL2026010120260608000002,20260423,1
000IFER52026010120260608000002,20260423,1
000IFER62026010120260608000002,20260423,1
000SF-1.2026010120260608000002,20260423,1
000SF24.2026010120260608000002,20260423,1
000SF2462026010120260608000002,20260423,1
000SFER52026010120260608000002,20260423,1
000SFER62026010120260608000002,20260423,1
000SFGIO2026010120260608000002,20260423,1
00A7F5NR2026010120260608000002,20260423,1
00A7F6NR2026010120260608000002,20260423,1
00A8F5NA2026010120260608000002,20260423,1
00A8F6LC2026010120260608000002,20260423,1
00A8F6NA2026010120260608000002,20260423,1
0O-4FER52026010120260608000002,20260423,1
000AF-2.2026010120260608000002,20260424,1
000AFER52026010120260608000002,20260424,1
000AFER62026010120260608000002,20260424,1
000IF6IL2026010120260608000002,20260424,1
000IFER52026010120260608000002,20260424,1
000IFER62026010120260608000002,20260424,1
000S00F52026010120260608000002,20260424,1
000SF-1.2026010120260608000002,20260424,1
000SF1352026010120260608000002,20260424,1
000SFER52026010120260608000002,20260424,1
000SFER62026010120260608000002,20260424,1
000SFVEN2026010120260608000002,20260424,1
00A7F5NR2026010120260608000002,20260424,1
00A7F6NR2026010120260608000002,20260424,1
00A8F5NA2026010120260608000002,20260424,1
00A8F6LC2026010120260608000002,20260424,1
00A8F6NA2026010120260608000002,20260424,1
0O-4FER52026010120260608000002,20260424,1
000AFEST2026010120260608000002,20260425,1
000IF6IL2026010120260608000002,20260425,1
000IFEST2026010120260608000002,20260425,1
000AFEST2026010120260608000002,20260426,1
000IFEST2026010120260608000002,20260426,1
000AF-2.2026010120260608000002,20260427,1
000AFER52026010120260608000002,20260427,1
000AFER62026010120260608000002,20260427,1
000IF6IL2026010120260608000002,20260427,1
000IFER52026010120260608000002,20260427,1
000IFER62026010120260608000002,20260427,1
000SF1352026010120260608000002,20260427,1
000SFER52026010120260608000002,20260427,1
000SFER62026010120260608000002,20260427,1
000SFLUN2026010120260608000002,20260427,1
00A7F5NR2026010120260608000002,20260427,1
00A7F6NR2026010120260608000002,20260427,1
00A8F5NA2026010120260608000002,20260427,1
00A8F6LC2026010120260608000002,20260427,1
00A8F6NA2026010120260608000002,20260427,1
0O-4FER52026010120260608000002,20260427,1
000AFER52026010120260608000002,20260428,1
000AFER62026010120260608000002,20260428,1
000AFMAR2026010120260608000002,20260428,1
000IF6IL2026010120260608000002,20260428,1
000IFER52026010120260608000002,20260428,1
000IFER62026010120260608000002,20260428,1
000SF-1.2026010120260608000002,20260428,1
000SF24.2026010120260608000002,20260428,1
000SF2462026010120260608000002,20260428,1
000SFER52026010120260608000002,20260428,1
000SFER62026010120260608000002,20260428,1
00A7F5NR2026010120260608000002,20260428,1
00A7F6NR2026010120260608000002,20260428,1
00A8F5NA2026010120260608000002,20260428,1
00A8F6LC2026010120260608000002,20260428,1
00A8F6NA2026010120260608000002,20260428,1
0O-4FER52026010120260608000002,20260428,1
000AF-2.2026010120260608000002,20260429,1
000AFER52026010120260608000002,20260429,1
000AFER62026010120260608000002,20260429,1
000IF6IL2026010120260608000002,20260429,1
000IFER52026010120260608000002,20260429,1
000IFER62026010120260608000002,20260429,1
000SF-1.2026010120260608000002,20260429,1
000SF1352026010120260608000002,20260429,1
000SFER52026010120260608000002,20260429,1
000SFER62026010120260608000002,20260429,1
00A7F5NR2026010120260608000002,20260429,1
00A7F6NR2026010120260608000002,20260429,1
00A8F5NA2026010120260608000002,20260429,1
00A8F6LC2026010120260608000002,20260429,1
00A8F6NA2026010120260608000002,20260429,1
0O-4FER52026010120260608000002,20260429,1
000AF-2.2026010120260608000002,20260430,1
000AFER52026010120260608000002,20260430,1
000AFER62026010120260608000002,20260430,1
000IF6IL2026010120260608000002,20260430,1
000IFER52026010120260608000002,20260430,1
000IFER62026010120260608000002,20260430,1
000SF-1.2026010120260608000002,20260430,1
000SF24.2026010120260608000002,20260430,1
000SF2462026010120260608000002,20260430,1
000SFER52026010120260608000002,20260430,1
000SFER62026010120260608000002,20260430,1
000SFGIO2026010120260608000002,20260430,1
00A7F5NR2026010120260608000002,20260430,1
00A7F6NR2026010120260608000002,20260430,1
00A8F5NA2026010120260608000002,20260430,1
00A8F6LC2026010120260608000002,20260430,1
00A8F6NA2026010120260608000002,20260430,1
0O-4FER52026010120260608000002,20260430,1
000AFEST2026010120260608000002,20260501,1
000IF6IL2026010120260608000002,20260501,1
000IFEST2026010120260608000002,20260501,1
00A8F5NA2026010120260608000002,20260501,1
000AF-2.2026010120260608000002,20260502,1
000AFER62026010120260608000002,20260502,1
000IF6IL2026010120260608000002,20260502,1
000IFER62026010120260608000002,20260502,1
000IFSAB2026010120260608000002,20260502,1
00A7F6NR2026010120260608000002,20260502,1
00A8F6LC2026010120260608000002,20260502,1
00A8F6NA2026010120260608000002,20260502,1
00VIFER62026010120260608000002,20260502,1
00VIFSAB2026010120260608000002,20260502,1
00VSFER62026010120260608000002,20260502,1
VS-4FER62026010120260608000002,20260502,1
VS-4FSAB2026010120260608000002,20260502,1
000AFEST2026010120260608000002,20260503,1
000IFEST2026010120260608000002,20260503,1
000AF-2.2026010120260608000002,20260504,1
000AFER52026010120260608000002,20260504,1
000AFER62026010120260608000002,20260504,1
000IF6IL2026010120260608000002,20260504,1
000IFER52026010120260608000002,20260504,1
000IFER62026010120260608000002,20260504,1
000SF1352026010120260608000002,20260504,1
000SFER52026010120260608000002,20260504,1
000SFER62026010120260608000002,20260504,1
000SFLUN2026010120260608000002,20260504,1
00A7F5NR2026010120260608000002,20260504,1
00A7F6NR2026010120260608000002,20260504,1
00A8F5NA2026010120260608000002,20260504,1
00A8F6LC2026010120260608000002,20260504,1
00A8F6NA2026010120260608000002,20260504,1
0O-4FER52026010120260608000002,20260504,1
000AFER52026010120260608000002,20260505,1
000AFER62026010120260608000002,20260505,1
000AFMAR2026010120260608000002,20260505,1
000IF6IL2026010120260608000002,20260505,1
000IFER52026010120260608000002,20260505,1
000IFER62026010120260608000002,20260505,1
000SF-1.2026010120260608000002,20260505,1
000SF24.2026010120260608000002,20260505,1
000SF2462026010120260608000002,20260505,1
000SFER52026010120260608000002,20260505,1
000SFER62026010120260608000002,20260505,1
00A7F5NR2026010120260608000002,20260505,1
00A7F6NR2026010120260608000002,20260505,1
00A8F5NA2026010120260608000002,20260505,1
00A8F6LC2026010120260608000002,20260505,1
00A8F6NA2026010120260608000002,20260505,1
0O-4FER52026010120260608000002,20260505,1
000AF-2.2026010120260608000002,20260506,1
000AFER52026010120260608000002,20260506,1
000AFER62026010120260608000002,20260506,1
000IF6IL2026010120260608000002,20260506,1
000IFER52026010120260608000002,20260506,1
000IFER62026010120260608000002,20260506,1
000SF-1.2026010120260608000002,20260506,1
000SF1352026010120260608000002,20260506,1
000SFER52026010120260608000002,20260506,1
000SFER62026010120260608000002,20260506,1
00A7F5NR2026010120260608000002,20260506,1
00A7F6NR2026010120260608000002,20260506,1
00A8F5NA2026010120260608000002,20260506,1
00A8F6LC2026010120260608000002,20260506,1
00A8F6NA2026010120260608000002,20260506,1
0O-4FER52026010120260608000002,20260506,1
000AF-2.2026010120260608000002,20260507,1
000AFER52026010120260608000002,20260507,1
000AFER62026010120260608000002,20260507,1
000IF6IL2026010120260608000002,20260507,1
000IFER52026010120260608000002,20260507,1
000IFER62026010120260608000002,20260507,1
000SF-1.2026010120260608000002,20260507,1
000SF24.2026010120260608000002,20260507,1
000SF2462026010120260608000002,20260507,1
000SFER52026010120260608000002,20260507,1
000SFER62026010120260608000002,20260507,1
000SFGIO2026010120260608000002,20260507,1
00A7F5NR2026010120260608000002,20260507,1
00A7F6NR2026010120260608000002,20260507,1
00A8F5NA2026010120260608000002,20260507,1
00A8F6LC2026010120260608000002,20260507,1
00A8F6NA2026010120260608000002,20260507,1
0O-4FER52026010120260608000002,20260507,1
000AF-2.2026010120260608000002,20260508,1
000AFER52026010120260608000002,20260508,1
000AFER62026010120260608000002,20260508,1
000IF6IL2026010120260608000002,20260508,1
000IFER52026010120260608000002,20260508,1
000IFER62026010120260608000002,20260508,1
000S00F52026010120260608000002,20260508,1
000SF-1.2026010120260608000002,20260508,1
000SF1352026010120260608000002,20260508,1
000SFER52026010120260608000002,20260508,1
000SFER62026010120260608000002,20260508,1
000SFVEN2026010120260608000002,20260508,1
00A7F5NR2026010120260608000002,20260508,1
00A7F6NR2026010120260608000002,20260508,1
00A8F5NA2026010120260608000002,20260508,1
00A8F6LC2026010120260608000002,20260508,1
00A8F6NA2026010120260608000002,20260508,1
0O-4FER52026010120260608000002,20260508,1
000AF-2.2026010120260608000002,20260509,1
000AFER62026010120260608000002,20260509,1
000IF6IL2026010120260608000002,20260509,1
000IFER62026010120260608000002,20260509,1
000IFSAB2026010120260608000002,20260509,1
000SF-1.2026010120260608000002,20260509,1
000SF2462026010120260608000002,20260509,1
000SFER62026010120260608000002,20260509,1
000SFSAB2026010120260608000002,20260509,1
00A7F6NR2026010120260608000002,20260509,1
00A8F6LC2026010120260608000002,20260509,1
00A8F6NA2026010120260608000002,20260509,1
000AFEST2026010120260608000002,20260510,1
000IFEST2026010120260608000002,20260510,1
000AF-2.2026010120260608000002,20260511,1
000AFER52026010120260608000002,20260511,1
000AFER62026010120260608000002,20260511,1
000IF6IL2026010120260608000002,20260511,1
000IFER52026010120260608000002,20260511,1
000IFER62026010120260608000002,20260511,1
000SF1352026010120260608000002,20260511,1
000SFER52026010120260608000002,20260511,1
000SFER62026010120260608000002,20260511,1
000SFLUN2026010120260608000002,20260511,1
00A7F5NR2026010120260608000002,20260511,1
00A7F6NR2026010120260608000002,20260511,1
00A8F5NA2026010120260608000002,20260511,1
00A8F6LC2026010120260608000002,20260511,1
00A8F6NA2026010120260608000002,20260511,1
0O-4FER52026010120260608000002,20260511,1
000AFER52026010120260608000002,20260512,1
000AFER62026010120260608000002,20260512,1
000AFMAR2026010120260608000002,20260512,1
000IF6IL2026010120260608000002,20260512,1
000IFER52026010120260608000002,20260512,1
000IFER62026010120260608000002,20260512,1
000SF-1.2026010120260608000002,20260512,1
000SF24.2026010120260608000002,20260512,1
000SF2462026010120260608000002,20260512,1
000SFER52026010120260608000002,20260512,1
000SFER62026010120260608000002,20260512,1
00A7F5NR2026010120260608000002,20260512,1
00A7F6NR2026010120260608000002,20260512,1
00A8F5NA2026010120260608000002,20260512,1
00A8F6LC2026010120260608000002,20260512,1
00A8F6NA2026010120260608000002,20260512,1
0O-4FER52026010120260608000002,20260512,1
000AF-2.2026010120260608000002,20260513,1
000AFER52026010120260608000002,20260513,1
000AFER62026010120260608000002,20260513,1
000IF6IL2026010120260608000002,20260513,1
000IFER52026010120260608000002,20260513,1
000IFER62026010120260608000002,20260513,1
000SF-1.2026010120260608000002,20260513,1
000SF1352026010120260608000002,20260513,1
000SFER52026010120260608000002,20260513,1
000SFER62026010120260608000002,20260513,1
00A7F5NR2026010120260608000002,20260513,1
00A7F6NR2026010120260608000002,20260513,1
00A8F5NA2026010120260608000002,20260513,1
00A8F6LC2026010120260608000002,20260513,1
00A8F6NA2026010120260608000002,20260513,1
0O-4FER52026010120260608000002,20260513,1
000AF-2.2026010120260608000002,20260514,1
000AFER52026010120260608000002,20260514,1
000AFER62026010120260608000002,20260514,1
000IF6IL2026010120260608000002,20260514,1
000IFER52026010120260608000002,20260514,1
000IFER62026010120260608000002,20260514,1
000SF-1.2026010120260608000002,20260514,1
000SF24.2026010120260608000002,20260514,1
000SF2462026010120260608000002,20260514,1
000SFER52026010120260608000002,20260514,1
000SFER62026010120260608000002,20260514,1
000SFGIO2026010120260608000002,20260514,1
00A7F5NR2026010120260608000002,20260514,1
00A7F6NR2026010120260608000002,20260514,1
00A8F5NA2026010120260608000002,20260514,1
00A8F6LC2026010120260608000002,20260514,1
00A8F6NA2026010120260608000002,20260514,1
0O-4FER52026010120260608000002,20260514,1
000AF-2.2026010120260608000002,20260515,1
000AFER52026010120260608000002,20260515,1
000AFER62026010120260608000002,20260515,1
000IF6IL2026010120260608000002,20260515,1
000IFER52026010120260608000002,20260515,1
000IFER62026010120260608000002,20260515,1
000S00F52026010120260608000002,20260515,1
000SF-1.2026010120260608000002,20260515,1
000SF1352026010120260608000002,20260515,1
000SFER52026010120260608000002,20260515,1
000SFER62026010120260608000002,20260515,1
000SFVEN2026010120260608000002,20260515,1
00A7F5NR2026010120260608000002,20260515,1
00A7F6NR2026010120260608000002,20260515,1
00A8F5NA2026010120260608000002,20260515,1
00A8F6LC2026010120260608000002,20260515,1
00A8F6NA2026010120260608000002,20260515,1
0O-4FER52026010120260608000002,20260515,1
000AF-2.2026010120260608000002,20260516,1
000AFER62026010120260608000002,20260516,1
000IF6IL2026010120260608000002,20260516,1
000IFER62026010120260608000002,20260516,1
000IFSAB2026010120260608000002,20260516,1
000SF-1.2026010120260608000002,20260516,1
000SF2462026010120260608000002,20260516,1
000SFER62026010120260608000002,20260516,1
000SFSAB2026010120260608000002,20260516,1
00A7F6NR2026010120260608000002,20260516,1
00A8F6LC2026010120260608000002,20260516,1
00A8F6NA2026010120260608000002,20260516,1
000AFEST2026010120260608000002,20260517,1
000IFEST2026010120260608000002,20260517,1
000AF-2.2026010120260608000002,20260518,1
000AFER52026010120260608000002,20260518,1
000AFER62026010120260608000002,20260518,1
000IF6IL2026010120260608000002,20260518,1
000IFER52026010120260608000002,20260518,1
000IFER62026010120260608000002,20260518,1
000SF1352026010120260608000002,20260518,1
000SFER52026010120260608000002,20260518,1
000SFER62026010120260608000002,20260518,1
000SFLUN2026010120260608000002,20260518,1
00A7F5NR2026010120260608000002,20260518,1
00A7F6NR2026010120260608000002,20260518,1
00A8F5NA2026010120260608000002,20260518,1
00A8F6LC2026010120260608000002,20260518,1
00A8F6NA2026010120260608000002,20260518,1
0O-4FER52026010120260608000002,20260518,1
000AFER52026010120260608000002,20260519,1
000AFER62026010120260608000002,20260519,1
000AFMAR2026010120260608000002,20260519,1
000IF6IL2026010120260608000002,20260519,1
000IFER52026010120260608000002,20260519,1
000IFER62026010120260608000002,20260519,1
000SF-1.2026010120260608000002,20260519,1
000SF24.2026010120260608000002,20260519,1
000SF2462026010120260608000002,20260519,1
000SFER52026010120260608000002,20260519,1
000SFER62026010120260608000002,20260519,1
00A7F5NR2026010120260608000002,20260519,1
00A7F6NR2026010120260608000002,20260519,1
00A8F5NA2026010120260608000002,20260519,1
00A8F6LC2026010120260608000002,20260519,1
00A8F6NA2026010120260608000002,20260519,1
0O-4FER52026010120260608000002,20260519,1
000AF-2.2026010120260608000002,20260520,1
000AFER52026010120260608000002,20260520,1
000AFER62026010120260608000002,20260520,1
000IF6IL2026010120260608000002,20260520,1
000IFER52026010120260608000002,20260520,1
000IFER62026010120260608000002,20260520,1
000SF-1.2026010120260608000002,20260520,1
000SF1352026010120260608000002,20260520,1
000SFER52026010120260608000002,20260520,1
000SFER62026010120260608000002,20260520,1
00A7F5NR2026010120260608000002,20260520,1
00A7F6NR2026010120260608000002,20260520,1
00A8F5NA2026010120260608000002,20260520,1
00A8F6LC2026010120260608000002,20260520,1
00A8F6NA2026010120260608000002,20260520,1
0O-4FER52026010120260608000002,20260520,1
000AF-2.2026010120260608000002,20260521,1
000AFER52026010120260608000002,20260521,1
000AFER62026010120260608000002,20260521,1
000IF6IL2026010120260608000002,20260521,1
000IFER52026010120260608000002,20260521,1
000IFER62026010120260608000002,20260521,1
000SF-1.2026010120260608000002,20260521,1
000SF24.2026010120260608000002,20260521,1
000SF2462026010120260608000002,20260521,1
000SFER52026010120260608000002,20260521,1
000SFER62026010120260608000002,20260521,1
000SFGIO2026010120260608000002,20260521,1
00A7F5NR2026010120260608000002,20260521,1
00A7F6NR2026010120260608000002,20260521,1
00A8F5NA2026010120260608000002,20260521,1
00A8F6LC2026010120260608000002,20260521,1
00A8F6NA2026010120260608000002,20260521,1
0O-4FER52026010120260608000002,20260521,1
000AF-2.2026010120260608000002,20260522,1
000AFER52026010120260608000002,20260522,1
000AFER62026010120260608000002,20260522,1
000IF6IL2026010120260608000002,20260522,1
000IFER52026010120260608000002,20260522,1
000IFER62026010120260608000002,20260522,1
000S00F52026010120260608000002,20260522,1
000SF-1.2026010120260608000002,20260522,1
000SF1352026010120260608000002,20260522,1
000SFER52026010120260608000002,20260522,1
000SFER62026010120260608000002,20260522,1
000SFVEN2026010120260608000002,20260522,1
00A7F5NR2026010120260608000002,20260522,1
00A7F6NR2026010120260608000002,20260522,1
00A8F5NA2026010120260608000002,20260522,1
00A8F6LC2026010120260608000002,20260522,1
00A8F6NA2026010120260608000002,20260522,1
0O-4FER52026010120260608000002,20260522,1
000AF-2.2026010120260608000002,20260523,1
000AFER62026010120260608000002,20260523,1
000IF6IL2026010120260608000002,20260523,1
000IFER62026010120260608000002,20260523,1
000IFSAB2026010120260608000002,20260523,1
000SF-1.2026010120260608000002,20260523,1
000SF2462026010120260608000002,20260523,1
000SFER62026010120260608000002,20260523,1
000SFSAB2026010120260608000002,20260523,1
00A7F6NR2026010120260608000002,20260523,1
00A8F6LC2026010120260608000002,20260523,1
00A8F6NA2026010120260608000002,20260523,1
000AFEST2026010120260608000002,20260524,1
000IFEST2026010120260608000002,20260524,1
000AF-2.2026010120260608000002,20260525,1
000AFER52026010120260608000002,20260525,1
000AFER62026010120260608000002,20260525,1
000IF6IL2026010120260608000002,20260525,1
000IFER52026010120260608000002,20260525,1
000IFER62026010120260608000002,20260525,1
000SF1352026010120260608000002,20260525,1
000SFER52026010120260608000002,20260525,1
000SFER62026010120260608000002,20260525,1
000SFLUN2026010120260608000002,20260525,1
00A7F5NR2026010120260608000002,20260525,1
00A7F6NR2026010120260608000002,20260525,1
00A8F5NA2026010120260608000002,20260525,1
00A8F6LC2026010120260608000002,20260525,1
00A8F6NA2026010120260608000002,20260525,1
0O-4FER52026010120260608000002,20260525,1
000AFER52026010120260608000002,20260526,1
000AFER62026010120260608000002,20260526,1
000AFMAR2026010120260608000002,20260526,1
000IF6IL2026010120260608000002,20260526,1
000IFER52026010120260608000002,20260526,1
000IFER62026010120260608000002,20260526,1
000SF-1.2026010120260608000002,20260526,1
000SF24.2026010120260608000002,20260526,1
000SF2462026010120260608000002,20260526,1
000SFER52026010120260608000002,20260526,1
000SFER62026010120260608000002,20260526,1
00A7F5NR2026010120260608000002,20260526,1
00A7F6NR2026010120260608000002,20260526,1
00A8F5NA2026010120260608000002,20260526,1
00A8F6LC2026010120260608000002,20260526,1
00A8F6NA2026010120260608000002,20260526,1
0O-4FER52026010120260608000002,20260526,1
000AF-2.2026010120260608000002,20260527,1
000AFER52026010120260608000002,20260527,1
000AFER62026010120260608000002,20260527,1
000IF6IL2026010120260608000002,20260527,1
000IFER52026010120260608000002,20260527,1
000IFER62026010120260608000002,20260527,1
000SF-1.2026010120260608000002,20260527,1
000SF1352026010120260608000002,20260527,1
000SFER52026010120260608000002,20260527,1
000SFER62026010120260608000002,20260527,1
00A7F5NR2026010120260608000002,20260527,1
00A7F6NR2026010120260608000002,20260527,1
00A8F5NA2026010120260608000002,20260527,1
00A8F6LC2026010120260608000002,20260527,1
00A8F6NA2026010120260608000002,20260527,1
0O-4FER52026010120260608000002,20260527,1
000AF-2.2026010120260608000002,20260528,1
000AFER52026010120260608000002,20260528,1
000AFER62026010120260608000002,20260528,1
000IF6IL2026010120260608000002,20260528,1
000IFER52026010120260608000002,20260528,1
000IFER62026010120260608000002,20260528,1
000SF-1.2026010120260608000002,20260528,1
000SF24.2026010120260608000002,20260528,1
000SF2462026010120260608000002,20260528,1
000SFER52026010120260608000002,20260528,1
000SFER62026010120260608000002,20260528,1
000SFGIO2026010120260608000002,20260528,1
00A7F5NR2026010120260608000002,20260528,1
00A7F6NR2026010120260608000002,20260528,1
00A8F5NA2026010120260608000002,20260528,1
00A8F6LC2026010120260608000002,20260528,1
00A8F6NA2026010120260608000002,20260528,1
0O-4FER52026010120260608000002,20260528,1
000AF-2.2026010120260608000002,20260529,1
000AFER52026010120260608000002,20260529,1
000AFER62026010120260608000002,20260529,1
000IF6IL2026010120260608000002,20260529,1
000IFER52026010120260608000002,20260529,1
000IFER62026010120260608000002,20260529,1
000S00F52026010120260608000002,20260529,1
000SF-1.2026010120260608000002,20260529,1
000SF1352026010120260608000002,20260529,1
000SFER52026010120260608000002,20260529,1
