population_unit_id,building_id,section_id,lat,lon,x_utm32,y_utm32,PRO_COM_T,COMUNE,building_piece_population_model,walk_min_to_nearest_existing_stop_v2,covered_5min,covered_8min,covered_10min,covered_12min,gap_5min,gap_8min,gap_10min,gap_12min,epistemic_status
20230101_000000::RLB-cfdc994b-4a19-43f9-91a2-2bcbbfd69178::SEC=970580000001,20230101_000000::RLB-cfdc994b-4a19-43f9-91a2-2bcbbfd69178,970580000001,45.737302908539185,9.407311596090187,531687.9953691324,5064941.380615599,097058,Olgiate Molgora,1.88804978176557,7.227015981374664,False,True,True,True,True,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-d1385a1d-bb37-424a-a59f-4a35d2327b87::SEC=970580000001,20230101_000000::RLB-d1385a1d-bb37-424a-a59f-4a35d2327b87,970580000001,45.73868634445814,9.411566191530554,532018.203212377,5065096.776615601,097058,Olgiate Molgora,13.816962830824313,9.698777123967671,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-d16fd08a-7d0c-48aa-b36c-1dedc43e1529::SEC=970580000001,20230101_000000::RLB-d16fd08a-7d0c-48aa-b36c-1dedc43e1529,970580000001,45.734890252328555,9.410431974121414,531932.1292961428,5064674.571215597,097058,Olgiate Molgora,5.677378852902991,8.778906531058764,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-d2388058-7430-4c9c-922a-1bab01666130::SEC=970580000001,20230101_000000::RLB-d2388058-7430-4c9c-922a-1bab01666130,970580000001,45.736429281992464,9.411498707007302,532014.242986693,5064845.986215598,097058,Olgiate Molgora,3.748028767618617,7.939884167106118,False,True,True,True,True,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-d2b8d7d7-1f88-40e2-be14-7e4016b6b160::SEC=970580000001,20230101_000000::RLB-d2b8d7d7-1f88-40e2-be14-7e4016b6b160,970580000001,45.73548271230438,9.409044908719334,531823.8773603956,5064739.841815596,097058,Olgiate Molgora,3.4416240579944044,7.094829377621426,False,True,True,True,True,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-d4e2b403-ce42-44e2-8d7c-72dbe069efd0::SEC=970580000001,20230101_000000::RLB-d4e2b403-ce42-44e2-8d7c-72dbe069efd0,970580000001,45.73554495027771,9.407979728041775,531740.9705992262,5064746.3334156,097058,Olgiate Molgora,2.9276165110490284,5.144466917310295,False,True,True,True,True,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-d537cff7-5c51-4bd0-bad6-1ee54d47398f::SEC=970580000001,20230101_000000::RLB-d537cff7-5c51-4bd0-bad6-1ee54d47398f,970580000001,45.73883323049732,9.410831464919827,531960.9606414645,5065112.802115601,097058,Olgiate Molgora,0.7564280136008295,10.463501551556957,False,False,False,True,True,True,True,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-d6110bad-755e-4d8c-9999-c1499ff8da7f::SEC=970580000001,20230101_000000::RLB-d6110bad-755e-4d8c-9999-c1499ff8da7f,970580000001,45.73874134002488,9.411064655893227,531979.1543677354,5065102.6861156,097058,Olgiate Molgora,0.3294592100352935,9.846088781258723,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-d665809f-094e-43ae-a509-2645c4436857::SEC=970580000001,20230101_000000::RLB-d665809f-094e-43ae-a509-2645c4436857,970580000001,45.738482920390275,9.408499807498501,531779.766301558,5065072.953215601,097058,Olgiate Molgora,2.4666928476890857,9.951493413765787,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-d6884cb7-a7ec-4018-9e06-a653081f7865::SEC=970580000001,20230101_000000::RLB-d6884cb7-a7ec-4018-9e06-a653081f7865,970580000001,45.736461207107105,9.410815816178703,531961.0964807123,5064849.260115597,097058,Olgiate Molgora,11.867746692380036,8.986998881368354,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-d7093652-4ec4-4945-b064-e03429d789cb::SEC=970580000001,20230101_000000::RLB-d7093652-4ec4-4945-b064-e03429d789cb,970580000001,45.73338219091252,9.404853121745806,531498.9354786344,5064504.811715596,097058,Olgiate Molgora,7.277540924751872,3.3234963761795155,True,True,True,True,False,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-d760d317-3ab0-4e63-94e8-9d713b499d41::SEC=970580000001,20230101_000000::RLB-d760d317-3ab0-4e63-94e8-9d713b499d41,970580000001,45.73644058207879,9.410323325815654,531922.7929469328,5064846.7720156,097058,Olgiate Molgora,6.027549123015147,9.496732367181592,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-d7cdee7e-c091-483f-b9cf-0ed48664017d::SEC=970580000001,20230101_000000::RLB-d7cdee7e-c091-483f-b9cf-0ed48664017d,970580000001,45.73868168061178,9.411375403182875,532003.3633127655,5065096.182115601,097058,Olgiate Molgora,1.9814286487848816,9.59654887213088,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-d8d5fd26-e045-44ea-bb80-7807a09efdd4::SEC=970580000001,20230101_000000::RLB-d8d5fd26-e045-44ea-bb80-7807a09efdd4,970580000001,45.73862125967317,9.408967206063185,531816.0495883042,5065088.508715602,097058,Olgiate Molgora,3.9607657542641146,10.267858737626181,False,False,False,True,True,True,True,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-da64ff1c-2e4b-4175-a927-a3c781257769::SEC=970580000001,20230101_000000::RLB-da64ff1c-2e4b-4175-a927-a3c781257769,970580000001,45.738687126122365,9.410688868679237,531949.9505868182,5065096.5127156,097058,Olgiate Molgora,0.0856903208025161,10.661086843335195,False,False,False,True,True,True,True,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-dcd27bb6-8df1-49f1-991e-c4d932f25b98::SEC=970580000001,20230101_000000::RLB-dcd27bb6-8df1-49f1-991e-c4d932f25b98,970580000001,45.7365421115432,9.407950117600228,531738.1019982193,5064857.107915599,097058,Olgiate Molgora,0.7282431543037832,6.651180319908025,False,True,True,True,True,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-dd93c536-5e1a-48b4-b505-8ad92bed23cc::SEC=970580000001,20230101_000000::RLB-dd93c536-5e1a-48b4-b505-8ad92bed23cc,970580000001,45.737158316106175,9.407346585275612,531690.7992470185,5064925.3300156,097058,Olgiate Molgora,1.8869262389111887,6.879730128470417,False,True,True,True,True,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-df7b9fed-60b2-468e-aa8d-be4e1f162719::SEC=970580000001,20230101_000000::RLB-df7b9fed-60b2-468e-aa8d-be4e1f162719,970580000001,45.73575072400825,9.410827165734656,531962.3847982341,5064770.328815596,097058,Olgiate Molgora,5.368006286547737,8.44470278610211,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-dfcda1ee-521c-4c58-811d-29cdf83d3ac3::SEC=970580000001,20230101_000000::RLB-dfcda1ee-521c-4c58-811d-29cdf83d3ac3,970580000001,45.73758959882076,9.408149539814174,531753.023126785,5064973.5646156,097058,Olgiate Molgora,0.5317536779999085,8.25891391813436,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-e0fc5e3d-cfe4-4e8f-a1aa-02150e11d718::SEC=970580000001,20230101_000000::RLB-e0fc5e3d-cfe4-4e8f-a1aa-02150e11d718,970580000001,45.7377438883016,9.407347987839444,531690.5771146743,5064990.388615599,097058,Olgiate Molgora,2.831038820415547,8.145662814685535,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-e10e9d9d-1cbd-4dec-a0a6-0b8c78c4a1c1::SEC=970580000001,20230101_000000::RLB-e10e9d9d-1cbd-4dec-a0a6-0b8c78c4a1c1,970580000001,45.73481949381504,9.409070920089418,531826.2778002674,5064666.167515597,097058,Olgiate Molgora,1.9885576641500848,6.980177815985458,False,True,True,True,True,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-e33138ef-b8d7-4ccb-acad-39dc6c1ba44d::SEC=970580000001,20230101_000000::RLB-e33138ef-b8d7-4ccb-acad-39dc6c1ba44d,970580000001,45.73724673655644,9.409922906567324,531891.1817882468,5064936.1774156,097058,Olgiate Molgora,0.4705455415369792,10.407161876379707,False,False,False,True,True,True,True,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-e4cd0bfe-2c2b-4435-ac65-cc795e0de121::SEC=970580000001,20230101_000000::RLB-e4cd0bfe-2c2b-4435-ac65-cc795e0de121,970580000001,45.73627793656273,9.41089580626456,531967.4242083395,5064828.930415598,097058,Olgiate Molgora,10.705168352353992,8.831386213242235,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-e63451b3-ccf3-4b92-aace-a38760c7bf40::SEC=970580000001,20230101_000000::RLB-e63451b3-ccf3-4b92-aace-a38760c7bf40,970580000001,45.73836200778277,9.411197100518297,531989.6746295013,5065060.594615599,097058,Olgiate Molgora,0.3003938182714487,10.215769890904264,False,False,False,True,True,True,True,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-e78fa6c2-9521-49dd-8c5a-7096219cf9a3::SEC=970580000001,20230101_000000::RLB-e78fa6c2-9521-49dd-8c5a-7096219cf9a3,970580000001,45.735181085222656,9.410739279778896,531955.8721745625,5064707.005915597,097058,Olgiate Molgora,3.1945164317729238,9.031836403113457,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-e80b3405-f65d-4338-b984-4133a99e0f06::SEC=970580000001,20230101_000000::RLB-e80b3405-f65d-4338-b984-4133a99e0f06,970580000001,45.73668985127877,9.406022630189213,531588.0622083402,5064872.759215599,097058,Olgiate Molgora,8.748610307734232,5.744173370587345,False,True,True,True,True,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-e85ac15d-c73f-42f1-bda4-841855b270bb::SEC=970580000001,20230101_000000::RLB-e85ac15d-c73f-42f1-bda4-841855b270bb,970580000001,45.73504970443449,9.409805393555507,531883.2898117907,5064692.036715597,097058,Olgiate Molgora,4.537893752440821,9.70956869043524,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-e977d6c0-1357-417f-996f-e935e395a6ab::SEC=970580000001,20230101_000000::RLB-e977d6c0-1357-417f-996f-e935e395a6ab,970580000001,45.738261796655394,9.408865469595582,531808.3389958342,5065048.5313156,097058,Olgiate Molgora,7.853539016220345,9.791334853859667,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-e98aaefc-a0cf-4a6d-8482-020fa870a8c6::SEC=970580000001,20230101_000000::RLB-e98aaefc-a0cf-4a6d-8482-020fa870a8c6,970580000001,45.73520557510902,9.409215555866416,531837.3112648383,5064709.119315598,097058,Olgiate Molgora,5.603173992913352,7.303896295484295,False,True,True,True,True,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-eb3232d8-8c29-4dce-a110-65c2a9b3811f::SEC=970580000001,20230101_000000::RLB-eb3232d8-8c29-4dce-a110-65c2a9b3811f,970580000001,45.73905624497976,9.41078218558198,531956.999695048,5065137.559715602,097058,Olgiate Molgora,25.893627471855496,12.237997472383185,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-eba7bb6d-b630-46aa-a022-c41b2ad1f945::SEC=970580000001,20230101_000000::RLB-eba7bb6d-b630-46aa-a022-c41b2ad1f945,970580000001,45.733511261582755,9.405447174642623,531545.0821073216,5064519.3857155945,097058,Olgiate Molgora,2.7562269549215146,0.5624887616714538,True,True,True,True,False,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-f1b628fd-8417-409f-bcbb-12afc0361694::SEC=970580000001,20230101_000000::RLB-f1b628fd-8417-409f-bcbb-12afc0361694,970580000001,45.73644884488646,9.412224119561223,532070.668232901,5064848.450215599,097058,Olgiate Molgora,2.851909127284061,7.043636910391044,False,True,True,True,True,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-f2af63e2-76f3-4e8c-9f1b-7eaae2f7c863::SEC=970580000001,20230101_000000::RLB-f2af63e2-76f3-4e8c-9f1b-7eaae2f7c863,970580000001,45.73605752759922,9.40805111552362,531746.2341195662,5064803.309915598,097058,Olgiate Molgora,10.104555703720616,6.075209732704382,False,True,True,True,True,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-f39751d0-44ee-4712-88d4-e1df672a2dfa::SEC=970580000001,20230101_000000::RLB-f39751d0-44ee-4712-88d4-e1df672a2dfa,970580000001,45.7342606018649,9.408202942513721,531759.0647879787,5064603.728815597,097058,Olgiate Molgora,5.071809262920897,5.992255741150419,False,True,True,True,True,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-f3d8d33e-adf3-4d95-9c2b-8904258121a7::SEC=970580000001,20230101_000000::RLB-f3d8d33e-adf3-4d95-9c2b-8904258121a7,970580000001,45.73438987862167,9.408062963403358,531748.1008629869,5064618.036115598,097058,Olgiate Molgora,3.436489999328676,5.57807619751176,False,True,True,True,True,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-f406f6b3-9012-4c13-8e2c-d869b4f507e5::SEC=970580000001,20230101_000000::RLB-f406f6b3-9012-4c13-8e2c-d869b4f507e5,970580000001,45.738126880042024,9.407453189705492,531698.5448231178,5065032.9813156,097058,Olgiate Molgora,1.8625409723799764,8.528764821348355,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-f4fdf1d9-b388-4e2a-9a81-a7d9c6401a62::SEC=970580000001,20230101_000000::RLB-f4fdf1d9-b388-4e2a-9a81-a7d9c6401a62,970580000001,45.736120254349565,9.410217388584748,531914.7336044097,5064811.140815597,097058,Olgiate Molgora,5.426718156148843,9.715815606853107,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-f55d0fe4-4dde-41b8-a361-9e783f89da7a::SEC=970580000001,20230101_000000::RLB-f55d0fe4-4dde-41b8-a361-9e783f89da7a,970580000001,45.734066696837075,9.405596434420243,531556.3821585991,5064581.154315596,097058,Olgiate Molgora,6.7634595946116,0.6303053907225039,True,True,True,True,False,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-f5d2a55a-b12f-464b-a43d-02fbae9b6cd1::SEC=970580000001,20230101_000000::RLB-f5d2a55a-b12f-464b-a43d-02fbae9b6cd1,970580000001,45.732215684773145,9.405318619053588,531535.8092558417,5064375.394415593,097058,Olgiate Molgora,48.3383397807732,5.532253344449293,False,True,True,True,True,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-f91672d5-6e62-4681-8abe-8326770b607e::SEC=970580000001,20230101_000000::RLB-f91672d5-6e62-4681-8abe-8326770b607e,970580000001,45.73891855669062,9.411374573100113,532003.1634108096,5065122.499115599,097058,Olgiate Molgora,3.142617727254877,9.666667479477299,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-f9829d5b-7aaf-4a33-989e-5a5c14875ad5::SEC=970580000001,20230101_000000::RLB-f9829d5b-7aaf-4a33-989e-5a5c14875ad5,970580000001,45.738543345316124,9.411272358744998,531995.4258800307,5065080.7716156,097058,Olgiate Molgora,4.145387349382766,9.998518856105537,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-fb2200a1-7c8f-4553-be8f-4bfeea1664af::SEC=970580000001,20230101_000000::RLB-fb2200a1-7c8f-4553-be8f-4bfeea1664af,970580000001,45.7342408698947,9.408436794759645,531777.2701783595,5064601.629415596,097058,Olgiate Molgora,5.890108198033546,5.939330938769092,False,True,True,True,True,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-fd3b6823-14d2-480c-bb6c-c644f1727013::SEC=970580000001,20230101_000000::RLB-fd3b6823-14d2-480c-bb6c-c644f1727013,970580000001,45.737658884903055,9.407225578738116,531681.1020907835,5064980.8961156,097058,Olgiate Molgora,0.9299940170198604,7.96350733523462,False,True,True,True,True,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-fd5e3901-b1af-4a1f-85c0-0dd1fd946cac::SEC=970580000001,20230101_000000::RLB-fd5e3901-b1af-4a1f-85c0-0dd1fd946cac,970580000001,45.73612214918455,9.40620478409122,531602.553785828,5064809.758515598,097058,Olgiate Molgora,14.906413195777516,7.138805984180892,False,True,True,True,True,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-ff80af97-03d9-43c4-94db-df5da140a6ba::SEC=970580000001,20230101_000000::RLB-ff80af97-03d9-43c4-94db-df5da140a6ba,970580000001,45.73740869100866,9.411900713014818,532044.9584690912,5064954.9611156,097058,Olgiate Molgora,4.678601521301176,8.364209614715158,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-0130d6df-6198-4b96-82bc-a002fd492302::SEC=970580000002,20230101_000000::RLB-0130d6df-6198-4b96-82bc-a002fd492302,970580000002,45.73910099884518,9.412150953607373,532063.4580083694,5065143.079615602,097058,Olgiate Molgora,0.6165043534708522,9.853920505067167,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-0149d660-f825-47eb-972a-0de26fd743f5::SEC=970580000002,20230101_000000::RLB-0149d660-f825-47eb-972a-0de26fd743f5,970580000002,45.735895405071034,9.414815083491167,532272.561631729,5064788.004015597,097058,Olgiate Molgora,3.0616084955328127,5.845624461269615,False,True,True,True,True,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-01d580bb-0082-487b-b79a-47a95f5da37b::SEC=970580000002,20230101_000000::RLB-01d580bb-0082-487b-b79a-47a95f5da37b,970580000002,45.739022795100205,9.412010126645317,532052.547066,5065134.334615603,097058,Olgiate Molgora,5.219488700013726,9.64098474523789,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-02478863-54d9-45fc-a82e-446be26606af::SEC=970580000002,20230101_000000::RLB-02478863-54d9-45fc-a82e-446be26606af,970580000002,45.73906737468266,9.41258986224975,532097.6223438069,5065139.519915602,097058,Olgiate Molgora,2.9472893297256,8.50520014658387,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-0431c19f-6334-499a-a8a1-8a78f5997c14::SEC=970580000002,20230101_000000::RLB-0431c19f-6334-499a-a8a1-8a78f5997c14,970580000002,45.73904276346803,9.411832826765563,532038.7425127751,5065136.4821156,097058,Olgiate Molgora,3.4552164509220367,9.468878443083169,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-0639f7e3-f08f-4746-b29d-00a65dc68e5d::SEC=970580000002,20230101_000000::RLB-0639f7e3-f08f-4746-b29d-00a65dc68e5d,970580000002,45.73865055482437,9.41206134787246,532056.7448591583,5065092.9986156,097058,Olgiate Molgora,0.3088276100020207,8.594286880281155,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-06d6d3e1-f121-45dd-8229-3f5d1ff8c787::SEC=970580000002,20230101_000000::RLB-06d6d3e1-f121-45dd-8229-3f5d1ff8c787,970580000002,45.73894524887026,9.412771981154055,532111.8603701438,5065126.024615601,097058,Olgiate Molgora,1.986734632639782,8.260070580132677,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-0955197a-c7d7-4c15-b896-361c893b25ee::SEC=970580000002,20230101_000000::RLB-0955197a-c7d7-4c15-b896-361c893b25ee,970580000002,45.73873446725008,9.41289078596671,532121.2237239714,5065102.6541156005,097058,Olgiate Molgora,8.603774810612297,7.800167006617097,False,True,True,True,True,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-0ff77929-564a-4412-b171-e4e18a62c1e3::SEC=970580000002,20230101_000000::RLB-0ff77929-564a-4412-b171-e4e18a62c1e3,970580000002,45.73900869514192,9.412860444549642,532118.706056485,5065133.109115601,097058,Olgiate Molgora,0.172372420594399,8.31639857427774,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-114bb268-b20a-4d29-b654-19db9a6d71e6::SEC=970580000002,20230101_000000::RLB-114bb268-b20a-4d29-b654-19db9a6d71e6,970580000002,45.738652452262095,9.411749232751419,532032.4624610182,5065093.084407801,097058,Olgiate Molgora,3.1868866056250167,8.903308379057277,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-129df2a5-3e25-4945-bd4e-7d6f2e70c555::SEC=970580000002,20230101_000000::RLB-129df2a5-3e25-4945-bd4e-7d6f2e70c555,970580000002,45.73622734794415,9.414214972548143,532225.6821590476,5064824.641515598,097058,Olgiate Molgora,3.518116025470225,5.283564776032177,False,True,True,True,True,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-14af2da0-5161-4f73-a967-c3045911b668::SEC=970580000002,20230101_000000::RLB-14af2da0-5161-4f73-a967-c3045911b668,970580000002,45.73627467794499,9.41809080330438,532527.1919130203,5064831.468415599,097058,Olgiate Molgora,9.383785587379226,2.8411808387522393,True,True,True,True,False,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-15a06e5c-a8bb-4e7d-8356-8e32ab6ee6ea::SEC=970580000002,20230101_000000::RLB-15a06e5c-a8bb-4e7d-8356-8e32ab6ee6ea,970580000002,45.73722953165502,9.416471136295922,532400.6306922651,5064936.8970156,097058,Olgiate Molgora,4.674396083989262,4.152760401955636,True,True,True,True,False,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-16827d7e-2a69-4572-b813-0fb512b9a5af::SEC=970580000002,20230101_000000::RLB-16827d7e-2a69-4572-b813-0fb512b9a5af,970580000002,45.738936452806605,9.414771822624365,532267.4443178287,5065125.852015601,097058,Olgiate Molgora,0.5113192323609169,10.832635166398399,False,False,False,True,True,True,True,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-16e9e895-a4cd-4e7e-84d2-a2991918ae7f::SEC=970580000002,20230101_000000::RLB-16e9e895-a4cd-4e7e-84d2-a2991918ae7f,970580000002,45.739217434336005,9.411672412793918,532026.163171648,5065155.824115601,097058,Olgiate Molgora,0.2204539941522913,9.66551130213732,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-17c1791d-2f70-4b34-9dcd-3453e04cb2a2::SEC=970580000002,20230101_000000::RLB-17c1791d-2f70-4b34-9dcd-3453e04cb2a2,970580000002,45.7392539336114,9.415359866083453,532313.008391073,5065161.362015601,097058,Olgiate Molgora,13.908025991149078,11.407786515588482,False,False,False,True,True,True,True,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-181b125c-65bc-4282-b9ce-944a93284bef::SEC=970580000002,20230101_000000::RLB-181b125c-65bc-4282-b9ce-944a93284bef,970580000002,45.738261161432575,9.413461424332684,532165.888814191,5065050.2983156,097058,Olgiate Molgora,0.5306587686310428,7.46537807421962,False,True,True,True,True,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-1bc5a884-2cfb-43c2-b7ee-1c5487f247fc::SEC=970580000002,20230101_000000::RLB-1bc5a884-2cfb-43c2-b7ee-1c5487f247fc,970580000002,45.73897505330877,9.412639112121738,532101.5066637339,5065129.282615601,097058,Olgiate Molgora,2.0017767758310145,8.198056460652348,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-1c74ae69-9974-4f06-b72f-46f236a0e9f2::SEC=970580000002,20230101_000000::RLB-1c74ae69-9974-4f06-b72f-46f236a0e9f2,970580000002,45.737719639851534,9.417755781862056,532500.2892031234,5064991.869915599,097058,Olgiate Molgora,16.259335055280847,3.225008217979453,True,True,True,True,False,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-1f46ac10-33db-4835-9a3d-0571590c7d64::SEC=970580000002,20230101_000000::RLB-1f46ac10-33db-4835-9a3d-0571590c7d64,970580000002,45.739052338852396,9.412155214110724,532063.8173077321,5065137.675115601,097058,Olgiate Molgora,1.3547199972331054,9.828628879306347,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
