candidate_id,population_unit_id,walk_min_to_candidate,building_piece_population_model,already_covered_10min,municipality_code
P2V2S_0005,20230101_000000::RLB-6ab462d2-6a4f-4f4a-bcd7-6772210a8e0a::SEC=970580000014,2.366135035628408,2.118131931763692,False,097058
P2V2S_0005,20230101_000000::RLB-71f30d6c-8a93-4255-a5a4-fbe55b84a6be::SEC=970580000014,3.960733114742422,4.015532062188887,False,097058
P2V2S_0005,20230101_000000::RLB-729e3279-c22c-46ee-8047-0648adf37703::SEC=970580000014,3.0130191970243096,1.0666663012897042,False,097058
P2V2S_0005,20230101_000000::RLB-75c6f8c9-f7d6-4c1c-9c5e-535fe2501b32::SEC=970580000014,3.601422400296816,3.834435284299517,False,097058
P2V2S_0005,20230101_000000::RLB-7b8bc5df-8530-46c3-acb7-0ce4e9cb7052::SEC=970580000014,6.184129214189783,2.4758328193317283,False,097058
P2V2S_0005,20230101_000000::RLB-7ce1ee34-c876-4576-9207-9e0062239f61::SEC=970580000014,3.628402122749629,2.0025468598425125,False,097058
P2V2S_0005,20230101_000000::RLB-805d0e2d-3e76-4499-ae5e-5d08f12a81c5::SEC=970580000014,5.267680982020816,0.1979437891561027,False,097058
P2V2S_0005,20230101_000000::RLB-8d2d0bf3-2a06-438d-9b61-d4502ea5064d::SEC=970580000014,5.812949420609359,2.712947652367384,False,097058
P2V2S_0005,20230101_000000::RLB-915c8664-1fe2-4fe7-a588-82575209d7f9::SEC=970580000014,5.215304488125792,3.1129641009874107,False,097058
P2V2S_0005,20230101_000000::RLB-921011da-4e41-4e56-8641-7467540a7557::SEC=970580000014,4.01986911295166,7.581570076869147,False,097058
P2V2S_0005,20230101_000000::RLB-96868df2-d286-4b82-9d12-e283c440239e::SEC=970580000014,4.172581160468473,4.21825233726933,False,097058
P2V2S_0005,20230101_000000::RLB-976e7a53-78af-4119-a0c0-535417a6b40a::SEC=970580000014,5.189612463572013,1.80101967494548,False,097058
P2V2S_0005,20230101_000000::RLB-99b38920-74e8-46d4-92b3-8713bf43802d::SEC=970580000014,4.9810375946319825,0.5010715743526337,False,097058
P2V2S_0005,20230101_000000::RLB-9dfb60b7-fc8e-42ec-a6b6-0529faa7d47b::SEC=970580000014,4.323492819866868,0.2560994754123365,False,097058
P2V2S_0005,20230101_000000::RLB-9e1a19fb-2019-4248-8297-0c7a548e2127::SEC=970580000014,5.180009010740193,0.323041105267401,False,097058
P2V2S_0005,20230101_000000::RLB-b187c216-7d62-4e5c-971a-30303a41475a::SEC=970580000014,3.7994438825679717,3.574617055008017,False,097058
P2V2S_0005,20230101_000000::RLB-bf5c7467-2216-4bd8-a5ff-bf2745b4c13c::SEC=970580000014,5.000537471601656,3.4570483835195795,False,097058
P2V2S_0005,20230101_000000::RLB-c6ec6e34-1923-47dc-b0ae-dfc3e1898568::SEC=970580000014,5.411795755809406,1.119691917819452,False,097058
P2V2S_0005,20230101_000000::RLB-c7ea7a1a-89a2-4482-bff7-d699cb5d720c::SEC=970580000014,1.8473682390664241,4.388941558381096,False,097058
P2V2S_0005,20230101_000000::RLB-cbf75009-d4ae-43ce-821c-ab49d00e1dca::SEC=970580000014,5.433538978256665,5.789179677222997,False,097058
P2V2S_0005,20230101_000000::RLB-ce4242b3-54eb-4aee-8262-52c36e60ade1::SEC=970580000014,4.649814287133203,0.6841282950571667,False,097058
P2V2S_0005,20230101_000000::RLB-ce555c14-cf79-4fb0-a8eb-f1afd06c55bb::SEC=970580000014,5.090919668245744,1.5216391640348843,False,097058
P2V2S_0005,20230101_000000::RLB-d39429d6-053e-47b9-9899-62745bf9723e::SEC=970580000014,3.3465902683730344,4.018813017823991,False,097058
P2V2S_0005,20230101_000000::RLB-d54e85b0-0bf2-4386-8ab0-a207ce857393::SEC=970580000014,2.7203220741348213,1.380225284880464,False,097058
P2V2S_0005,20230101_000000::RLB-d5b45e32-ab80-4373-9273-df887df9095a::SEC=970580000014,4.369951585054675,0.5370734050570499,False,097058
P2V2S_0005,20230101_000000::RLB-d5e4470c-898e-4d81-bcb6-af3cbb314fff::SEC=970580000014,3.8471547646713327,4.104873706065157,False,097058
P2V2S_0005,20230101_000000::RLB-d617a6bd-3288-45f9-add4-755eeb99715b::SEC=970580000014,2.647520553493545,4.529933954053532,False,097058
P2V2S_0005,20230101_000000::RLB-d803d509-d85e-4e3b-8925-913eeb326730::SEC=970580000014,4.699832622539544,2.5189484815105305,False,097058
P2V2S_0005,20230101_000000::RLB-e05a9a5a-684e-4c55-ac27-acc2cf4f997d::SEC=970580000014,3.9183732263857696,1.930103636782595,False,097058
P2V2S_0005,20230101_000000::RLB-e245dda6-603f-4c42-8c15-29ab71b76913::SEC=970580000014,5.8765161721479,5.977447793122246,False,097058
P2V2S_0005,20230101_000000::RLB-e9ad65ba-d5c8-4327-b278-e0d183460196::SEC=970580000014,3.6393149103557576,0.0969902039522235,False,097058
P2V2S_0005,20230101_000000::RLB-eb4b2a30-fd27-4758-a5bb-6df7aca0b839::SEC=970580000014,3.6678635279035605,5.728652881725568,False,097058
