pair_id,source_routing_terminal_id,target_routing_terminal_id,reverse_pair_id,scope
DIR_PAIR_4B9D872B7C291371,STOP_PROBE::ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,STOP_PROBE::ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,DIR_PAIR_BB2FFBCE9756ED72,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_90944494C1706875,STOP_PROBE::ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,DIR_PAIR_8E8CEBC17E6ADAA4,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_7698A1DBAA61CA57,STOP_PROBE::ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,STOP_PROBE::FROZEN::100005,DIR_PAIR_34884DB06017B23A,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_C1152F3545103DD4,STOP_PROBE::ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,STOP_PROBE::FROZEN::300063,DIR_PAIR_6EB53A900765B8AD,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_24B46ECADF7EB989,STOP_PROBE::ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,STOP_PROBE::FROZEN::300086,DIR_PAIR_DA721664B50D066F,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_2E645FE28DD2C082,STOP_PROBE::ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,STOP_PROBE::FROZEN::300398,DIR_PAIR_EA51140DF8950A12,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_9171ECFAB08DA199,STOP_PROBE::ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,STOP_PROBE::FROZEN::300487,DIR_PAIR_B1C3BC8B6D5D8B64,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_CD68D2E9F8D6CCC9,STOP_PROBE::ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,STOP_PROBE::FROZEN::300527,DIR_PAIR_959F2C39DC89CD70,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_E846E9F408C72FE2,STOP_PROBE::ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,STOP_PROBE::FROZEN::300634,DIR_PAIR_0178133D10B8B193,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_5B4F633AEC8663EE,STOP_PROBE::ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,STOP_PROBE::FROZEN::300743,DIR_PAIR_22D6EBDBBD13A5A6,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_CB025814618CBD9F,STOP_PROBE::ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,STOP_PROBE::FROZEN::300782,DIR_PAIR_989379E2E9B2C5EC,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_85C7B092F954A1C1,STOP_PROBE::ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,STOP_PROBE::FROZEN::300805,DIR_PAIR_132647C1D10EDBF3,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_FC438ABEA25752EE,STOP_PROBE::ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,STOP_PROBE::FROZEN::300873,DIR_PAIR_06DDD824D7564758,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_845A1B17044CDA6D,STOP_PROBE::ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,STOP_PROBE::FROZEN::300879,DIR_PAIR_74AD08B60323A04C,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_CC6CE7DE84AAE4CC,STOP_PROBE::ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,STOP_PROBE::FROZEN::300956,DIR_PAIR_98DA967782DD1D11,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_0869E3DBCB2852C8,STOP_PROBE::ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,STOP_PROBE::FROZEN::L00407,DIR_PAIR_B83B3271E013377C,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_0429C292CC788D4E,STOP_PROBE::ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,STOP_PROBE::MANUAL::CALCO_SCAGNELLO,DIR_PAIR_481CEA42947DAA28,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_25BFD003DAAE3832,STOP_PROBE::ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,STOP_PROBE::SPECIAL::CASA_DI_COMUNITA_OLGIATE,DIR_PAIR_86727329622FCCB2,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_33ABB3DB4F691D57,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::ASF::ARLATE_BIVIO_PER_IL_PAESE,DIR_PAIR_485B8780D43AA312,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_137D65AF436FBBBC,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,DIR_PAIR_816EE8A0D64C6A40,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_6382F0B8545D4A3C,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::ASF::ARLATE_CANTINA_PIROVANO,DIR_PAIR_538567A6BB68CAB4,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_FA077B75AE3E60C6,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::ASF::BEVERATE_CARTELLO_PAESE,DIR_PAIR_867FDE6BFBF4F81C,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_561789619A362EE5,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::ASF::BRIVIO_BAR_CRISTALLO,DIR_PAIR_D3A71CBC43712A42,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_7BB5AA46DEC3B76F,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::ASF::BRIVIO_VIA_COMO_PENSILINA,DIR_PAIR_E463A3D30261C85A,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_58D29626E2AF7366,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::ASF::CALCO_LARGO_POMEA,DIR_PAIR_61A3B10BFF5A0208,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_619BFFB1F37BAF66,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::ASF::CALCO_VIA_GARIBALDI,DIR_PAIR_8564598A8FAD2A97,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_3CD8F3325AE6FE32,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::ASF::IMBERSAGO_LOCALITA_CAZZULINO,DIR_PAIR_497F640003DC6F10,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_7DCEC2BE9A102E5F,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::ASF::OLGIATE_MOLGORA_SCARPONE,DIR_PAIR_973A32D2E1B65D97,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_F3A60712193869F8,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,DIR_PAIR_AEF86D973D68A402,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_1B85EA2C3009E8F2,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::ASF::OLGIATE_MOLGORA_VIA_STATALE,DIR_PAIR_C65EC964DA074F63,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_A2B5B4D42E9D2312,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::ASF::PEREGO_VIA_STATALE_79,DIR_PAIR_7AD6741AC042CCF5,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_8024B801C18780A0,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::ASF::ROVAGNATE_FRAZIONE_ALDUNO,DIR_PAIR_87B24AA953279B9D,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D11FA0C10F00322D,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,DIR_PAIR_DEA977C0FC30AC62,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_4BD92528EE0E2B3A,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::ASF::ROVAGNATE_STRADA_STATALE_AGIP,DIR_PAIR_26759B9811EDFE6D,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_0AAA8336BEC57DC5,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::ASF::SANTA_MARIA_HOE_VIA_COMO,DIR_PAIR_07919236B94A6D1E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_53D26D1097C3DD65,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,DIR_PAIR_BBE566E9BA71FB28,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_8E8CEBC17E6ADAA4,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,DIR_PAIR_90944494C1706875,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_6330E9954249AA81,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::FROZEN::100005,DIR_PAIR_95B9091112F66142,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_6B779A4E6452C70E,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::FROZEN::300063,DIR_PAIR_2C517AF3D10954D3,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_46CEC8A19807EDAF,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::FROZEN::300086,DIR_PAIR_1260CA1F39FB8FB9,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_F0D834F8B5885C44,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::FROZEN::300398,DIR_PAIR_21FA0D5660E57E58,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_A4ABE429B556D1B0,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::FROZEN::300487,DIR_PAIR_D66B0CAF0BC7770D,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_CC869FC25D45F5BE,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::FROZEN::300527,DIR_PAIR_7635910595FE2298,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_57F9BB7774CB09AC,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::FROZEN::300634,DIR_PAIR_A581B2295ABBEFBA,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_B2EE77C0CD8EED1B,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::FROZEN::300743,DIR_PAIR_76B8884A297ADEEB,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_DBE27BEF599233DA,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::FROZEN::300782,DIR_PAIR_B0F20847BCAB1410,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_EB1C5654164EA7A5,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::FROZEN::300805,DIR_PAIR_C33F805025FB2D1D,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_F06E9F57963A1C84,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::FROZEN::300873,DIR_PAIR_D8B344AA28263DED,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_4D7585E0D539F67F,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::FROZEN::300879,DIR_PAIR_94AD72F4D2D23F30,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_670B4AF36E049136,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::FROZEN::300956,DIR_PAIR_E626275C5B810F3A,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_91DFE2525B3885D8,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::FROZEN::L00407,DIR_PAIR_AA1C6DD7D4CC17B3,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D65DF6D12ADC2059,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::MANUAL::CALCO_SCAGNELLO,DIR_PAIR_7A2BB5263F4DB1B6,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_C50DA68C4AEB327C,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,STOP_PROBE::SPECIAL::CASA_DI_COMUNITA_OLGIATE,DIR_PAIR_A931A01D746DB89C,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_58BCBC5DDD9FB6F5,STOP_PROBE::FROZEN::100005,STOP_PROBE::ASF::ARLATE_BIVIO_PER_IL_PAESE,DIR_PAIR_6A74029B425E8B88,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_E950BDF6316CA9FA,STOP_PROBE::FROZEN::100005,STOP_PROBE::ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,DIR_PAIR_103C730A68C6AF56,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_8ED67FE67B0F3A5E,STOP_PROBE::FROZEN::100005,STOP_PROBE::ASF::ARLATE_CANTINA_PIROVANO,DIR_PAIR_B5A5D51C99D86F2B,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D66E4BBE61393F49,STOP_PROBE::FROZEN::100005,STOP_PROBE::ASF::BEVERATE_CARTELLO_PAESE,DIR_PAIR_0AF149B7C215A672,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_ABFE04709507527F,STOP_PROBE::FROZEN::100005,STOP_PROBE::ASF::BRIVIO_BAR_CRISTALLO,DIR_PAIR_0468DFF9C637CDA3,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_0A9597E2ABC4DEC1,STOP_PROBE::FROZEN::100005,STOP_PROBE::ASF::BRIVIO_VIA_COMO_PENSILINA,DIR_PAIR_DF48A8DF514B777D,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_A1246B6E324B6A27,STOP_PROBE::FROZEN::100005,STOP_PROBE::ASF::CALCO_LARGO_POMEA,DIR_PAIR_717D089AF2307C1B,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_102F8D2FF930074B,STOP_PROBE::FROZEN::100005,STOP_PROBE::ASF::CALCO_VIA_GARIBALDI,DIR_PAIR_6A971167D5D874EB,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_BA80BD3CE124B0A2,STOP_PROBE::FROZEN::100005,STOP_PROBE::ASF::IMBERSAGO_LOCALITA_CAZZULINO,DIR_PAIR_A7108903E034C0EB,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D835E48AFE5F1DF9,STOP_PROBE::FROZEN::100005,STOP_PROBE::ASF::OLGIATE_MOLGORA_SCARPONE,DIR_PAIR_C87D4C77C49D9C16,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_48DEABDF7F991533,STOP_PROBE::FROZEN::100005,STOP_PROBE::ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,DIR_PAIR_34B648C741F505FA,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_57373E796CA23189,STOP_PROBE::FROZEN::100005,STOP_PROBE::ASF::OLGIATE_MOLGORA_VIA_STATALE,DIR_PAIR_DD692F6349952925,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_45D2191041CB8AD5,STOP_PROBE::FROZEN::100005,STOP_PROBE::ASF::PEREGO_VIA_STATALE_79,DIR_PAIR_9A2CCF4A179292CD,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_927D5820F6BEE906,STOP_PROBE::FROZEN::100005,STOP_PROBE::ASF::ROVAGNATE_FRAZIONE_ALDUNO,DIR_PAIR_156303E95B42D172,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_C155B061F737050C,STOP_PROBE::FROZEN::100005,STOP_PROBE::ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,DIR_PAIR_6CDA33F32B451672,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_5B4DD29FE7DCEF0C,STOP_PROBE::FROZEN::100005,STOP_PROBE::ASF::ROVAGNATE_STRADA_STATALE_AGIP,DIR_PAIR_3D72438EB121BAF0,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_95FBD3FC981BDD47,STOP_PROBE::FROZEN::100005,STOP_PROBE::ASF::SANTA_MARIA_HOE_VIA_COMO,DIR_PAIR_E900E865D1191656,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_EB09B3E7EEF71707,STOP_PROBE::FROZEN::100005,STOP_PROBE::ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,DIR_PAIR_B9B58B604B5AAAAC,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_34884DB06017B23A,STOP_PROBE::FROZEN::100005,STOP_PROBE::ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,DIR_PAIR_7698A1DBAA61CA57,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_95B9091112F66142,STOP_PROBE::FROZEN::100005,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,DIR_PAIR_6330E9954249AA81,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_8F078EA3E44042C9,STOP_PROBE::FROZEN::100005,STOP_PROBE::FROZEN::300063,DIR_PAIR_DE36851E382910EB,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_3B397F4F99E66537,STOP_PROBE::FROZEN::100005,STOP_PROBE::FROZEN::300086,DIR_PAIR_E3AF307182DED40B,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_415FE66CB4794DBB,STOP_PROBE::FROZEN::100005,STOP_PROBE::FROZEN::300398,DIR_PAIR_4D6832508605C6E0,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_6EFDFDAC121467D4,STOP_PROBE::FROZEN::100005,STOP_PROBE::FROZEN::300487,DIR_PAIR_47E45C85F504EC81,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_1BA79331D2D9C3E7,STOP_PROBE::FROZEN::100005,STOP_PROBE::FROZEN::300527,DIR_PAIR_46963E445CFDDA8F,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_0CABB0C642437043,STOP_PROBE::FROZEN::100005,STOP_PROBE::FROZEN::300634,DIR_PAIR_E4236DD8619AB7E9,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_AEF2EEBB7DCF3B8B,STOP_PROBE::FROZEN::100005,STOP_PROBE::FROZEN::300743,DIR_PAIR_2B2B9445964B72FE,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D1DEDCE742CDB17E,STOP_PROBE::FROZEN::100005,STOP_PROBE::FROZEN::300782,DIR_PAIR_B5A7D37694028D1E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_F47CBEA0B87287E4,STOP_PROBE::FROZEN::100005,STOP_PROBE::FROZEN::300805,DIR_PAIR_E6009482AB567F49,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_A2DB16429A872599,STOP_PROBE::FROZEN::100005,STOP_PROBE::FROZEN::300873,DIR_PAIR_31B6EF67E5F8C268,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_60B01BFE89DDDA30,STOP_PROBE::FROZEN::100005,STOP_PROBE::FROZEN::300879,DIR_PAIR_4247636ABEDDB410,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_0AEAF21277EC7B5A,STOP_PROBE::FROZEN::100005,STOP_PROBE::FROZEN::300956,DIR_PAIR_0FFDB30FBEDF1B4F,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D4BABC9CAE1F9B14,STOP_PROBE::FROZEN::100005,STOP_PROBE::FROZEN::L00407,DIR_PAIR_04B1703CF75A3B21,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_1362F67FB27022F3,STOP_PROBE::FROZEN::100005,STOP_PROBE::MANUAL::CALCO_SCAGNELLO,DIR_PAIR_F83732EA01BE791E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_467C7338042B2654,STOP_PROBE::FROZEN::100005,STOP_PROBE::SPECIAL::CASA_DI_COMUNITA_OLGIATE,DIR_PAIR_EBC678AC4DF95E95,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_C03BA2D17E904097,STOP_PROBE::FROZEN::300063,STOP_PROBE::ASF::ARLATE_BIVIO_PER_IL_PAESE,DIR_PAIR_1DA2616AFE64CD9E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_EAEDCD567340EADA,STOP_PROBE::FROZEN::300063,STOP_PROBE::ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,DIR_PAIR_34A477E90CDD75F3,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_B0E3CF0F4DD79EFA,STOP_PROBE::FROZEN::300063,STOP_PROBE::ASF::ARLATE_CANTINA_PIROVANO,DIR_PAIR_4BBDE32654409C4A,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_BB042B18FB494F9E,STOP_PROBE::FROZEN::300063,STOP_PROBE::ASF::BEVERATE_CARTELLO_PAESE,DIR_PAIR_97AA1F40DC64E76C,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_071931815311D99B,STOP_PROBE::FROZEN::300063,STOP_PROBE::ASF::BRIVIO_BAR_CRISTALLO,DIR_PAIR_1C83D2EAB84D55EA,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_BF0F7C1CA0422AEC,STOP_PROBE::FROZEN::300063,STOP_PROBE::ASF::BRIVIO_VIA_COMO_PENSILINA,DIR_PAIR_702820ABE642E999,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_9933F44A159E48FB,STOP_PROBE::FROZEN::300063,STOP_PROBE::ASF::CALCO_LARGO_POMEA,DIR_PAIR_D864D2141FDCA9AB,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
