link_ids,vertex_ids,topology_class,shape_flags,vertex_count,edge_count,cycle_rank,max_degree,leaf_count,branch_vertex_count,articulation_vertex_count,articulation_vertex_ids,contract,structure_id
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_17E4228323203005;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_6B42039768645A7E,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::L00407,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0801261BE2F56539
STRUCT_LINK_23F651B38DEAE6C1;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_CF4A90A77CE9518C;STRUCT_LINK_DCC290C2625070B3;STRUCT_LINK_FF50061317AAA22B,ASF::ARLATE_BIVIO_PER_IL_PAESE;ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300879;FROZEN::L00407,PATH,,6,5,0,2,2,0,4,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0806261858A3AAE5
STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_C29B9805ADD2552D;STRUCT_LINK_CF4A90A77CE9518C;STRUCT_LINK_D5A60C5676800688,ASF::BEVERATE_CARTELLO_PAESE;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300879;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_081ECA27534D356F
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_17E4228323203005;STRUCT_LINK_4BEA7FBE22B15963;STRUCT_LINK_8A71A632D62B87DD;STRUCT_LINK_8ECC520DCAF0B8D0,ASF::CALCO_LARGO_POMEA;ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_083708E4885C1FC0
STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_5DDA5C206D3AF652;STRUCT_LINK_CF4A90A77CE9518C;STRUCT_LINK_D5A60C5676800688,ASF::ARLATE_BIVIO_PER_IL_PAESE;ASF::BEVERATE_CARTELLO_PAESE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300879;FROZEN::L00407,PATH,,6,5,0,2,2,0,4,ASF::BEVERATE_CARTELLO_PAESE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_085B92DDDD369E80
STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_AFE9E0A3EB62F6E3;STRUCT_LINK_CF4A90A77CE9518C;STRUCT_LINK_D0DDE6DF29ACD375;STRUCT_LINK_FF50061317AAA22B,ASF::ARLATE_BIVIO_PER_IL_PAESE;ASF::OLGIATE_MOLGORA_SCARPONE;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300879,PATH,,6,5,0,2,2,0,4,ASF::OLGIATE_MOLGORA_SCARPONE;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_085D05B1FEA27C5E
STRUCT_LINK_1210454CEAB31DB9;STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_A497206A76AF5BED;STRUCT_LINK_CF4A90A77CE9518C,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::VACCAREZZA_CARTELLO_PAESE;FROZEN::100005;FROZEN::300634;FROZEN::300879,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_086775B41FC9D59D
STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_4BEA7FBE22B15963;STRUCT_LINK_A661BD14F07BF31F;STRUCT_LINK_F396C79E78897436,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO;FROZEN::100005,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE;ASF::OLGIATE_MOLGORA_VIA_STATALE;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_08694D39094B139E
STRUCT_LINK_087CBE27F43754E7;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_DCC290C2625070B3;STRUCT_LINK_F396C79E78897436,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,6,5,0,4,4,1,2,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE;ASF::OLGIATE_MOLGORA_VIA_STATALE,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_08E96C857AA7AFAB
STRUCT_LINK_087CBE27F43754E7;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_95EDDF7EFC7E61B2;STRUCT_LINK_C29B9805ADD2552D;STRUCT_LINK_D5A60C5676800688,ASF::BEVERATE_CARTELLO_PAESE;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;MANUAL::CALCO_SCAGNELLO,PATH,,6,5,0,2,2,0,4,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005;MANUAL::CALCO_SCAGNELLO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_08EA85EE71529042
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_4459F2AFBE346622;STRUCT_LINK_C29B9805ADD2552D,ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::300956;FROZEN::L00407;MANUAL::CALCO_SCAGNELLO,PATH,,6,5,0,2,2,0,4,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::L00407;MANUAL::CALCO_SCAGNELLO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_08F20064ABB9819E
STRUCT_LINK_0509E43388D53B2F;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_6B42039768645A7E;STRUCT_LINK_6C540560124F796F;STRUCT_LINK_95EDDF7EFC7E61B2,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::300743,PATH,,6,5,0,2,2,0,4,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_090CA89EDD3899F1
STRUCT_LINK_001757A9710D8A1D;STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_CF4A90A77CE9518C;STRUCT_LINK_FF50061317AAA22B,ASF::ARLATE_BIVIO_PER_IL_PAESE;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300398;FROZEN::300879,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_090D6E4748430ABB
STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_4BEA7FBE22B15963;STRUCT_LINK_B87C1F9588F20DB1,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005;FROZEN::300879,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0911148654071684
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_07FC6BA992E498FA;STRUCT_LINK_17E4228323203005;STRUCT_LINK_C17C057A018F079B;STRUCT_LINK_C271608F948CB59C,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::300086;FROZEN::300956,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300956,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_09406FFE1AFDAA0C
STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_4BEA7FBE22B15963;STRUCT_LINK_C3EE3D35B47C9CB8;STRUCT_LINK_CF4A90A77CE9518C;STRUCT_LINK_FBB44C77D5285A8A,ASF::CALCO_LARGO_POMEA;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::300879;FROZEN::L00407,PATH,,6,5,0,2,2,0,4,ASF::CALCO_LARGO_POMEA;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300879;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0964F30C7E74813F
STRUCT_LINK_04F1266689B132B2;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_425740120C3252ED;STRUCT_LINK_A6A0E3703CC3B1CB;STRUCT_LINK_CF4A90A77CE9518C,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300634;FROZEN::300879;FROZEN::300956;FROZEN::L00407,PATH,,6,5,0,2,2,0,4,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300634;FROZEN::300956;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0966D493EF6A4481
STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_289942FF8B17779C;STRUCT_LINK_2C4FC3240D24066A;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_95EDDF7EFC7E61B2,ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::300634;FROZEN::L00407,PATH,,6,5,0,2,2,0,4,ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0968AB6DB8007206
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_04F1266689B132B2;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_6CB9457240BEA6A1,ASF::CALCO_VIA_GARIBALDI;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::300634;FROZEN::L00407,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300634;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_099EAF2A213E2A30
STRUCT_LINK_17E4228323203005;STRUCT_LINK_2C4FC3240D24066A;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_8ECC520DCAF0B8D0;STRUCT_LINK_95EDDF7EFC7E61B2,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::SANTA_MARIA_HOE_VIA_COMO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_09A80C61DAADC167
STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_95EDDF7EFC7E61B2;STRUCT_LINK_A497206A76AF5BED;STRUCT_LINK_AAD59E2D42DC0372,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::300487;FROZEN::300634,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_09ABC9F0CF46C417
STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_425740120C3252ED;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_8ECC520DCAF0B8D0;STRUCT_LINK_95EDDF7EFC7E61B2,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::300956,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_09ABFB3D4F762C14
STRUCT_LINK_087CBE27F43754E7;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_95EDDF7EFC7E61B2;STRUCT_LINK_AAD59E2D42DC0372,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::300487;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_09B87CA6CD0C2324
STRUCT_LINK_087CBE27F43754E7;STRUCT_LINK_17E4228323203005;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_C29B9805ADD2552D;STRUCT_LINK_DCC290C2625070B3,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;MANUAL::CALCO_SCAGNELLO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_09BEDEBDF096F620
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_6A42F6C246A18C58;STRUCT_LINK_A3FAEEB6F44AE09E,ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::L00407;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_09CA5AAD9CB30A29
STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_95EDDF7EFC7E61B2;STRUCT_LINK_C3EE3D35B47C9CB8,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::L00407,PATH,,6,5,0,2,2,0,4,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_09DCD03385A92EEE
STRUCT_LINK_289942FF8B17779C;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_A661BD14F07BF31F;STRUCT_LINK_F396C79E78897436,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO;FROZEN::100005;FROZEN::300634,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE;ASF::OLGIATE_MOLGORA_VIA_STATALE;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0A024552FAADFA90
STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_9614586A4EE7A543;STRUCT_LINK_A497206A76AF5BED;STRUCT_LINK_CF4A90A77CE9518C,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300634;FROZEN::300873;FROZEN::300879,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300879,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0A06826F8901A7DA
STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_425740120C3252ED;STRUCT_LINK_80C240ED5DF00980;STRUCT_LINK_B0ACC80381647D61;STRUCT_LINK_CF4A90A77CE9518C,ASF::CALCO_VIA_GARIBALDI;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300879;FROZEN::300956;FROZEN::L00407,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300956;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0A1A51D09A3BF16F
STRUCT_LINK_17E4228323203005;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_4BEA7FBE22B15963;STRUCT_LINK_8ECC520DCAF0B8D0;STRUCT_LINK_F396C79E78897436,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005,TREE_BRANCHING,,6,5,0,4,4,1,2,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0A3469A1E53FE3BC
STRUCT_LINK_001757A9710D8A1D;STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_6C540560124F796F;STRUCT_LINK_CF4A90A77CE9518C,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300398;FROZEN::300879,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0A3EBC70BCB83E81
STRUCT_LINK_0DCFA75E9217449F;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_6C540560124F796F;STRUCT_LINK_AFE9E0A3EB62F6E3,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_SCARPONE;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_SCARPONE;ASF::OLGIATE_MOLGORA_VIA_STATALE,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0A517ECDA7ED4AA6
STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_A497206A76AF5BED;STRUCT_LINK_A6A0E3703CC3B1CB;STRUCT_LINK_CF4A90A77CE9518C,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300634;FROZEN::300879;FROZEN::300956,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300634,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0A57A4C734AEE29F
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_4BEA7FBE22B15963;STRUCT_LINK_C3EE3D35B47C9CB8;STRUCT_LINK_DCC290C2625070B3,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::L00407,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::CALCO_LARGO_POMEA;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0A75BAB32B27AD00
STRUCT_LINK_17E4228323203005;STRUCT_LINK_2C4FC3240D24066A;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4BEA7FBE22B15963;STRUCT_LINK_CF4A90A77CE9518C,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::300879,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0A829C1CCBE2CEB8
