route_id,trip_id,source_page,source_column,active_on_reference_date,direction_heading,stop_sequence_on_page,stop_label_pdf,cell_state,published_time,service_minutes,time_usable_for_scheduled_gjt,unpublished_time_interpolated,source_url,source_pdf_sha256,epistemic_status
D150,PDF20260903:D150:P02:C05,2,5,True,MERATE→VALGREGHENINO→GARLATE→LECCO,7,BRIVIO,OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C05,2,5,True,MERATE→VALGREGHENINO→GARLATE→LECCO,8,BEVERATE,OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C05,2,5,True,MERATE→VALGREGHENINO→GARLATE→LECCO,9,AIRUNO (Provinciale),OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C05,2,5,True,MERATE→VALGREGHENINO→GARLATE→LECCO,10,AIRUNO (F.S.),OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C05,2,5,True,MERATE→VALGREGHENINO→GARLATE→LECCO,11,VALGREGHENTINO,PUBLISHED_TIME,08:32,512,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C05,2,5,True,MERATE→VALGREGHENINO→GARLATE→LECCO,12,VILLA S.CARLO,PUBLISHED_TIME,08:37,517,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C05,2,5,True,MERATE→VALGREGHENINO→GARLATE→LECCO,13,OLGINATE (Capiate),PUBLISHED_TIME,08:42,522,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C05,2,5,True,MERATE→VALGREGHENINO→GARLATE→LECCO,14,OLGINATE (P.Villa),PUBLISHED_TIME,08:43,523,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C05,2,5,True,MERATE→VALGREGHENINO→GARLATE→LECCO,15,OLGINATE (Chiesa),PUBLISHED_TIME,08:46,526,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C05,2,5,True,MERATE→VALGREGHENINO→GARLATE→LECCO,16,OLGINATE (Ponte),PUBLISHED_TIME,08:46,526,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C05,2,5,True,MERATE→VALGREGHENINO→GARLATE→LECCO,17,CALOLZIO F.S.,PUBLISHED_TIME,08:51,531,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C05,2,5,True,MERATE→VALGREGHENINO→GARLATE→LECCO,18,CALOLZIO (Scuole),NO_PUBLISHED_TIME_WITHIN_COLUMN_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C05,2,5,True,MERATE→VALGREGHENINO→GARLATE→LECCO,19,OLGINATE (Ponte),PUBLISHED_TIME,08:55,535,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C05,2,5,True,MERATE→VALGREGHENINO→GARLATE→LECCO,20,GARLATE (Municipio),PUBLISHED_TIME,08:57,537,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C05,2,5,True,MERATE→VALGREGHENINO→GARLATE→LECCO,21,GARLATE (Scuole),NO_PUBLISHED_TIME_WITHIN_COLUMN_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C05,2,5,True,MERATE→VALGREGHENINO→GARLATE→LECCO,22,PESCATE (Torrette),PUBLISHED_TIME,09:01,541,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C05,2,5,True,MERATE→VALGREGHENINO→GARLATE→LECCO,23,PESCATE (Terzo Ponte),PUBLISHED_TIME,09:02,542,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C05,2,5,True,MERATE→VALGREGHENINO→GARLATE→LECCO,24,PESCATE (Insirano),PUBLISHED_TIME,09:04,544,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C05,2,5,True,MERATE→VALGREGHENINO→GARLATE→LECCO,25,MALGRATE (Porto),PUBLISHED_TIME,09:07,547,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C05,2,5,True,MERATE→VALGREGHENINO→GARLATE→LECCO,26,LECCO FS (Via Sassi),PUBLISHED_TIME,09:14,554,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C05,2,5,True,MERATE→VALGREGHENINO→GARLATE→LECCO,27,LECCO (P.zzale Meridiane),PUBLISHED_TIME,09:19,559,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C05,2,5,True,MERATE→VALGREGHENINO→GARLATE→LECCO,28,LECCO Ospedale Manzoni,OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,1,MERATE Scuole (Via De Gasperi),OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,2,MERATE (P.zza Italia),OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,3,CALCO,OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,4,OLGIATE (Via Nazionale),OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,5,IMBERSAGO,OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,6,ARLATE,OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,7,BRIVIO,OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,8,BEVERATE,OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,9,AIRUNO (Provinciale),OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,10,AIRUNO (F.S.),OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,11,VALGREGHENTINO,PUBLISHED_TIME,09:00,540,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,12,VILLA S.CARLO,PUBLISHED_TIME,09:05,545,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,13,OLGINATE (Capiate),PUBLISHED_TIME,09:10,550,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,14,OLGINATE (P.Villa),PUBLISHED_TIME,09:11,551,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,15,OLGINATE (Chiesa),PUBLISHED_TIME,09:14,554,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,16,OLGINATE (Ponte),NO_PUBLISHED_TIME_WITHIN_COLUMN_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,17,CALOLZIO F.S.,NO_PUBLISHED_TIME_WITHIN_COLUMN_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,18,CALOLZIO (Scuole),NO_PUBLISHED_TIME_WITHIN_COLUMN_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,19,OLGINATE (Ponte),NO_PUBLISHED_TIME_WITHIN_COLUMN_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,20,GARLATE (Municipio),PUBLISHED_TIME,09:16,556,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,21,GARLATE (Scuole),PUBLISHED_TIME,09:17,557,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,22,PESCATE (Torrette),PUBLISHED_TIME,09:22,562,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,23,PESCATE (Terzo Ponte),PUBLISHED_TIME,09:23,563,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,24,PESCATE (Insirano),NO_PUBLISHED_TIME_WITHIN_COLUMN_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,25,MALGRATE (Porto),NO_PUBLISHED_TIME_WITHIN_COLUMN_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,26,LECCO FS (Via Sassi),NO_PUBLISHED_TIME_WITHIN_COLUMN_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,27,LECCO (P.zzale Meridiane),NO_PUBLISHED_TIME_WITHIN_COLUMN_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C06,2,6,True,MERATE→VALGREGHENINO→GARLATE→LECCO,28,LECCO Ospedale Manzoni,PUBLISHED_TIME,09:34,574,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C07,2,7,False,MERATE→VALGREGHENINO→GARLATE→LECCO,1,MERATE Scuole (Via De Gasperi),OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C07,2,7,False,MERATE→VALGREGHENINO→GARLATE→LECCO,2,MERATE (P.zza Italia),OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C07,2,7,False,MERATE→VALGREGHENINO→GARLATE→LECCO,3,CALCO,OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C07,2,7,False,MERATE→VALGREGHENINO→GARLATE→LECCO,4,OLGIATE (Via Nazionale),OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C07,2,7,False,MERATE→VALGREGHENINO→GARLATE→LECCO,5,IMBERSAGO,OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C07,2,7,False,MERATE→VALGREGHENINO→GARLATE→LECCO,6,ARLATE,OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C07,2,7,False,MERATE→VALGREGHENINO→GARLATE→LECCO,7,BRIVIO,OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C07,2,7,False,MERATE→VALGREGHENINO→GARLATE→LECCO,8,BEVERATE,OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C07,2,7,False,MERATE→VALGREGHENINO→GARLATE→LECCO,9,AIRUNO (Provinciale),OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C07,2,7,False,MERATE→VALGREGHENINO→GARLATE→LECCO,10,AIRUNO (F.S.),OUTSIDE_PUBLISHED_TIMED_SPAN,,,False,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_CELL_STATE_NO_TIME_INFERENCE
D150,PDF20260903:D150:P02:C07,2,7,False,MERATE→VALGREGHENINO→GARLATE→LECCO,11,VALGREGHENTINO,PUBLISHED_TIME,09:00,540,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C07,2,7,False,MERATE→VALGREGHENINO→GARLATE→LECCO,12,VILLA S.CARLO,PUBLISHED_TIME,09:05,545,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C07,2,7,False,MERATE→VALGREGHENINO→GARLATE→LECCO,13,OLGINATE (Capiate),PUBLISHED_TIME,09:10,550,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C07,2,7,False,MERATE→VALGREGHENINO→GARLATE→LECCO,14,OLGINATE (P.Villa),PUBLISHED_TIME,09:11,551,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C07,2,7,False,MERATE→VALGREGHENINO→GARLATE→LECCO,15,OLGINATE (Chiesa),PUBLISHED_TIME,09:14,554,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C07,2,7,False,MERATE→VALGREGHENINO→GARLATE→LECCO,16,OLGINATE (Ponte),PUBLISHED_TIME,09:14,554,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D150,PDF20260903:D150:P02:C07,2,7,False,MERATE→VALGREGHENINO→GARLATE→LECCO,17,CALOLZIO F.S.,PUBLISHED_TIME,09:19,559,True,False,https://www.leccotrasporti.it/percorsi/estivo/linea-d150.pdf,ee2707bdb4a2174008b6819e04b2f2a564e4bef5c2d6f8830e6dc9589f47349b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
