route_id,source_page,stop_sequence_on_page,stop_label_pdf,normalized_pdf_tokens,identity_status,historical_gtfs_stop_id,historical_gtfs_equivalent_stop_ids,historical_gtfs_equivalent_record_count,historical_gtfs_stop_name,historical_gtfs_stop_lat,historical_gtfs_stop_lon,historical_gtfs_name_candidate_count,historical_gtfs_name_candidate_ids,best_pattern_match_rows,tied_best_pattern_count,physical_cluster_id_v1,phase2_stop_name_v1,phase2_join_gtfs_stop_id,phase2_join_status,identity_evidence,current_service_epistemic_status,identity_epistemic_status
D170,2,27,CARNATE F.S.,CARNATE|FS,RESOLVED_EQUIVALENT_GTFS_RECORDS_SAME_NAME_COORDINATE,300679,300679|L00773,2,Carnate - stazione f.s.,45.652900,9.376570,2,300679|L00773,7,1,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,3,1,CARNATE F.S.,CARNATE|FS,RESOLVED_EQUIVALENT_GTFS_RECORDS_SAME_NAME_COORDINATE,300679,300679|L00773,2,Carnate - stazione f.s.,45.652900,9.376570,2,300679|L00773,8,1,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,3,2,RONCO BRIANTINO,RONCO|BRIANTINO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,4,300771|300772|L00771|L00772,8,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,3,3,BERNAREGGIO,BERNAREGGIO,RESOLVED_BEST_SEQUENCE_UNIQUE,L00770,L00770,1,Bernareggio - chiesa,45.648700,9.406760,8,300768|300770|300962|300963|L00768|L00770|L00962|L00963,8,1,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,3,4,FRANCOLINO,FRANCOLINO,RESOLVED_BEST_SEQUENCE_UNIQUE,L00768,L00768,1,Bernareggio - francolino,45.662720,9.417940,2,300768|L00768,8,1,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,3,5,VERDERIO INFERIORE,VERDERIO|INFERIORE,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,4,300767|300946|L00767|L00946,8,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,3,6,VERDERIO SUPERIORE,VERDERIO|SUPERIORE,RESOLVED_BEST_SEQUENCE_UNIQUE,L00765,L00765,1,Verderio superiore,45.668990,9.439140,2,300765|L00765,8,1,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,3,7,PADERNO F.S.,PADERNO|FS,RESOLVED_BEST_SEQUENCE_UNIQUE,L00763,L00763,1,Paderno d'adda - stazione f.s.,45.678650,9.439520,2,300763|L00763,8,1,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,3,8,ROBBIATE (Via A.Moro),ROBBIATE|VIA|MORO,RESOLVED_BEST_SEQUENCE_UNIQUE,L00961,L00961,1,"Robbiate, via aldo moro",45.688440,9.434700,2,300961|L00961,8,1,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,3,9,MERATE (OSSERVATORIO),MERATE|OSSERVATORIO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300749|L00749,8,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,3,10,MERATE BRUGAROLO,MERATE|BRUGAROLO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300759|L00759,8,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,3,11,MERATE NOVATE (Ospedale),MERATE|NOVATE|OSPEDALE,RESOLVED_BEST_SEQUENCE_UNIQUE,L00888,L00888,1,Merate - novate ospedale,45.696490,9.427830,2,300888|L00888,8,1,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,3,12,NOVATE Via dei Lodovichi (Scuole),NOVATE|VIA|DEI|LODOVICHI|SCUOLE,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,8,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,3,13,NOVATE Via De Gasperi (Scuole),NOVATE|VIA|DE|GASPERI|SCUOLE,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,8,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,3,14,MERATE VIA DE GASPERI,MERATE|VIA|DE|GASPERI,RESOLVED_BEST_SEQUENCE_UNIQUE,L00290,L00290,1,Merate - via de gasperi (scuole),45.694560,9.424290,4,300290|300710|L00290|L00710,8,1,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,3,15,MERATE GARAGE S. CARLO,MERATE|GARAGE|CARLO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300757|L00757,8,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,3,16,MERATE V.LE VERDI,MERATE|LE|VERDI,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300752|L00752,8,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,3,17,CERNUSCO F.S. (terminal),CERNUSCO|FS|TERMINAL,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,8,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,3,18,CERNUSCO F.S. (Via Volta),CERNUSCO|FS|VIA|VOLTA,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,8,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,3,19,MERATE V.LE VERDI,MERATE|LE|VERDI,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300752|L00752,8,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,3,20,MERATE P.ZZA ITALIA,MERATE|PIAZZA|ITALIA,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300291|L00291,8,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,3,21,PAGNANO,PAGNANO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,3,300750|300755|300756,8,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,3,22,SARTIRANA (Lago),SARTIRANA|LAGO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300748|L00748,8,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,3,23,MERATE CASSINA,MERATE|CASSINA,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300745|L00745,8,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,3,24,MERATE (OSSERVATORIO),MERATE|OSSERVATORIO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300749|L00749,8,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,3,25,MERATE SABBIONE,MERATE|SABBIONE,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,8,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,3,26,IMBERSAGO,IMBERSAGO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,7,300529|300718|300744|300886|L00529|L00744|L00886,8,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,3,27,ARLATE,ARLATE,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,4,300528|300743|300886|L00886,8,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,3,28,CERNUSCO Paravino,CERNUSCO|PARAVINO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300868|L00868,8,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,3,29,MONTEVECCHIA intersezione Pertevano,MONTEVECCHIA|INTERSEZIONE|PERTEVANO,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,8,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,3,30,MONTEVECCHIA Semaforo quattro strade,MONTEVECCHIA|SEMAFORO|QUATTRO|STRADE,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300866|L00866,8,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,3,31,MONTEVECCHIA (Chiesa),MONTEVECCHIA|CHIESA,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300865|L00865,8,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,3,32,MONTEVECCHIA Parcheggio Alta Collina,MONTEVECCHIA|PARCHEGGIO|ALTA|COLLINA,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,8,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,4,1,CARNATE F.S.,CARNATE|FS,RESOLVED_EQUIVALENT_GTFS_RECORDS_SAME_NAME_COORDINATE,300679,300679|L00773,2,Carnate - stazione f.s.,45.652900,9.376570,2,300679|L00773,7,3,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,4,2,RONCO BRIANTINO,RONCO|BRIANTINO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,4,300771|300772|L00771|L00772,7,3,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,4,3,BERNAREGGIO,BERNAREGGIO,RESOLVED_BEST_SEQUENCE_UNIQUE,L00770,L00770,1,Bernareggio - chiesa,45.648700,9.406760,8,300768|300770|300962|300963|L00768|L00770|L00962|L00963,7,3,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,4,4,FRANCOLINO,FRANCOLINO,RESOLVED_BEST_SEQUENCE_UNIQUE,L00768,L00768,1,Bernareggio - francolino,45.662720,9.417940,2,300768|L00768,7,3,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,4,5,VERDERIO INFERIORE,VERDERIO|INFERIORE,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,4,300767|300946|L00767|L00946,7,3,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,4,6,VERDERIO SUPERIORE,VERDERIO|SUPERIORE,RESOLVED_BEST_SEQUENCE_UNIQUE,L00765,L00765,1,Verderio superiore,45.668990,9.439140,2,300765|L00765,7,3,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,4,7,PADERNO F.S.,PADERNO|FS,RESOLVED_BEST_SEQUENCE_UNIQUE,L00763,L00763,1,Paderno d'adda - stazione f.s.,45.678650,9.439520,2,300763|L00763,7,3,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,4,8,ROBBIATE (Via A.Moro),ROBBIATE|VIA|MORO,RESOLVED_BEST_SEQUENCE_UNIQUE,L00961,L00961,1,"Robbiate, via aldo moro",45.688440,9.434700,2,300961|L00961,7,3,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,4,9,MERATE (OSSERVATORIO),MERATE|OSSERVATORIO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300749|L00749,7,3,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,4,10,MERATE BRUGAROLO,MERATE|BRUGAROLO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300759|L00759,7,3,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,4,11,MERATE NOVATE (Ospedale),MERATE|NOVATE|OSPEDALE,RESOLVED_BEST_SEQUENCE_UNIQUE,L00888,L00888,1,Merate - novate ospedale,45.696490,9.427830,2,300888|L00888,7,3,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,4,12,NOVATE Via dei Lodovichi (Scuole),NOVATE|VIA|DEI|LODOVICHI|SCUOLE,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,7,3,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D184,1,1,OLGIATE MOLGORA FS,OLGIATE|MOLGORA|FS,RESOLVED_BEST_SEQUENCE_UNIQUE,300407,300407,1,Olgiate Molgora - stazione f.s.,45.733710,9.405760,2,300407|L00407,6,1,EX_011,Olgiate Molgora - stazione f.s.,300407,JOINED_V1_PHYSICAL_CLUSTER_BY_EQUIVALENT_EXACT_GTFS_RECORD,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D184,1,2,OLGIATE MOLGORA Scarpone,OLGIATE|MOLGORA|SCARPONE,RESOLVED_BEST_SEQUENCE_UNIQUE,300803,300803,1,Olgiate Molgora - monticello scarpone,45.731330,9.390270,2,300803|L00803,6,1,EX_023,Olgiate Molgora - monticello scarpone,300803,JOINED_V1_PHYSICAL_CLUSTER_BY_EQUIVALENT_EXACT_GTFS_RECORD,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D184,1,3,S.MARIA HOE' Alduno,MARIA|HOE|ALDUNO,RESOLVED_BEST_SEQUENCE_UNIQUE,300871,300871,1,S.Maria Hoe' - alduno,45.735000,9.382200,2,300871|L00871,6,1,EX_026,S.Maria Hoe' - alduno,300871,JOINED_V1_PHYSICAL_CLUSTER_BY_EQUIVALENT_EXACT_GTFS_RECORD,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D184,1,4,ROVAGNATE Statale incrocio via Lombardia SR 342,ROVAGNATE|STATALE|INCROCIO|VIA|LOMBARDIA|SR|342,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,6,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D184,1,5,PEREGO statale incrocio via S.Caterina SR 342,PEREGO|STATALE|INCROCIO|VIA|CATERINA|SR|342,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,6,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D184,1,6,S. MARIA HOE' Alpino Via Como,MARIA|HOE|ALPINO|VIA|COMO,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,6,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D184,1,7,S. MARIA HOE' Tremonte incrocio via Leopardi,MARIA|HOE|TREMONTE|INCROCIO|VIA|LEOPARDI,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,6,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D184,1,8,S. MARIA HOE centro,MARIA|HOE|CENTRO,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,6,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D184,1,9,HOE',HOE,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,11,300782|300805|300871|300873|300902|300903|L00782|L00871|L00873|L00902|L00904,6,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
