route_id,source_page,direction_heading,direction_origin,direction_terminal,stop_sequence_on_page,stop_label_pdf,service_context,source_url,source_pdf_sha256,epistemic_status
D170,3,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,15,MERATE GARAGE S. CARLO,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,3,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,16,MERATE V.LE VERDI,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,3,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,17,CERNUSCO F.S. (terminal),PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,3,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,18,CERNUSCO F.S. (Via Volta),PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,3,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,19,MERATE V.LE VERDI,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,3,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,20,MERATE P.ZZA ITALIA,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,3,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,21,PAGNANO,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,3,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,22,SARTIRANA (Lago),PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,3,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,23,MERATE CASSINA,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,3,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,24,MERATE (OSSERVATORIO),PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,3,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,25,MERATE SABBIONE,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,3,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,26,IMBERSAGO,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,3,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,27,ARLATE,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,3,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,28,CERNUSCO Paravino,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,3,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,29,MONTEVECCHIA intersezione Pertevano,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,3,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,30,MONTEVECCHIA Semaforo quattro strade,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,3,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,31,MONTEVECCHIA (Chiesa),PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,3,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,32,MONTEVECCHIA Parcheggio Alta Collina,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,4,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,1,CARNATE F.S.,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,4,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,2,RONCO BRIANTINO,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,4,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,3,BERNAREGGIO,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,4,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,4,FRANCOLINO,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,4,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,5,VERDERIO INFERIORE,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,4,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,6,VERDERIO SUPERIORE,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,4,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,7,PADERNO F.S.,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,4,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,8,ROBBIATE (Via A.Moro),PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,4,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,9,MERATE (OSSERVATORIO),PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,4,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,10,MERATE BRUGAROLO,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,4,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,11,MERATE NOVATE (Ospedale),PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D170,4,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,12,NOVATE Via dei Lodovichi (Scuole),PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D184,1,OLGIATE MOLGORA→RAVELLINO,OLGIATE MOLGORA,RAVELLINO,1,OLGIATE MOLGORA FS,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D184,1,OLGIATE MOLGORA→RAVELLINO,OLGIATE MOLGORA,RAVELLINO,2,OLGIATE MOLGORA Scarpone,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D184,1,OLGIATE MOLGORA→RAVELLINO,OLGIATE MOLGORA,RAVELLINO,3,S.MARIA HOE' Alduno,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D184,1,OLGIATE MOLGORA→RAVELLINO,OLGIATE MOLGORA,RAVELLINO,4,ROVAGNATE Statale incrocio via Lombardia SR 342,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D184,1,OLGIATE MOLGORA→RAVELLINO,OLGIATE MOLGORA,RAVELLINO,5,PEREGO statale incrocio via S.Caterina SR 342,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D184,1,OLGIATE MOLGORA→RAVELLINO,OLGIATE MOLGORA,RAVELLINO,6,S. MARIA HOE' Alpino Via Como,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D184,1,OLGIATE MOLGORA→RAVELLINO,OLGIATE MOLGORA,RAVELLINO,7,S. MARIA HOE' Tremonte incrocio via Leopardi,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D184,1,OLGIATE MOLGORA→RAVELLINO,OLGIATE MOLGORA,RAVELLINO,8,S. MARIA HOE centro,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D184,1,OLGIATE MOLGORA→RAVELLINO,OLGIATE MOLGORA,RAVELLINO,9,HOE',PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D184,1,OLGIATE MOLGORA→RAVELLINO,OLGIATE MOLGORA,RAVELLINO,10,PIE CASTELLO,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D184,1,OLGIATE MOLGORA→RAVELLINO,OLGIATE MOLGORA,RAVELLINO,11,NAVA,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D184,1,OLGIATE MOLGORA→RAVELLINO,OLGIATE MOLGORA,RAVELLINO,12,RAVELLINO,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D184,2,RAVELLINO→OLGIATE MOLGORA,RAVELLINO,OLGIATE MOLGORA,1,RAVELLINO,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D184,2,RAVELLINO→OLGIATE MOLGORA,RAVELLINO,OLGIATE MOLGORA,2,NAVA,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D184,2,RAVELLINO→OLGIATE MOLGORA,RAVELLINO,OLGIATE MOLGORA,3,PIE CASTELLO,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D184,2,RAVELLINO→OLGIATE MOLGORA,RAVELLINO,OLGIATE MOLGORA,4,HOE',PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D184,2,RAVELLINO→OLGIATE MOLGORA,RAVELLINO,OLGIATE MOLGORA,5,S. MARIA HOE Tremonte incrocio via Leopardi,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D184,2,RAVELLINO→OLGIATE MOLGORA,RAVELLINO,OLGIATE MOLGORA,6,S. MARIA HOE centro,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D184,2,RAVELLINO→OLGIATE MOLGORA,RAVELLINO,OLGIATE MOLGORA,7,S. MARIA HOE Alpino Via Como,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D184,2,RAVELLINO→OLGIATE MOLGORA,RAVELLINO,OLGIATE MOLGORA,8,PEREGO statale incrocio via S.Caterina,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D184,2,RAVELLINO→OLGIATE MOLGORA,RAVELLINO,OLGIATE MOLGORA,9,ROVAGNATE statale incrocio via Lombardia,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D184,2,RAVELLINO→OLGIATE MOLGORA,RAVELLINO,OLGIATE MOLGORA,10,S.MARIA HOE Alduno,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D184,2,RAVELLINO→OLGIATE MOLGORA,RAVELLINO,OLGIATE MOLGORA,11,OLGIATE MOLGORA Scarpone,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D184,2,RAVELLINO→OLGIATE MOLGORA,RAVELLINO,OLGIATE MOLGORA,12,OLGIATE MOLGORA FS,PUBLISHED_CURRENT_TIMETABLE,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D185,1,CELANA→CISANO→BRIVIO→OLGIATE MOLGORA,CELANA,OLGIATE MOLGORA,1,CELANA,TEMPORARY_DEVIATION_CURRENT,https://www.leccotrasporti.it/percorsi/estivo/linea-d185.pdf,31f2da4a8f6539bbb08da8b7ec08b8d4a475f38482f880d3d1206ef9fbd90c66,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D185,1,CELANA→CISANO→BRIVIO→OLGIATE MOLGORA,CELANA,OLGIATE MOLGORA,2,SANT'ANTONIO D'ADDA,TEMPORARY_DEVIATION_CURRENT,https://www.leccotrasporti.it/percorsi/estivo/linea-d185.pdf,31f2da4a8f6539bbb08da8b7ec08b8d4a475f38482f880d3d1206ef9fbd90c66,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D185,1,CELANA→CISANO→BRIVIO→OLGIATE MOLGORA,CELANA,OLGIATE MOLGORA,3,CAPRINO Piazza Marconi,TEMPORARY_DEVIATION_CURRENT,https://www.leccotrasporti.it/percorsi/estivo/linea-d185.pdf,31f2da4a8f6539bbb08da8b7ec08b8d4a475f38482f880d3d1206ef9fbd90c66,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D185,1,CELANA→CISANO→BRIVIO→OLGIATE MOLGORA,CELANA,OLGIATE MOLGORA,4,CAPRINO Cava,TEMPORARY_DEVIATION_CURRENT,https://www.leccotrasporti.it/percorsi/estivo/linea-d185.pdf,31f2da4a8f6539bbb08da8b7ec08b8d4a475f38482f880d3d1206ef9fbd90c66,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D185,1,CELANA→CISANO→BRIVIO→OLGIATE MOLGORA,CELANA,OLGIATE MOLGORA,5,CISANO Municipio,TEMPORARY_DEVIATION_CURRENT,https://www.leccotrasporti.it/percorsi/estivo/linea-d185.pdf,31f2da4a8f6539bbb08da8b7ec08b8d4a475f38482f880d3d1206ef9fbd90c66,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D185,1,CELANA→CISANO→BRIVIO→OLGIATE MOLGORA,CELANA,OLGIATE MOLGORA,6,CISANO FS,TEMPORARY_DEVIATION_CURRENT,https://www.leccotrasporti.it/percorsi/estivo/linea-d185.pdf,31f2da4a8f6539bbb08da8b7ec08b8d4a475f38482f880d3d1206ef9fbd90c66,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D185,1,CELANA→CISANO→BRIVIO→OLGIATE MOLGORA,CELANA,OLGIATE MOLGORA,7,CISANO Via Mazzini,TEMPORARY_DEVIATION_CURRENT,https://www.leccotrasporti.it/percorsi/estivo/linea-d185.pdf,31f2da4a8f6539bbb08da8b7ec08b8d4a475f38482f880d3d1206ef9fbd90c66,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D185,1,CELANA→CISANO→BRIVIO→OLGIATE MOLGORA,CELANA,OLGIATE MOLGORA,8,CISANO Sosta,TEMPORARY_DEVIATION_CURRENT,https://www.leccotrasporti.it/percorsi/estivo/linea-d185.pdf,31f2da4a8f6539bbb08da8b7ec08b8d4a475f38482f880d3d1206ef9fbd90c66,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D185,1,CELANA→CISANO→BRIVIO→OLGIATE MOLGORA,CELANA,OLGIATE MOLGORA,9,BRIVIO Capolinea,TEMPORARY_DEVIATION_CURRENT,https://www.leccotrasporti.it/percorsi/estivo/linea-d185.pdf,31f2da4a8f6539bbb08da8b7ec08b8d4a475f38482f880d3d1206ef9fbd90c66,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D185,1,CELANA→CISANO→BRIVIO→OLGIATE MOLGORA,CELANA,OLGIATE MOLGORA,10,BEVERATE,TEMPORARY_DEVIATION_CURRENT,https://www.leccotrasporti.it/percorsi/estivo/linea-d185.pdf,31f2da4a8f6539bbb08da8b7ec08b8d4a475f38482f880d3d1206ef9fbd90c66,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D185,1,CELANA→CISANO→BRIVIO→OLGIATE MOLGORA,CELANA,OLGIATE MOLGORA,11,OLGIATE Via Nazionale,TEMPORARY_DEVIATION_CURRENT,https://www.leccotrasporti.it/percorsi/estivo/linea-d185.pdf,31f2da4a8f6539bbb08da8b7ec08b8d4a475f38482f880d3d1206ef9fbd90c66,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D185,1,CELANA→CISANO→BRIVIO→OLGIATE MOLGORA,CELANA,OLGIATE MOLGORA,12,CALCO Via Virgilio,TEMPORARY_DEVIATION_CURRENT,https://www.leccotrasporti.it/percorsi/estivo/linea-d185.pdf,31f2da4a8f6539bbb08da8b7ec08b8d4a475f38482f880d3d1206ef9fbd90c66,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
D185,1,CELANA→CISANO→BRIVIO→OLGIATE MOLGORA,CELANA,OLGIATE MOLGORA,13,OLGIATE MOLGORA FS,TEMPORARY_DEVIATION_CURRENT,https://www.leccotrasporti.it/percorsi/estivo/linea-d185.pdf,31f2da4a8f6539bbb08da8b7ec08b8d4a475f38482f880d3d1206ef9fbd90c66,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE
