trip_id,route_id,source_page,source_column,direction_heading,direction_origin,direction_terminal,day_code,note_code,active_on_reference_date,reference_date,valid_from,valid_to,first_published_time,last_published_time,scheduled_runtime_min,published_timed_stops,runtime_semantics,source_url,source_pdf_sha256,gate_c_commit,epistemic_status,trip_first_published_stop_label,trip_last_published_stop_label,operator_trip_id,trip_identity_semantics,page_direction_semantics
PDF20260903:D170:P03:C17,D170,3,17,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,123456,,True,2026-09-03,2026-06-09,2026-09-13,13:35,13:45,10,4,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,MERATE BRUGAROLO,CERNUSCO F.S. (terminal),,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D170:P03:C18,D170,3,18,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,123456,D,True,2026-09-03,2026-06-09,2026-09-13,14:05,14:44,39,12,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,CARNATE F.S.,CERNUSCO F.S. (terminal),,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D170:P03:C19,D170,3,19,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,123456,D,True,2026-09-03,2026-06-09,2026-09-13,15:05,15:19,14,4,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,PADERNO F.S.,ARLATE,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D170:P03:C20,D170,3,20,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,6,B,False,2026-09-03,2026-06-09,2026-09-13,15:05,15:24,19,8,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,PADERNO F.S.,CERNUSCO F.S. (terminal),,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D170:P03:C21,D170,3,21,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,123456,D,True,2026-09-03,2026-06-09,2026-09-13,14:45,15:15,30,10,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,CERNUSCO F.S. (terminal),ARLATE,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D170:P03:C22,D170,3,22,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,123456,,True,2026-09-03,2026-06-09,2026-09-13,14:45,15:05,20,5,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,CARNATE F.S.,PADERNO F.S.,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D170:P03:C23,D170,3,23,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,123456,D,True,2026-09-03,2026-06-09,2026-09-13,15:30,15:37,7,4,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,PADERNO F.S.,NOVATE Via dei Lodovichi (Scuole),,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D170:P03:C24,D170,3,24,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,12345,,True,2026-09-03,2026-06-09,2026-09-13,16:56,17:15,19,8,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,PADERNO F.S.,CERNUSCO F.S. (terminal),,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D170:P04:C01,D170,4,1,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,12345,,True,2026-09-03,2026-06-09,2026-09-13,18:00,18:20,20,5,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,CARNATE F.S.,PADERNO F.S.,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D170:P04:C02,D170,4,2,VIMERCATE→CARNATE→MERATE→ARLATE→MONTEVECCHIA,VIMERCATE,MONTEVECCHIA,12345,,True,2026-09-03,2026-06-09,2026-09-13,18:55,19:23,28,8,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d170.pdf,87ab0fe1f2c68a38f8e54fd911f0ef38c9b29a22b3d875e34e4209a1a922f63b,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,CARNATE F.S.,NOVATE Via dei Lodovichi (Scuole),,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D184:P01:C01,D184,1,1,OLGIATE MOLGORA→RAVELLINO,OLGIATE MOLGORA,RAVELLINO,123456,A,True,2026-09-03,2026-06-09,2026-09-13,06:42,06:58,16,7,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,OLGIATE MOLGORA FS,RAVELLINO,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D184:P01:C02,D184,1,2,OLGIATE MOLGORA→RAVELLINO,OLGIATE MOLGORA,RAVELLINO,123456,A,True,2026-09-03,2026-06-09,2026-09-13,13:37,13:59,22,11,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,OLGIATE MOLGORA FS,RAVELLINO,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D184:P01:C03,D184,1,3,OLGIATE MOLGORA→RAVELLINO,OLGIATE MOLGORA,RAVELLINO,123456,A,True,2026-09-03,2026-06-09,2026-09-13,14:37,14:59,22,11,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,OLGIATE MOLGORA FS,RAVELLINO,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D184:P01:C04,D184,1,4,OLGIATE MOLGORA→RAVELLINO,OLGIATE MOLGORA,RAVELLINO,12345,A,True,2026-09-03,2026-06-09,2026-09-13,17:37,17:59,22,11,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,OLGIATE MOLGORA FS,RAVELLINO,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D184:P01:C05,D184,1,5,OLGIATE MOLGORA→RAVELLINO,OLGIATE MOLGORA,RAVELLINO,12345,A,True,2026-09-03,2026-06-09,2026-09-13,18:37,18:59,22,11,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,OLGIATE MOLGORA FS,RAVELLINO,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D184:P01:C06,D184,1,6,OLGIATE MOLGORA→RAVELLINO,OLGIATE MOLGORA,RAVELLINO,12345,A,True,2026-09-03,2026-06-09,2026-09-13,19:37,19:49,12,6,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,OLGIATE MOLGORA FS,S. MARIA HOE' Alpino Via Como,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D184:P02:C01,D184,2,1,RAVELLINO→OLGIATE MOLGORA,RAVELLINO,OLGIATE MOLGORA,123456,A,True,2026-09-03,2026-06-09,2026-09-13,06:10,06:22,12,6,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,S. MARIA HOE Alpino Via Como,OLGIATE MOLGORA FS,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D184:P02:C02,D184,2,2,RAVELLINO→OLGIATE MOLGORA,RAVELLINO,OLGIATE MOLGORA,123456,A,True,2026-09-03,2026-06-09,2026-09-13,06:58,07:20,22,11,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,RAVELLINO,OLGIATE MOLGORA FS,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D184:P02:C03,D184,2,3,RAVELLINO→OLGIATE MOLGORA,RAVELLINO,OLGIATE MOLGORA,123456,A,True,2026-09-03,2026-06-09,2026-09-13,14:02,14:24,22,11,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,RAVELLINO,OLGIATE MOLGORA FS,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D184:P02:C04,D184,2,4,RAVELLINO→OLGIATE MOLGORA,RAVELLINO,OLGIATE MOLGORA,123456,A,True,2026-09-03,2026-06-09,2026-09-13,15:02,15:24,22,11,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,RAVELLINO,OLGIATE MOLGORA FS,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D184:P02:C05,D184,2,5,RAVELLINO→OLGIATE MOLGORA,RAVELLINO,OLGIATE MOLGORA,12345,A,True,2026-09-03,2026-06-09,2026-09-13,18:02,18:24,22,11,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,RAVELLINO,OLGIATE MOLGORA FS,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D184:P02:C06,D184,2,6,RAVELLINO→OLGIATE MOLGORA,RAVELLINO,OLGIATE MOLGORA,12345,A,True,2026-09-03,2026-06-09,2026-09-13,19:02,19:24,22,11,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d184.pdf,6d5246976d369a283ee5ec3f6a49481755cfce851dd81839ccca4588205dd6ea,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,RAVELLINO,OLGIATE MOLGORA FS,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D185:P01:C01,D185,1,1,CELANA→CISANO→BRIVIO→OLGIATE MOLGORA,CELANA,OLGIATE MOLGORA,123456,A,True,2026-09-03,2026-06-09,2026-09-13,06:25,07:15,50,12,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d185.pdf,31f2da4a8f6539bbb08da8b7ec08b8d4a475f38482f880d3d1206ef9fbd90c66,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,CELANA,OLGIATE MOLGORA FS,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D185:P01:C02,D185,1,2,CELANA→CISANO→BRIVIO→OLGIATE MOLGORA,CELANA,OLGIATE MOLGORA,123456,A,True,2026-09-03,2026-06-09,2026-09-13,08:10,08:50,40,9,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d185.pdf,31f2da4a8f6539bbb08da8b7ec08b8d4a475f38482f880d3d1206ef9fbd90c66,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,CAPRINO Piazza Marconi,OLGIATE MOLGORA FS,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D185:P01:C03,D185,1,3,CELANA→CISANO→BRIVIO→OLGIATE MOLGORA,CELANA,OLGIATE MOLGORA,123456,A,True,2026-09-03,2026-06-09,2026-09-13,12:45,13:25,40,9,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d185.pdf,31f2da4a8f6539bbb08da8b7ec08b8d4a475f38482f880d3d1206ef9fbd90c66,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,CAPRINO Piazza Marconi,OLGIATE MOLGORA FS,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D185:P01:C04,D185,1,4,CELANA→CISANO→BRIVIO→OLGIATE MOLGORA,CELANA,OLGIATE MOLGORA,123456,A,True,2026-09-03,2026-06-09,2026-09-13,15:45,16:25,40,9,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d185.pdf,31f2da4a8f6539bbb08da8b7ec08b8d4a475f38482f880d3d1206ef9fbd90c66,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,CAPRINO Piazza Marconi,OLGIATE MOLGORA FS,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D185:P01:C05,D185,1,5,CELANA→CISANO→BRIVIO→OLGIATE MOLGORA,CELANA,OLGIATE MOLGORA,12345,A,True,2026-09-03,2026-06-09,2026-09-13,17:15,17:55,40,9,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d185.pdf,31f2da4a8f6539bbb08da8b7ec08b8d4a475f38482f880d3d1206ef9fbd90c66,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,CAPRINO Piazza Marconi,OLGIATE MOLGORA FS,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D185:P01:C06,D185,1,6,CELANA→CISANO→BRIVIO→OLGIATE MOLGORA,CELANA,OLGIATE MOLGORA,12345,A,True,2026-09-03,2026-06-09,2026-09-13,18:45,19:25,40,9,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d185.pdf,31f2da4a8f6539bbb08da8b7ec08b8d4a475f38482f880d3d1206ef9fbd90c66,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,CAPRINO Piazza Marconi,OLGIATE MOLGORA FS,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D185:P02:C01,D185,2,1,OLGIATE MOLGORA→BRIVIO→CISANO→CELANA,OLGIATE MOLGORA,CELANA,123456,A,True,2026-09-03,2026-06-09,2026-09-13,06:20,06:35,15,3,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d185.pdf,31f2da4a8f6539bbb08da8b7ec08b8d4a475f38482f880d3d1206ef9fbd90c66,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,CAPRINO Piazza Marconi,CAPRINO Piazza Marconi,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D185:P02:C02,D185,2,2,OLGIATE MOLGORA→BRIVIO→CISANO→CELANA,OLGIATE MOLGORA,CELANA,123456,A,True,2026-09-03,2026-06-09,2026-09-13,07:15,08:00,45,9,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d185.pdf,31f2da4a8f6539bbb08da8b7ec08b8d4a475f38482f880d3d1206ef9fbd90c66,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,OLGIATE MOLGORA FS,CAPRINO Piazza Marconi,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D185:P02:C03,D185,2,3,OLGIATE MOLGORA→BRIVIO→CISANO→CELANA,OLGIATE MOLGORA,CELANA,123456,A,True,2026-09-03,2026-06-09,2026-09-13,09:05,09:46,41,9,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d185.pdf,31f2da4a8f6539bbb08da8b7ec08b8d4a475f38482f880d3d1206ef9fbd90c66,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,OLGIATE MOLGORA FS,CAPRINO Piazza Marconi,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D185:P02:C04,D185,2,4,OLGIATE MOLGORA→BRIVIO→CISANO→CELANA,OLGIATE MOLGORA,CELANA,12345,A,True,2026-09-03,2026-06-09,2026-09-13,13:35,14:16,41,9,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d185.pdf,31f2da4a8f6539bbb08da8b7ec08b8d4a475f38482f880d3d1206ef9fbd90c66,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,OLGIATE MOLGORA FS,CAPRINO Piazza Marconi,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
PDF20260903:D185:P02:C05,D185,2,5,OLGIATE MOLGORA→BRIVIO→CISANO→CELANA,OLGIATE MOLGORA,CELANA,123456,A,True,2026-09-03,2026-06-09,2026-09-13,16:35,17:15,40,9,SCHEDULED_PUBLISHED_TIME_NOT_OBSERVED_RUNTIME,https://www.leccotrasporti.it/percorsi/estivo/linea-d185.pdf,31f2da4a8f6539bbb08da8b7ec08b8d4a475f38482f880d3d1206ef9fbd90c66,dcc3e75ae3b4f4ea5170f48e85345b83620c5536,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,OLGIATE MOLGORA FS,CAPRINO Piazza Marconi,,RECONSTRUCTED_TIMETABLE_COLUMN_ID_NOT_OPERATOR_TRIP_ID,PUBLISHED_PAGE_ORIENTATION_NOT_NECESSARILY_TRIP_ENDPOINTS
