procom_res,origin_name,procom_lav,destination_name,workers,rank,category,share_of_origin_pct,cumulative_share_pct
097058,Olgiate Molgora,016240,Villa di Serio,1,210,OTHER_EXTERNAL,0.043725,100.000000
097074,Santa Maria Hoè,097074,Santa Maria Hoè,112,1,SELF,13.397129,13.397129
097074,Santa Maria Hoè,097092,La Valletta Brianza,83,2,OTHER_CORE,9.928230,23.325359
097074,Santa Maria Hoè,097048,Merate,66,3,OTHER_EXTERNAL,7.894737,31.220096
097074,Santa Maria Hoè,097042,Lecco,50,4,S8_DIRECT,5.980861,37.200957
097074,Santa Maria Hoè,097058,Olgiate Molgora,49,5,OTHER_CORE,5.861244,43.062201
097074,Santa Maria Hoè,015146,Milano,28,6,S8_DIRECT,3.349282,46.411483
097074,Santa Maria Hoè,097012,Calco,21,7,OTHER_CORE,2.511962,48.923445
097074,Santa Maria Hoè,097005,Barzago,20,8,OTHER_EXTERNAL,2.392344,51.315789
097074,Santa Maria Hoè,097006,BarzanÃ²,20,9,OTHER_EXTERNAL,2.392344,53.708134
097074,Santa Maria Hoè,097020,Cernusco Lombardone,17,10,S8_DIRECT,2.033493,55.741627
097074,Santa Maria Hoè,097049,Missaglia,13,11,OTHER_EXTERNAL,1.555024,57.296651
097074,Santa Maria Hoè,097076,Sirtori,13,12,OTHER_EXTERNAL,1.555024,58.851675
097074,Santa Maria Hoè,097031,Dolzago,12,13,OTHER_EXTERNAL,1.435407,60.287081
097074,Santa Maria Hoè,097037,Garbagnate Monastero,12,14,OTHER_EXTERNAL,1.435407,61.722488
097074,Santa Maria Hoè,097019,Castello di Brianza,11,15,OTHER_EXTERNAL,1.315789,63.038278
097074,Santa Maria Hoè,097016,Casatenovo,9,16,OTHER_EXTERNAL,1.076555,64.114833
097074,Santa Maria Hoè,097028,Cremella,9,17,OTHER_EXTERNAL,1.076555,65.191388
097074,Santa Maria Hoè,097051,Molteno,9,18,OTHER_EXTERNAL,1.076555,66.267943
097074,Santa Maria Hoè,097057,Oggiono,9,19,OTHER_EXTERNAL,1.076555,67.344498
097074,Santa Maria Hoè,097083,Valmadrera,9,20,OTHER_EXTERNAL,1.076555,68.421053
097074,Santa Maria Hoè,097011,Bulciago,8,21,OTHER_EXTERNAL,0.956938,69.377990
097074,Santa Maria Hoè,097044,Lomagna,8,22,OTHER_EXTERNAL,0.956938,70.334928
097074,Santa Maria Hoè,097059,Olginate,8,23,OTHER_EXTERNAL,0.956938,71.291866
097074,Santa Maria Hoè,097071,Robbiate,8,24,OTHER_EXTERNAL,0.956938,72.248804
097074,Santa Maria Hoè,108044,Usmate Velate,8,25,OTHER_EXTERNAL,0.956938,73.205742
097074,Santa Maria Hoè,097091,Verderio,8,26,OTHER_EXTERNAL,0.956938,74.162679
097074,Santa Maria Hoè,097010,Brivio,7,27,OTHER_CORE,0.837321,75.000000
097074,Santa Maria Hoè,097056,Nibionno,7,28,OTHER_EXTERNAL,0.837321,75.837321
097074,Santa Maria Hoè,097061,Osnago,7,29,S8_DIRECT,0.837321,76.674641
097074,Santa Maria Hoè,097002,Airuno,6,30,S8_DIRECT,0.717703,77.392344
097074,Santa Maria Hoè,108008,Besana in Brianza,6,31,OTHER_EXTERNAL,0.717703,78.110048
097074,Santa Maria Hoè,097009,Bosisio Parini,6,32,OTHER_EXTERNAL,0.717703,78.827751
097074,Santa Maria Hoè,097024,Colle Brianza,6,33,OTHER_EXTERNAL,0.717703,79.545455
097074,Santa Maria Hoè,108033,Monza,6,34,S8_DIRECT,0.717703,80.263158
097074,Santa Maria Hoè,097075,Sirone,6,35,OTHER_EXTERNAL,0.717703,80.980861
097074,Santa Maria Hoè,108050,Vimercate,6,36,OTHER_EXTERNAL,0.717703,81.698565
097074,Santa Maria Hoè,097090,ViganÃ²,5,37,OTHER_EXTERNAL,0.598086,82.296651
097074,Santa Maria Hoè,108004,Arcore,4,38,S8_DIRECT,0.478469,82.775120
097074,Santa Maria Hoè,108012,Brugherio,4,39,OTHER_EXTERNAL,0.478469,83.253589
097074,Santa Maria Hoè,097013,Calolziocorte,4,40,S8_DIRECT,0.478469,83.732057
097074,Santa Maria Hoè,108016,Carnate,4,41,S8_DIRECT,0.478469,84.210526
097074,Santa Maria Hoè,097026,Costa Masnaga,4,42,OTHER_EXTERNAL,0.478469,84.688995
097074,Santa Maria Hoè,016089,Curno,4,43,OTHER_EXTERNAL,0.478469,85.167464
097074,Santa Maria Hoè,097036,Galbiate,4,44,OTHER_EXTERNAL,0.478469,85.645933
097074,Santa Maria Hoè,097053,Montevecchia,4,45,OTHER_EXTERNAL,0.478469,86.124402
097074,Santa Maria Hoè,097078,Suello,4,46,OTHER_EXTERNAL,0.478469,86.602871
097074,Santa Maria Hoè,015044,Cambiago,3,47,OTHER_EXTERNAL,0.358852,86.961722
097074,Santa Maria Hoè,097017,Cassago Brianza,3,48,OTHER_EXTERNAL,0.358852,87.320574
097074,Santa Maria Hoè,108023,Desio,3,49,OTHER_EXTERNAL,0.358852,87.679426
097074,Santa Maria Hoè,108028,Lissone,3,50,OTHER_EXTERNAL,0.358852,88.038278
097074,Santa Maria Hoè,013136,Lurago d'Erba,3,51,OTHER_EXTERNAL,0.358852,88.397129
097074,Santa Maria Hoè,013009,Anzano del Parco,2,52,OTHER_EXTERNAL,0.239234,88.636364
097074,Santa Maria Hoè,016024,Bergamo,2,53,OTHER_EXTERNAL,0.239234,88.875598
097074,Santa Maria Hoè,017029,Brescia,2,54,OTHER_EXTERNAL,0.239234,89.114833
097074,Santa Maria Hoè,016057,Carvico,2,55,OTHER_EXTERNAL,0.239234,89.354067
097074,Santa Maria Hoè,016074,Cisano Bergamasco,2,56,OTHER_EXTERNAL,0.239234,89.593301
097074,Santa Maria Hoè,013075,Como,2,57,OTHER_EXTERNAL,0.239234,89.832536
097074,Santa Maria Hoè,108053,Cornate d'Adda,2,58,OTHER_EXTERNAL,0.239234,90.071770
097074,Santa Maria Hoè,013095,Erba,2,59,OTHER_EXTERNAL,0.239234,90.311005
097074,Santa Maria Hoè,010025,Genova,2,60,OTHER_EXTERNAL,0.239234,90.550239
097074,Santa Maria Hoè,016132,Mapello,2,61,OTHER_EXTERNAL,0.239234,90.789474
097074,Santa Maria Hoè,097054,Monticello Brianza,2,62,OTHER_EXTERNAL,0.239234,91.028708
097074,Santa Maria Hoè,013170,Orsenigo,2,63,OTHER_EXTERNAL,0.239234,91.267943
097074,Santa Maria Hoè,015166,Paderno Dugnano,2,64,OTHER_EXTERNAL,0.239234,91.507177
097074,Santa Maria Hoè,097062,Paderno d'Adda,2,65,OTHER_EXTERNAL,0.239234,91.746411
097074,Santa Maria Hoè,108055,Roncello,2,66,OTHER_EXTERNAL,0.239234,91.985646
097074,Santa Maria Hoè,015192,San Donato Milanese,2,67,OTHER_EXTERNAL,0.239234,92.224880
097074,Santa Maria Hoè,012119,Saronno,2,68,OTHER_EXTERNAL,0.239234,92.464115
097074,Santa Maria Hoè,108039,Seregno,2,69,OTHER_EXTERNAL,0.239234,92.703349
097074,Santa Maria Hoè,015209,Sesto San Giovanni,2,70,S8_DIRECT,0.239234,92.942584
097074,Santa Maria Hoè,016213,Terno d'Isola,2,71,OTHER_EXTERNAL,0.239234,93.181818
097074,Santa Maria Hoè,012127,Tradate,2,72,OTHER_EXTERNAL,0.239234,93.421053
097074,Santa Maria Hoè,015221,Trezzo sull'Adda,2,73,OTHER_EXTERNAL,0.239234,93.660287
097074,Santa Maria Hoè,108043,Triuggio,2,74,OTHER_EXTERNAL,0.239234,93.899522
097074,Santa Maria Hoè,016238,Villa d'Adda,2,75,OTHER_EXTERNAL,0.239234,94.138756
097074,Santa Maria Hoè,108049,Villasanta,2,76,OTHER_EXTERNAL,0.239234,94.377990
097074,Santa Maria Hoè,013003,Albavilla,1,77,OTHER_EXTERNAL,0.119617,94.497608
097074,Santa Maria Hoè,012002,Albizzate,1,78,OTHER_EXTERNAL,0.119617,94.617225
097074,Santa Maria Hoè,016005,AlmÃ¨,1,79,OTHER_EXTERNAL,0.119617,94.736842
097074,Santa Maria Hoè,013007,Alzate Brianza,1,80,OTHER_EXTERNAL,0.119617,94.856459
097074,Santa Maria Hoè,016011,Arcene,1,81,OTHER_EXTERNAL,0.119617,94.976077
097074,Santa Maria Hoè,015011,Assago,1,82,OTHER_EXTERNAL,0.119617,95.095694
097074,Santa Maria Hoè,108007,Bernareggio,1,83,OTHER_EXTERNAL,0.119617,95.215311
097074,Santa Maria Hoè,016029,Boltiere,1,84,OTHER_EXTERNAL,0.119617,95.334928
097074,Santa Maria Hoè,016031,Bonate Sotto,1,85,OTHER_EXTERNAL,0.119617,95.454545
097074,Santa Maria Hoè,016034,Bottanuco,1,86,OTHER_EXTERNAL,0.119617,95.574163
097074,Santa Maria Hoè,016037,Brembate,1,87,OTHER_EXTERNAL,0.119617,95.693780
097074,Santa Maria Hoè,015032,Bresso,1,88,OTHER_EXTERNAL,0.119617,95.813397
097074,Santa Maria Hoè,108011,Briosco,1,89,OTHER_EXTERNAL,0.119617,95.933014
097074,Santa Maria Hoè,016046,Calusco d'Adda,1,90,OTHER_EXTERNAL,0.119617,96.052632
097074,Santa Maria Hoè,108015,Carate Brianza,1,91,OTHER_EXTERNAL,0.119617,96.172249
097074,Santa Maria Hoè,012040,Cassano Magnago,1,92,OTHER_EXTERNAL,0.119617,96.291866
097074,Santa Maria Hoè,015060,Cassina de' Pecchi,1,93,OTHER_EXTERNAL,0.119617,96.411483
097074,Santa Maria Hoè,015070,Cernusco sul Naviglio,1,94,OTHER_EXTERNAL,0.119617,96.531100
097074,Santa Maria Hoè,097022,Civate,1,95,OTHER_EXTERNAL,0.119617,96.650718
097074,Santa Maria Hoè,015081,Cologno Monzese,1,96,OTHER_EXTERNAL,0.119617,96.770335
097074,Santa Maria Hoè,012064,Daverio,1,97,OTHER_EXTERNAL,0.119617,96.889952
097074,Santa Maria Hoè,097038,Garlate,1,98,OTHER_EXTERNAL,0.119617,97.009569
097074,Santa Maria Hoè,012075,Gerenzano,1,99,OTHER_EXTERNAL,0.119617,97.129187
097074,Santa Maria Hoè,108024,Giussano,1,100,OTHER_EXTERNAL,0.119617,97.248804
097074,Santa Maria Hoè,018073,Godiasco Salice Terme,1,101,OTHER_EXTERNAL,0.119617,97.368421
097074,Santa Maria Hoè,016117,Grassobbio,1,102,OTHER_EXTERNAL,0.119617,97.488038
097074,Santa Maria Hoè,097039,Imbersago,1,103,OTHER_EXTERNAL,0.119617,97.607656
097074,Santa Maria Hoè,013126,Lezzeno,1,104,OTHER_EXTERNAL,0.119617,97.727273
097074,Santa Maria Hoè,013129,Lipomo,1,105,OTHER_EXTERNAL,0.119617,97.846890
097074,Santa Maria Hoè,013143,Mariano Comense,1,106,OTHER_EXTERNAL,0.119617,97.966507
097074,Santa Maria Hoè,108030,Meda,1,107,OTHER_EXTERNAL,0.119617,98.086124
097074,Santa Maria Hoè,013147,Merone,1,108,OTHER_EXTERNAL,0.119617,98.205742
097074,Santa Maria Hoè,016137,Monasterolo del Castello,1,109,OTHER_EXTERNAL,0.119617,98.325359
097074,Santa Maria Hoè,016171,Pontida,1,110,OTHER_EXTERNAL,0.119617,98.444976
097074,Santa Maria Hoè,015182,Rho,1,111,OTHER_EXTERNAL,0.119617,98.564593
097074,Santa Maria Hoè,015185,Rodano,1,112,OTHER_EXTERNAL,0.119617,98.684211
097074,Santa Maria Hoè,097072,Rogeno,1,113,OTHER_EXTERNAL,0.119617,98.803828
097074,Santa Maria Hoè,108038,Ronco Briantino,1,114,OTHER_EXTERNAL,0.119617,98.923445
097074,Santa Maria Hoè,015195,San Giuliano Milanese,1,115,OTHER_EXTERNAL,0.119617,99.043062
097074,Santa Maria Hoè,015205,Segrate,1,116,OTHER_EXTERNAL,0.119617,99.162679
097074,Santa Maria Hoè,015206,Senago,1,117,OTHER_EXTERNAL,0.119617,99.282297
097074,Santa Maria Hoè,016198,Seriate,1,118,OTHER_EXTERNAL,0.119617,99.401914
097074,Santa Maria Hoè,015211,Settimo Milanese,1,119,OTHER_EXTERNAL,0.119617,99.521531
097074,Santa Maria Hoè,108041,Sovico,1,120,OTHER_EXTERNAL,0.119617,99.641148
097074,Santa Maria Hoè,016207,Stezzano,1,121,OTHER_EXTERNAL,0.119617,99.760766
097074,Santa Maria Hoè,016224,Valbrembo,1,122,OTHER_EXTERNAL,0.119617,99.880383
097074,Santa Maria Hoè,108047,Veduggio con Colzano,1,123,OTHER_EXTERNAL,0.119617,100.000000
097092,La Valletta Brianza,097092,La Valletta Brianza,275,1,SELF,15.311804,15.311804
097092,La Valletta Brianza,015146,Milano,108,2,S8_DIRECT,6.013363,21.325167
097092,La Valletta Brianza,097048,Merate,87,3,OTHER_EXTERNAL,4.844098,26.169265
097092,La Valletta Brianza,097042,Lecco,86,4,S8_DIRECT,4.788419,30.957684
097092,La Valletta Brianza,097074,Santa Maria Hoè,68,5,OTHER_CORE,3.786192,34.743875
097092,La Valletta Brianza,097058,Olgiate Molgora,59,6,OTHER_CORE,3.285078,38.028953
097092,La Valletta Brianza,097012,Calco,56,7,OTHER_CORE,3.118040,41.146993
097092,La Valletta Brianza,097049,Missaglia,54,8,OTHER_EXTERNAL,3.006682,44.153675
097092,La Valletta Brianza,097076,Sirtori,43,9,OTHER_EXTERNAL,2.394209,46.547884
097092,La Valletta Brianza,097005,Barzago,41,10,OTHER_EXTERNAL,2.282851,48.830735
097092,La Valletta Brianza,097057,Oggiono,38,11,OTHER_EXTERNAL,2.115813,50.946548
097092,La Valletta Brianza,097020,Cernusco Lombardone,35,12,S8_DIRECT,1.948775,52.895323
097092,La Valletta Brianza,097006,BarzanÃ²,31,13,OTHER_EXTERNAL,1.726058,54.621381
097092,La Valletta Brianza,097031,Dolzago,29,14,OTHER_EXTERNAL,1.614699,56.236080
097092,La Valletta Brianza,097061,Osnago,26,15,S8_DIRECT,1.447661,57.683742
097092,La Valletta Brianza,097010,Brivio,25,16,OTHER_CORE,1.391982,59.075724
097092,La Valletta Brianza,097044,Lomagna,23,17,OTHER_EXTERNAL,1.280624,60.356347
097092,La Valletta Brianza,097016,Casatenovo,22,18,OTHER_EXTERNAL,1.224944,61.581292
097092,La Valletta Brianza,108033,Monza,22,19,S8_DIRECT,1.224944,62.806236
097092,La Valletta Brianza,097090,ViganÃ²,22,20,OTHER_EXTERNAL,1.224944,64.031180
097092,La Valletta Brianza,108050,Vimercate,22,21,OTHER_EXTERNAL,1.224944,65.256125
097092,La Valletta Brianza,097019,Castello di Brianza,21,22,OTHER_EXTERNAL,1.169265,66.425390
097092,La Valletta Brianza,097009,Bosisio Parini,20,23,OTHER_EXTERNAL,1.113586,67.538976
097092,La Valletta Brianza,097026,Costa Masnaga,18,24,OTHER_EXTERNAL,1.002227,68.541203
097092,La Valletta Brianza,097013,Calolziocorte,17,25,S8_DIRECT,0.946548,69.487751
097092,La Valletta Brianza,097071,Robbiate,17,26,OTHER_EXTERNAL,0.946548,70.434298
097092,La Valletta Brianza,097054,Monticello Brianza,16,27,OTHER_EXTERNAL,0.890869,71.325167
097092,La Valletta Brianza,097075,Sirone,16,28,OTHER_EXTERNAL,0.890869,72.216036
097092,La Valletta Brianza,108047,Veduggio con Colzano,15,29,OTHER_EXTERNAL,0.835189,73.051225
097092,La Valletta Brianza,097011,Bulciago,13,30,OTHER_EXTERNAL,0.723831,73.775056
097092,La Valletta Brianza,097037,Garbagnate Monastero,13,31,OTHER_EXTERNAL,0.723831,74.498886
097092,La Valletta Brianza,108008,Besana in Brianza,12,32,OTHER_EXTERNAL,0.668151,75.167038
097092,La Valletta Brianza,016074,Cisano Bergamasco,12,33,OTHER_EXTERNAL,0.668151,75.835189
097092,La Valletta Brianza,097053,Montevecchia,11,34,OTHER_EXTERNAL,0.612472,76.447661
097092,La Valletta Brianza,097091,Verderio,11,35,OTHER_EXTERNAL,0.612472,77.060134
097092,La Valletta Brianza,108001,Agrate Brianza,10,36,OTHER_EXTERNAL,0.556793,77.616927
097092,La Valletta Brianza,013095,Erba,10,37,OTHER_EXTERNAL,0.556793,78.173719
097092,La Valletta Brianza,097051,Molteno,10,38,OTHER_EXTERNAL,0.556793,78.730512
097092,La Valletta Brianza,097059,Olginate,10,39,OTHER_EXTERNAL,0.556793,79.287305
097092,La Valletta Brianza,097083,Valmadrera,10,40,OTHER_EXTERNAL,0.556793,79.844098
097092,La Valletta Brianza,097003,Annone di Brianza,9,41,OTHER_EXTERNAL,0.501114,80.345212
097092,La Valletta Brianza,108012,Brugherio,9,42,OTHER_EXTERNAL,0.501114,80.846325
097092,La Valletta Brianza,108023,Desio,9,43,OTHER_EXTERNAL,0.501114,81.347439
097092,La Valletta Brianza,097056,Nibionno,8,44,OTHER_EXTERNAL,0.445434,81.792873
097092,La Valletta Brianza,097062,Paderno d'Adda,8,45,OTHER_EXTERNAL,0.445434,82.238307
097092,La Valletta Brianza,108039,Seregno,8,46,OTHER_EXTERNAL,0.445434,82.683742
097092,La Valletta Brianza,108004,Arcore,7,47,S8_DIRECT,0.389755,83.073497
097092,La Valletta Brianza,108015,Carate Brianza,7,48,OTHER_EXTERNAL,0.389755,83.463252
097092,La Valletta Brianza,097021,Cesana Brianza,7,49,OTHER_EXTERNAL,0.389755,83.853007
097092,La Valletta Brianza,097024,Colle Brianza,7,50,OTHER_EXTERNAL,0.389755,84.242762
097092,La Valletta Brianza,013075,Como,7,51,OTHER_EXTERNAL,0.389755,84.632517
097092,La Valletta Brianza,108053,Cornate d'Adda,7,52,OTHER_EXTERNAL,0.389755,85.022272
097092,La Valletta Brianza,097036,Galbiate,7,53,OTHER_EXTERNAL,0.389755,85.412027
097092,La Valletta Brianza,108037,Renate,7,54,OTHER_EXTERNAL,0.389755,85.801782
097092,La Valletta Brianza,097078,Suello,7,55,OTHER_EXTERNAL,0.389755,86.191537
097092,La Valletta Brianza,108044,Usmate Velate,7,56,OTHER_EXTERNAL,0.389755,86.581292
097092,La Valletta Brianza,097022,Civate,6,57,OTHER_EXTERNAL,0.334076,86.915367
097092,La Valletta Brianza,097028,Cremella,6,58,OTHER_EXTERNAL,0.334076,87.249443
097092,La Valletta Brianza,015209,Sesto San Giovanni,6,59,S8_DIRECT,0.334076,87.583519
097092,La Valletta Brianza,097002,Airuno,5,60,S8_DIRECT,0.278396,87.861915
097092,La Valletta Brianza,016024,Bergamo,5,61,OTHER_EXTERNAL,0.278396,88.140312
097092,La Valletta Brianza,108011,Briosco,5,62,OTHER_EXTERNAL,0.278396,88.418708
097092,La Valletta Brianza,097046,Mandello del Lario,5,63,OTHER_EXTERNAL,0.278396,88.697105
097092,La Valletta Brianza,097072,Rogeno,5,64,OTHER_EXTERNAL,0.278396,88.975501
097092,La Valletta Brianza,108038,Ronco Briantino,5,65,OTHER_EXTERNAL,0.278396,89.253898
097092,La Valletta Brianza,108049,Villasanta,5,66,OTHER_EXTERNAL,0.278396,89.532294
097092,La Valletta Brianza,097017,Cassago Brianza,4,67,OTHER_EXTERNAL,0.222717,89.755011
097092,La Valletta Brianza,015077,Cinisello Balsamo,4,68,OTHER_EXTERNAL,0.222717,89.977728
097092,La Valletta Brianza,015081,Cologno Monzese,4,69,OTHER_EXTERNAL,0.222717,90.200445
097092,La Valletta Brianza,108024,Giussano,4,70,OTHER_EXTERNAL,0.222717,90.423163
097092,La Valletta Brianza,108026,Lesmo,4,71,OTHER_EXTERNAL,0.222717,90.645880
097092,La Valletta Brianza,108028,Lissone,4,72,OTHER_EXTERNAL,0.222717,90.868597
097092,La Valletta Brianza,013136,Lurago d'Erba,4,73,OTHER_EXTERNAL,0.222717,91.091314
097092,La Valletta Brianza,013143,Mariano Comense,4,74,OTHER_EXTERNAL,0.222717,91.314031
097092,La Valletta Brianza,016250,Medolago,4,75,OTHER_EXTERNAL,0.222717,91.536748
097092,La Valletta Brianza,015205,Segrate,4,76,OTHER_EXTERNAL,0.222717,91.759465
097092,La Valletta Brianza,108003,Albiate,3,77,OTHER_EXTERNAL,0.167038,91.926503
097092,La Valletta Brianza,013009,Anzano del Parco,3,78,OTHER_EXTERNAL,0.167038,92.093541
097092,La Valletta Brianza,015051,Carugate,3,79,OTHER_EXTERNAL,0.167038,92.260579
097092,La Valletta Brianza,108021,Concorezzo,3,80,OTHER_EXTERNAL,0.167038,92.427617
097092,La Valletta Brianza,013118,Inverigo,3,81,OTHER_EXTERNAL,0.167038,92.594655
097092,La Valletta Brianza,108054,Lentate sul Seveso,3,82,OTHER_EXTERNAL,0.167038,92.761693
097092,La Valletta Brianza,108030,Meda,3,83,OTHER_EXTERNAL,0.167038,92.928731
097092,La Valletta Brianza,013170,Orsenigo,3,84,OTHER_EXTERNAL,0.167038,93.095768
097092,La Valletta Brianza,097068,Pescate,3,85,OTHER_EXTERNAL,0.167038,93.262806
097092,La Valletta Brianza,108048,Verano Brianza,3,86,OTHER_EXTERNAL,0.167038,93.429844
097092,La Valletta Brianza,013003,Albavilla,2,87,OTHER_EXTERNAL,0.111359,93.541203
097092,La Valletta Brianza,108007,Bernareggio,2,88,OTHER_EXTERNAL,0.111359,93.652561
097092,La Valletta Brianza,108009,Biassono,2,89,OTHER_EXTERNAL,0.111359,93.763920
097092,La Valletta Brianza,016037,Brembate,2,90,OTHER_EXTERNAL,0.111359,93.875278
097092,La Valletta Brianza,017029,Brescia,2,91,OTHER_EXTERNAL,0.111359,93.986637
097092,La Valletta Brianza,108051,Busnago,2,92,OTHER_EXTERNAL,0.111359,94.097996
097092,La Valletta Brianza,013035,Cabiate,2,93,OTHER_EXTERNAL,0.111359,94.209354
097092,La Valletta Brianza,016046,Calusco d'Adda,2,94,OTHER_EXTERNAL,0.111359,94.320713
097092,La Valletta Brianza,015044,Cambiago,2,95,OTHER_EXTERNAL,0.111359,94.432071
097092,La Valletta Brianza,013041,CantÃ¹,2,96,OTHER_EXTERNAL,0.111359,94.543430
097092,La Valletta Brianza,108016,Carnate,2,97,S8_DIRECT,0.111359,94.654788
097092,La Valletta Brianza,016057,Carvico,2,98,OTHER_EXTERNAL,0.111359,94.766147
097092,La Valletta Brianza,108022,Correzzana,2,99,OTHER_EXTERNAL,0.111359,94.877506
097092,La Valletta Brianza,013107,Gera Lario,2,100,OTHER_EXTERNAL,0.111359,94.988864
097092,La Valletta Brianza,013110,Grandate,2,101,OTHER_EXTERNAL,0.111359,95.100223
097092,La Valletta Brianza,016117,Grassobbio,2,102,OTHER_EXTERNAL,0.111359,95.211581
097092,La Valletta Brianza,097039,Imbersago,2,103,OTHER_EXTERNAL,0.111359,95.322940
097092,La Valletta Brianza,016132,Mapello,2,104,OTHER_EXTERNAL,0.111359,95.434298
097092,La Valletta Brianza,108031,Mezzago,2,105,OTHER_EXTERNAL,0.111359,95.545657
097092,La Valletta Brianza,108032,Misinto,2,106,OTHER_EXTERNAL,0.111359,95.657016
097092,La Valletta Brianza,015166,Paderno Dugnano,2,107,OTHER_EXTERNAL,0.111359,95.768374
097092,La Valletta Brianza,016171,Pontida,2,108,OTHER_EXTERNAL,0.111359,95.879733
097092,La Valletta Brianza,015182,Rho,2,109,OTHER_EXTERNAL,0.111359,95.991091
097092,La Valletta Brianza,016207,Stezzano,2,110,OTHER_EXTERNAL,0.111359,96.102450
097092,La Valletta Brianza,015221,Trezzo sull'Adda,2,111,OTHER_EXTERNAL,0.111359,96.213808
097092,La Valletta Brianza,013227,Turate,2,112,OTHER_EXTERNAL,0.111359,96.325167
097092,La Valletta Brianza,016238,Villa d'Adda,2,113,OTHER_EXTERNAL,0.111359,96.436526
097092,La Valletta Brianza,108002,Aicurzio,1,114,OTHER_EXTERNAL,0.055679,96.492205
097092,La Valletta Brianza,016006,Almenno San Bartolomeo,1,115,OTHER_EXTERNAL,0.055679,96.547884
097092,La Valletta Brianza,016005,AlmÃ¨,1,116,OTHER_EXTERNAL,0.055679,96.603563
097092,La Valletta Brianza,013006,Alserio,1,117,OTHER_EXTERNAL,0.055679,96.659243
097092,La Valletta Brianza,013007,Alzate Brianza,1,118,OTHER_EXTERNAL,0.055679,96.714922
097092,La Valletta Brianza,015010,Arluno,1,119,OTHER_EXTERNAL,0.055679,96.770601
097092,La Valletta Brianza,013012,Arosio,1,120,OTHER_EXTERNAL,0.055679,96.826281
097092,La Valletta Brianza,024008,Arzignano,1,121,OTHER_EXTERNAL,0.055679,96.881960
097092,La Valletta Brianza,015011,Assago,1,122,OTHER_EXTERNAL,0.055679,96.937639
097092,La Valletta Brianza,016016,Azzano San Paolo,1,123,OTHER_EXTERNAL,0.055679,96.993318
097092,La Valletta Brianza,108005,Barlassina,1,124,OTHER_EXTERNAL,0.055679,97.048998
097092,La Valletta Brianza,015027,Bollate,1,125,OTHER_EXTERNAL,0.055679,97.104677
097092,La Valletta Brianza,016030,Bonate Sopra,1,126,OTHER_EXTERNAL,0.055679,97.160356
097092,La Valletta Brianza,016034,Bottanuco,1,127,OTHER_EXTERNAL,0.055679,97.216036
097092,La Valletta Brianza,108010,Bovisio-Masciago,1,128,OTHER_EXTERNAL,0.055679,97.271715
097092,La Valletta Brianza,015040,Bussero,1,129,OTHER_EXTERNAL,0.055679,97.327394
097092,La Valletta Brianza,012026,Busto Arsizio,1,130,OTHER_EXTERNAL,0.055679,97.383073
097092,La Valletta Brianza,108052,Caponago,1,131,OTHER_EXTERNAL,0.055679,97.438753
097092,La Valletta Brianza,012040,Cassano Magnago,1,132,OTHER_EXTERNAL,0.055679,97.494432
097092,La Valletta Brianza,013055,Cassina Rizzardi,1,133,OTHER_EXTERNAL,0.055679,97.550111
097092,La Valletta Brianza,015070,Cernusco sul Naviglio,1,134,OTHER_EXTERNAL,0.055679,97.605791
097092,La Valletta Brianza,108019,Cesano Maderno,1,135,OTHER_EXTERNAL,0.055679,97.661470
097092,La Valletta Brianza,015076,Cesate,1,136,OTHER_EXTERNAL,0.055679,97.717149
097092,La Valletta Brianza,018051,Codevilla,1,137,OTHER_EXTERNAL,0.055679,97.772829
097092,La Valletta Brianza,016089,Curno,1,138,OTHER_EXTERNAL,0.055679,97.828508
097092,La Valletta Brianza,016091,Dalmine,1,139,OTHER_EXTERNAL,0.055679,97.884187
097092,La Valletta Brianza,014027,Dubino,1,140,OTHER_EXTERNAL,0.055679,97.939866
097092,La Valletta Brianza,013097,Eupilio,1,141,OTHER_EXTERNAL,0.055679,97.995546
097092,La Valletta Brianza,016096,Fara Gera d'Adda,1,142,OTHER_EXTERNAL,0.055679,98.051225
097092,La Valletta Brianza,012068,Ferno,1,143,OTHER_EXTERNAL,0.055679,98.106904
097092,La Valletta Brianza,013102,Fino Mornasco,1,144,OTHER_EXTERNAL,0.055679,98.162584
097092,La Valletta Brianza,097038,Garlate,1,145,OTHER_EXTERNAL,0.055679,98.218263
097092,La Valletta Brianza,015106,Gessate,1,146,OTHER_EXTERNAL,0.055679,98.273942
097092,La Valletta Brianza,015114,Inzago,1,147,OTHER_EXTERNAL,0.055679,98.329621
097092,La Valletta Brianza,015116,Lainate,1,148,OTHER_EXTERNAL,0.055679,98.385301
097092,La Valletta Brianza,013121,Lambrugo,1,149,OTHER_EXTERNAL,0.055679,98.440980
097092,La Valletta Brianza,098031,Lodi,1,150,OTHER_EXTERNAL,0.055679,98.496659
097092,La Valletta Brianza,017096,Lumezzane,1,151,OTHER_EXTERNAL,0.055679,98.552339
097092,La Valletta Brianza,108029,Macherio,1,152,OTHER_EXTERNAL,0.055679,98.608018
097092,La Valletta Brianza,097045,Malgrate,1,153,OTHER_EXTERNAL,0.055679,98.663697
097092,La Valletta Brianza,015136,Masate,1,154,OTHER_EXTERNAL,0.055679,98.719376
097092,La Valletta Brianza,013147,Merone,1,155,OTHER_EXTERNAL,0.055679,98.775056
097092,La Valletta Brianza,108034,MuggiÃ²,1,156,OTHER_EXTERNAL,0.055679,98.830735
