source_anchor_id,source_kind,source_record_id,source_name,municipality,lon,lat,graph_node_id,snap_distance_m,snap_status,evidence_status,physical_status,candidate_status,highway,road_uncertainty_flags,route_ready,epoch_id,routing_anchor_id,collapse_reason
P2S_0071,PROPOSED_STOP,P2S_0071,P2S_0071,Olgiate Molgora,9.391389153,45.728928735,n:530453.87:5064008.69,3.876986840,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0071,UNIQUE_GRAPH_NODE
P2S_0072,PROPOSED_STOP,P2S_0072,P2S_0072,La Valletta Brianza,9.355621681,45.729396605,n:527672.52:5064040.01,4.282365846,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0072,UNIQUE_GRAPH_NODE
P2S_0073,PROPOSED_STOP,P2S_0073,P2S_0073,Olgiate Molgora,9.396753100,45.729350000,n:530873.52:5064049.60,4.816238785,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0073,UNIQUE_GRAPH_NODE
P2S_0074,PROPOSED_STOP,P2S_0074,P2S_0074,La Valletta Brianza,9.384720645,45.729507999,n:529943.42:5064064.35,9.085776479,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0074,UNIQUE_GRAPH_NODE
P2S_0075,PROPOSED_STOP,P2S_0075,P2S_0075,La Valletta Brianza,9.378471991,45.729697522,n:529462.31:5064080.87,14.691297096,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0075,UNIQUE_GRAPH_NODE
P2S_0076,PROPOSED_STOP,P2S_0076,P2S_0076,Brivio,9.429854899,45.729550988,n:533465.71:5064074.30,24.420663713,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0076,UNIQUE_GRAPH_NODE
P2S_0077,PROPOSED_STOP,P2S_0077,P2S_0077,La Valletta Brianza,9.350076654,45.730238079,n:527237.90:5064133.74,1.821478631,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0077,UNIQUE_GRAPH_NODE
P2S_0078,PROPOSED_STOP,P2S_0078,P2S_0078,Calco,9.441061087,45.730140766,n:534315.96:5064153.01,6.882416354,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,tertiary,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0078,UNIQUE_GRAPH_NODE
P2S_0079,PROPOSED_STOP,P2S_0079,P2S_0079,La Valletta Brianza,9.370711218,45.730431224,n:528842.89:5064164.89,1.456366418,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0079,UNIQUE_GRAPH_NODE
P2S_0080,PROPOSED_STOP,P2S_0080,P2S_0080,La Valletta Brianza,9.346436359,45.730579428,n:526946.21:5064173.08,9.109306061,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0080,UNIQUE_GRAPH_NODE
P2S_0081,PROPOSED_STOP,P2S_0081,P2S_0081,Calco,9.415361975,45.730467670,n:532316.55:5064184.60,1.791879493,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0081,UNIQUE_GRAPH_NODE
P2S_0082,PROPOSED_STOP,P2S_0082,P2S_0082,La Valletta Brianza,9.382219619,45.730640573,n:529740.66:5064196.31,4.914601721,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0082,UNIQUE_GRAPH_NODE
P2S_0083,PROPOSED_STOP,P2S_0083,P2S_0083,Olgiate Molgora,9.394174174,45.730743998,n:530635.70:5064214.52,34.531306893,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,primary,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0083,UNIQUE_GRAPH_NODE
P2S_0084,PROPOSED_STOP,P2S_0084,P2S_0084,La Valletta Brianza,9.361693800,45.731054600,n:528145.87:5064231.91,4.111575425,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0084,UNIQUE_GRAPH_NODE
P2S_0085,PROPOSED_STOP,P2S_0085,P2S_0085,Calco,9.446179500,45.730913773,n:534716.45:5064245.27,2.484803662,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0085,UNIQUE_GRAPH_NODE
P2S_0086,PROPOSED_STOP,P2S_0086,P2S_0086,Olgiate Molgora,9.401113077,45.731143135,n:531240.07:5064288.01,45.504044201,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0086,UNIQUE_GRAPH_NODE
P2S_0087,PROPOSED_STOP,P2S_0087,P2S_0087,La Valletta Brianza,9.374211690,45.731293932,n:529109.83:5064267.15,8.584882406,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0087,UNIQUE_GRAPH_NODE
P2S_0088,PROPOSED_STOP,P2S_0088,P2S_0088,Brivio,9.426766154,45.731153426,n:533190.34:5064273.46,16.570830803,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0088,UNIQUE_GRAPH_NODE
P2S_0089,PROPOSED_STOP,P2S_0089,P2S_0089,Calco,9.419580470,45.731321503,n:532650.92:5064288.76,8.563942906,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,primary,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0089,UNIQUE_GRAPH_NODE
P2S_0090,PROPOSED_STOP,P2S_0090,P2S_0090,La Valletta Brianza,9.354975063,45.731834281,n:527620.14:5064313.82,1.266741887,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0090,UNIQUE_GRAPH_NODE
P2S_0091,PROPOSED_STOP,P2S_0091,P2S_0091,La Valletta Brianza,9.364185826,45.732232500,n:528321.01:5064353.59,16.660408095,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0091,UNIQUE_GRAPH_NODE
P2S_0092,PROPOSED_STOP,P2S_0092,P2S_0092,La Valletta Brianza,9.368348178,45.732250984,n:528638.19:5064373.82,22.730915802,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0092,UNIQUE_GRAPH_NODE
P2S_0093,PROPOSED_STOP,P2S_0093,P2S_0093,La Valletta Brianza,9.347830114,45.732391944,n:527064.83:5064371.57,3.087835304,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0093,UNIQUE_GRAPH_NODE
P2S_0094,PROPOSED_STOP,P2S_0094,P2S_0094,Brivio,9.443677720,45.732191544,n:534530.73:5064398.37,14.289804629,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0094,UNIQUE_GRAPH_NODE
P2S_0095,PROPOSED_STOP,P2S_0095,P2S_0095,Olgiate Molgora,9.396552309,45.732453656,n:530854.09:5064398.13,0.553503497,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0095,UNIQUE_GRAPH_NODE
P2S_0096,PROPOSED_STOP,P2S_0096,P2S_0096,Brivio,9.423494285,45.732556975,n:532960.02:5064419.59,10.307881199,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0096,UNIQUE_GRAPH_NODE
P2S_0097,PROPOSED_STOP,P2S_0097,P2S_0097,La Valletta Brianza,9.357634104,45.733009817,n:527858.93:5064427.63,38.268697348,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0097,UNIQUE_GRAPH_NODE
P2S_0098,PROPOSED_STOP,P2S_0098,P2S_0098,Olgiate Molgora,9.404049036,45.733089340,n:531437.77:5064473.44,1.925478770,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0098,UNIQUE_GRAPH_NODE
P2S_0099,PROPOSED_STOP,P2S_0099,P2S_0099,Brivio,9.435343484,45.733316509,n:533870.67:5064508.82,1.277853306,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0099,UNIQUE_GRAPH_NODE
P2S_0100,PROPOSED_STOP,P2S_0100,P2S_0100,Brivio,9.432027293,45.733804849,n:533614.28:5064556.84,6.138785618,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0100,UNIQUE_GRAPH_NODE
P2S_0101,PROPOSED_STOP,P2S_0101,P2S_0101,Olgiate Molgora,9.393044773,45.734058832,n:530565.96:5064577.63,14.054210777,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0101,UNIQUE_GRAPH_NODE
P2S_0102,PROPOSED_STOP,P2S_0102,P2S_0102,La Valletta Brianza,9.352941110,45.734210392,n:527460.89:5064584.71,7.128062874,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0102,UNIQUE_GRAPH_NODE
P2S_0103,PROPOSED_STOP,P2S_0103,P2S_0103,La Valletta Brianza,9.380282162,45.734126577,n:529582.19:5064576.20,5.036052212,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0103,UNIQUE_GRAPH_NODE
P2S_0104,PROPOSED_STOP,P2S_0104,P2S_0104,La Valletta Brianza,9.370799074,45.734185645,n:528856.81:5064601.09,21.335626595,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0104,UNIQUE_GRAPH_NODE
P2S_0105,PROPOSED_STOP,P2S_0105,P2S_0105,Brivio,9.429263691,45.734240873,n:533396.89:5064610.16,0.758746367,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,primary,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0105,UNIQUE_GRAPH_NODE
P2S_0106,PROPOSED_STOP,P2S_0106,P2S_0106,La Valletta Brianza,9.349088860,45.734575808,n:527159.45:5064613.98,3.014021637,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,tertiary,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0106,UNIQUE_GRAPH_NODE
P2S_0107,PROPOSED_STOP,P2S_0107,P2S_0107,Olgiate Molgora,9.410178188,45.734477019,n:531893.53:5064624.64,19.487890257,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0107,UNIQUE_GRAPH_NODE
P2S_0108,PROPOSED_STOP,P2S_0108,P2S_0108,La Valletta Brianza,9.361324330,45.734860516,n:528107.40:5064656.13,5.263095718,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0108,UNIQUE_GRAPH_NODE
P2S_0109,PROPOSED_STOP,P2S_0109,P2S_0109,Brivio,9.445290906,45.734620498,n:534645.67:5064661.22,2.485985021,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0109,UNIQUE_GRAPH_NODE
P2S_0110,PROPOSED_STOP,P2S_0110,P2S_0110,La Valletta Brianza,9.367052663,45.735031723,n:528548.21:5064679.22,10.358923183,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0110,UNIQUE_GRAPH_NODE
P2S_0111,PROPOSED_STOP,P2S_0111,P2S_0111,Olgiate Molgora,9.397268156,45.734941494,n:530905.15:5064672.96,3.512694506,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0111,UNIQUE_GRAPH_NODE
P2S_0112,PROPOSED_STOP,P2S_0112,P2S_0112,Brivio,9.437565263,45.735064115,n:534044.21:5064703.95,1.632359740,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0112,UNIQUE_GRAPH_NODE
P2S_0113,PROPOSED_STOP,P2S_0113,P2S_0113,La Valletta Brianza,9.345568386,45.735409142,n:526913.75:5064725.37,33.041448045,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0113,UNIQUE_GRAPH_NODE
P2S_0114,PROPOSED_STOP,P2S_0114,P2S_0114,La Valletta Brianza,9.377247917,45.735537979,n:529354.08:5064728.48,6.707388826,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0114,UNIQUE_GRAPH_NODE
P2S_0115,PROPOSED_STOP,P2S_0115,P2S_0115,La Valletta Brianza,9.356294899,45.735779281,n:527719.87:5064748.49,4.673321369,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0115,UNIQUE_GRAPH_NODE
P2S_0116,PROPOSED_STOP,P2S_0116,P2S_0116,Olgiate Molgora,9.413371752,45.735611685,n:532160.57:5064755.91,0.136751355,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0116,UNIQUE_GRAPH_NODE
P2S_0117,PROPOSED_STOP,P2S_0117,P2S_0117,Santa Maria Hoè,9.383732793,45.735729278,n:529849.77:5064754.28,5.671100151,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0117,UNIQUE_GRAPH_NODE
P2S_0118,PROPOSED_STOP,P2S_0118,P2S_0118,Brivio,9.441154050,45.735833050,n:534325.75:5064775.80,16.719404257,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0118,UNIQUE_GRAPH_NODE
P2S_0119,PROPOSED_STOP,P2S_0119,P2S_0119,La Valletta Brianza,9.363834662,45.736125600,n:528306.16:5064794.26,0.024590930,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0119,UNIQUE_GRAPH_NODE
P2S_0120,PROPOSED_STOP,P2S_0120,P2S_0120,Olgiate Molgora,9.390316994,45.736209225,n:530366.70:5064808.16,5.126182233,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0120,UNIQUE_GRAPH_NODE
P2S_0121,PROPOSED_STOP,P2S_0121,P2S_0121,La Valletta Brianza,9.342454240,45.736481410,n:526638.46:5064829.57,5.189693752,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0121,UNIQUE_GRAPH_NODE
P2S_0122,PROPOSED_STOP,P2S_0122,P2S_0122,Olgiate Molgora,9.402643420,45.736370658,n:531324.60:5064836.20,0.777878396,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0122,UNIQUE_GRAPH_NODE
P2S_0123,PROPOSED_STOP,P2S_0123,P2S_0123,Olgiate Molgora,9.408351592,45.736518614,n:531770.74:5064857.31,2.995609910,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0123,UNIQUE_GRAPH_NODE
P2S_0124,PROPOSED_STOP,P2S_0124,P2S_0124,Brivio,9.447797771,45.736655206,n:534836.01:5064882.55,4.269916875,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0124,UNIQUE_GRAPH_NODE
P2S_0125,PROPOSED_STOP,P2S_0125,P2S_0125,Brivio,9.437987990,45.737214209,n:534073.83:5064935.08,9.087112085,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0125,UNIQUE_GRAPH_NODE
P2S_0126,PROPOSED_STOP,P2S_0126,P2S_0126,Olgiate Molgora,9.399834355,45.737678133,n:531109.98:5064980.83,3.968002932,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0126,UNIQUE_GRAPH_NODE
P2S_0127,PROPOSED_STOP,P2S_0127,P2S_0127,La Valletta Brianza,9.358396716,45.737865767,n:527883.14:5064985.66,0.900527861,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,tertiary,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0127,UNIQUE_GRAPH_NODE
P2S_0128,PROPOSED_STOP,P2S_0128,P2S_0128,Olgiate Molgora,9.416282723,45.737840714,n:532391.62:5065006.68,6.311536900,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0128,UNIQUE_GRAPH_NODE
