cell_id,lat,lon,PRO_COM_T,COMUNE,pop_calibrated_2025,walk_min_to_nearest_gtfs_stop,covered_5min,covered_8min,covered_10min,covered_12min,gap_5min,gap_8min,gap_10min,gap_12min,epistemic_status
WP_00875,45.7425000184264,9.406666643462293,097058,Olgiate Molgora,0.0191257930695064,23.500973534851063,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00876,45.7425000184264,9.407499976792264,097058,Olgiate Molgora,0.0969377917262045,24.12657198144988,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00877,45.7425000184264,9.408333310122233,097058,Olgiate Molgora,0.1713524932711474,25.22177638008965,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00878,45.7425000184264,9.4091666434522,097058,Olgiate Molgora,0.1001399938779103,27.10422325650571,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00879,45.7425000184264,9.40999997678217,097058,Olgiate Molgora,0.0171997727597852,28.578877429894742,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00880,45.7425000184264,9.41083331011214,097058,Olgiate Molgora,0.0094098971037635,29.3751820915325,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00881,45.7425000184264,9.411666643442109,097058,Olgiate Molgora,0.0093976540234698,29.920725111134217,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00882,45.7425000184264,9.412499976772075,097058,Olgiate Molgora,0.0105136194801727,32.812801676500506,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00883,45.7425000184264,9.413333310102049,097058,Olgiate Molgora,0.0097638625101032,33.138946358399345,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00884,45.7425000184264,9.414166643432017,097058,Olgiate Molgora,0.0093431600427434,33.72124411839857,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00885,45.7425000184264,9.414999976761983,097058,Olgiate Molgora,0.0089759577309393,36.243014625688566,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00886,45.7425000184264,9.415833310091957,097058,Olgiate Molgora,0.0081472573938453,41.7124328279748,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00887,45.7425000184264,9.422499976731707,097010,Brivio,4.661464015115191,2.166144021849187,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00888,45.7425000184264,9.424166643391644,097010,Brivio,4.522662902523036,8.58220748244471,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00889,45.7425000184264,9.424999976721615,097010,Brivio,2.3748779253844257,8.427464945048868,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00890,45.7425000184264,9.425833310051583,097010,Brivio,2.5551139269127443,7.234978333669,False,True,True,True,True,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00891,45.7425000184264,9.426666643381552,097010,Brivio,0.2323730002344202,9.65920796469214,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00892,45.7425000184264,9.427499976711523,097010,Brivio,0.0565321679162598,9.12465973345056,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00893,45.7425000184264,9.428333310041491,097010,Brivio,0.0504145040304001,9.495735085997188,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00894,45.7425000184264,9.42916664337146,097010,Brivio,0.0037668197791213,10.278786312220578,False,False,False,True,True,True,True,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00895,45.7425000184264,9.42999997670143,097010,Brivio,0.0420865140279126,10.549276258194872,False,False,False,True,True,True,True,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00896,45.7425000184264,9.4308333100314,097010,Brivio,0.0040018850727783,9.638378108933823,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00897,45.7425000184264,9.431666643361368,097010,Brivio,0.0070576084225264,10.343267134983543,False,False,False,True,True,True,True,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00898,45.7425000184264,9.432499976691338,097010,Brivio,0.0043579290237725,10.989312260885168,False,False,False,True,True,True,True,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00899,45.7425000184264,9.433333310021307,097010,Brivio,0.0297129231241622,9.743449100897712,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00900,45.7425000184264,9.434166643351276,097010,Brivio,0.0318067581349544,9.482000123274162,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00901,45.7425000184264,9.434999976681246,097010,Brivio,0.0467480549227247,9.52378520329657,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00902,45.7425000184264,9.435833310011214,097010,Brivio,0.0125382236451697,9.77758799164492,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00903,45.7425000184264,9.436666643341184,097010,Brivio,0.0207440246417142,3.347858610502745,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00904,45.7425000184264,9.437499976671152,097010,Brivio,0.0580585022087697,2.60249391574801,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00905,45.7425000184264,9.438333310001122,097010,Brivio,0.2627935490401062,1.9643953651165145,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00906,45.7425000184264,9.439166643331092,097010,Brivio,7.276566092965602,0.3574696854899709,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00907,45.7425000184264,9.43999997666106,097010,Brivio,16.989096008067378,1.0246365307970162,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00908,45.7425000184264,9.44083330999103,097010,Brivio,14.676583906065993,2.468955317923,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00909,45.7425000184264,9.441666643320998,097010,Brivio,15.097126132619776,2.4692912057933336,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00910,45.7425000184264,9.442499976650968,097010,Brivio,14.576067109367452,4.349999060879395,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00911,45.7425000184264,9.443333309980936,097010,Brivio,14.723737732535682,3.482451584929372,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00912,45.7425000184264,9.444166643310906,097010,Brivio,15.198620504693451,2.740370574659992,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00913,45.7425000184264,9.444999976640874,097010,Brivio,15.342468370424578,1.2902245712937064,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00914,45.7425000184264,9.445833309970844,097010,Brivio,10.967598085343369,0.2344221121124677,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00915,45.7425000184264,9.446666643300814,097010,Brivio,42.1908043638436,1.819970300925028,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00916,45.7425000184264,9.447499976630782,097010,Brivio,45.83615537755982,2.252761712294689,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00917,45.7425000184264,9.448333309960752,097010,Brivio,43.9165734560271,3.908606178392075,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00918,45.7425000184264,9.44916664329072,097010,Brivio,43.43286656651134,5.4223315435873145,False,True,True,True,True,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00919,45.7425000184264,9.44999997662069,097010,Brivio,47.468356077784144,5.1136113935794425,False,True,True,True,True,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00920,45.74166668509642,9.343333310384637,097092,La Valletta Brianza,0.2691997565888346,20.614533376065207,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00921,45.74166668509642,9.344166643714606,097092,La Valletta Brianza,0.2748312521633688,19.82619530186748,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00922,45.74166668509642,9.344999977044576,097092,La Valletta Brianza,0.1610706245802327,19.57121420467587,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00923,45.74166668509642,9.345833310374545,097092,La Valletta Brianza,0.1928978951940839,18.93934026515212,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00924,45.74166668509642,9.346666643704514,097092,La Valletta Brianza,0.2198066652743011,18.507165831078893,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00925,45.74166668509642,9.347499977034484,097092,La Valletta Brianza,0.2362916562304218,19.357247478168,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00926,45.74166668509642,9.348333310364453,097092,La Valletta Brianza,0.187641842710977,18.67981169280847,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00927,45.74166668509642,9.34916664369442,097092,La Valletta Brianza,0.1086441444619097,17.372579946358638,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00928,45.74166668509642,9.34999997702439,097092,La Valletta Brianza,0.1216641933766417,16.604743559209457,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00929,45.74166668509642,9.35083331035436,097092,La Valletta Brianza,0.1622401365958879,16.195970086731325,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00930,45.74166668509642,9.351666643684329,097092,La Valletta Brianza,0.1509333595179476,15.637000040434508,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00931,45.74166668509642,9.3524999770143,097092,La Valletta Brianza,0.2421942297503272,10.965033505362785,False,False,False,True,True,True,True,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00932,45.74166668509642,9.353333310344269,097092,La Valletta Brianza,0.255382869570904,9.891602904183026,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00933,45.74166668509642,9.354166643674237,097092,La Valletta Brianza,0.1938896862385754,9.424099565789854,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00934,45.74166668509642,9.354999977004203,097092,La Valletta Brianza,0.1663177526301224,13.494721502133112,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00935,45.74166668509642,9.355833310334177,097092,La Valletta Brianza,0.1844977141659764,9.655501799225704,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00936,45.74166668509642,9.356666643664145,097092,La Valletta Brianza,0.3629052909176118,9.115065298711553,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00937,45.74166668509642,9.357499976994111,097092,La Valletta Brianza,6.2851817111222585,7.694670055527766,False,True,True,True,True,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00938,45.74166668509642,9.358333310324085,097092,La Valletta Brianza,0.1538840705080153,7.804876034318087,False,True,True,True,True,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00939,45.74166668509642,9.359166643654053,097092,La Valletta Brianza,0.1457249862648397,8.546110825024583,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00940,45.74166668509642,9.35999997698402,097092,La Valletta Brianza,0.2000555785192116,4.99377366803068,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00941,45.74166668509642,9.36083331031399,097092,La Valletta Brianza,0.4308433133310427,4.589707979720263,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00942,45.74166668509642,9.36166664364396,097092,La Valletta Brianza,0.4291487951419333,4.308200198668324,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00943,45.74166668509642,9.362499976973927,097092,La Valletta Brianza,0.4286273943846636,4.44183948599157,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00944,45.74166668509642,9.363333310303895,097092,La Valletta Brianza,0.4276011805263344,4.994123725993041,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00945,45.74166668509642,9.364166643633869,097092,La Valletta Brianza,0.4260689471919486,4.907959628034762,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00946,45.74166668509642,9.364999976963835,097092,La Valletta Brianza,0.4410303276531515,4.659865032755581,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00947,45.74166668509642,9.365833310293803,097092,La Valletta Brianza,15.833393712675289,4.358844502350896,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00948,45.74166668509642,9.366666643623772,097092,La Valletta Brianza,15.88561615091342,4.584813015740708,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00949,45.74166668509642,9.367499976953743,097092,La Valletta Brianza,0.0490960214714974,5.523792071153951,False,True,True,True,True,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00950,45.74166668509642,9.368333310283711,097092,La Valletta Brianza,0.0420166257147185,5.528085490869541,False,True,True,True,True,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00951,45.74166668509642,9.373333310263527,097092,La Valletta Brianza,0.5397447858051181,6.43499479466555,False,True,True,True,True,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00952,45.74166668509642,9.374166643593496,097092,La Valletta Brianza,0.3323781087040452,3.835678268829459,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00953,45.74166668509642,9.375833310253434,097074,Santa Maria Hoè,20.07673601519192,3.595929086768188,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00954,45.74166668509642,9.376666643583404,097074,Santa Maria Hoè,19.918183728851616,3.774850598997671,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00955,45.74166668509642,9.377499976913374,097074,Santa Maria Hoè,0.4545797099220863,3.303020368704637,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00956,45.74166668509642,9.378333310243342,097074,Santa Maria Hoè,7.400590167088889,1.6304196956512391,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00957,45.74166668509642,9.379166643573312,097074,Santa Maria Hoè,10.719717875193176,1.963523407230504,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00958,45.74166668509642,9.37999997690328,097074,Santa Maria Hoè,12.268292651133942,1.3149762650706822,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00959,45.74166668509642,9.38083331023325,097074,Santa Maria Hoè,9.529799105259563,2.344024943337069,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00960,45.74166668509642,9.381666643563218,097074,Santa Maria Hoè,5.210526158535694,1.5581330072693549,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00961,45.74166668509642,9.382499976893188,097074,Santa Maria Hoè,8.994874595421063,2.423730615755588,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00962,45.74166668509642,9.383333310223158,097074,Santa Maria Hoè,8.686250499921016,2.6706699444058675,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00963,45.74166668509642,9.384166643553126,097074,Santa Maria Hoè,0.1596004515547434,3.4804292394423544,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00964,45.74166668509642,9.384999976883096,097074,Santa Maria Hoè,0.086879736308296,6.393377963478905,False,True,True,True,True,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00965,45.74166668509642,9.385833310213064,097074,Santa Maria Hoè,0.1864718315803162,6.869771196281084,False,True,True,True,True,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00966,45.74166668509642,9.386666643543034,097074,Santa Maria Hoè,0.4120740787377773,7.506787962316881,False,True,True,True,True,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00967,45.74166668509642,9.387499976873002,097074,Santa Maria Hoè,18.28021450516188,6.3044341151896095,False,True,True,True,True,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00968,45.74166668509642,9.388333310202972,097074,Santa Maria Hoè,0.2641814205042626,5.771478818208776,False,True,True,True,True,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00969,45.74166668509642,9.389166643532942,097074,Santa Maria Hoè,0.1125630146488509,6.093697939486218,False,True,True,True,True,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00970,45.74166668509642,9.38999997686291,097058,Olgiate Molgora,0.0174200176563458,6.624386243875231,False,True,True,True,True,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00971,45.74166668509642,9.39083331019288,097058,Olgiate Molgora,0.0442741960925919,8.502030410296268,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00972,45.74166668509642,9.391666643522848,097058,Olgiate Molgora,0.0492693103361579,8.622707368261837,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00973,45.74166668509642,9.392499976852818,097058,Olgiate Molgora,0.0688977049735581,10.973957638341528,False,False,False,True,True,True,True,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00974,45.74166668509642,9.393333310182786,097058,Olgiate Molgora,0.1433155249782408,10.45976875386748,False,False,False,True,True,True,True,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00975,45.74166668509642,9.394166643512756,097058,Olgiate Molgora,0.2410531869180182,10.849632222644242,False,False,False,True,True,True,True,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00976,45.74166668509642,9.394999976842726,097058,Olgiate Molgora,0.1775636707484101,10.187658679471989,False,False,False,True,True,True,True,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00977,45.74166668509642,9.395833310172694,097058,Olgiate Molgora,15.77886214217166,10.44545446231717,False,False,False,True,True,True,True,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00978,45.74166668509642,9.396666643502664,097058,Olgiate Molgora,15.833524858047436,12.460980464554092,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00979,45.74166668509642,9.397499976832632,097058,Olgiate Molgora,15.944277485260333,12.715270097346536,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00980,45.74166668509642,9.398333310162602,097058,Olgiate Molgora,0.1033169835768131,13.773045026709664,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00981,45.74166668509642,9.39916664349257,097058,Olgiate Molgora,0.0876847112246689,14.659734301135693,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00982,45.74166668509642,9.39999997682254,097058,Olgiate Molgora,0.0863013654259851,19.036867811799816,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00983,45.74166668509642,9.400833310152509,097058,Olgiate Molgora,0.050789213781047,18.603160759879135,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00984,45.74166668509642,9.401666643482478,097058,Olgiate Molgora,0.0139350929291275,22.50013950673043,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00985,45.74166668509642,9.402499976812448,097058,Olgiate Molgora,0.00886339806663,23.67344395988646,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00986,45.74166668509642,9.403333310142417,097058,Olgiate Molgora,0.0088561590477644,24.206837583593185,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00987,45.74166668509642,9.404166643472388,097058,Olgiate Molgora,0.0121026080244591,25.31482681891049,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00988,45.74166668509642,9.404999976802356,097058,Olgiate Molgora,0.0140368032587108,25.151748436752538,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00989,45.74166668509642,9.405833310132325,097058,Olgiate Molgora,0.0108813807611755,24.302270086947477,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00990,45.74166668509642,9.406666643462293,097058,Olgiate Molgora,0.0137669682329135,22.51391865822236,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00991,45.74166668509642,9.407499976792264,097058,Olgiate Molgora,0.0412185468389465,23.529707054880294,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00992,45.74166668509642,9.408333310122233,097058,Olgiate Molgora,0.0648890279459059,24.46592935009394,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00993,45.74166668509642,9.4091666434522,097058,Olgiate Molgora,0.0472285432112663,27.81103046140915,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00994,45.74166668509642,9.40999997678217,097058,Olgiate Molgora,0.0408074544127605,26.820064136202404,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00995,45.74166668509642,9.41083331011214,097058,Olgiate Molgora,0.038035790931468,24.89496434058464,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00996,45.74166668509642,9.411666643442109,097058,Olgiate Molgora,0.0332187230873923,21.03013987397244,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00997,45.74166668509642,9.412499976772075,097058,Olgiate Molgora,0.0319091354809297,21.603894203516123,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00998,45.74166668509642,9.413333310102049,097058,Olgiate Molgora,0.0307863208128286,20.5201360949167,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00999,45.74166668509642,9.414166643432017,097058,Olgiate Molgora,0.0298609767238714,21.26053804257983,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_01000,45.74166668509642,9.414999976761983,097058,Olgiate Molgora,0.022541455261381,15.88916356602778,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_01001,45.74166668509642,9.415833310091957,097058,Olgiate Molgora,0.0076174442308419,17.023647188578575,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_01002,45.74166668509642,9.416666643421925,097058,Olgiate Molgora,0.0222987596611504,17.79540672595906,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_01003,45.74166668509642,9.42166664340174,097010,Brivio,5.112826210264129,6.180188747522486,False,True,True,True,True,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_01004,45.74166668509642,9.422499976731707,097010,Brivio,6.382219183183511,0.9292021557030246,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_01005,45.74166668509642,9.424166643391644,097010,Brivio,4.629557851658774,9.653310615213735,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_01006,45.74166668509642,9.424999976721615,097010,Brivio,4.611633609964986,4.86370283384774,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_01007,45.74166668509642,9.425833310051583,097010,Brivio,0.2543643678780564,4.598892204166365,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_01008,45.74166668509642,9.426666643381552,097010,Brivio,0.2628913521734862,8.043480926901635,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_01009,45.74166668509642,9.427499976711523,097010,Brivio,8.71138411147578,8.414096778623765,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_01010,45.74166668509642,9.428333310041491,097010,Brivio,0.1640041644048028,8.413439532806155,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_01011,45.74166668509642,9.42916664337146,097010,Brivio,0.0164472538443028,8.97558643945859,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_01012,45.74166668509642,9.42999997670143,097010,Brivio,0.0192271024125937,9.945139745008264,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_01013,45.74166668509642,9.4308333100314,097010,Brivio,0.0231079518332017,8.931614106082169,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_01014,45.74166668509642,9.431666643361368,097010,Brivio,0.1340332541691926,9.030326857069298,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_01015,45.74166668509642,9.432499976691338,097010,Brivio,0.0325101820307363,9.82011066985052,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_01016,45.74166668509642,9.433333310021307,097010,Brivio,0.0057876174946497,8.841880277111446,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_01017,45.74166668509642,9.434166643351276,097010,Brivio,0.0112140151950359,8.352548098445979,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_01018,45.74166668509642,9.434999976681246,097010,Brivio,0.012169803503674,8.370615044255945,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_01019,45.74166668509642,9.435833310011214,097010,Brivio,0.0290352133971896,8.91658773220785,False,False,True,True,True,True,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_01020,45.74166668509642,9.436666643341184,097010,Brivio,0.2575469340201787,4.181064184781308,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_01021,45.74166668509642,9.437499976671152,097010,Brivio,0.2624528719251546,3.6173966548564014,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
