physical_cluster_id,cell_id,walk_min_to_stop,pop_calibrated_2025
EX_003,WP_00443,9.91313443958132,2.2987709264132303
EX_003,WP_00544,7.095809719273782,5.115873230027925
EX_003,WP_00545,7.039374581348637,5.936462645171187
EX_003,WP_00546,11.511437150203319,6.052693601258116
EX_003,WP_00547,11.047983727324393,1.6792417529178396
EX_003,WP_00548,11.56706369721307,6.0564973097554855
EX_003,WP_00549,11.86148523137979,6.088616253921665
EX_003,WP_00653,5.5989995002631625,2.328549688068614
EX_003,WP_00773,4.864726528874337,4.336461948431047
EX_003,WP_00774,5.211121112085703,3.070801149160896
EX_003,WP_00775,5.942267951583243,2.6095168881915933
EX_003,WP_00776,10.710181813826006,0.015745443218932
EX_003,WP_00777,11.844556970258717,0.0111187934526326
EX_003,WP_00887,3.5328980076863594,4.661464015115191
EX_003,WP_00888,9.03002464626592,4.522662902523036
EX_003,WP_00889,8.875282108870078,2.3748779253844257
EX_003,WP_00890,7.6827954974902095,2.5551139269127443
EX_003,WP_00891,10.107025128513346,0.2323730002344202
EX_003,WP_00892,9.572476897271768,0.0565321679162598
EX_003,WP_00893,9.943552249818396,0.0504145040304001
EX_003,WP_00894,10.726603476041788,0.0037668197791213
EX_003,WP_00895,11.294975854676045,0.0420865140279126
EX_003,WP_00896,11.2934542479565,0.0040018850727783
EX_003,WP_00897,11.99834327400622,0.0070576084225264
EX_003,WP_01003,6.180188747522486,5.112826210264129
EX_003,WP_01004,2.295956141540197,6.382219183183511
EX_003,WP_01005,10.101127779034945,4.629557851658774
EX_003,WP_01006,5.311519997668949,4.611633609964986
EX_003,WP_01007,5.046709367987574,0.2543643678780564
EX_003,WP_01008,8.491298090722843,0.2628913521734862
EX_003,WP_01009,8.861913942444973,8.71138411147578
EX_003,WP_01010,8.861256696627365,0.1640041644048028
EX_003,WP_01011,9.4234036032798,0.0164472538443028
EX_003,WP_01012,10.392956908829474,0.0192271024125937
EX_003,WP_01128,4.406458161414721,3.908533191524085
EX_003,WP_01129,3.871046443229411,6.248761095537636
EX_003,WP_01130,3.3854390586226106,6.779419568524664
EX_003,WP_01131,0.8527505685966984,6.118939328897451
EX_003,WP_01132,1.008925913538013,6.2994754525506815
EX_003,WP_01133,2.561166604142438,6.399906731668725
EX_003,WP_01134,3.679865950123039,6.178175452012329
EX_003,WP_01135,7.851660301744828,16.789349636640214
EX_003,WP_01136,6.603941108030988,15.832619475721712
EX_003,WP_01137,7.490425160124611,14.785932926054322
EX_003,WP_01138,9.036056124049823,0.1706567152989664
EX_003,WP_01139,9.530231306914096,0.0249294544497249
EX_003,WP_01140,9.942456253993726,0.2161718516620805
EX_003,WP_01141,11.57128814966688,0.0323219185982908
EX_003,WP_01142,11.196360472220672,9.389301020998984
EX_003,WP_01143,11.9725459939376,0.0410545845803983
EX_003,WP_01252,5.379134062734156,2.759526680629142
EX_003,WP_01253,3.4601836179687915,5.875555889512231
EX_003,WP_01254,3.2742398641098958,6.564854337876473
EX_003,WP_01255,1.826193063055248,16.06792170639845
EX_003,WP_01256,0.855642183273317,20.31434539616943
EX_003,WP_01257,1.7533150034972556,16.9767328408853
EX_003,WP_01258,3.128908017268344,15.622904429366333
EX_003,WP_01259,4.46260653257548,15.589756031861493
EX_003,WP_01260,5.744146185022991,15.93954157972898
EX_003,WP_01261,7.196892508854902,14.840046505567894
EX_003,WP_01262,7.757286652368276,7.543834876290674
EX_003,WP_01263,8.066963428090043,0.0523779601943892
EX_003,WP_01264,9.350531200750131,0.0212328598249766
EX_003,WP_01265,11.142993355440844,7.7716010221725185
EX_003,WP_01266,11.32597520629139,7.495264943535442
EX_003,WP_01370,11.928275130436628,0.332448784329751
EX_003,WP_01371,10.669610666140372,0.319177149226434
EX_003,WP_01372,10.856771090665971,14.052411282096529
EX_003,WP_01376,5.266818526550406,18.43946282495721
EX_003,WP_01377,5.097896025480054,15.953556735811992
EX_003,WP_01378,2.8813028518287735,17.883416978867707
EX_003,WP_01379,2.2956931625393926,17.842890562238082
EX_003,WP_01380,3.623413491737452,17.655387390202346
EX_003,WP_01381,5.113090124700387,16.247776121187265
EX_003,WP_01382,5.137845977611374,16.276464635015486
EX_003,WP_01383,6.056092267859171,15.264490927690424
EX_003,WP_01384,7.445020589691981,0.2707604387791605
EX_003,WP_01385,8.910384161463787,0.2719667280862547
EX_003,WP_01386,9.70095465061557,0.1512551168724695
EX_003,WP_01387,11.620590276253592,0.2694806388030508
EX_003,WP_01491,10.865375614778225,18.49061071531997
EX_003,WP_01492,9.983109862789679,19.168155756423907
EX_003,WP_01493,9.97897620730896,19.80019435015936
EX_003,WP_01494,10.295953892956035,19.822231151847504
EX_003,WP_01495,11.06828335239183,19.71359484085961
EX_003,WP_01496,11.039706073733745,18.40193631235478
EX_003,WP_01497,4.951049100252694,18.422310563129507
EX_003,WP_01498,4.142719014193816,9.044848365663023
EX_003,WP_01499,3.7913266625046598,16.203725245410794
EX_003,WP_01500,3.81281325021471,16.503129184765644
EX_003,WP_01501,3.8363522533915386,16.57833439882404
EX_003,WP_01502,6.689714296997533,15.546436311133425
EX_003,WP_01503,6.117483367945911,15.80788179305304
EX_003,WP_01504,6.729277412882072,16.60082835957034
EX_003,WP_01505,7.78221188460643,16.967597455746173
EX_003,WP_01506,8.839992540528865,15.41783732430534
