osm_way_id,highway,road_uncertainty_flags,sample_index,x_utm32,y_utm32,lon,lat,discovery_evidence,discovery_seed_count,walk_graph_node_id,walk_graph_connector_m,walk_graph_connector_min,walk_graph_snap_ok,population_reachable_5min,population_additional_5min,existing_catchment_overlap_population_5min,existing_catchment_overlap_pct_5min,population_reachable_8min,population_additional_8min,existing_catchment_overlap_population_8min,existing_catchment_overlap_pct_8min,population_reachable_10min,population_additional_10min,existing_catchment_overlap_population_10min,existing_catchment_overlap_pct_10min,population_reachable_12min,population_additional_12min,existing_catchment_overlap_population_12min,existing_catchment_overlap_pct_12min,nearest_official_stop_walk_network_m,nearest_official_stop_cluster_id,nearby_official_routes,nearby_official_route_count,settlement_coverage_10min_count,settlement_additional_10min_count,settlement_additional_10min_names,destination_coverage_10min_count,destination_additional_10min_count,destination_additional_10min_names,pruned_near_existing_stop,pruned_no_access_gain,candidate_id,stop_type,physical_status,epistemic_status,road_eligibility_status,candidate_status,potential_interchange_with_reference_gtfs,interchange_evidence_status,discovery_sample_spacing_m_assumption,candidate_pruning_radius_m_assumption,source_gate_b_commit,source_gate_d_commit,PRO_COM_T,COMUNE,municipal_2021_resident_work_commuters_context,municipal_2021_outbound_workers_context,od_2021_context_status
173605036,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,528659.3075842711,5064365.409163671,9.368348178174767,45.73225098388064,POP_GAP8:WP_02141|POP_GAP8:WP_02142|POP_GAP8:WP_02244|POP_GAP8:WP_02245|POP_GAP8:WP_02246|POP_GAP8:WP_02247|POP_GAP8:WP_02342|POP_GAP8:WP_02343|POP_GAP8:WP_02344,9,5780,22.729948197091026,0.2841243524636378,True,61.00968325577253,61.00968325577253,0.0,0.0,106.160901540115,91.12159561498586,15.039305925129154,14.16652054282551,351.6772288623246,84.79225722888005,266.8849716334446,75.88918182073293,629.053834803387,138.66241932274554,490.39141548064146,77.95698688235723,979.4813630386392,EX_042,D184,1,1,1,Cereda,0,0,,False,False,P2S_0092,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097092,La Valletta Brianza,1796,1521,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
191456223,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,527062.8332875724,5064373.925390911,9.347830114458706,45.73239194411677,POP_GAP8:WP_02220|POP_GAP8:WP_02221|POP_GAP8:WP_02222|POP_GAP8:WP_02223|POP_GAP8:WP_02224|POP_GAP8:WP_02319|POP_GAP8:WP_02320,7,1888,3.0826707682390677,0.038533384602988344,True,41.86647708500022,41.86647708500022,0.0,0.0,73.05186260008834,73.05186260008834,0.0,0.0,74.99510489375771,74.99510489375771,0.0,0.0,76.46865435117286,76.46865435117286,0.0,0.0,2083.503911473039,EX_027,D184,1,0,0,,0,0,,False,False,P2S_0093,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097092,La Valletta Brianza,1796,1521,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
217453565,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,534520.3520246719,5064388.546754894,9.44367771966246,45.73219154415225,POP_GAP8:WP_02216|POP_GAP8:WP_02316|POP_GAP8:WP_02317|POP_GAP8:WP_02318|POP_GAP8:WP_02509|POP_GAP8:WP_02510,6,26775,14.28673379674473,0.17858417245930913,True,7.070515486993927,7.070515486993927,0.0,0.0,62.61513090866245,62.61513090866245,0.0,0.0,113.67741958043467,60.48113712141632,53.19628245901836,46.795821593556056,245.27041540388166,44.01692406052758,201.25349134335403,82.05371651201965,1147.325911854867,EX_015,D150|D170,2,0,0,,0,0,,False,False,P2S_0094,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097010,Brivio,1662,1339,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
48540216,residential,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,1,530853.6158889101,5064398.415630522,9.396552309421843,45.732453656431055,POP_GAP8:WP_02175|POP_GAP8:WP_02176|POP_GAP8:WP_02177|POP_GAP8:WP_02275|POP_GAP8:WP_02370|POP_GAP8:WP_02371,6,15671,0.5524803342922793,0.006906004178653491,True,71.30519470068116,71.20276918471792,0.1024255159632381,0.1436438346367206,309.17872945021276,145.19254501832705,163.98618443188576,53.03928401655863,569.4495102360706,147.1728147900889,422.2766954459818,74.15524780606502,1118.925076440495,55.93271624103701,1062.9923601994583,95.0012098737684,672.5183760020868,EX_018,D148,1,2,1,Bruggione,1,0,,False,False,P2S_0095,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097058,Olgiate Molgora,2287,1961,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
432726032,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,532949.7654009336,5064420.636715241,9.423494285291815,45.732556974940664,POP_GAP8:WP_02386|POP_GAP8:WP_02387|POP_GAP8:WP_02485|POP_GAP8:WP_02486|POP_GAP8:WP_02487,5,22421,10.306699223629085,0.12883374029536357,True,163.7992629276352,141.19194239097297,22.607320536662204,13.801845095389641,495.8230648630591,107.69395913266267,388.12910573039636,78.27976010708446,689.5728384432466,51.72550477970142,637.8473336635452,92.49890629444238,1104.2462533209646,29.872627343427055,1074.3736259775376,97.29474949508892,564.8995049915945,EX_012,D150|D185,2,0,0,,0,0,,False,False,P2S_0096,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097010,Brivio,1662,1339,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
136288680,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,527825.3230809725,5064445.934867936,9.357634103509557,45.73300981706299,POP_GAP8:WP_02028|POP_GAP8:WP_02130|POP_GAP8:WP_02131|POP_GAP8:WP_02233|POP_GAP8:WP_02234|POP_GAP8:WP_02331,6,3507,38.27015736007648,0.478376967000956,True,83.01207030712852,83.01207030712852,0.0,0.0,174.76676732312757,174.76676732312757,0.0,0.0,193.72204388705524,193.72204388705524,0.0,0.0,239.84315252568382,221.17908487691366,18.664067648770132,7.781780489552009,1582.1184230917565,EX_027,D184,1,1,1,Bernaga inferiore,0,0,,False,False,P2S_0097,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097092,La Valletta Brianza,1796,1521,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
1264830934,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,531436.539216837,5064471.959242998,9.404049035778927,45.7330893397545,POP_GAP8:WP_02075|POP_GAP8:WP_02076,2,17665,1.926983780052283,0.02408729725065354,True,314.69326047465586,60.09322752654554,254.60003294811034,80.90418986542447,920.9046469648335,17.87764631297116,903.0270006518625,98.05868649138723,1507.9998944303754,21.530726380418816,1486.469168049957,98.57223289869319,2281.507927141142,28.752775189369785,2252.755151951772,98.73974686446087,326.3399045044631,EX_011,D184|D185,2,2,0,,4,0,,False,False,P2S_0098,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097058,Olgiate Molgora,2287,1961,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
1387597650,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,533871.2268990595,5064509.970118476,9.435343483589149,45.73331650904722,POP_GAP8:WP_02205|POP_GAP8:WP_02206|POP_GAP8:WP_02210|POP_GAP8:WP_02305|POP_GAP8:WP_02306|POP_GAP8:WP_02310|POP_GAP8:WP_02311|POP_GAP8:WP_02398|POP_GAP8:WP_02399|POP_GAP8:WP_02400|POP_GAP8:WP_02401|POP_GAP8:WP_02402|POP_GAP8:WP_02403|POP_GAP8:WP_02499,14,24914,1.27446294314334,0.015930786789291752,True,125.3885307077402,42.54530867858458,82.84322202915561,66.06921826227422,349.92158487870944,3.4839860987511204,346.4375987799583,99.00435233226361,629.3191726599185,8.124813533520951,621.1943591263976,98.70895185042907,821.3269697773392,0.40403451693686526,820.9229352604023,99.95080710462406,432.54484674647637,EX_004,D148|D150|D185,3,1,0,,0,0,,False,False,P2S_0099,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097010,Brivio,1662,1339,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
1386289716,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,533612.9230033504,5064562.826923163,9.432027293433208,45.733804848947685,POP_GAP8:WP_02205|POP_GAP8:WP_02206|POP_GAP8:WP_02301|POP_GAP8:WP_02302|POP_GAP8:WP_02303|POP_GAP8:WP_02305|POP_GAP8:WP_02306|POP_GAP8:WP_02396|POP_GAP8:WP_02397|POP_GAP8:WP_02398,10,24260,6.13821195592677,0.07672764944908463,True,150.7225356783964,83.8241821117128,66.89835356668358,44.38510357165678,559.529208669932,1.0706994539803953,558.4585092159516,99.80864279515889,957.5566814823892,14.58964127310071,942.9670402092887,98.47636786884362,1366.1926233263089,0.3953193148376174,1365.7973040114712,99.97106415976137,503.18920895133414,EX_012,D150|D185,2,1,0,,2,0,,False,False,P2S_0100,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097010,Brivio,1662,1339,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
1430856299,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,530579.837223946,5064575.406602577,9.393044772626247,45.734058832061464,POP_GAP8:WP_02064|POP_GAP8:WP_02065,2,14489,14.05132016115771,0.17564150201447137,True,130.96303299927985,130.96303299927985,0.0,0.0,386.32116604597076,133.73516818188773,252.58599786408305,65.38238648669493,598.8107505336563,147.38361287919142,451.4271376544649,75.38728008008472,821.5829810955224,55.93271624103701,765.6502648544855,93.1920794943373,784.1932530155342,EX_037,D148,1,2,1,Bruggione,0,0,,False,False,P2S_0101,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097058,Olgiate Molgora,2287,1961,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
72100681,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,527459.601634152,5064577.699337137,9.35294110962455,45.734210392424224,POP_GAP8:WP_02019|POP_GAP8:WP_02020|POP_GAP8:WP_02021|POP_GAP8:WP_02022|POP_GAP8:WP_02122|POP_GAP8:WP_02123|POP_GAP8:WP_02124|POP_GAP8:WP_02226,8,2554,7.124028681894244,0.08905035852367806,True,35.015434142471186,35.015434142471186,0.0,0.0,120.30826024982046,120.30826024982046,0.0,0.0,157.46576314057506,157.46576314057506,0.0,0.0,222.85983408785768,222.85983408785768,0.0,0.0,1514.849654014407,EX_027,D184,1,1,1,Bernaga inferiore,0,0,,False,False,P2S_0102,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097092,La Valletta Brianza,1796,1521,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
173735246,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,2,529586.839697884,5064578.13445896,9.380282161652868,45.734126577306085,POP_GAP8:WP_02155|POP_GAP8:WP_02156|POP_GAP8:WP_02259|POP_GAP8:WP_02260|POP_GAP8:WP_02261,5,10152,5.033270160986995,0.06291587701233745,True,301.8659386203799,65.88848319719737,235.97745542318248,78.17293216375188,479.9584677523048,22.630998214959522,457.3274695373453,95.28480072016589,581.4765197182616,60.86950320339217,520.6070165148693,89.53190694047545,897.2959418895293,88.60316011957084,808.6927817699584,90.12553651663796,230.3523788440334,EX_026,D184,1,1,0,,0,0,,False,False,P2S_0103,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,True,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097092,La Valletta Brianza,1796,1521,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
1175283692,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,528849.0031792573,5064581.2339552725,9.37079907395145,45.734185645482235,POP_GAP8:WP_02043,1,6749,21.332043021447028,0.26665053776808784,True,525.0080218400119,320.8689636460571,204.1390581939547,38.883036011240776,958.2281622172552,194.40580641145223,763.8223558058028,79.71195023514916,1400.6324351629682,32.02930921582557,1368.603125947143,97.71322522513921,1955.2466154539989,99.92427922607706,1855.3223362279216,94.88942834953455,436.6403587246709,EX_042,D184,1,1,0,,3,0,,False,False,P2S_0104,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097092,La Valletta Brianza,1796,1521,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
1299498892,primary,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,6,533397.6472657741,5064610.112622823,9.429263691203305,45.734240873469275,POP_GAP8:WP_02301,1,23793,0.7554948859028061,0.009443686073785077,True,223.8446295760917,66.56580540311224,157.27882417297945,70.262496121005,604.003530854169,0.6872793965112702,603.3162514576576,99.88621268562132,1105.3023327734866,0.19758059191786922,1105.1047521815685,99.98212429431663,1710.9846159155795,0.0,1710.9846159155795,100.0,203.13955006898755,EX_012,D150|D185,2,1,0,,2,0,,False,False,P2S_0105,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,True,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097010,Brivio,1662,1339,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
143947217,tertiary,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,527159.7110014707,5064616.982699563,9.349088859796062,45.73457580803922,POP_GAP8:WP_01658|POP_GAP8:WP_01659|POP_GAP8:WP_01780|POP_GAP8:WP_01781|POP_GAP8:WP_01782|POP_GAP8:WP_01902|POP_GAP8:WP_01903|POP_GAP8:WP_01904|POP_GAP8:WP_01905|POP_GAP8:WP_02015|POP_GAP8:WP_02016|POP_GAP8:WP_02017|POP_GAP8:WP_02018|POP_GAP8:WP_02122,14,2049,3.013420195685962,0.03766775244607452,True,58.87196256058202,58.87196256058202,0.0,0.0,81.61346433457497,81.61346433457497,0.0,0.0,107.46098780011219,107.46098780011219,0.0,0.0,116.8509405894621,116.8509405894621,0.0,0.0,1720.8865279284967,EX_027,D184,1,0,0,,0,0,,False,False,P2S_0106,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097092,La Valletta Brianza,1796,1521,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
682102304,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,531912.6197557793,5064628.559067614,9.41017818750711,45.734477018979334,POP_GAP8:WP_01974|POP_GAP8:WP_01975,2,19336,19.486315990768183,0.2435789498846023,True,149.50747320900314,87.76721501955288,61.740258189450266,41.29576727120578,589.8887858243893,84.65479732480202,505.2339884995873,85.64902412808306,1141.359060861582,22.99662264423721,1118.362438217345,97.98515441522167,1545.489147556232,0.0,1545.489147556232,100.0,569.3364055770008,EX_011,D184|D185,2,2,0,,1,0,,False,False,P2S_0107,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097058,Olgiate Molgora,2287,1961,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
136292117,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,528111.5083976133,5064652.84043383,9.361324330180368,45.734860515646986,POP_GAP8:WP_01916|POP_GAP8:WP_01917|POP_GAP8:WP_01918|POP_GAP8:WP_01919|POP_GAP8:WP_01920|POP_GAP8:WP_02029|POP_GAP8:WP_02030|POP_GAP8:WP_02031,8,4115,5.264709740975598,0.06580887176219498,True,75.52449280712703,75.52449280712703,0.0,0.0,144.86812897320476,118.00896349748197,26.859165475722794,18.54042408505928,305.3564024490257,132.7219361111566,172.63446633786918,56.53540091293409,527.6058585686828,88.99470076794086,438.61115780074203,83.13235167453024,829.667651237659,EX_027,D184,1,2,2,Campo|Perego,1,1,OSM amenity:townhall 143996275,False,False,P2S_0108,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097092,La Valletta Brianza,1796,1521,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
55503485,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,5,534644.3640730476,5064659.104656926,9.445290906351879,45.73462049842496,POP_GAP8:WP_02009|POP_GAP8:WP_02010|POP_GAP8:WP_02011|POP_GAP8:WP_02113|POP_GAP8:WP_02114,5,27147,2.490982351755519,0.03113727939694399,True,15.91301380334632,15.91301380334632,0.0,0.0,24.809670570176724,19.260783326926813,5.548887243249912,22.365823953826027,75.93500972599199,23.784058583454446,52.150951142537544,68.67840187381535,262.01927729056814,27.702357484800142,234.31691980576798,89.42735902058098,1018.5258500616395,EX_009,D185,1,0,0,,0,0,,False,False,P2S_0109,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097010,Brivio,1662,1339,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
220010350,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,528557.0927971466,5064673.890534326,9.367052662718919,45.73503172324547,POP_GAP8:WP_01802|POP_GAP8:WP_01923|POP_GAP8:WP_01924|POP_GAP8:WP_01925|POP_GAP8:WP_02036|POP_GAP8:WP_02037|POP_GAP8:WP_02038,7,5464,10.361731116643606,0.12952163895804508,True,185.23196021873562,92.8631799745413,92.36878024419433,49.866545781364316,700.7578984999762,47.35833889710681,653.3995596028694,93.2418401564248,1365.931977269257,23.21728907450363,1342.7146881947533,98.30026022811771,2269.5705300173754,30.663839708361074,2238.9066903090143,98.64891443985545,659.9285528366983,EX_042,D184,1,0,0,,0,0,,False,False,P2S_0110,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097092,La Valletta Brianza,1796,1521,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
193940016,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,530907.9396474304,5064675.094687308,9.397268156010044,45.734941494431716,POP_GAP8:WP_01838|POP_GAP8:WP_01958|POP_GAP8:WP_01959|POP_GAP8:WP_01960|POP_GAP8:WP_01961|POP_GAP8:WP_01962|POP_GAP8:WP_02069|POP_GAP8:WP_02070|POP_GAP8:WP_02071|POP_GAP8:WP_02072|POP_GAP8:WP_02073,11,15855,3.510882472493701,0.04388603090617126,True,99.82410086487168,99.82410086487168,0.0,0.0,272.3895025227358,212.00274079430804,60.3867617284278,22.169269068431678,399.9771733799714,165.0969896384793,234.88018374149217,58.72339707705271,594.0284854494635,89.8305657274125,504.1979197220509,84.8777343296183,1061.8037336585776,EX_023,D184,1,2,1,Bruggione,0,0,,False,False,P2S_0111,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097058,Olgiate Molgora,2287,1961,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
