service_identity_id,representative_plan_id,plan_alias_count,scenario_alias_count,topology_family_alias_count,topology_families_json,plan_ids_json,scenario_ids_json,route_phases_json,uniform_headway_min,span_id,calendar_id,robust_frontier_classes,span_minutes,annual_service_days,exact_annual_bus_km,public_route_count,public_population_coverage_share_5min,public_population_coverage_share_8min,public_population_coverage_share_10min,public_worst_municipality_coverage_share_5min,public_worst_municipality_coverage_share_8min,public_worst_municipality_coverage_share_10min,public_structurally_addressable_worker_od_mass_upper_bound,stress_min_connection_match_share,stress_median_connection_match_share,stress_max_unmatched_connection_event_count,stress_max_incomplete_route_count,stress_worst_route_weighted_mean_gap_min,stress_max_fleet_recovery15,public_explicit_existing_stop_count,public_explicit_proposed_stop_count,public_explicit_field_check_pending_count,operational_identity_metrics_invariant,family_label_used_to_select_representative,primary_selected,runner_up_selected
P2SERVICE_52a618880e3cce3d,P2PLAN_28b374c4b46870b0,2,2,2,"[""blank_slate"",""single_compact_loop""]","[""P2PLAN_28b374c4b46870b0"",""P2PLAN_e702bc6a0949cd2e""]","[""P2_7b7c17b9b6f744d1"",""P2_e380fd1c4e01ec63""]","[[""R2_36c232385e1bd7bd7e34"",13]]",30,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,1110,312,110853.463115,1,0.080279390133,0.216663692081,0.276299461466,0.0,0.0,0.0,490.0,0.9727891156462585,0.9930555555555556,4,1,21.73449426348162,2,2,2,2,true,false,false,false
P2SERVICE_544babdc478036d3,P2PLAN_0185db16aba79177,2,2,2,"[""hybrid_interlined"",""two_radial_out_and_back_feeders""]","[""P2PLAN_0185db16aba79177"",""P2PLAN_d52fa9f093f232d8""]","[""P2_b6fae8db5eec6d5a"",""P2_bab8ad99e3603982""]","[[""R2_14b61a2a29e2081585d6"",7],[""R2_691d5061a0170b543a1b"",7]]",30,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,1110,312,103302.063705,2,0.054041232219,0.126931299645,0.183037387245,5.0341214e-05,5.0341214e-05,0.010743097632,356.0,0.9863945578231292,0.9863945578231292,4,2,20.77641062861387,2,1,1,1,true,false,false,false
P2SERVICE_54c4e3c3c055146b,P2PLAN_42eda1a6f9a06acb,2,2,2,"[""interlined_figure8"",""two_independent_loops""]","[""P2PLAN_42eda1a6f9a06acb"",""P2PLAN_ab93cf96de300a99""]","[""P2_ad5408ca9497179f"",""P2_b3af627396fc68a3""]","[[""R2_9709d9b43ced9a82d911"",37],[""R2_b2032eeb31cba06561f0"",57]]",60,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,ROBUST_PASSENGER_UNRESTRICTED,1110,260,105184.220209,2,0.132103607617,0.278381016346,0.372843147226,0.0,0.001603809065,0.011997838656,676.0,0.9908256880733946,0.9954128440366973,2,2,32.31057137301894,2,3,3,3,true,false,false,false
P2SERVICE_5a77c5fa953b7786,P2PLAN_394fa5ef462feff0,2,2,2,"[""blank_slate"",""single_compact_loop""]","[""P2PLAN_394fa5ef462feff0"",""P2PLAN_39ffe4b70286366b""]","[""P2_8de2d254f7c286e6"",""P2_cdb4110b6828b0d2""]","[[""R2_dc990da90a4964d2d4ce"",10]]",30,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,1110,312,110455.583005,1,0.077946993066,0.176712697266,0.228335808863,0.0,0.000465712767,0.009189912991,221.0,0.9727891156462585,0.9930555555555556,4,1,20.569426802581614,2,1,2,2,true,false,false,false
P2SERVICE_5a9c97fb577c4602,P2PLAN_2f26793a5ca20960,2,2,2,"[""blank_slate"",""single_compact_loop""]","[""P2PLAN_2f26793a5ca20960"",""P2PLAN_cad72061c337ba94""]","[""P2_2accba37a46653fb"",""P2_db3234f0699115a2""]","[[""R2_e084e317c96ecdb31020"",37]]",60,CORE_0600_2200,IDEALISED_DAILY_YEAR,ROBUST_PASSENGER_UNRESTRICTED,960,365,109864.612411,1,0.074554775408,0.197433956518,0.264277129304,0.0,0.0,0.0,956.0,0.9787234042553191,0.9893617021276596,2,1,29.475377654362543,2,1,3,3,true,false,false,false
P2SERVICE_5ac7a528ace85dd7,P2PLAN_95568e9ec359707a,2,2,2,"[""blank_slate"",""single_compact_loop""]","[""P2PLAN_95568e9ec359707a"",""P2PLAN_d37a80ab07a8ad14""]","[""P2_46ac3434edd59d8e"",""P2_4b93776e7a22cab7""]","[[""R2_cba9391a775bcf131254"",15]]",30,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,1110,312,107498.065489,1,0.045296573172,0.114396599319,0.157293423644,5.0341214e-05,0.001838235294,0.011016508985,245.0,0.9727891156462585,0.9930555555555556,4,1,22.424128938031618,2,1,1,1,true,false,false,false
P2SERVICE_5d668c27f87e0a9f,P2PLAN_9b06e598005d91fa,2,2,2,"[""blank_slate"",""single_compact_loop""]","[""P2PLAN_9b06e598005d91fa"",""P2PLAN_f46f3644774ed0f2""]","[""P2_d242d6edcd84512c"",""P2_d4388d9ed51cdac6""]","[[""R2_b6938accc594612f8532"",55]]",60,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,ROBUST_PASSENGER_UNRESTRICTED,1110,365,99909.869685,1,0.105002950294,0.24565206783,0.330400472567,0.0,0.0,0.0,733.0,0.981651376146789,1.0,2,1,32.51356477586387,1,2,2,2,true,false,false,false
P2SERVICE_5de8048cc727b699,P2PLAN_49d0e3407fbed768,2,2,2,"[""blank_slate"",""single_compact_loop""]","[""P2PLAN_49d0e3407fbed768"",""P2PLAN_dfd1511be08861af""]","[""P2_3105baa6d4550828"",""P2_dd354addff4542c4""]","[[""R2_0e3b21bd0041fec416ba"",7]]",30,CORE_0600_2200,IDEALISED_DAILY_YEAR,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,960,365,102900.021294,1,0.088034123665,0.190938038621,0.250227822014,0.023017925773,0.050908041569,0.063137253657,90.0,0.9841269841269841,0.9920634920634921,2,1,22.798612368496123,2,3,1,1,true,false,false,false
P2SERVICE_5e2ffd803e49454a,P2PLAN_2a15a2d3edbb6277,2,2,2,"[""blank_slate"",""single_compact_loop""]","[""P2PLAN_2a15a2d3edbb6277"",""P2PLAN_d3e74bce286e0820""]","[""P2_4ba3fc7bfeb69a72"",""P2_c578b12e08508aa0""]","[[""R2_5e2ba419b8ecfcf7ffe0"",7]]",30,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,960,312,109711.417031,1,0.082656930236,0.22433190438,0.322462923119,0.0,0.0,0.0,447.0,0.9841269841269841,0.9920634920634921,2,1,22.62054309649612,2,2,1,1,true,false,false,false
P2SERVICE_5e49bf88b6150b69,P2PLAN_21f12ca49d29fcb6,2,2,2,"[""blank_slate"",""single_compact_loop""]","[""P2PLAN_21f12ca49d29fcb6"",""P2PLAN_591803c3e6239e41""]","[""P2_7f26258bf6987fcd"",""P2_f6e18c4dbeab2fa4""]","[[""R2_b11abbef6086e5279f0b"",1]]",15,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,960,260,111249.466399,1,0.08342236724,0.221667548714,0.272667216154,0.0,0.0,0.0,221.0,0.9894736842105263,0.9947368421052631,2,1,16.235343589207805,3,1,2,2,true,false,false,false
P2SERVICE_5e67e5ff511b2e50,P2PLAN_ed0a47f2c02c593f,2,2,2,"[""blank_slate"",""single_compact_loop""]","[""P2PLAN_ed0a47f2c02c593f"",""P2PLAN_f90337804ba7460f""]","[""P2_06755a34f49f025f"",""P2_8031197355654327""]","[[""R2_720949d9745b883ea795"",7]]",30,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,1110,365,90767.050156,1,0.050395480412,0.124184246283,0.182836849837,0.0,5.0341214e-05,0.009189912991,221.0,0.9795918367346939,0.9863945578231292,3,1,18.99903508646387,1,1,1,1,true,false,false,false
P2SERVICE_6232b3d2de6d7e79,P2PLAN_8e924caa10a137ef,2,2,2,"[""blank_slate"",""single_compact_loop""]","[""P2PLAN_8e924caa10a137ef"",""P2PLAN_d03f2f51da3f55b5""]","[""P2_39309e97f4fa3d4d"",""P2_a44745e961005b24""]","[[""R2_6fc8006689b7ff6ba32d"",14]]",30,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,1110,365,95793.217634,1,0.09851741113,0.234141220948,0.278320318096,0.0,0.0,0.0,221.0,0.9727891156462585,0.9930555555555556,4,1,22.119365068231616,2,2,2,2,true,false,false,false
P2SERVICE_64a4b941a4afa074,P2PLAN_c2a278ffcd6900e8,2,2,2,"[""blank_slate"",""single_compact_loop""]","[""P2PLAN_c2a278ffcd6900e8"",""P2PLAN_e5675d3cd3235694""]","[""P2_39309e97f4fa3d4d"",""P2_a44745e961005b24""]","[[""R2_6fc8006689b7ff6ba32d"",10]]",20,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,960,312,106227.265997,1,0.09851741113,0.234141220948,0.278320318096,0.0,0.0,0.0,221.0,0.9873417721518988,0.9936708860759493,2,1,16.09326380733738,2,2,2,2,true,false,false,false
P2SERVICE_65c0132595b5d9a1,P2PLAN_2d17d8ed09a067f3,2,2,2,"[""interlined_figure8"",""two_independent_loops""]","[""P2PLAN_2d17d8ed09a067f3"",""P2PLAN_30af2bbd9022c1f9""]","[""P2_03ff199e84ca8ec7"",""P2_f3fb940d00e10b7a""]","[[""R2_9709d9b43ced9a82d911"",37],[""R2_c5047e55806cf91866a9"",57]]",60,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,ROBUST_PASSENGER_UNRESTRICTED,960,260,110816.385372,2,0.092813424611,0.220434110148,0.313755500274,0.0,0.0,0.0,1362.0,0.9840425531914894,0.9946808510638298,3,2,33.07496923749422,2,1,5,5,true,false,false,false
P2SERVICE_6682195b780577d7,P2PLAN_6d0b7a52310f7482,2,2,2,"[""interlined_figure8"",""two_independent_loops""]","[""P2PLAN_6d0b7a52310f7482"",""P2PLAN_b97fe2a84588dbbf""]","[""P2_63021da0e543c07d"",""P2_ebdd88f2a1cd8e47""]","[[""R2_02e779095e18cf5b3484"",37],[""R2_23d58cd05658247380d7"",37]]",60,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,ROBUST_PASSENGER_UNRESTRICTED,960,260,107338.14171,2,0.0947375224,0.222599749932,0.304776516606,5.0341214e-05,0.001838235294,0.015897834464,1735.0,0.9787234042553191,0.9893617021276596,4,2,32.38004959761254,2,2,4,4,true,false,false,false
P2SERVICE_67191437a9907b3e,P2PLAN_9354d92de6933ee8,2,2,2,"[""blank_slate"",""single_compact_loop""]","[""P2PLAN_9354d92de6933ee8"",""P2PLAN_f5479d5993d42cbb""]","[""P2_14fd41ab5fad0b23"",""P2_a815c45bca43374b""]","[[""R2_0c74cbb6c90ba91bf1bd"",37]]",60,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,ROBUST_PASSENGER_UNRESTRICTED,1110,365,108429.049433,1,0.081675190265,0.215206057737,0.290779931744,0.0,0.0,0.000465712767,733.0,0.9908256880733946,0.9908256880733946,1,1,32.19487834816894,1,1,3,3,true,false,false,false
P2SERVICE_6caa488b98288c96,P2PLAN_501aa34894eee2f1,2,2,2,"[""blank_slate"",""single_compact_loop""]","[""P2PLAN_501aa34894eee2f1"",""P2PLAN_adb68df4052ce9f4""]","[""P2_bfbb9d6c4188ab18"",""P2_d2d270f92e2b6996""]","[[""R2_0dfbad056e54a0bf0740"",37]]",60,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,ROBUST_PASSENGER_UNRESTRICTED,1110,260,106776.65221,1,0.08075166393,0.194842164745,0.280354541021,0.0,0.019833047594,0.093473095134,1367.0,0.981651376146789,0.9908256880733946,2,1,27.55583957881894,2,1,3,3,true,false,false,false
P2SERVICE_6cfff35ffab9e51b,P2PLAN_168cba6e1c0d8790,2,2,2,"[""hybrid_interlined"",""two_radial_out_and_back_feeders""]","[""P2PLAN_168cba6e1c0d8790"",""P2PLAN_1dbb82133a88bb64""]","[""P2_67a1c69667ab7203"",""P2_82d7a3cefa19ec5a""]","[[""R2_ab5110a74d88f6a5a5dd"",10],[""R2_fedae7e1b14941808593"",11]]",20,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,960,260,104866.195949,2,0.081677995931,0.205999545234,0.268511581943,0.0,0.0,0.0,447.0,0.9874213836477987,0.9937106918238994,4,2,16.13366974339657,4,2,0,0,true,false,false,false
P2SERVICE_6d3197d117462193,P2PLAN_4b8ce8c9cb3f6455,2,2,2,"[""blank_slate"",""single_compact_loop""]","[""P2PLAN_4b8ce8c9cb3f6455"",""P2PLAN_a89203b8403b6401""]","[""P2_0886d98058836122"",""P2_d86502ecc64d77d7""]","[[""R2_66178834b287021b850c"",7]]",30,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,960,260,98662.214086,1,0.083322813913,0.186797881837,0.277220640658,0.0,0.0,0.0,753.0,0.9841269841269841,0.9920634920634921,2,1,22.22103174059612,2,2,2,2,true,false,false,false
P2SERVICE_71c68350459ae643,P2PLAN_246a712c3fcab97d,2,2,2,"[""blank_slate"",""single_compact_loop""]","[""P2PLAN_246a712c3fcab97d"",""P2PLAN_8dbec00b63282643""]","[""P2_1d6d9059fae20b5a"",""P2_d8dce4f9ed44fba4""]","[[""R2_dcc2b84d507826a86b57"",7]]",20,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,960,260,100566.720971,1,0.089644584924,0.205491097133,0.273710136617,0.0,0.0,0.0,375.0,0.9873417721518988,0.9936708860759493,2,1,17.262319217797014,2,2,0,0,true,false,false,false
P2SERVICE_71e7d048ce9fe4a2,P2PLAN_66f8ee0a6f4e6ba6,2,2,2,"[""blank_slate"",""single_compact_loop""]","[""P2PLAN_66f8ee0a6f4e6ba6"",""P2PLAN_728977d6425cbf0a""]","[""P2_22bb42ed0ff7cc88"",""P2_f310802c44431269""]","[[""R2_39da8f97f04069524b98"",7]]",20,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,1110,260,98848.925375,1,0.086041434286,0.210009750506,0.252942038261,0.0,0.0,0.0,490.0,0.9726775956284153,0.9944444444444445,5,1,17.36445786273645,2,2,0,0,true,false,false,false
P2SERVICE_72d1b249b61e9418,P2PLAN_5142ea9b2c55d8c0,2,2,2,"[""blank_slate"",""single_compact_loop""]","[""P2PLAN_5142ea9b2c55d8c0"",""P2PLAN_e685289a438b0163""]","[""P2_a112d4f2cc25db49"",""P2_a400aa6f478c2783""]","[[""R2_c5dce46458cb3b702f8a"",7]]",30,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,960,312,107756.689897,1,0.081879864764,0.207126248876,0.270110778917,0.0,0.0,0.0,733.0,0.9841269841269841,0.9921875,2,1,22.93652294164612,2,2,1,1,true,false,false,false
P2SERVICE_77f37098605497c8,P2PLAN_589f0c1392b855f2,2,2,2,"[""blank_slate"",""single_compact_loop""]","[""P2PLAN_589f0c1392b855f2"",""P2PLAN_7ba876cb3a856f4a""]","[""P2_0b739d3d3666821a"",""P2_ba0ab300ff403ecc""]","[[""R2_6664a560483e79a6376a"",27]]",30,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,960,260,106909.183846,1,0.113656338676,0.259601799711,0.342233567091,0.0,0.0,0.0,375.0,0.9920634920634921,1.0,1,1,25.976482804463867,2,2,2,2,true,false,false,false
P2SERVICE_798d505f8d61a949,P2PLAN_5e9e1a3c2dbd3141,2,2,2,"[""blank_slate"",""single_compact_loop""]","[""P2PLAN_5e9e1a3c2dbd3141"",""P2PLAN_b99fc3028edc6d51""]","[""P2_bc2ca552c84b42c9"",""P2_d3a8f22f24eccaaa""]","[[""R2_ce283b4cd4b20a5821a0"",13]]",20,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,1110,365,92288.034581,1,0.063693868975,0.140955820367,0.17857677038,0.0,0.0,0.0,643.0,0.972972972972973,0.9945054945054945,5,1,18.079869565255745,2,1,1,1,true,false,false,false
P2SERVICE_7f17e1c5ebd46a77,P2PLAN_86dafaf42199ee5d,2,2,2,"[""interlined_figure8"",""two_independent_loops""]","[""P2PLAN_86dafaf42199ee5d"",""P2PLAN_972ff6fdda63a351""]","[""P2_ad5408ca9497179f"",""P2_b3af627396fc68a3""]","[[""R2_9709d9b43ced9a82d911"",37],[""R2_b2032eeb31cba06561f0"",37]]",60,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,ROBUST_PASSENGER_UNRESTRICTED,960,312,106291.422527,2,0.132103607617,0.278381016346,0.372843147226,0.0,0.001603809065,0.011997838656,676.0,0.9789473684210527,0.9894736842105263,4,2,32.36823280066254,2,3,3,3,true,false,false,false
P2SERVICE_81f81d7a6611f2fe,P2PLAN_8da074b12629b297,2,2,2,"[""interlined_figure8"",""two_independent_loops""]","[""P2PLAN_8da074b12629b297"",""P2PLAN_973d2b8544aa3248""]","[""P2_16ca71fbeb90f261"",""P2_ae7b27c3ff0f84ae""]","[[""R2_79be5eaf09b6cc81e446"",16],[""R2_b2032eeb31cba06561f0"",57]]",60,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,ROBUST_PASSENGER_UNRESTRICTED,1110,260,109418.161167,2,0.143439243213,0.294077628546,0.384254160568,0.0,0.0,0.0,753.0,0.9770642201834863,0.9861111111111112,5,2,30.792901088131618,2,4,1,1,true,false,false,false
P2SERVICE_833fb9addc92de21,P2PLAN_246ac789dc137623,2,2,2,"[""blank_slate"",""single_compact_loop""]","[""P2PLAN_246ac789dc137623"",""P2PLAN_8ae737142a5c4262""]","[""P2_e4b92caba131562a"",""P2_efb7898b0d4b89dc""]","[[""R2_ee975e5012ad1533d159"",10]]",20,CORE_0600_2200,IDEALISED_DAILY_YEAR,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,960,365,108882.874294,1,0.04676944458,0.121359780663,0.186539274648,0.0,0.0,0.0,643.0,0.9873417721518988,0.9936708860759493,2,1,16.473691613541835,2,0,2,2,true,false,false,false
P2SERVICE_84cd6661920c3677,P2PLAN_a27281cea39ebe9b,2,2,2,"[""blank_slate"",""single_compact_loop""]","[""P2PLAN_a27281cea39ebe9b"",""P2PLAN_da2f634676b7d2b0""]","[""P2_9858dc3c94ecb6ac"",""P2_f77c2ba98980326c""]","[[""R2_e641044e83a327ab5732"",7]]",30,CORE_0600_2200,IDEALISED_DAILY_YEAR,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,960,365,95981.372932,1,0.075446277788,0.159931714535,0.202977859691,0.0,0.0,0.0,844.0,0.984375,0.9921875,2,1,18.06098927171387,2,2,1,1,true,false,false,false
P2SERVICE_86426e3908d6d4ae,P2PLAN_0e297489011ecb6f,2,2,2,"[""blank_slate"",""single_compact_loop""]","[""P2PLAN_0e297489011ecb6f"",""P2PLAN_e29927ce4246e204""]","[""P2_0ffe721d74a786cf"",""P2_373a2b2dbf17f0d2""]","[[""R2_f72f8095e2969202df8c"",7]]",30,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,1110,260,110355.113291,1,0.116568545999,0.236790601492,0.292316453755,0.0,0.0,0.00566028293,90.0,0.9727891156462585,0.9862068965517241,4,1,24.810688752713872,2,1,2,2,true,false,false,false
P2SERVICE_86b0054b5eb5b7bb,P2PLAN_9ec50a3a79b14b03,2,2,2,"[""blank_slate"",""single_compact_loop""]","[""P2PLAN_9ec50a3a79b14b03"",""P2PLAN_ac53758ca393c67d""]","[""P2_067e6c7ae6cb14c4"",""P2_3d110befe0bda5e7""]","[[""R2_717987377cd99367dc20"",10]]",20,CORE_0600_2200,IDEALISED_DAILY_YEAR,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,960,365,99848.694318,1,0.06319969283,0.166724548334,0.203069918834,0.0,0.0,0.0,490.0,0.9873417721518988,0.9936708860759493,2,1,16.539039568741835,2,1,1,1,true,false,false,false
