pair_id,source_routing_terminal_id,target_routing_terminal_id,source_stop_place_id,target_stop_place_id,source_graph_node_id,target_graph_node_id,status,failure_reason,corridor_count,certified_shortest_present,certified_shortest_physical_loopless,certified_reference_turn_legal,certified_edge_sequence_matches_rt017,certified_runtime_delta_vs_rt017_min,certified_distance_delta_vs_rt017_m,generation_paths_examined,generation_rounds_attempted,ksp_fallback_used,generator_contract,completeness_claim,graph_epoch_id,gate_d_route_found
DIR_PAIR_0458925161E3841E,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::300086,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::300086,n:529135.04:5064918.23,n:532908.34:5065306.79,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,6,5,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_6C774BEB79649FBB,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::300398,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::300398,n:529135.04:5064918.23,n:533292.19:5064957.79,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_316C4C33ADF90061,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::300487,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::300487,n:529135.04:5064918.23,n:533212.76:5064666.32,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_63C01EB610B2E220,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::300527,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::300527,n:529135.04:5064918.23,n:532936.37:5065399.23,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,6,5,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_B3553E60357AEEAC,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::300634,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::300634,n:529135.04:5064918.23,n:532499.08:5064091.41,PASS_ROUTED_CORRIDOR_POOL,,2,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_D0482CE08284C86C,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::300743,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::300743,n:529135.04:5064918.23,n:534316.06:5063448.92,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,5,4,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_2B23A2EA05D28271,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::300782,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::300782,n:529135.04:5064918.23,n:529070.45:5065704.08,PASS_ROUTED_CORRIDOR_POOL,,2,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_A5B951087D85D492,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::300805,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::300805,n:529135.04:5064918.23,n:529432.61:5065522.14,PASS_ROUTED_CORRIDOR_POOL,,1,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_0449C4362E8B5B42,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::300873,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::300873,n:529135.04:5064918.23,n:528613.81:5066189.00,PASS_ROUTED_CORRIDOR_POOL,,2,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_38221ABF55B4F414,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::300879,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::300879,n:529135.04:5064918.23,n:528369.47:5065199.46,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,4,3,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_149DDA678DD7FE08,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::300956,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::300956,n:529135.04:5064918.23,n:532637.53:5064842.40,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,6,5,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_AAEC7E1DCF0E5409,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::L00407,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::L00407,n:529135.04:5064918.23,n:531469.30:5064033.74,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_B95BE4CEAB2E6BE2,ASF::ROVAGNATE_STRADA_STATALE_AGIP,MANUAL::CALCO_SCAGNELLO,ASF::ROVAGNATE_STRADA_STATALE_AGIP,MANUAL::CALCO_SCAGNELLO,n:529135.04:5064918.23,n:531765.58:5062675.56,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_90865BC8F988BFF4,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::ARLATE_BIVIO_PER_IL_PAESE,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::ARLATE_BIVIO_PER_IL_PAESE,n:529138.47:5065631.58,n:534549.56:5063427.02,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_A87BB0D9F938D319,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,n:529138.47:5065631.58,n:532842.42:5064426.53,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_AA02105CFF1FAF7D,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::ARLATE_CANTINA_PIROVANO,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::ARLATE_CANTINA_PIROVANO,n:529138.47:5065631.58,n:533967.82:5063859.74,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_F678193356B7A3EB,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::BEVERATE_CARTELLO_PAESE,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::BEVERATE_CARTELLO_PAESE,n:529138.47:5065631.58,n:533188.78:5064580.99,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_1C3997578F79CBBE,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::BRIVIO_BAR_CRISTALLO,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::BRIVIO_BAR_CRISTALLO,n:529138.47:5065631.58,n:534184.20:5065526.96,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_678E202DBC0D5E60,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::BRIVIO_VIA_COMO_PENSILINA,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::BRIVIO_VIA_COMO_PENSILINA,n:529138.47:5065631.58,n:534685.94:5065520.58,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_067D530BFD12048A,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::CALCO_LARGO_POMEA,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::CALCO_LARGO_POMEA,n:529138.47:5065631.58,n:532307.89:5063449.27,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,6,5,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_59B2029739DB84C2,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::CALCO_VIA_GARIBALDI,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::CALCO_VIA_GARIBALDI,n:529138.47:5065631.58,n:531909.01:5063573.49,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,6,5,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_A7AFD4BB9CE2DAF7,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::IMBERSAGO_LOCALITA_CAZZULINO,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::IMBERSAGO_LOCALITA_CAZZULINO,n:529138.47:5065631.58,n:534603.14:5062862.41,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_F337EB6721A227A4,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::OLGIATE_MOLGORA_SCARPONE,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::OLGIATE_MOLGORA_SCARPONE,n:529138.47:5065631.58,n:530344.40:5064262.68,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,7,6,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_ACE32937A498C3D5,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,n:529138.47:5065631.58,n:530415.35:5064323.47,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,6,5,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_4B70675B12FFB9DD,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::OLGIATE_MOLGORA_VIA_STATALE,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::OLGIATE_MOLGORA_VIA_STATALE,n:529138.47:5065631.58,n:531145.24:5063989.14,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,6,5,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_CD7595E4CD79997B,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::PEREGO_VIA_STATALE_79,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::PEREGO_VIA_STATALE_79,n:529138.47:5065631.58,n:528194.22:5065073.20,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_86C32EE83FECCEB5,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::ROVAGNATE_FRAZIONE_ALDUNO,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::ROVAGNATE_FRAZIONE_ALDUNO,n:529138.47:5065631.58,n:529748.77:5064659.61,PASS_ROUTED_CORRIDOR_POOL,,2,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_BABAD9625B53DCDB,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,n:529138.47:5065631.58,n:528782.93:5064911.12,PASS_ROUTED_CORRIDOR_POOL,,2,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_D79E8DCC10585274,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::ROVAGNATE_STRADA_STATALE_AGIP,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::ROVAGNATE_STRADA_STATALE_AGIP,n:529138.47:5065631.58,n:529135.04:5064918.23,PASS_ROUTED_CORRIDOR_POOL,,1,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_356FED84B000910F,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,n:529138.47:5065631.58,n:529606.17:5065364.68,PASS_ROUTED_CORRIDOR_POOL,,2,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_CBE59F9E72CD6AE6,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,n:529138.47:5065631.58,n:530166.34:5065037.27,PASS_ROUTED_CORRIDOR_POOL,,2,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_D036B0D30EF13FA7,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::VACCAREZZA_CARTELLO_PAESE,ASF::SANTA_MARIA_HOE_VIA_COMO,ASF::VACCAREZZA_CARTELLO_PAESE,n:529138.47:5065631.58,n:533924.18:5064904.08,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_12048204232FFD7F,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::100005,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::100005,n:529138.47:5065631.58,n:532851.78:5064657.22,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_7EC24E988C6AB5BE,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300063,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300063,n:529138.47:5065631.58,n:534678.16:5065404.73,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_FF0395C82FCA352B,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300086,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300086,n:529138.47:5065631.58,n:532908.34:5065306.79,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_3BD6C4A00C84BA11,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300398,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300398,n:529138.47:5065631.58,n:533292.19:5064957.79,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_E29D36472C98B7C9,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300487,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300487,n:529138.47:5065631.58,n:533212.76:5064666.32,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_58851A80D8DA5CFC,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300527,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300527,n:529138.47:5065631.58,n:532936.37:5065399.23,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_639A3183781FFD28,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300634,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300634,n:529138.47:5065631.58,n:532499.08:5064091.41,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,8,7,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_C90B524A30C26A0D,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300743,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300743,n:529138.47:5065631.58,n:534316.06:5063448.92,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_97BFA888D30DA1D8,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300782,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300782,n:529138.47:5065631.58,n:529070.45:5065704.08,PASS_ROUTED_CORRIDOR_POOL,,1,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_9FF9D47B8974160D,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300805,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300805,n:529138.47:5065631.58,n:529432.61:5065522.14,PASS_ROUTED_CORRIDOR_POOL,,1,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_E41ED9A95F5BD9EC,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300873,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300873,n:529138.47:5065631.58,n:528613.81:5066189.00,PASS_ROUTED_CORRIDOR_POOL,,2,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_9B2EAB180219D6C8,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300879,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300879,n:529138.47:5065631.58,n:528369.47:5065199.46,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,4,3,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_99DFCAE9CE8E8E78,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300956,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300956,n:529138.47:5065631.58,n:532637.53:5064842.40,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_882A51FD6BF70D5C,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::L00407,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::L00407,n:529138.47:5065631.58,n:531469.30:5064033.74,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_1B32EC190B20E1EB,ASF::SANTA_MARIA_HOE_VIA_COMO,MANUAL::CALCO_SCAGNELLO,ASF::SANTA_MARIA_HOE_VIA_COMO,MANUAL::CALCO_SCAGNELLO,n:529138.47:5065631.58,n:531765.58:5062675.56,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_BEB1DE93316C7DF7,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::ARLATE_BIVIO_PER_IL_PAESE,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::ARLATE_BIVIO_PER_IL_PAESE,n:529606.17:5065364.68,n:534549.56:5063427.02,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,4,3,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_6A374B721FB7D518,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,n:529606.17:5065364.68,n:532842.42:5064426.53,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,4,3,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_A1DB49E6AFD15E55,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::ARLATE_CANTINA_PIROVANO,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::ARLATE_CANTINA_PIROVANO,n:529606.17:5065364.68,n:533967.82:5063859.74,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,4,3,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
