pair_id,source_routing_terminal_id,target_routing_terminal_id,reverse_pair_id,scope
DIR_PAIR_BEB1DE93316C7DF7,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::ARLATE_BIVIO_PER_IL_PAESE,DIR_PAIR_09E9C05DC30836A8,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_6A374B721FB7D518,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,DIR_PAIR_F3C59D2726A2F77F,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_A1DB49E6AFD15E55,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::ARLATE_CANTINA_PIROVANO,DIR_PAIR_37179169C97CB5EB,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_6942CD80FF4F3758,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::BEVERATE_CARTELLO_PAESE,DIR_PAIR_85EC7498C1F68E46,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_366FFE2936BBB4E3,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::BRIVIO_BAR_CRISTALLO,DIR_PAIR_C98AEA642DF36CD3,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_94C7F3F7C57B1030,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::BRIVIO_VIA_COMO_PENSILINA,DIR_PAIR_83646847BDFA593A,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_2C519D5EF59F2ECE,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::CALCO_LARGO_POMEA,DIR_PAIR_A5EEAD3F9E49C43E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_A0A7F8C8E72EE219,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::CALCO_VIA_GARIBALDI,DIR_PAIR_055FAF239201412B,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_676F567651A6AC1F,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::IMBERSAGO_LOCALITA_CAZZULINO,DIR_PAIR_357A88562FC4332C,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_71F0FFA3C9073C4E,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::OLGIATE_MOLGORA_SCARPONE,DIR_PAIR_4605E3E9FE4938DE,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_2F38A35E26255604,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,DIR_PAIR_5832A6E681CFD7BC,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_58EA4CF901930425,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::OLGIATE_MOLGORA_VIA_STATALE,DIR_PAIR_747995A9AC05A379,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D0A4232666277964,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::PEREGO_VIA_STATALE_79,DIR_PAIR_84E3D2C593D85BF1,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_EFD67916978DC27E,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::ROVAGNATE_FRAZIONE_ALDUNO,DIR_PAIR_C641DD87B9802C67,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_A2244DE6AFA98D12,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,DIR_PAIR_FF021AA7686A7AC4,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_591CC0D2E6BD7C7D,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::ROVAGNATE_STRADA_STATALE_AGIP,DIR_PAIR_753A5A5CE7735CED,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_DD15856B27BE3310,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::SANTA_MARIA_HOE_VIA_COMO,DIR_PAIR_356FED84B000910F,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_98581C4E73CC0C0C,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,DIR_PAIR_4B0AAD61737A490E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_3D36CB77AFEC4FCF,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,ASF::VACCAREZZA_CARTELLO_PAESE,DIR_PAIR_6E3EA4482F2A2160,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_FC615554AB8D3955,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,FROZEN::100005,DIR_PAIR_4FB90D7E53FFA6B7,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_8114BADE88EB1118,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,FROZEN::300063,DIR_PAIR_4F8938A8E04FB80D,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_AEFB9CF76C3E4845,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,FROZEN::300086,DIR_PAIR_FFF49AE01A5511F3,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_497665E777D4BEB6,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,FROZEN::300398,DIR_PAIR_4AFDFE9740F4E768,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_C4C5377AB3DFDA93,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,FROZEN::300487,DIR_PAIR_009B847700FC5264,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_5EE926F2D8CB1991,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,FROZEN::300527,DIR_PAIR_B04564B4775D461C,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_BE4939E2F25B1C22,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,FROZEN::300634,DIR_PAIR_FAF643EA1B47A09B,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_1B41069F37971633,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,FROZEN::300743,DIR_PAIR_D7174F22C14757A0,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_F0E2347E9AFECADF,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,FROZEN::300782,DIR_PAIR_C13A31CEC27DB5BE,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_31BAF390746776D3,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,FROZEN::300805,DIR_PAIR_18D83A46F2C2501A,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_4FD59E77F22FC1BD,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,FROZEN::300873,DIR_PAIR_3259E913DE9DE266,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D87F0CCB5DEAADBF,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,FROZEN::300879,DIR_PAIR_CBE2DCA474A2763F,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_6E1BBA6EB1A91E06,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,FROZEN::300956,DIR_PAIR_28F500DF945579D5,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_8481049FBA4CEE33,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,FROZEN::L00407,DIR_PAIR_3FB267DB498F9E29,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_EA9D10B3D70ED388,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,MANUAL::CALCO_SCAGNELLO,DIR_PAIR_5871AF053F043D27,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_F8E31F7AA0B1DC24,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,ASF::ARLATE_BIVIO_PER_IL_PAESE,DIR_PAIR_23996EDB1E3150A3,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D65B9640E0CA0122,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,DIR_PAIR_109823060D5D8DC6,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_BEC1D91CE7AADADD,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,ASF::ARLATE_CANTINA_PIROVANO,DIR_PAIR_6B710BC745EAC07E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_E5AE596DF3A38E45,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,ASF::BEVERATE_CARTELLO_PAESE,DIR_PAIR_2F68DC1283A89A67,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_702EADD512B25968,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,ASF::BRIVIO_BAR_CRISTALLO,DIR_PAIR_268F27B05D75681B,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_DE4420DDF395B322,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,ASF::BRIVIO_VIA_COMO_PENSILINA,DIR_PAIR_ADEBB9313AE9EEAB,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_5CE7CEEEB97DC32C,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,ASF::CALCO_LARGO_POMEA,DIR_PAIR_6ECE3B589637C978,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_E98AB6E35D0A7433,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,ASF::CALCO_VIA_GARIBALDI,DIR_PAIR_922C7BC9831D3715,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_0AB4B5C899E90F66,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,ASF::IMBERSAGO_LOCALITA_CAZZULINO,DIR_PAIR_CE188BC47E6688C0,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_69EDADC8CA47963E,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,ASF::OLGIATE_MOLGORA_SCARPONE,DIR_PAIR_D0DC1512127DE5B1,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_9D49C9266AB3025B,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,DIR_PAIR_74BF6C94025CF7F0,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_5861FFA1B41D2499,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,ASF::OLGIATE_MOLGORA_VIA_STATALE,DIR_PAIR_84A1E79BB48E3921,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_04FB1BE8A0EBD81B,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,ASF::PEREGO_VIA_STATALE_79,DIR_PAIR_0FD89C0E734547E4,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_3E17A7F24EEC1CF0,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,ASF::ROVAGNATE_FRAZIONE_ALDUNO,DIR_PAIR_AF57678601D42802,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D64E331325AA96D2,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,DIR_PAIR_DC675409FBAEB3D0,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_32342607E3108CB4,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,ASF::ROVAGNATE_STRADA_STATALE_AGIP,DIR_PAIR_0D6C03EEFA59CF05,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_B5FE7236147FE95A,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,ASF::SANTA_MARIA_HOE_VIA_COMO,DIR_PAIR_CBE59F9E72CD6AE6,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_4B0AAD61737A490E,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,DIR_PAIR_98581C4E73CC0C0C,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_C682EFD40025EC26,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,ASF::VACCAREZZA_CARTELLO_PAESE,DIR_PAIR_6C2C83F337D4C255,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_E9540866B1A3DF17,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,FROZEN::100005,DIR_PAIR_09EAD171F0ABEED3,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_89DE16C127881440,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,FROZEN::300063,DIR_PAIR_710485EAB2A92DC3,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_3E1EDFF83128BD36,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,FROZEN::300086,DIR_PAIR_ACD6ABCCF6AF9E87,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_0E43FC0BB68EA261,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,FROZEN::300398,DIR_PAIR_B34D25A63197438B,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_480C78B616E9F0CF,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,FROZEN::300487,DIR_PAIR_85ABAD6B3F8B3BEC,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_08FDA4148FA2CF5C,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,FROZEN::300527,DIR_PAIR_64A929D30417540D,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_259AFE1233537886,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,FROZEN::300634,DIR_PAIR_B999E174940C2D22,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_159DA1D4045B4F1F,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,FROZEN::300743,DIR_PAIR_E10B6005D8476BA2,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_383954E8B2588688,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,FROZEN::300782,DIR_PAIR_10747CC4467FFBA6,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_E4AFD74B58E0316F,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,FROZEN::300805,DIR_PAIR_EA189C93E1961C4E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_7F61E58DBA4265FD,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,FROZEN::300873,DIR_PAIR_4F412173D99C3C70,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_72E2F490C44FF0C2,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,FROZEN::300879,DIR_PAIR_EADB0A1EF5D4FD0C,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_68E631EAA83DCEAE,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,FROZEN::300956,DIR_PAIR_55AFB1E0074C17CA,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_60D8061BBD851D17,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,FROZEN::L00407,DIR_PAIR_EC39E75F8EA71B81,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_5E01B500C01B6894,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,MANUAL::CALCO_SCAGNELLO,DIR_PAIR_8F1B9DECB106E759,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_DF60ED726E7D1D8B,ASF::VACCAREZZA_CARTELLO_PAESE,ASF::ARLATE_BIVIO_PER_IL_PAESE,DIR_PAIR_0B46C68C856B32A3,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_4B015863FF2FE6D2,ASF::VACCAREZZA_CARTELLO_PAESE,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,DIR_PAIR_512A6AF8FEA9E1FA,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_E065ADB3AE5FBCB5,ASF::VACCAREZZA_CARTELLO_PAESE,ASF::ARLATE_CANTINA_PIROVANO,DIR_PAIR_89744727DDDE8944,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_88645B850784E45A,ASF::VACCAREZZA_CARTELLO_PAESE,ASF::BEVERATE_CARTELLO_PAESE,DIR_PAIR_88656F0C7DEA9945,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_2A8FF6FAB057E07F,ASF::VACCAREZZA_CARTELLO_PAESE,ASF::BRIVIO_BAR_CRISTALLO,DIR_PAIR_1D96B2D456525273,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_1751CC9451C08EE3,ASF::VACCAREZZA_CARTELLO_PAESE,ASF::BRIVIO_VIA_COMO_PENSILINA,DIR_PAIR_58D40379441FD5FB,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_1C4E985688FC70CA,ASF::VACCAREZZA_CARTELLO_PAESE,ASF::CALCO_LARGO_POMEA,DIR_PAIR_EA544E6462624584,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_DD02F3680A2A26DE,ASF::VACCAREZZA_CARTELLO_PAESE,ASF::CALCO_VIA_GARIBALDI,DIR_PAIR_3F98FB112B92DC0F,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_F73ED519285841F6,ASF::VACCAREZZA_CARTELLO_PAESE,ASF::IMBERSAGO_LOCALITA_CAZZULINO,DIR_PAIR_4814A3779963B6E6,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_EAF729D174C189CF,ASF::VACCAREZZA_CARTELLO_PAESE,ASF::OLGIATE_MOLGORA_SCARPONE,DIR_PAIR_3F901494ACB58F2E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_0E380A2BC18B7FF3,ASF::VACCAREZZA_CARTELLO_PAESE,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,DIR_PAIR_06DF0CCE3D2EB9A8,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_7514612553F0E836,ASF::VACCAREZZA_CARTELLO_PAESE,ASF::OLGIATE_MOLGORA_VIA_STATALE,DIR_PAIR_500C359DE692678A,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_03670980F5BD22AE,ASF::VACCAREZZA_CARTELLO_PAESE,ASF::PEREGO_VIA_STATALE_79,DIR_PAIR_A1BF2AF5AD4EFEA8,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_5A858C491F090BE7,ASF::VACCAREZZA_CARTELLO_PAESE,ASF::ROVAGNATE_FRAZIONE_ALDUNO,DIR_PAIR_035079DA3C3A87F0,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_C6104468B63A267E,ASF::VACCAREZZA_CARTELLO_PAESE,ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,DIR_PAIR_DD7C86C591AFE838,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_564BA1F0ABA698C6,ASF::VACCAREZZA_CARTELLO_PAESE,ASF::ROVAGNATE_STRADA_STATALE_AGIP,DIR_PAIR_8CA47DEDF4224736,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_99292DD4E3B11201,ASF::VACCAREZZA_CARTELLO_PAESE,ASF::SANTA_MARIA_HOE_VIA_COMO,DIR_PAIR_D036B0D30EF13FA7,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_6E3EA4482F2A2160,ASF::VACCAREZZA_CARTELLO_PAESE,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,DIR_PAIR_3D36CB77AFEC4FCF,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_6C2C83F337D4C255,ASF::VACCAREZZA_CARTELLO_PAESE,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,DIR_PAIR_C682EFD40025EC26,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_37085B55FAE0F107,ASF::VACCAREZZA_CARTELLO_PAESE,FROZEN::100005,DIR_PAIR_1313D851F4F8F1C7,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_CEC12F0A394A16A1,ASF::VACCAREZZA_CARTELLO_PAESE,FROZEN::300063,DIR_PAIR_43EDE93D38F80E8F,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_48121CD2CB38AB40,ASF::VACCAREZZA_CARTELLO_PAESE,FROZEN::300086,DIR_PAIR_1CE98BC3A1CF1B1E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_CFA26095DA3180AE,ASF::VACCAREZZA_CARTELLO_PAESE,FROZEN::300398,DIR_PAIR_255FA8D30124BD15,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_EFC4E3FB1108397F,ASF::VACCAREZZA_CARTELLO_PAESE,FROZEN::300487,DIR_PAIR_3F52D7A393D354C3,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_DE31083363B5E8E5,ASF::VACCAREZZA_CARTELLO_PAESE,FROZEN::300527,DIR_PAIR_76AA23CC71F52A1D,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_8D2F9ECE24B37A80,ASF::VACCAREZZA_CARTELLO_PAESE,FROZEN::300634,DIR_PAIR_C57F648BE859DFDD,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_E0A7326E0CB516F2,ASF::VACCAREZZA_CARTELLO_PAESE,FROZEN::300743,DIR_PAIR_FBA1578DF29E225F,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_4C235AA814BD5312,ASF::VACCAREZZA_CARTELLO_PAESE,FROZEN::300782,DIR_PAIR_297AFD92C23E81DC,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_BE572B70ED9BB1CA,ASF::VACCAREZZA_CARTELLO_PAESE,FROZEN::300805,DIR_PAIR_F9B38F0057C443FE,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_6B7957EA27F6AC9F,ASF::VACCAREZZA_CARTELLO_PAESE,FROZEN::300873,DIR_PAIR_FD2571F4AD6852EC,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_F96259F6CE32EC85,ASF::VACCAREZZA_CARTELLO_PAESE,FROZEN::300879,DIR_PAIR_9B80CA3E309FB5E3,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
