stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,tts_stop_name
85042,VAL117_85042,"Valmadrera, IV Novem., Chiesa fr. Scuole",,45.841418,9.352205,,,0,,,,,
80346,VAL008_80346,"Valmadrera, IV Novembre/fr. Cacciatori",,45.839497,9.349795,,,0,,,,,
85044,VAL119_85044,"Valmadrera, S.Vecchia/fr. Cacciatori",,45.837189,9.349768,,,0,,,,,
85045,VAL120_85045,"Valmadrera, S.Vecchia/fr. Cantoni",,45.838793,9.35414,,,0,,,,,
85046,VAL121_85046,"Valmadrera, S.Vecchia/fr. Casnedi",,45.84015,9.356911,,,0,,,,,
85047,VAL122_85047,"Valmadrera, Fornaci 30",,45.840299,9.359846,,,0,,,,,
85048,VAL123_85048,"Valmadrera, Piedimonte 16",,45.842967,9.363336,,,0,,,,,
85049,VAL124_85049,"Valmadrera, Piedimonte/Ca' di Sbir",,45.846026,9.368612,,,0,,,,,
84957,LEC035_84957,"Lecco, Marconi 7",,45.85260518075789,9.399896993883115,,,0,,,,,
84864,LEC177_84864,"Lecco, Valsugana fr. 3",,45.8406,9.4108,,,0,,,,,
84983,LEC178_84983,"Lecco, Valsugana fr. 17",,45.8425,9.4106,,,0,,,,,
84987,LEC301_84987,"Lecco, Galilei/Volone",,45.863446,9.407925,,,0,,,,,
84988,LEC302_84988,"Lecco, Cernaia/Tonale",,45.862944,9.405676,,,0,,,,,
80560,LEC187_80560,"Lecco, Adamello 10",,45.864289,9.402498,,,0,,,,,
84873,LEC188_84873,"Lecco, Adamello/Vincanino",,45.86513,9.400666,,,0,,,,,
84875,LEC189_84875,"Lecco, Oslavia/Gorizia",,45.865985,9.398439,,,0,,,,,
84996,LEC006_84996,"Lecco, Caleotto/Amendola",,45.853451,9.3993,,,0,,,,,
86735,MAN103_86735,"Mandello, Moregallo 4",,45.874626,9.355397,,,0,,,,,
85736,NBN105_85736,"Nibionno, Cibrone, Montello/S.Carlo",,45.760301,9.271825,,,0,,,,,
85744,NBN104_85744,"Nibionno, Cibrone, Montello/fr. Sturzo",,45.75833,9.268966,,,0,,,,,
87206,NBN102_87206,"Nibionno, Cibrone, Conti/Sauro",,45.757125,9.266698,,,0,,,,,
85738,NBN109_85738,"Nibionno, Tabiago, Veneto/Caduti",,45.752751,9.263352,,,0,,,,,
84167,NBN108_84167,"Nibionno, SS342 Briant. Volta/Parini",,45.748652,9.27028,,,0,,,,,
82658,BUL101_82658,"Bulciago, Roma 60",,45.749407,9.282694,,,0,,,,,
82957,CSG102_82957,"Cassago, Nibionno-Bulciago FS, Volta",,45.74586,9.280073,,,0,,,,,
82963,CSG106_82963,"Cassago, Volta/Costaiola",,45.742529,9.283551,,,0,,,,,
82960,CSG103_82960,"Cassago, SP48 Sauro 3",,45.738718,9.292503,,,0,,,,,
30001,BSB102_30001,"Besana B.za, Balgano, Piave/fr. Brivio",,45.714958,9.28823,,,0,,,,,
24100,BSB111_24100,"Besana B.za, Montesiro, SP154 50",,45.69600036822993,9.292473451461438,,,0,,,,,
23552,BSB109_23552,"Besana B.za, Valle Guidino, SP6/fr. Rufo",,45.696732,9.277088,,,0,,,,,
23578,BSB107_23578,"Besana B.za, SP6 Kennedy/SP154 Puccini",,45.699938,9.291538,,,0,,,,,
30000,BSB101_30000,"Besana B.za, Balgano, Piave/Brivio",,45.714884,9.288464,,,0,,,,,
82964,CSG104_82964,"Cassago, SP48 Sauro/Visconti di Modrone",,45.738685,9.292671,,,0,,,,,
82959,CSG105_82959,"Cassago, Volta/Campi Asciutti",,45.742596,9.283594,,,0,,,,,
82961,CSG101_82961,"Cassago, fr. Nibionno-Bulciago FS, Staz.",,45.746351,9.280404,,,0,,,,,
82661,BUL102_82661,"Bulciago, Roma fr. 60",,45.749374,9.283047,,,0,,,,,
84171,NBN107_84171,"Nibionno, SS342 Briant. Volta/fr. Parini",,45.748817,9.270067,,,0,,,,,
87209,NBN110_87209,"Nibionno, Tabiago, Veneto/Kennedy",,45.752754,9.263438,,,0,,,,,
85737,NBN101_85737,"Nibionno, Cibrone, Conti/fr. Sauro",,45.757102,9.266758,,,0,,,,,
87208,NBN106_87208,"Nibionno, Cibrone, Montello/Sturzo",,45.758412,9.269115,,,0,,,,,
87207,NBN103_87207,"Nibionno, Cibrone, Montello/fr. S.Carlo",,45.760257,9.271911,,,0,,,,,
87131,CAL070_87131,"Calolziocorte, Gorizia/Per Sopracornola",,45.793198,9.457299,,,0,,,,,
87148,CAR012_87148,"Carenno, Per Sopracornola fr. 12",,45.794552,9.460382,,,0,,,,,
87140,CAR004_87140,"Carenno, Per Sopracornola/S.Carlo",,45.795721,9.464447,,,0,,,,,
87141,CAR005_87141,"Carenno, Verdi 8",,45.799891,9.465464,,,0,,,,,
87142,CAR006_87142,"Carenno, Premaso/Unita' d'Italia",,45.80311534436359,9.464813979167959,,,0,,,,,
87143,CAR007_87143,"Carenno, Premaso/Pertus",,45.804171,9.464837,,,0,,,,,
87144,CAR008_87144,"Carenno, Manzoni/Cavallari",,45.80291,9.462472,,,0,,,,,
87125,CAL064_87125,"Calolziocorte, Carenno/fr. Pradei",,45.804837,9.443634,,,0,,,,,
87126,CAL065_87126,"Calolziocorte, Carenno fr. 7",,45.802273,9.447467,,,0,,,,,
87127,CAL066_87127,"Calolziocorte, Carenno 8",,45.800783,9.450362,,,0,,,,,
87128,CAL067_87128,"Calolziocorte, Carenno/fr. Gaggio",,45.800969,9.451289,,,0,,,,,
87129,CAL068_87129,"Calolziocorte, Carenno/fr. Oneta",,45.805915,9.451941,,,0,,,,,
87137,CAR001_87137,"Carenno, Carenno/fr. Bertolo",,45.803182,9.458304,,,0,,,,,
87138,CAR002_87138,"Carenno, Torba/Rigolo",,45.801748,9.460614,,,0,,,,,
87139,CAR003_87139,"Carenno, Giovanni XXIII/fr. Rinada",,45.798267,9.462432,,,0,,,,,
87120,CAL059_87120,"Calolziocorte, De Amicis, Asilo",,45.803577,9.421211,,,0,,,,,
87145,CAR009_87145,"Carenno, Verdi/S.Martino",,45.799695,9.465471,,,0,,,,,
87146,CAR010_87146,"Carenno, Per Sopracornola/Mulino",,45.795508,9.464232,,,0,,,,,
87149,CAR013_87149,"Carenno, Giovanni XXIII 11",,45.798512,9.46237,,,0,,,,,
87150,CAR014_87150,"Carenno, Torba/Fontana",,45.801756,9.460738,,,0,,,,,
87151,CAR015_87151,"Carenno, Carenno 20",,45.80325,9.458376,,,0,,,,,
87132,CAL071_87132,"Calolziocorte, Carenno/Oneta",,45.80594,9.451787,,,0,,,,,
87133,CAL072_87133,"Calolziocorte, Carenno/Gaggio",,45.800987,9.451464,,,0,,,,,
87134,CAL073_87134,"Calolziocorte, Carenno fr. 8",,45.800844,9.450501,,,0,,,,,
87135,CAL074_87135,"Calolziocorte, Carenno 7",,45.80234,9.447573,,,0,,,,,
87136,CAL075_87136,"Calolziocorte, Carenno/fr. Laurenziana",,45.804871,9.443429,,,0,,,,,
87147,CAR011_87147,"Carenno, Per Sopracornola/Sassolungo",,45.794663,9.460362,,,0,,,,,
87102,CAL039_87102,"Calolziocorte, Sopracornola/fr. Gorizia",,45.793293,9.457416,,,0,,,,,
84622,SUE004_84622,"Suello, Provinciale/Borima",,45.820358,9.317985,,,0,,,,,
80387,SUE002_80387,"Suello, SP639 Provinciale/S.Biagio",,45.818342863984284,9.310786156759011,,,0,,,,,
80292,SUE001_80292,"Suello, SP639 Provinciale/S.Miro",,45.81804283622089,9.310120968923318,,,0,,,,,
84620,SUE003_84620,"Suello, SP639 Lecco/Fornace",,45.81955600850325,9.319114774939052,,,0,,,,,
85583,CIV007_85583,"Civate, fr. Isella, Provinciale",,45.824689136020915,9.345041299546851,,,0,,,,,
83099,CIV005_83099,"Civate, FS, Provinciale/fr. Del Ponte",,45.829719,9.351841,,,0,,,,,
83101,CIV006_83101,"Civate, Alla Santa/Valsecchi, fr. Cimitero",,45.83137415349336,9.348781410194599,,,0,,,,,
83092,CIV002_83092,"Civate, Del Crotto/Manzoni, Municipio",,45.828657531595624,9.343670013425598,,,0,,,,,
87212,CIV008_87212,"Civate, Longoni 2, Istituto",,45.82872564169169,9.340711084229056,,,0,,,,,
83096,CIV004_83096,"Civate, Manzoni/Alla Santa",,45.82978059134542,9.344896769111791,,,0,,,,,
83095,CIV003_83095,"Civate, Alla Santa/XXIV Maggio, Cimitero",,45.83124,9.34863,,,0,,,,,
83091,CIV001_83091,"Civate, Isella, Provinciale 4",,45.82483479540826,9.343997037255773,,,0,,,,,
86732,OLI109_86732,"Oliveto L., Limonta, Ferretti/S.Ambrogio",,45.956282,9.268007,,,0,,,,,
80453,MBZ102_80453,"Monticello B.za, Dei Mille, Ist. Greppi",,45.7032,9.305633,,,0,,,,,
