route_id,runtime_archetype_id,roles,public_runtime_min,cycle_runtime_min,rail_to_bus_passenger_supported,bus_to_rail_passenger_supported,roundtrip_passenger_supported,passenger_support_class,support_evidence_status,passenger_demand_assigned_to_route,passenger_utility_calculated
R2_782d027b2cc40032e5eb,RT2_78e3a5ac6b17afaf3f1d,PUBLIC,19.019439049,19.019439049,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_782d054ef680fc3993f9,RT2_d36f4fd7990533d1109b,PUBLIC,21.022785523,21.022785523,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_782ec545220cfd0130d4,RT2_1a07144b2088bcfe6e21,PUBLIC,43.651660220,43.651660220,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_782f84eea82f0b4af586,RT2_5cb33844f1733ec77c8d,EXTENSION,17.426049287,17.426049287,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_7831fa091a32db04dca6,RT2_0a4c52a9cf63fccf704b,PUBLIC,18.260658642,23.562324486,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78324605ea4a7bac3af9,RT2_6f29b5dc9126599d8f28,PUBLIC,25.761862354,25.761862354,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_7832db1541181490a4f0,RT2_ab6ab59ad80a28735d99,PUBLIC,23.561967444,30.754270770,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_7833e3199739cdc93600,RT2_ebf24b1de549a12a37c3,PUBLIC,26.770045404,26.770045404,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78370bfe054251a39b82,RT2_06936ff76a773819cff8,PUBLIC,27.155304182,27.155304182,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_783837d5c51db89077d7,RT2_f6d1531c25cd3f8f0d12,PUBLIC,25.154863279,25.154863279,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_783aef0361ca31c6f9b0,RT2_e218613516ceb2daa26f,PUBLIC,40.070765174,40.070765174,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_783bc318fe08f84e21cb,RT2_7595c1e4d5ed84bcd30d,EXTENSION,26.986110844,26.986110844,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_783c8bd1d14b74ee1f7a,RT2_838f5c75941554483fef,PUBLIC,27.510020985,27.510020985,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_783e744b1f172fbc05ff,RT2_743a150d4d70a8d584d7,EXTENSION,20.830515410,20.830515410,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_783e9e05595cda7cdc7a,RT2_e4ab8fe4f1d24468f461,PUBLIC,53.765598041,53.765598041,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_783fdc2895bc553d76e4,RT2_f7b6001d1f815d5307f6,PUBLIC,32.010706120,32.010706120,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_784126898d550427dc92,RT2_b3a6787dfcf3fb08eacf,PUBLIC,7.726686336,7.726686336,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_7841a14839f39aa6e4a4,RT2_09fcc89e00acf1847bce,EXTENSION,46.217755760,46.217755760,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_7843699126818ec8ba56,RT2_75f9540abdcc27dc5910,PUBLIC,11.387742942,15.745775150,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_784442616bc23ef2fc26,RT2_5f3668e7f1409787d563,PUBLIC,21.488940182,27.392534929,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_7844ef4316e340132058,RT2_8a0aabfaeacd3b7837b3,PUBLIC,31.067262836,31.067262836,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_784615ceefe77d8229c1,RT2_8b3f4743c81fd1bf7f93,PUBLIC,28.275535563,35.919033109,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_784a35ada4178a074209,RT2_8a42d8d521c96b380a17,PUBLIC,16.913710512,16.913710512,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_784bb98e8c681074da75,RT2_c4b2f921bf3447ea703c,PUBLIC,20.492465147,20.492465147,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_784c45466043a910b280,RT2_377e2aa25a4cd5803018,PUBLIC,32.689457226,32.689457226,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_784c5428a3a1e386385d,RT2_073d526a2294cb01dd01,PUBLIC,34.590338557,34.590338557,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_784c6ce32a7b18fd586e,RT2_09299c48694a74ec4e5c,EXTENSION,42.462602808,42.462602808,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_784cafbb64ddde1f08bd,RT2_8196e20f9c30d751e9aa,PUBLIC,21.940072878,21.940072878,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_784d755f75ba2eb343b0,RT2_c383651b168cdcac1a46,PUBLIC,9.922934431,15.794259831,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_784edbc7d4ed9e9ca53e,RT2_656af7376f8499e4e4bd,PUBLIC,50.350987891,50.350987891,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_784eeb9db3c5bad5e7bb,RT2_68241ac9b5b4dafe7ee0,EXTENSION,42.754160625,42.754160625,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_785014db677442591744,RT2_d2558c71a9faca2d1b43,PUBLIC,29.665370911,29.665370911,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78514b02f550c93b6be4,RT2_80117ba4ce62a8645b92,PUBLIC,14.620096094,19.217562369,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78518b47754690b2242e,RT2_5f2d789b57d12ae91f00,PUBLIC,18.937698278,18.937698278,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78528b168d1d80f8cb3e,RT2_b7f12c19e08ee6fe6444,PUBLIC,24.494891133,24.494891133,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78532a84241d095b223b,RT2_028f88d26339ecfaddd0,PUBLIC,36.086648892,36.086648892,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_7854067f3da737111348,RT2_6883af72003ca5dd6d7f,EXTENSION,30.075233965,30.075233965,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_785413072fd29d29b201,RT2_b6836944bd7f35f7134f,PUBLIC,16.262134808,21.866426968,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78550389d0b67dacd335,RT2_cd7a5ae8b093f4849a14,PUBLIC,40.400427638,40.400427638,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_785ae967631b79fe60dd,RT2_709b2ed5d8ee012b53a3,PUBLIC,14.396261853,16.097476861,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_785c7b579daff2bc96a4,RT2_9573fe96fc470efa325b,PUBLIC,19.510237242,25.929842946,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_785fce83d38c3a0249b2,RT2_4ab362c8551fbebc8afe,PUBLIC,7.513407644,11.871439852,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_7860d4fda3315a4dde13,RT2_1e9bbe05be1dd63d4471,EXTENSION,19.417309394,19.417309394,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78623c56ab49ccbff579,RT2_80450f7a0fcb6aa91fb3,PUBLIC,12.526842893,19.738472902,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_7863756cca4b1be2a872,RT2_0c390f49b86c9e0623e8,PUBLIC,44.754813343,44.754813343,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_7864e1106f35f937923f,RT2_ae7279124f0f2a28f0e4,PUBLIC,40.561626981,40.561626981,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_7866f51f46f1d36453e4,RT2_001c08060127854d873d,PUBLIC,69.341700869,69.341700869,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_786777703a30b5282d19,RT2_cef0f407e174904de733,PUBLIC,16.432320365,16.432320365,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_786839b4d39370b363f7,RT2_5a9ba9bc1a292cecb39b,EXTENSION,32.039226826,32.039226826,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_7868492ee962f8d2eadd,RT2_9204e70e5f2e86b38f02,PUBLIC,9.784920295,15.200400529,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78686b9a1a2a28cfe23d,RT2_33cbd29bd527462c8a10,PUBLIC,21.417389135,21.417389135,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78689310ca8895f98353,RT2_a8195ecc83613a252998,PUBLIC,13.040503108,21.215044072,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78695a4b1fc83f3a5743,RT2_7b2b66776893f96fa6db,PUBLIC,17.780268517,17.780268517,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_786bd4ad3a07feaa3eb6,RT2_a5246a1d6c117d3c072c,PUBLIC,26.975524242,26.975524242,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_786de49d9c241c75ff99,RT2_5d60ebe634d3decea7ff,PUBLIC,26.416047284,38.468104430,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_786df34c7f27a031859b,RT2_7794d6f68d6c1822dc4e,PUBLIC,41.600842595,41.600842595,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_786df76e9860e32b7fc5,RT2_c14930dade083fa5e111,PUBLIC,17.597135753,27.182828669,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_786f0c41e989bdaca431,RT2_9f9b9a92b507a3f1f52c,EXTENSION,31.537524319,31.537524319,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78721a7b678675495e60,RT2_561c0afe49c3ad8c1e7d,PUBLIC,25.391852694,25.391852694,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78734d1612bac12a42d4,RT2_ae1fff0fab07647af929,PUBLIC,15.198323635,15.198323635,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78754df2f4ae2b6ca896,RT2_8a0dbd5bbe6fddd8da64,PUBLIC,28.802945778,28.802945778,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78757998d09103467337,RT2_bac7f554795373bacfb5,PUBLIC,30.642283190,30.642283190,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_787632ee0e3753ae949f,RT2_8a36db5f748342043fc0,PUBLIC,35.878804521,35.878804521,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_7876c6b10ef01246cbfd,RT2_acde150f556514d07cd4,PUBLIC,10.864252635,17.257218038,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78784e282356ec8a7632,RT2_a374ee002c9c9a45427b,EXTENSION,40.881531589,40.881531589,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78791b8ca90c05ec080c,RT2_b8c5a7d07d47676931f3,PUBLIC,26.914496389,30.376043007,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_7879230361ffe42d2b8f,RT2_88b8961d594edb6b24b1,PUBLIC,10.253225314,15.498101233,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_787affb511354527ebb1,RT2_0c9077be682c412f3eb1,PUBLIC,49.200557716,49.200557716,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_787d725221a8ca7c687f,RT2_1df735ef888a2fedd0a7,PUBLIC,22.590612434,22.590612434,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_787dbf5a009640cf69b7,RT2_51c025e3f401a5ada623,EXTENSION,13.343497369,13.343497369,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78863bf77c9a520da698,RT2_74035aaa4bef5ccf1f89,PUBLIC,43.710836397,43.710836397,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_788717c815369561e074,RT2_c6d58232b86441727f0b,PUBLIC,16.537749690,16.537749690,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_7888aa90bc7a6691dc81,RT2_3a04faf745ee1b5024d6,PUBLIC,17.447964028,25.978580764,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_7889b30e96be7be17fe0,RT2_987390f3a5a8414c03dc,PUBLIC,38.634017928,38.634017928,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_7889c55d1cd51c10b79a,RT2_378dff3e4d24f32ff3e2,PUBLIC,35.323611530,35.323611530,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_7889ca22c3602e4dcffa,RT2_6ec7da866dae2a242ede,EXTENSION,85.772554400,85.772554400,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_788a457c5c1eadd93a45,RT2_39a97d3d7b9884ff08ba,PUBLIC,23.132919804,23.132919804,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_788b2259838a830571e4,RT2_02e4d1115dc1c47064b1,PUBLIC,20.240841644,20.240841644,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_788c966ee378929a5a5d,RT2_6230b85350642772b154,PUBLIC,7.867210372,11.927701778,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_788d8a15ed68bf4e74c9,RT2_bc49c3217f92450037fd,EXTENSION,30.801419716,30.801419716,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_788f4be0c308ae1cb591,RT2_eb83aee7aaa695894c73,PUBLIC,9.015571308,9.015571308,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_788fe12db0841fc57617,RT2_d3fb6ea2fbabe7e3c30f,PUBLIC,30.056288596,30.056288596,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_7892ce387cab079bcf37,RT2_226de7df5c72be55507b,PUBLIC,25.034724252,25.034724252,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_7896e3b4a89093e7248c,RT2_8b9f1a12f02ab4668b3e,PUBLIC,18.108263902,18.108263902,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78971730fe4453c9e87c,RT2_ebaca85c69917bf8e764,PUBLIC,15.102404142,17.424314553,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_7899a2bc8d8d126fb0ee,RT2_55127159176e870d3e44,PUBLIC,9.124604737,14.126231344,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_789a69fe9070430f399d,RT2_46d717a1fc9d0a81e6c4,PUBLIC,16.198996015,16.198996015,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_789ffdcc3929e24ef384,RT2_94349d2e924d3e9ea923,PUBLIC,21.979186520,21.979186520,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78a0d39c09789db33b5a,RT2_6b50b9cc2371176978e3,PUBLIC,26.975708197,26.975708197,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78a3dd28e66436e797ea,RT2_9f66db069edb060c4f17,PUBLIC,18.284939735,25.119806875,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78a41d0cda488ac8625b,RT2_0a6d9772f907695b1d97,PUBLIC,58.002618993,58.002618993,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78a4ff83bb5dc4380121,RT2_9b079f854512e4dc9572,PUBLIC,21.253832932,27.799937776,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
