scenario_id,topology_family,uniform_headway_min,span_id,span_start_min,span_end_min,current_lower_bound_non_regression_pass,minimum_worst_municipality_threshold_margin_vs_current_lower_bound,s8_complete_supported_route_count,s8_incomplete_supported_route_count,territorial_other_core_worker_mass_upper_bound,territorial_other_external_worker_mass_upper_bound,territorial_total_worker_mass_upper_bound_reporting_only,public_equal_pattern_set_cycle_distance_km_lower_bound,public_equal_pattern_set_cycle_runtime_min_lower_bound,public_max_single_route_cycle_runtime_min_lower_bound,public_closure_added_route_count,public_explicit_proposed_stop_count,public_explicit_existing_stop_count,public_population_coverage_share_5min,public_population_coverage_share_8min,public_population_coverage_share_10min,public_worst_municipality_coverage_share_5min,public_worst_municipality_coverage_share_8min,public_worst_municipality_coverage_share_10min,public_operational_unknown_distance_share_lower_bound,public_explicit_field_check_pending_count,public_distance_km,public_runtime_min,public_route_count,equivalent_metric_scenario_count,frontier_timing_key,on_reference_budget_multiblock_frontier
P2_d8a6d97d35868a12,short_turn_overlay,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,199,21,220,17.174023688,32.434386139,19.480679918,2,1,2,0.082858674849,0.184830224872,0.24939997628,0.0,0.0,0.0,0.0,1,9.709951502,19.394496709,2,2,H20_S8_EXTENDED_0530_2400,false
P2_d8b8f401e9f8624e,single_compact_loop,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,139,322,461,13.336928423,23.154046754,23.154046754,0,2,2,0.070617055511,0.166711564254,0.248112899506,0.0,0.0,0.0,0.0,2,13.336928423,23.154046754,1,2,H20_S8_EXTENDED_0530_2400,false
P2_d8d7ceddad0f3135,hybrid_interlined,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,356,0,356,7.284728115,13.358223217,8.41286501,0,0,2,0.065572018801,0.176741037093,0.227327403686,0.0,0.0,0.0,0.0,0,7.284728115,13.358223217,2,2,H20_S8_EXTENDED_0530_2400,true
P2_d8dce4f9ed44fba4,blank_slate,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,375,0,375,8.058230847,13.661199753,13.661199753,0,0,2,0.089644584924,0.205491097133,0.273710136617,0.0,0.0,0.0,0.0,0,8.058230847,13.661199753,1,2,H20_S8_EXTENDED_0530_2400,false
P2_d8e7b648ffec1a6f,interlined_figure8,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,733,0,733,26.182058631,51.521446226,40.123695401,0,3,3,0.155969390078,0.321699029947,0.424603591351,0.0,0.0,0.0,0.0,3,26.182058631,51.521446226,2,2,H20_S8_EXTENDED_0530_2400,false
P2_d8f02ce2a4054ae4,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,221,0,221,2.789180476,4.945358207,4.945358207,0,0,1,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H20_S8_EXTENDED_0530_2400,true
P2_d9075290722c780a,interlined_figure8,20,S8_EXTENDED_0530_2400,330,1440,True,0.131004271274,0,2,1055,0,1055,32.454574132,64.142668661,40.123695401,0,3,5,0.172960524798,0.361638954823,0.468161962333,0.131004271274,0.270130402453,0.335704478618,0.0,3,32.454574132,64.142668661,2,2,H20_S8_EXTENDED_0530_2400,false
P2_d92979b296dec1a2,interlined_figure8,20,S8_EXTENDED_0530_2400,330,1440,True,0.033700294459,0,2,1055,56,1111,32.892196576,61.459503046,39.534735753,0,3,3,0.090802866878,0.242217425947,0.361236969774,0.033700294459,0.135516149024,0.274051753101,0.0,3,32.892196576,61.459503046,2,2,H20_S8_EXTENDED_0530_2400,false
P2_d99b3a43f0da8e5a,trunk_plus_branches,20,S8_EXTENDED_0530_2400,330,1440,True,5.0341214e-05,2,0,332,0,332,19.995626435,40.802337297,26.569051596,2,3,0,0.056061674691,0.134067038078,0.191234059892,5.0341214e-05,5.0341214e-05,0.005068818003,0.480305555428,3,13.837894372,26.732775776,2,2,H20_S8_EXTENDED_0530_2400,false
P2_d9d72a0880d1406a,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,0,0,0,1.709094245,4.597510344,4.597510344,0,0,1,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H20_S8_EXTENDED_0530_2400,true
P2_d9dbbf7d79e68e72,blank_slate,20,S8_EXTENDED_0530_2400,330,1440,True,0.030595485015,0,1,245,0,245,10.073205969,16.439929415,16.439929415,0,0,2,0.049620270834,0.120824258335,0.170303894395,0.030595485015,0.055548320348,0.063137253657,0.0,0,10.073205969,16.439929415,1,2,H20_S8_EXTENDED_0530_2400,false
P2_d9e6da2c9e5f6b51,two_radial_out_and_back_feeders,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,221,0,221,4.588005211,9.502087328,4.945358207,0,1,1,0.076687637483,0.205048668111,0.231226087749,0.0,0.0,0.0,0.0,1,4.588005211,9.502087328,2,2,H20_S8_EXTENDED_0530_2400,true
P2_da1d781867f37fba,interlined_figure8,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,753,614,1367,24.131986528,48.197669551,34.198661224,0,3,2,0.093281171139,0.2090325957,0.275559241278,0.0,0.0,0.0,0.0,3,24.131986528,48.197669551,2,2,H20_S8_EXTENDED_0530_2400,false
P2_da37277d8bcd215f,two_independent_loops,20,S8_EXTENDED_0530_2400,330,1440,True,0.131004271274,0,2,1055,0,1055,39.197280276,74.318667794,40.123695401,0,3,5,0.178228419892,0.356023344502,0.474249299103,0.131004271274,0.270130402453,0.335704478618,0.0,3,39.197280276,74.318667794,2,2,H20_S8_EXTENDED_0530_2400,false
P2_da39386af55f46d2,blank_slate,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,221,422,643,6.875535695,14.898116216,14.898116216,0,1,1,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,1,6.875535695,14.898116216,1,2,H20_S8_EXTENDED_0530_2400,true
P2_da483d49e537cadf,bidirectional_loop_pair,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,733,575,1308,39.079682947,78.4843856,39.2421928,0,2,2,0.072239678551,0.157657797119,0.206274906581,0.0,0.0,0.0,0.0,2,39.079682947,78.4843856,2,1,H20_S8_EXTENDED_0530_2400,false
P2_da55ba2ce454bef5,interlined_figure8,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,733,575,1308,37.743566677,74.322356625,40.123695401,0,4,3,0.142102811529,0.310040193537,0.424751821099,0.0,0.0,0.0,0.0,4,37.743566677,74.322356625,2,2,H20_S8_EXTENDED_0530_2400,false
P2_da75b00002a2dc83,trunk_plus_branches,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,41,217,258,10.312531407,21.795250376,11.241788459,2,2,1,0.051530498814,0.115932005779,0.154460959703,0.0,0.0,0.0,0.0,2,5.433983615,11.526215911,2,2,H20_S8_EXTENDED_0530_2400,false
P2_da7fa54bb02d7ccf,short_turn_overlay,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,75,217,292,12.247377353,25.138797655,13.922624234,2,2,1,0.075527088421,0.19597406631,0.245926532393,0.0,0.0,0.0,0.0,2,6.744467912,14.521933683,2,2,H20_S8_EXTENDED_0530_2400,false
P2_dab969c76bc078b7,two_radial_out_and_back_feeders,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,447,0,447,8.815083953,15.362468205,11.485058624,0,0,2,0.087274095011,0.190964872808,0.24820817253,0.0,0.0,0.0,0.0,0,8.815083953,15.362468205,2,2,H20_S8_EXTENDED_0530_2400,false
P2_dabed44a5dc1df11,single_compact_loop,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,447,0,447,11.396137315,18.293837088,18.293837088,0,1,2,0.106141244332,0.225980162257,0.272163885466,0.0,0.0,0.0,0.0,1,11.396137315,18.293837088,1,2,H20_S8_EXTENDED_0530_2400,false
P2_dac3c2399f3ba6c1,two_independent_loops,20,S8_EXTENDED_0530_2400,330,1440,True,0.033700294459,0,2,567,475,1042,33.475509896,62.030416231,39.534735753,0,3,3,0.067777134997,0.202916578561,0.31033915169,0.033700294459,0.13167864373,0.1719969483,0.0,3,33.475509896,62.030416231,2,2,H20_S8_EXTENDED_0530_2400,false
P2_dad4dfb03ba6debd,blank_slate,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,134,0,134,10.441563512,23.748069415,23.748069415,0,3,0,0.085876857057,0.182562163862,0.245491468175,0.0,0.000465712767,0.013951238382,0.0,3,10.441563512,23.748069415,1,2,H20_S8_EXTENDED_0530_2400,false
P2_dad6ef8871d7a161,two_independent_loops,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,733,54,787,19.746165854,42.041121913,23.59979522,0,4,1,0.102103192795,0.233424077889,0.290458364154,0.0,0.0,0.0,0.0,4,19.746165854,42.041121913,2,2,H20_S8_EXTENDED_0530_2400,false
P2_dae7cde9e052742e,single_compact_loop,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,447,0,447,14.823217217,28.84709673,28.84709673,0,3,1,0.103976630787,0.261386978386,0.334890956647,0.0,0.0,0.0,0.0,3,14.823217217,28.84709673,1,2,H20_S8_EXTENDED_0530_2400,false
P2_db30bc4da91ed647,short_turn_overlay,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,385,0,385,27.672934949,45.507930544,34.945262609,2,0,3,0.077922907049,0.197092455187,0.253408341817,0.0,0.0,0.0,0.0,0,14.038141152,23.263823931,2,2,H20_S8_EXTENDED_0530_2400,false
P2_db3234f0699115a2,blank_slate,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,447,509,956,18.812433632,37.576627354,37.576627354,0,3,1,0.074554775408,0.197433956518,0.264277129304,0.0,0.0,0.0,0.0,3,18.812433632,37.576627354,1,2,H20_S8_EXTENDED_0530_2400,false
P2_db3bf2d8cdcaea50,interlined_figure8,20,S8_EXTENDED_0530_2400,330,1440,True,0.003900991335,0,2,733,575,1308,30.809602384,62.4330744,36.133208348,0,5,0,0.053967001241,0.134716393776,0.192544938067,0.003900991335,0.006826499644,0.011905513833,0.0,5,30.809602384,62.4330744,2,2,H20_S8_EXTENDED_0530_2400,false
P2_db54c0a70ed7e28f,trunk_plus_branches,20,S8_EXTENDED_0530_2400,330,1440,True,0.034222283209,2,0,284,0,284,18.213961692,32.479473664,22.228643532,2,2,1,0.061878015174,0.159926741482,0.219843982321,0.034222283209,0.063137253657,0.063137253657,0.0,2,11.942240588,21.386192945,2,2,H20_S8_EXTENDED_0530_2400,false
P2_db64c09f51caac4c,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,221,0,221,2.077214724,3.877409581,3.877409581,0,0,1,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H20_S8_EXTENDED_0530_2400,true
P2_db6f3325cd8f9872,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,0,0,0,1.028054525,2.303669281,2.303669281,0,0,1,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H20_S8_EXTENDED_0530_2400,true
P2_db816bf577a4b0e7,trunk_plus_branches,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,248,0,248,13.22624788,24.94643519,13.059909437,2,1,2,0.074907454486,0.193893329116,0.285354193594,0.0,0.0,0.0,0.0,1,9.029629768,17.197560926,2,2,H20_S8_EXTENDED_0530_2400,false
P2_dbe317df285f33d8,short_turn_overlay,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,199,10,209,24.957491282,50.747189252,35.288260694,2,1,2,0.104467156245,0.215463777162,0.267037727837,0.0,0.0,0.0,0.0,1,14.481039684,29.40906999,2,2,H20_S8_EXTENDED_0530_2400,false
P2_dc2682494029379a,two_independent_loops,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,753,66,819,32.908932393,62.736870103,47.863301935,0,3,3,0.084159921184,0.213061854302,0.26698966525,0.0,0.024236710743,0.029724578642,0.0,3,32.908932393,62.736870103,2,2,H20_S8_EXTENDED_0530_2400,false
P2_dc3013c5af33bb9a,interlined_figure8,20,S8_EXTENDED_0530_2400,330,1440,True,0.107087897942,0,2,1055,0,1055,30.261020601,59.615813337,40.123695401,0,2,4,0.148756649076,0.318975935548,0.42916447156,0.107087897942,0.270130402453,0.335704478618,0.0,2,30.261020601,59.615813337,2,2,H20_S8_EXTENDED_0530_2400,false
P2_dc4edd9394a7c4ab,single_compact_loop,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,447,0,447,12.116992844,22.223959777,22.223959777,0,3,1,0.078040190948,0.179607644912,0.27516258189,0.0,0.002260418981,0.020638447805,0.0,3,12.116992844,22.223959777,1,2,H20_S8_EXTENDED_0530_2400,false
P2_dc57f74a29259570,blank_slate,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,490,0,490,6.798178807,12.261503716,12.261503716,0,1,2,0.065792941786,0.154874093467,0.211922605731,0.0,0.0,0.0,0.0,1,6.798178807,12.261503716,1,2,H20_S8_EXTENDED_0530_2400,true
P2_dc7e89f7c1f5e493,single_compact_loop,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,447,0,447,12.809855907,23.96391297,23.96391297,0,2,2,0.100214905476,0.23030752528,0.314185362634,0.0,5.0341214e-05,5.0341214e-05,0.0,2,12.809855907,23.96391297,1,2,H20_S8_EXTENDED_0530_2400,false
P2_dcaa67adae91dfd1,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,0,0,0,2.156645432,5.24249741,5.24249741,0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H20_S8_EXTENDED_0530_2400,true
P2_dcc965a9b6f3bdb7,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,134,0,134,6.363990446,10.307573164,10.307573164,0,0,1,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H20_S8_EXTENDED_0530_2400,true
P2_dce2f6c4b33463c8,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,0,0,0,1.54371971,4.27715696,4.27715696,0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H20_S8_EXTENDED_0530_2400,true
P2_dd01658f3e4d8a21,interlined_figure8,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,733,0,733,18.509594257,35.734200714,24.099655211,0,3,2,0.111622921761,0.259633666024,0.360037257332,0.0,0.0,0.0,0.0,3,18.509594257,35.734200714,2,2,H20_S8_EXTENDED_0530_2400,false
P2_dd0194920d36b671,short_turn_overlay,20,S8_EXTENDED_0530_2400,330,1440,True,0.034222283209,2,0,212,0,212,22.693026203,40.985469971,20.877265915,2,0,3,0.081179345927,0.20256526837,0.296334373215,0.034222283209,0.131290820698,0.1719969483,0.0,0,17.802984596,32.645008433,2,2,H20_S8_EXTENDED_0530_2400,false
P2_dd354addff4542c4,blank_slate,20,S8_EXTENDED_0530_2400,330,1440,True,0.023017925773,0,1,90,0,90,8.80993333,19.424221353,19.424221353,0,1,3,0.088034123665,0.190938038621,0.250227822014,0.023017925773,0.050908041569,0.063137253657,0.0,1,8.80993333,19.424221353,1,2,H20_S8_EXTENDED_0530_2400,false
P2_dd47c02bf4ae1231,trunk_plus_branches,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,116,0,116,14.275101968,28.486295685,15.100975757,2,1,2,0.096873570919,0.216809147585,0.293071134847,0.0,0.0,0.0,0.0,1,8.763880938,18.903475302,2,2,H20_S8_EXTENDED_0530_2400,false
P2_dd51b357b739bce4,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,0,0,0,1.54371971,4.27715696,4.27715696,0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H20_S8_EXTENDED_0530_2400,true
P2_dd5df690e832cf1a,trunk_plus_branches,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,101,0,101,11.047842229,24.477871042,13.454894562,2,1,2,0.081009852531,0.214104728558,0.278417422375,0.0,0.0,0.0,0.0,1,6.780141476,17.241055114,2,2,H20_S8_EXTENDED_0530_2400,false
P2_dd7499c82699c9f0,interlined_figure8,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,733,0,733,25.125436963,48.236348479,40.123695401,0,2,4,0.152361624963,0.321345197556,0.417371106622,0.0,0.0,0.0,0.0,2,25.125436963,48.236348479,2,2,H20_S8_EXTENDED_0530_2400,false
P2_dd7d502b9d950ad7,blank_slate,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,490,0,490,11.322299553,21.980977716,21.980977716,0,0,3,0.097461124367,0.220434808812,0.288046522993,0.0,0.0,0.0,0.0,0,11.322299553,21.980977716,1,2,H20_S8_EXTENDED_0530_2400,false
P2_ddc23a34136f37d2,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,221,0,221,2.789180476,4.945358207,4.945358207,0,0,1,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H20_S8_EXTENDED_0530_2400,true
P2_de35c1cf9cc04d94,two_independent_loops,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,733,54,787,32.59905603,62.181768503,31.447454687,0,5,2,0.125232000132,0.27408379467,0.352096046759,0.0,0.0,0.0,0.0,5,32.59905603,62.181768503,2,2,H20_S8_EXTENDED_0530_2400,false
P2_de5f6db690be8701,blank_slate,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,310,409,719,14.191020557,27.131684331,27.131684331,0,3,0,0.053382216956,0.143124114699,0.215333191222,0.0,0.0,0.0,0.0,3,14.191020557,27.131684331,1,2,H20_S8_EXTENDED_0530_2400,false
P2_dea470eb538aa8d8,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,221,0,221,2.077214724,3.877409581,3.877409581,0,0,1,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H20_S8_EXTENDED_0530_2400,true
P2_deb9e75a4b6da32d,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,0,0,0,2.56838386,7.004683256,7.004683256,0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H20_S8_EXTENDED_0530_2400,true
P2_dec5ba2387ca46c0,short_turn_overlay,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,248,0,248,13.22624788,24.94643519,13.059909437,2,1,2,0.074907454486,0.193893329116,0.285354193594,0.0,0.0,0.0,0.0,1,9.029629768,17.197560926,2,2,H20_S8_EXTENDED_0530_2400,false
P2_def54ccfe0479fa4,multiple_short_radials,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,221,0,221,2.069205165,4.571521958,4.571521958,0,1,0,0.060786677466,0.115214611952,0.150075560756,0.0,0.0,0.0,0.0,1,2.069205165,4.571521958,1,53,H20_S8_EXTENDED_0530_2400,true
P2_df0d0a0b005714df,interlined_figure8,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,733,54,787,22.336676126,43.381717829,31.447454687,0,2,3,0.087769149723,0.226578661834,0.311062883858,0.0,0.0,0.0,0.0,2,22.336676126,43.381717829,2,2,H20_S8_EXTENDED_0530_2400,false
P2_df183e6e7fe5f015,two_independent_loops,20,S8_EXTENDED_0530_2400,330,1440,True,0.007827343044,0,2,641,593,1234,31.759930164,60.735337799,32.603702451,0,5,2,0.087286934128,0.209057872632,0.295759415113,0.007827343044,0.023337498792,0.06143039848,0.0,5,31.759930164,60.735337799,2,2,H20_S8_EXTENDED_0530_2400,false
P2_df60d1dbf8408f12,single_compact_loop,20,S8_EXTENDED_0530_2400,330,1440,True,0.020115512433,0,1,310,409,719,20.578239012,40.75467932,40.75467932,0,2,2,0.085766542795,0.201177402473,0.271767107127,0.020115512433,0.034010858222,0.055736359483,0.0,2,20.578239012,40.75467932,1,2,H20_S8_EXTENDED_0530_2400,false
P2_df7978eb8e17c3a0,scheduled_extensions,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,0,217,217,4.242536281,10.372939538,10.372939538,0,1,0,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H20_S8_EXTENDED_0530_2400,true
P2_dfa7e9dbe38cc3f7,two_radial_out_and_back_feeders,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,134,0,134,8.520635878,15.550070574,10.307573164,0,1,1,0.082524360432,0.205809636355,0.261572699002,0.0,0.0,0.0,0.0,1,8.520635878,15.550070574,2,2,H20_S8_EXTENDED_0530_2400,false
P2_dfbcc702831f6ccd,interlined_figure8,20,S8_EXTENDED_0530_2400,330,1440,True,0.04052783063,0,2,1055,0,1055,22.884336149,42.572495658,28.573487331,0,2,3,0.115740821715,0.232210342328,0.301439985554,0.04052783063,0.093632126155,0.139038753118,0.0,2,22.884336149,42.572495658,2,2,H20_S8_EXTENDED_0530_2400,false
P2_dfbebec757dc59c9,trunk_plus_branches,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,234,0,234,23.073225545,42.095607383,24.656085799,2,1,2,0.102886179717,0.220488183034,0.277555355257,0.0,0.021035788942,0.034010858222,0.0,1,17.628199126,30.935230909,2,2,H20_S8_EXTENDED_0530_2400,false
P2_dfbf7cf8ad9ccf55,interlined_figure8,20,S8_EXTENDED_0530_2400,330,1440,True,0.077996558177,0,2,1055,0,1055,24.396240023,44.733322143,30.734313816,0,3,3,0.138423940656,0.304097839735,0.403660370424,0.077996558177,0.129866830471,0.203333660728,0.0,3,24.396240023,44.733322143,2,2,H20_S8_EXTENDED_0530_2400,false
P2_e01b7ffa4bba2e2a,trunk_plus_branches,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,221,0,221,9.960171689,17.763754332,10.562667935,2,1,2,0.099190061994,0.207963990721,0.267960862408,0.0,0.0,0.0,0.0,1,5.179521133,9.391619278,2,2,H20_S8_EXTENDED_0530_2400,false
P2_e057e4f8b2c33933,two_independent_loops,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,753,614,1367,31.320305024,60.148540145,33.848674093,0,4,2,0.068963890356,0.170302990014,0.23057775213,0.0,0.020088235979,0.047087312348,0.0,4,31.320305024,60.148540145,2,2,H20_S8_EXTENDED_0530_2400,false
P2_e0b036944d0c64e4,trunk_plus_branches,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,0,217,217,9.377359109,23.469666456,12.253493035,2,3,0,0.065303107499,0.174215671427,0.223816007573,0.0,0.0,0.0,0.0,3,5.51901514,14.128938669,2,2,H20_S8_EXTENDED_0530_2400,false
P2_e0be7d894f729502,trunk_plus_branches,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,385,0,385,11.314039769,25.310304377,14.384759995,2,2,1,0.088505997281,0.183018765063,0.238364797951,0.0,0.0,0.0,0.0,2,6.605651843,15.068496501,2,2,H20_S8_EXTENDED_0530_2400,false
P2_e0e88a090117199a,single_compact_loop,20,S8_EXTENDED_0530_2400,330,1440,True,0.031914729768,0,1,245,19,264,26.499121361,55.352893913,55.352893913,0,1,2,0.068138314628,0.15768180149,0.206576856134,0.031914729768,0.060146651461,0.063137253657,0.0,1,26.499121361,55.352893913,1,2,H20_S8_EXTENDED_0530_2400,false
P2_e0fae8266d581de2,hybrid_interlined,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,139,322,461,14.989103626,27.71273123,19.986044894,0,1,1,0.079115830571,0.173298442494,0.232057874066,0.0,0.0,0.0,0.0,1,14.989103626,27.71273123,2,2,H20_S8_EXTENDED_0530_2400,false
P2_e134b8bc410f8b13,interlined_figure8,20,S8_EXTENDED_0530_2400,330,1440,True,0.033182938335,0,2,567,22,589,27.613431541,55.489206339,41.490198012,0,3,3,0.084634297136,0.182103105087,0.233228708871,0.033182938335,0.06688379705,0.076731619198,0.0,3,27.613431541,55.489206339,2,2,H20_S8_EXTENDED_0530_2400,false
P2_e141976038a3dd8d,single_compact_loop,20,S8_EXTENDED_0530_2400,330,1440,True,0.030595485015,0,1,245,0,245,10.073205969,16.439929415,16.439929415,0,0,2,0.049620270834,0.120824258335,0.170303894395,0.030595485015,0.055548320348,0.063137253657,0.0,0,10.073205969,16.439929415,1,2,H20_S8_EXTENDED_0530_2400,false
P2_e15e8dc972f69ada,interlined_figure8,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,447,59,506,31.964355077,61.295345192,47.863301935,0,4,2,0.100067029381,0.255772054752,0.313061355191,0.0,0.004163708442,0.013594365541,0.0,4,31.964355077,61.295345192,2,2,H20_S8_EXTENDED_0530_2400,false
P2_e163350bd4501e81,single_compact_loop,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,733,0,733,20.253632678,39.148602653,39.148602653,0,3,1,0.086232835205,0.216375065012,0.292632326918,0.0,0.000465712767,0.013951238382,0.0,3,20.253632678,39.148602653,1,2,H20_S8_EXTENDED_0530_2400,false
P2_e1a29ad034254b56,interlined_figure8,20,S8_EXTENDED_0530_2400,330,1440,True,0.033700294459,0,2,1055,56,1111,40.626907876,76.819962462,45.372507775,0,3,4,0.099864384851,0.267369660099,0.367573790187,0.033700294459,0.135516149024,0.274051753101,0.0,3,40.626907876,76.819962462,2,2,H20_S8_EXTENDED_0530_2400,false
P2_e1cd391ee6cb3928,single_compact_loop,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,90,0,90,7.085256059,15.963835451,15.963835451,0,2,1,0.096812912546,0.185433175224,0.233660516366,0.0,0.0,0.0,0.0,2,7.085256059,15.963835451,1,2,H20_S8_EXTENDED_0530_2400,true
P2_e1da22e2fc15e409,short_turn_overlay,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,101,0,101,12.059171541,23.097337576,11.901427826,2,2,1,0.051545251996,0.130073692323,0.193496860502,0.0,5.0341214e-05,0.009189912991,0.0,2,7.68962422,14.333343682,2,2,H20_S8_EXTENDED_0530_2400,false
P2_e1e2b3e161ef7a59,trunk_plus_branches,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,175,11,186,31.878971457,61.739376378,31.91415401,2,1,2,0.101084327497,0.217684971056,0.277708650478,0.0,0.0,0.007765537274,0.0,1,20.502011391,38.16312342,2,2,H20_S8_EXTENDED_0530_2400,false
P2_e1e7af54bed5484a,single_compact_loop,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,490,0,490,10.299238494,20.574660149,20.574660149,0,1,1,0.101695080985,0.190433419339,0.23528815244,0.0,0.0,0.0,0.391416049385,1,10.299238494,20.574660149,1,2,H20_S8_EXTENDED_0530_2400,false
P2_e1e9a424a4aa9e39,single_compact_loop,20,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,375,0,375,11.783540616,25.007406421,25.007406421,0,2,1,0.086992873726,0.200112228345,0.277756375787,0.0,0.000465712767,0.013951238382,0.0,2,11.783540616,25.007406421,1,2,H20_S8_EXTENDED_0530_2400,false
