link_ids,vertex_ids,topology_class,shape_flags,vertex_count,edge_count,cycle_rank,max_degree,leaf_count,branch_vertex_count,articulation_vertex_count,articulation_vertex_ids,contract,structure_id
STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_2ADDBC72CF3525E1;STRUCT_LINK_6B42039768645A7E;STRUCT_LINK_CF4A90A77CE9518C,ASF::CALCO_VIA_GARIBALDI;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300879;FROZEN::L00407,PATH,,5,4,0,2,2,0,3,ASF::CALCO_VIA_GARIBALDI;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_8C0D5F440C512C63
STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_6A42F6C246A18C58;STRUCT_LINK_C29B9805ADD2552D;STRUCT_LINK_CF4A90A77CE9518C,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300879;FROZEN::L00407;MANUAL::CALCO_SCAGNELLO,PATH,,5,4,0,2,2,0,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::L00407;MANUAL::CALCO_SCAGNELLO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_8FA3789238179CB3
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_6B42039768645A7E,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005,PATH,,5,4,0,2,2,0,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_91AC2C604C4F32C1
STRUCT_LINK_087CBE27F43754E7;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_95EDDF7EFC7E61B2;STRUCT_LINK_C29B9805ADD2552D,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;MANUAL::CALCO_SCAGNELLO,PATH,,5,4,0,2,2,0,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;MANUAL::CALCO_SCAGNELLO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_9240115D2F546D0D
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_0509E43388D53B2F;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_37F897D6040146AC,ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::300743;FROZEN::L00407,PATH,,5,4,0,2,2,0,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_9281F3DC7FAF1FD2
STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_289942FF8B17779C;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_CF4A90A77CE9518C,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300634;FROZEN::300879;FROZEN::L00407,PATH,,5,4,0,2,2,0,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_92B5E6C8281FAEB1
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_17E4228323203005;STRUCT_LINK_289942FF8B17779C;STRUCT_LINK_A497206A76AF5BED,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::300634,PATH,,5,4,0,2,2,0,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300634,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_92EA9F4955DB25F0
STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_CF4A90A77CE9518C;STRUCT_LINK_FF50061317AAA22B,ASF::ARLATE_BIVIO_PER_IL_PAESE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300879;FROZEN::L00407,PATH,,5,4,0,2,2,0,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_948741910FC91BB4
STRUCT_LINK_087CBE27F43754E7;STRUCT_LINK_17E4228323203005;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_C29B9805ADD2552D,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,5,4,0,3,3,1,2,ASF::OLGIATE_MOLGORA_VIA_STATALE;MANUAL::CALCO_SCAGNELLO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_9829A60A10F33829
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_17E4228323203005;STRUCT_LINK_4BEA7FBE22B15963;STRUCT_LINK_8ECC520DCAF0B8D0,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005,PATH,,5,4,0,2,2,0,3,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_9CCCEED31166E97F
STRUCT_LINK_289942FF8B17779C;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_95EDDF7EFC7E61B2,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::300634,PATH,,5,4,0,2,2,0,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_9EA07C12EDE98BBE
STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_6C540560124F796F,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005,TREE_BRANCHING,,5,4,0,4,4,1,1,ASF::OLGIATE_MOLGORA_VIA_STATALE,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_A1A15A799303E958
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_0509E43388D53B2F;STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::300743,PATH,,5,4,0,2,2,0,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_A22ACDFA029BF4BB
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_6B42039768645A7E,ASF::CALCO_VIA_GARIBALDI;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::L00407,PATH,,5,4,0,2,2,0,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_A950973BE51AFF05
STRUCT_LINK_0DCFA75E9217449F;STRUCT_LINK_6B42039768645A7E;STRUCT_LINK_AFE9E0A3EB62F6E3;STRUCT_LINK_CF4A90A77CE9518C,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_SCARPONE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300879,PATH,,5,4,0,2,2,0,3,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_SCARPONE;ASF::ROVAGNATE_FRAZIONE_ALDUNO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_A9ECA2B46F5A2DB0
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_04F1266689B132B2;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_289942FF8B17779C,ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::300634;FROZEN::L00407,PATH,,5,4,0,2,2,0,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300634;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_AD1F56F5B35130AA
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_6A42F6C246A18C58,ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::L00407;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,5,4,0,3,3,1,2,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_ADBF239363F52350
STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_6B42039768645A7E;STRUCT_LINK_CF4A90A77CE9518C,ASF::CALCO_VIA_GARIBALDI;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300879;FROZEN::L00407,PATH,,5,4,0,2,2,0,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_B88772C1C559772E
STRUCT_LINK_17E4228323203005;STRUCT_LINK_289942FF8B17779C;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_A497206A76AF5BED,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005;FROZEN::300634,TREE_BRANCHING,,5,4,0,3,3,1,2,ASF::OLGIATE_MOLGORA_VIA_STATALE;FROZEN::300634,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_B96313649010D07E
STRUCT_LINK_0509E43388D53B2F;STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005;FROZEN::300743,TREE_BRANCHING,,5,4,0,3,3,1,2,ASF::OLGIATE_MOLGORA_VIA_STATALE;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_BC8A32C72D556522
STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_C29B9805ADD2552D,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,5,4,0,3,3,1,2,ASF::OLGIATE_MOLGORA_VIA_STATALE;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_C04D8C43290B61E1
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_0DCFA75E9217449F;STRUCT_LINK_6B42039768645A7E;STRUCT_LINK_AFE9E0A3EB62F6E3,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_SCARPONE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005,PATH,,5,4,0,2,2,0,3,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_SCARPONE;ASF::ROVAGNATE_FRAZIONE_ALDUNO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_C32959287F5665FF
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_6C540560124F796F,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005,TREE_BRANCHING,,5,4,0,3,3,1,2,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_C3C18BB70C3C8A97
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_FF50061317AAA22B,ASF::ARLATE_BIVIO_PER_IL_PAESE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::L00407,PATH,,5,4,0,2,2,0,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_C49B4BAB1EE0ABB7
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_C29B9805ADD2552D,ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::L00407;MANUAL::CALCO_SCAGNELLO,PATH,,5,4,0,2,2,0,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_CBC26D8B935671D8
STRUCT_LINK_17E4228323203005;STRUCT_LINK_6B42039768645A7E;STRUCT_LINK_6C540560124F796F;STRUCT_LINK_CF4A90A77CE9518C,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300879,PATH,,5,4,0,2,2,0,3,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_CF25D1EEBE679EE8
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_087CBE27F43754E7;STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,5,4,0,3,3,1,2,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_D2FCBC7E269B8DE0
STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4BEA7FBE22B15963;STRUCT_LINK_CF4A90A77CE9518C,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300879,PATH,,5,4,0,2,2,0,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_D578C74A5A3F2B7E
STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_4BEA7FBE22B15963,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005,TREE_BRANCHING,,5,4,0,3,3,1,2,ASF::OLGIATE_MOLGORA_VIA_STATALE;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_D695045EBE937FCF
STRUCT_LINK_04F1266689B132B2;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_CF4A90A77CE9518C,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300634;FROZEN::300879;FROZEN::L00407,TREE_BRANCHING,,5,4,0,3,3,1,2,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_D74FD8CAB7498363
STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_C29B9805ADD2552D;STRUCT_LINK_CF4A90A77CE9518C,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300879;FROZEN::L00407;MANUAL::CALCO_SCAGNELLO,PATH,,5,4,0,2,2,0,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_DA1A339830654922
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_C29B9805ADD2552D,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;MANUAL::CALCO_SCAGNELLO,PATH,,5,4,0,2,2,0,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_DD2D1069B88CC2D4
STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_A497206A76AF5BED,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005;FROZEN::300634,TREE_BRANCHING,,5,4,0,4,4,1,1,ASF::OLGIATE_MOLGORA_VIA_STATALE,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_E0648C05DE49EE60
STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_4BEA7FBE22B15963;STRUCT_LINK_CF4A90A77CE9518C,ASF::CALCO_LARGO_POMEA;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300879;FROZEN::L00407,PATH,,5,4,0,2,2,0,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_E1992C51AF37CCD6
STRUCT_LINK_087CBE27F43754E7;STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,5,4,0,4,4,1,1,ASF::OLGIATE_MOLGORA_VIA_STATALE,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_E1A2297032D2BA1E
STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_2ADDBC72CF3525E1;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_CF4A90A77CE9518C,ASF::CALCO_VIA_GARIBALDI;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300879;FROZEN::L00407,TREE_BRANCHING,,5,4,0,3,3,1,2,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_E2031EBF2FF76294
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_4BEA7FBE22B15963;STRUCT_LINK_C3EE3D35B47C9CB8,ASF::CALCO_LARGO_POMEA;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::L00407,PATH,,5,4,0,2,2,0,3,ASF::CALCO_LARGO_POMEA;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_E7C1C0A8407BE527
STRUCT_LINK_087CBE27F43754E7;STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_CF4A90A77CE9518C,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300879;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,5,4,0,3,3,1,2,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_EC42D2F5D745FDC8
STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_6C540560124F796F;STRUCT_LINK_95EDDF7EFC7E61B2,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005,TREE_BRANCHING,,5,4,0,3,3,1,2,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_F415A2730DCDA289
STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_FF50061317AAA22B,ASF::ARLATE_BIVIO_PER_IL_PAESE;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005,TREE_BRANCHING,,5,4,0,3,3,1,2,ASF::OLGIATE_MOLGORA_VIA_STATALE;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_F514A5ABF0AD87BD
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4BEA7FBE22B15963,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005,PATH,,5,4,0,2,2,0,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_FA8522B0324B9347
STRUCT_LINK_0509E43388D53B2F;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_95EDDF7EFC7E61B2,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::300743,PATH,,5,4,0,2,2,0,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT022_STRUCT_FABF41456932189D
