budget_suffix,annual_bus_km_cap,max_headway_min,scenario_id,topology_family,public_population_covered_10min,public_population_coverage_share_10min,public_worst_municipality_10min,public_worst_municipality_coverage_share_10min,public_structurally_addressable_od_relation_count,public_structurally_addressable_worker_od_mass_upper_bound,frequency_capability_frontier,service_policy_selected,topology_selected,s8_phase_selected
p20pct,133702.800000,15,P2_83df62ba410ac17c,two_radial_out_and_back_feeders,2154.462187457761,0.094407663932,Brivio,0.000465712767,0,0E-9,true,false,false,false
p20pct,133702.800000,15,P2_a44745e961005b24,single_compact_loop,6190.777413523043,0.271277368865,Brivio,0E-12,2,221.000000000,true,false,false,false
p20pct,133702.800000,15,P2_a848f533616861ac,hybrid_interlined,2025.618148092314,0.088761770103,Calco,0.000635187109,0,0E-9,true,false,false,false
p20pct,133702.800000,15,P2_b6bbecf922520518,blank_slate,3797.276738650846,0.166395134844,La Valletta Brianza,0E-12,6,490.000000000,true,false,false,false
p20pct,133702.800000,15,P2_b86de7e39a412fe6,two_radial_out_and_back_feeders,1529.794718651546,0.067034987443,La Valletta Brianza,0.009189912991,2,221.000000000,true,false,false,false
p20pct,133702.800000,15,P2_d7760ea126f32a9e,two_radial_out_and_back_feeders,2633.113118647627,0.115381954646,Brivio,0E-12,4,643.000000000,true,false,false,false
p20pct,133702.800000,15,P2_fa603ab2af99a6aa,single_compact_loop,2025.618148092314,0.088761770103,Calco,0.000635187109,0,0E-9,true,false,false,false
p20pct,133702.800000,20,P2_0c070269c9020acb,single_compact_loop,5525.258485878124,0.242114597930,La Valletta Brianza,0E-12,6,490.000000000,true,false,false,false
p20pct,133702.800000,20,P2_0ce6c0bee21b6682,single_compact_loop,4244.338539339409,0.185985202603,Brivio,0.000465712767,6,375.000000000,true,false,false,false
p20pct,133702.800000,20,P2_0e4640fb8c389468,single_compact_loop,2082.285483454681,0.091244909879,Brivio,0.010743097632,6,447.000000000,true,false,false,false
p20pct,133702.800000,20,P2_1e7011d36f51aaf7,single_compact_loop,4109.142190370581,0.180060953130,Brivio,0E-12,12,733.000000000,true,false,false,false
p20pct,133702.800000,20,P2_23e96469af124fdb,two_radial_out_and_back_feeders,1644.868544957774,0.072077476091,Olgiate Molgora,0.016429295909,6,245.000000000,true,false,false,false
p20pct,133702.800000,20,P2_2d576e441ba72ad4,blank_slate,5210.814946039765,0.228335808863,La Valletta Brianza,0.009189912991,2,221.000000000,true,false,false,false
p20pct,133702.800000,20,P2_35dc7dd1a817553f,single_compact_loop,3978.331038250024,0.174328861214,Calco,0.027312269272,2,90.000000000,true,false,false,false
p20pct,133702.800000,20,P2_3b5f131610c06f4b,single_compact_loop,2212.322862759913,0.096943095382,La Valletta Brianza,0.009189912991,6,490.000000000,true,false,false,false
p20pct,133702.800000,20,P2_456a136da111f41c,single_compact_loop,7004.690852845653,0.306942727439,La Valletta Brianza,0E-12,2,221.000000000,true,false,false,false
p20pct,133702.800000,20,P2_6988c2fa7dc684e2,single_compact_loop,5652.784416394300,0.247702732761,Brivio,0.000465712767,2,134.000000000,true,false,false,false
p20pct,133702.800000,20,P2_7395d536d1129cbb,blank_slate,5652.784416394300,0.247702732761,Brivio,0.000465712767,2,134.000000000,true,false,false,false
p20pct,133702.800000,20,P2_7d009cdb51335845,blank_slate,3978.331038250024,0.174328861214,Calco,0.027312269272,2,90.000000000,true,false,false,false
p20pct,133702.800000,20,P2_8010a78ef7774c36,blank_slate,7004.690852845653,0.306942727439,La Valletta Brianza,0E-12,2,221.000000000,true,false,false,false
p20pct,133702.800000,20,P2_8bf59d9f2dca31c7,blank_slate,2212.322862759913,0.096943095382,La Valletta Brianza,0.009189912991,6,490.000000000,true,false,false,false
p20pct,133702.800000,20,P2_9858dc3c94ecb6ac,single_compact_loop,3131.686018976129,0.137229218011,Brivio,0E-12,9,844.000000000,true,false,false,false
p20pct,133702.800000,20,P2_b335f165509fd479,blank_slate,4109.142190370581,0.180060953130,Brivio,0E-12,12,733.000000000,true,false,false,false
p20pct,133702.800000,20,P2_bca2fb1c78570670,hybrid_interlined,1644.868544957774,0.072077476091,Olgiate Molgora,0.016429295909,6,245.000000000,true,false,false,false
p20pct,133702.800000,20,P2_c10f0ec58a98978a,blank_slate,5525.258485878124,0.242114597930,La Valletta Brianza,0E-12,6,490.000000000,true,false,false,false
p20pct,133702.800000,20,P2_cda1b119504f1832,single_compact_loop,5210.814946039765,0.228335808863,La Valletta Brianza,0.009189912991,2,221.000000000,true,false,false,false
p20pct,133702.800000,20,P2_cdd20a132d6e273d,blank_slate,4244.338539339409,0.185985202603,Brivio,0.000465712767,6,375.000000000,true,false,false,false
p20pct,133702.800000,20,P2_d82816f45a73eb48,blank_slate,2082.285483454681,0.091244909879,Brivio,0.010743097632,6,447.000000000,true,false,false,false
p20pct,133702.800000,20,P2_f77c2ba98980326c,blank_slate,3131.686018976129,0.137229218011,Brivio,0E-12,9,844.000000000,true,false,false,false
p20pct,133702.800000,30,P2_128db84ff1cf37ac,single_compact_loop,5159.400572241179,0.226082851744,Santa Maria Hoè,0.063137253657,12,641.000000000,true,false,false,false
p20pct,133702.800000,30,P2_1781b136fd946d43,blank_slate,4374.697520026413,0.191697480549,Olgiate Molgora,0.058551972786,16,1234.000000000,true,false,false,false
p20pct,133702.800000,30,P2_32209b4bbc62cfb6,single_compact_loop,4533.625979244141,0.198661661520,Brivio,0.000050341214,12,733.000000000,true,false,false,false
p20pct,133702.800000,30,P2_3dddd898e8ac06dd,blank_slate,5159.400572241179,0.226082851744,Santa Maria Hoè,0.063137253657,12,641.000000000,true,false,false,false
p20pct,133702.800000,30,P2_403bd211d5dc32c5,blank_slate,6029.231541257114,0.264198493911,La Valletta Brianza,0.169393844228,12,567.000000000,true,false,false,false
p20pct,133702.800000,30,P2_456a136da111f41c,single_compact_loop,7004.690852845653,0.306942727439,La Valletta Brianza,0E-12,2,221.000000000,true,false,false,false
p20pct,133702.800000,30,P2_4f97eb6c4de93cab,two_independent_loops,6566.461179871906,0.287739679954,Calco,0.097892609332,12,567.000000000,true,false,false,false
p20pct,133702.800000,30,P2_549d25ae5dfc0742,interlined_figure8,6566.461179871906,0.287739679954,Calco,0.097892609332,12,567.000000000,true,false,false,false
p20pct,133702.800000,30,P2_6560a07ee7940940,single_compact_loop,4374.697520026413,0.191697480549,Olgiate Molgora,0.058551972786,16,1234.000000000,true,false,false,false
p20pct,133702.800000,30,P2_6aa0bad7025331b6,single_compact_loop,6029.231541257114,0.264198493911,La Valletta Brianza,0.169393844228,12,567.000000000,true,false,false,false
p20pct,133702.800000,30,P2_8010a78ef7774c36,blank_slate,7004.690852845653,0.306942727439,La Valletta Brianza,0E-12,2,221.000000000,true,false,false,false
p20pct,133702.800000,30,P2_ac5feee960d43610,interlined_figure8,6237.117258557695,0.273307962181,Santa Maria Hoè,0E-12,12,753.000000000,true,false,false,false
p20pct,133702.800000,30,P2_ec365cff961be701,two_independent_loops,6237.117258557695,0.273307962181,Santa Maria Hoè,0E-12,12,753.000000000,true,false,false,false
p20pct,133702.800000,30,P2_f0a0176cad91088e,blank_slate,4533.625979244141,0.198661661520,Brivio,0.000050341214,12,733.000000000,true,false,false,false
p20pct,133702.800000,60,P2_075f4ae9d1d5231c,interlined_figure8,5777.073322977534,0.253149022508,Brivio,0.001838235294,25,1735.000000000,true,false,false,false
p20pct,133702.800000,60,P2_14a9cef33436e492,interlined_figure8,4906.371678820034,0.214995227707,Brivio,0.015897834464,25,1735.000000000,true,false,false,false
p20pct,133702.800000,60,P2_160801e2ac3f8813,two_independent_loops,6915.394440395918,0.303029794668,La Valletta Brianza,0.019959321248,25,1111.000000000,true,false,false,false
p20pct,133702.800000,60,P2_20ded343f9b87edf,interlined_figure8,3370.879512287744,0.147710580396,La Valletta Brianza,0.022518683609,16,1367.000000000,true,false,false,false
p20pct,133702.800000,60,P2_2edb8c9f29aae5f7,two_independent_loops,6499.230357113485,0.284793652422,Santa Maria Hoè,0E-12,16,1367.000000000,true,false,false,false
p20pct,133702.800000,60,P2_2f74e736c378ed96,two_independent_loops,2507.253518053803,0.109866837721,Santa Maria Hoè,0.052563495462,16,1367.000000000,true,false,false,false
p20pct,133702.800000,60,P2_30b8862f46f9616e,interlined_figure8,6915.394440395918,0.303029794668,La Valletta Brianza,0.019959321248,25,1111.000000000,true,false,false,false
p20pct,133702.800000,60,P2_38e5ab94ba4b3d8f,two_independent_loops,5777.073322977534,0.253149022508,Brivio,0.001838235294,25,1735.000000000,true,false,false,false
p20pct,133702.800000,60,P2_3a7e33abb3dceb68,interlined_figure8,5521.437439325078,0.241947161212,Brivio,0.149155786720,25,1117.000000000,true,false,false,false
p20pct,133702.800000,60,P2_449b1788809db0fc,interlined_figure8,2778.117698319561,0.121735996832,Calco,0.030192124800,16,1367.000000000,true,false,false,false
p20pct,133702.800000,60,P2_4eda3d0992d048e0,interlined_figure8,5515.132224909879,0.241670869259,Brivio,0.011016508985,25,1735.000000000,true,false,false,false
p20pct,133702.800000,60,P2_56550b7f8834b87b,interlined_figure8,6499.230357113485,0.284793652422,Santa Maria Hoè,0E-12,16,1367.000000000,true,false,false,false
p20pct,133702.800000,60,P2_591756df99447a15,two_independent_loops,5521.437439325078,0.241947161212,Brivio,0.149155786720,25,1117.000000000,true,false,false,false
p20pct,133702.800000,60,P2_62d3dc4513744f30,two_independent_loops,5779.835525093444,0.253270061091,Santa Maria Hoè,0.063137253657,16,1234.000000000,true,false,false,false
p20pct,133702.800000,60,P2_699170676123cbfa,two_independent_loops,2778.117698319561,0.121735996832,Calco,0.030192124800,16,1367.000000000,true,false,false,false
p20pct,133702.800000,60,P2_70ebddfb998f9c05,two_independent_loops,9428.110402012700,0.413135994462,Calco,0.320876721080,20,1055.000000000,true,false,false,false
p20pct,133702.800000,60,P2_8d761549fb92422c,interlined_figure8,2774.186634680869,0.121563739209,La Valletta Brianza,0.048253238555,16,1367.000000000,true,false,false,false
p20pct,133702.800000,60,P2_a0fac5b9b377fdf3,two_independent_loops,3370.879512287744,0.147710580396,La Valletta Brianza,0.022518683609,16,1367.000000000,true,false,false,false
p20pct,133702.800000,60,P2_a1c64ae2cc9fdb45,interlined_figure8,9428.110402012700,0.413135994462,Calco,0.320876721080,20,1055.000000000,true,false,false,false
p20pct,133702.800000,60,P2_a2a93fb37bdbd026,interlined_figure8,2507.253518053803,0.109866837721,Santa Maria Hoè,0.052563495462,16,1367.000000000,true,false,false,false
p20pct,133702.800000,60,P2_b6da9c7e32072c47,two_independent_loops,4262.102018068395,0.186763591075,Brivio,0.015897834464,30,1791.000000000,true,false,false,false
p20pct,133702.800000,60,P2_b897eeb264917578,interlined_figure8,5779.835525093444,0.253270061091,Santa Maria Hoè,0.063137253657,16,1234.000000000,true,false,false,false
p20pct,133702.800000,60,P2_c3d2c14410fc0ee7,interlined_figure8,4262.102018068395,0.186763591075,Brivio,0.015897834464,30,1791.000000000,true,false,false,false
p20pct,133702.800000,60,P2_c95f0e6cb7726537,two_independent_loops,2774.186634680869,0.121563739209,La Valletta Brianza,0.048253238555,16,1367.000000000,true,false,false,false
p20pct,133702.800000,60,P2_caf80a0529d2470d,two_independent_loops,4906.371678820034,0.214995227707,Brivio,0.015897834464,25,1735.000000000,true,false,false,false
p20pct,133702.800000,60,P2_ee96814473b409b6,two_independent_loops,5515.132224909879,0.241670869259,Brivio,0.011016508985,25,1735.000000000,true,false,false,false
p30pct,144844.700000,15,P2_06755a34f49f025f,single_compact_loop,1529.794718651546,0.067034987443,La Valletta Brianza,0.009189912991,2,221.000000000,true,false,false,false
p30pct,144844.700000,15,P2_10e15fcbe232b848,hybrid_interlined,3384.779689222214,0.148319680542,Brivio,0.000465712767,2,134.000000000,true,false,false,false
p30pct,144844.700000,15,P2_1c505c091c9f5b21,blank_slate,2236.382533771905,0.097997380460,Brivio,0.000050341214,2,221.000000000,true,false,false,false
p30pct,144844.700000,15,P2_25a64830e5a70b2d,two_radial_out_and_back_feeders,2013.372613251372,0.088225175707,Calco,0.000635187109,2,90.000000000,true,false,false,false
p30pct,144844.700000,15,P2_2ad990d0f4719858,hybrid_interlined,2013.372613251372,0.088225175707,Calco,0.000635187109,2,90.000000000,true,false,false,false
p30pct,144844.700000,15,P2_39309e97f4fa3d4d,blank_slate,6190.777413523043,0.271277368865,Brivio,0E-12,2,221.000000000,true,false,false,false
p30pct,144844.700000,15,P2_39a9959520dd71f5,single_compact_loop,2236.382533771905,0.097997380460,Brivio,0.000050341214,2,221.000000000,true,false,false,false
p30pct,144844.700000,15,P2_3c41e6d38ebbe020,blank_slate,2264.431071017551,0.099226456047,La Valletta Brianza,0.009189912991,0,0E-9,true,false,false,false
p30pct,144844.700000,15,P2_49faf41dbb619aa0,single_compact_loop,1657.114079798715,0.072614070487,La Valletta Brianza,0.009189912991,2,139.000000000,true,false,false,false
p30pct,144844.700000,15,P2_5287abd765c89d53,single_compact_loop,2264.431071017551,0.099226456047,La Valletta Brianza,0.009189912991,0,0E-9,true,false,false,false
p30pct,144844.700000,15,P2_56801c69e0786613,single_compact_loop,3240.256056699779,0.141986713267,Brivio,0E-12,4,643.000000000,true,false,false,false
p30pct,144844.700000,15,P2_5bd1d1c1f217fa50,single_compact_loop,3797.276738650846,0.166395134844,La Valletta Brianza,0E-12,6,490.000000000,true,false,false,false
p30pct,144844.700000,15,P2_67a1c69667ab7203,hybrid_interlined,4051.722131085209,0.177544829296,Brivio,0E-12,6,447.000000000,true,false,false,false
p30pct,144844.700000,15,P2_6d191d545b91e100,blank_slate,1657.114079798715,0.072614070487,La Valletta Brianza,0.009189912991,2,139.000000000,true,false,false,false
p30pct,144844.700000,15,P2_743efcff93e7e13a,hybrid_interlined,1529.794718651546,0.067034987443,La Valletta Brianza,0.009189912991,2,221.000000000,true,false,false,false
p30pct,144844.700000,15,P2_8031197355654327,blank_slate,1529.794718651546,0.067034987443,La Valletta Brianza,0.009189912991,2,221.000000000,true,false,false,false
p30pct,144844.700000,15,P2_82d7a3cefa19ec5a,two_radial_out_and_back_feeders,4051.722131085209,0.177544829296,Brivio,0E-12,6,447.000000000,true,false,false,false
p30pct,144844.700000,15,P2_9858dc3c94ecb6ac,single_compact_loop,3131.686018976129,0.137229218011,Brivio,0E-12,9,844.000000000,true,false,false,false
p30pct,144844.700000,15,P2_a44745e961005b24,single_compact_loop,6190.777413523043,0.271277368865,Brivio,0E-12,2,221.000000000,true,false,false,false
p30pct,144844.700000,15,P2_b6bbecf922520518,blank_slate,3797.276738650846,0.166395134844,La Valletta Brianza,0E-12,6,490.000000000,true,false,false,false
p30pct,144844.700000,15,P2_b86de7e39a412fe6,two_radial_out_and_back_feeders,1529.794718651546,0.067034987443,La Valletta Brianza,0.009189912991,2,221.000000000,true,false,false,false
p30pct,144844.700000,15,P2_e41dcca08b5401ae,two_radial_out_and_back_feeders,3384.779689222214,0.148319680542,Brivio,0.000465712767,2,134.000000000,true,false,false,false
p30pct,144844.700000,15,P2_f3d37fa831bda36c,blank_slate,3240.256056699779,0.141986713267,Brivio,0E-12,4,643.000000000,true,false,false,false
p30pct,144844.700000,15,P2_f77c2ba98980326c,blank_slate,3131.686018976129,0.137229218011,Brivio,0E-12,9,844.000000000,true,false,false,false
p30pct,144844.700000,20,P2_0704130aeb315af7,blank_slate,4509.018842115847,0.197583386697,Brivio,0E-12,12,733.000000000,true,false,false,false
p30pct,144844.700000,20,P2_0ce6c0bee21b6682,single_compact_loop,4244.338539339409,0.185985202603,Brivio,0.000465712767,6,375.000000000,true,false,false,false
p30pct,144844.700000,20,P2_0ffe721d74a786cf,single_compact_loop,5562.908131922139,0.243764390232,La Valletta Brianza,0.005660282930,2,90.000000000,true,false,false,false
p30pct,144844.700000,20,P2_1240a7f3c4d31299,blank_slate,2972.594382399990,0.130257886675,Brivio,0E-12,9,956.000000000,true,false,false,false
p30pct,144844.700000,20,P2_2799ecd51684091f,single_compact_loop,3715.197834485568,0.162798470375,Brivio,0E-12,9,745.000000000,true,false,false,false
p30pct,144844.700000,20,P2_2d576e441ba72ad4,blank_slate,5210.814946039765,0.228335808863,La Valletta Brianza,0.009189912991,2,221.000000000,true,false,false,false
p30pct,144844.700000,20,P2_35dc7dd1a817553f,single_compact_loop,3978.331038250024,0.174328861214,Calco,0.027312269272,2,90.000000000,true,false,false,false
p30pct,144844.700000,20,P2_363e0de9666c8b71,single_compact_loop,3254.164154718545,0.142596160511,Calco,0.022754516200,2,134.000000000,true,false,false,false
p30pct,144844.700000,20,P2_373a2b2dbf17f0d2,blank_slate,5562.908131922139,0.243764390232,La Valletta Brianza,0.005660282930,2,90.000000000,true,false,false,false
p30pct,144844.700000,20,P2_409affbfe1de6e1b,single_compact_loop,4178.804307098333,0.183113518983,La Valletta Brianza,0.009189912991,6,490.000000000,true,false,false,false
p30pct,144844.700000,20,P2_456a136da111f41c,single_compact_loop,7004.690852845653,0.306942727439,La Valletta Brianza,0E-12,2,221.000000000,true,false,false,false
p30pct,144844.700000,20,P2_5d984357c1aadfda,blank_slate,4178.804307098333,0.183113518983,La Valletta Brianza,0.009189912991,6,490.000000000,true,false,false,false
p30pct,144844.700000,20,P2_5dfbeaed19719910,single_compact_loop,2972.594382399990,0.130257886675,Brivio,0E-12,9,956.000000000,true,false,false,false
p30pct,144844.700000,20,P2_6988c2fa7dc684e2,single_compact_loop,5652.784416394300,0.247702732761,Brivio,0.000465712767,2,134.000000000,true,false,false,false
p30pct,144844.700000,20,P2_7395d536d1129cbb,blank_slate,5652.784416394300,0.247702732761,Brivio,0.000465712767,2,134.000000000,true,false,false,false
p30pct,144844.700000,20,P2_7d009cdb51335845,blank_slate,3978.331038250024,0.174328861214,Calco,0.027312269272,2,90.000000000,true,false,false,false
p30pct,144844.700000,20,P2_7e52b43e37276f9f,blank_slate,3254.164154718545,0.142596160511,Calco,0.022754516200,2,134.000000000,true,false,false,false
p30pct,144844.700000,20,P2_8010a78ef7774c36,blank_slate,7004.690852845653,0.306942727439,La Valletta Brianza,0E-12,2,221.000000000,true,false,false,false
p30pct,144844.700000,20,P2_9858dc3c94ecb6ac,single_compact_loop,3131.686018976129,0.137229218011,Brivio,0E-12,9,844.000000000,true,false,false,false
p30pct,144844.700000,20,P2_9d0e1bee4592f0a0,blank_slate,3715.197834485568,0.162798470375,Brivio,0E-12,9,745.000000000,true,false,false,false
p30pct,144844.700000,20,P2_ab03185e748e7f60,interlined_figure8,5756.099338014361,0.252229950948,La Valletta Brianza,0E-12,6,490.000000000,true,false,false,false
p30pct,144844.700000,20,P2_b6a4c8267a98ff82,two_independent_loops,5756.099338014361,0.252229950948,La Valletta Brianza,0E-12,6,490.000000000,true,false,false,false
p30pct,144844.700000,20,P2_bc1e37be7e7a349b,single_compact_loop,2884.350187120828,0.126391061636,Olgiate Molgora,0.036101820563,12,641.000000000,true,false,false,false
p30pct,144844.700000,20,P2_bcba0c69f31b1ef9,single_compact_loop,6240.623674048921,0.273461611893,Brivio,0E-12,6,447.000000000,true,false,false,false
p30pct,144844.700000,20,P2_cc8f147d7d76e109,single_compact_loop,4509.018842115847,0.197583386697,Brivio,0E-12,12,733.000000000,true,false,false,false
p30pct,144844.700000,20,P2_cda1b119504f1832,single_compact_loop,5210.814946039765,0.228335808863,La Valletta Brianza,0.009189912991,2,221.000000000,true,false,false,false
p30pct,144844.700000,20,P2_cdd20a132d6e273d,blank_slate,4244.338539339409,0.185985202603,Brivio,0.000465712767,6,375.000000000,true,false,false,false
p30pct,144844.700000,20,P2_d1ab37ec7b82dffc,blank_slate,6240.623674048921,0.273461611893,Brivio,0E-12,6,447.000000000,true,false,false,false
p30pct,144844.700000,20,P2_f77c2ba98980326c,blank_slate,3131.686018976129,0.137229218011,Brivio,0E-12,9,844.000000000,true,false,false,false
p30pct,144844.700000,20,P2_f90598a41d4d09f8,blank_slate,2884.350187120828,0.126391061636,Olgiate Molgora,0.036101820563,12,641.000000000,true,false,false,false
p30pct,144844.700000,30,P2_128db84ff1cf37ac,single_compact_loop,5159.400572241179,0.226082851744,Santa Maria Hoè,0.063137253657,12,641.000000000,true,false,false,false
p30pct,144844.700000,30,P2_1781b136fd946d43,blank_slate,4374.697520026413,0.191697480549,Olgiate Molgora,0.058551972786,16,1234.000000000,true,false,false,false
p30pct,144844.700000,30,P2_2d8e6d6d237a82f1,single_compact_loop,6742.137815359262,0.295437759252,La Valletta Brianza,0.005660282930,6,245.000000000,true,false,false,false
p30pct,144844.700000,30,P2_32209b4bbc62cfb6,single_compact_loop,4533.625979244141,0.198661661520,Brivio,0.000050341214,12,733.000000000,true,false,false,false
p30pct,144844.700000,30,P2_3dddd898e8ac06dd,blank_slate,5159.400572241179,0.226082851744,Santa Maria Hoè,0.063137253657,12,641.000000000,true,false,false,false
p30pct,144844.700000,30,P2_403bd211d5dc32c5,blank_slate,6029.231541257114,0.264198493911,La Valletta Brianza,0.169393844228,12,567.000000000,true,false,false,false
p30pct,144844.700000,30,P2_456a136da111f41c,single_compact_loop,7004.690852845653,0.306942727439,La Valletta Brianza,0E-12,2,221.000000000,true,false,false,false
p30pct,144844.700000,30,P2_523ad3e97e16ce9d,blank_slate,6742.137815359262,0.295437759252,La Valletta Brianza,0.005660282930,6,245.000000000,true,false,false,false
p30pct,144844.700000,30,P2_6560a07ee7940940,single_compact_loop,4374.697520026413,0.191697480549,Olgiate Molgora,0.058551972786,16,1234.000000000,true,false,false,false
p30pct,144844.700000,30,P2_6aa0bad7025331b6,single_compact_loop,6029.231541257114,0.264198493911,La Valletta Brianza,0.169393844228,12,567.000000000,true,false,false,false
p30pct,144844.700000,30,P2_8010a78ef7774c36,blank_slate,7004.690852845653,0.306942727439,La Valletta Brianza,0E-12,2,221.000000000,true,false,false,false
p30pct,144844.700000,30,P2_9d7b85e100ba84e9,interlined_figure8,6737.681667624168,0.295242492656,Calco,0.097892609332,12,567.000000000,true,false,false,false
p30pct,144844.700000,30,P2_ac5feee960d43610,interlined_figure8,6237.117258557695,0.273307962181,Santa Maria Hoè,0E-12,12,753.000000000,true,false,false,false
p30pct,144844.700000,30,P2_acdd0ffb1c92c6bd,blank_slate,5463.586602036406,0.239412160859,La Valletta Brianza,0.005660282930,12,641.000000000,true,false,false,false
p30pct,144844.700000,30,P2_b64d7557d844dc1c,single_compact_loop,5463.586602036406,0.239412160859,La Valletta Brianza,0.005660282930,12,641.000000000,true,false,false,false
p30pct,144844.700000,30,P2_e683f6395e3a2cb1,two_independent_loops,6737.681667624168,0.295242492656,Calco,0.097892609332,12,567.000000000,true,false,false,false
p30pct,144844.700000,30,P2_ec365cff961be701,two_independent_loops,6237.117258557695,0.273307962181,Santa Maria Hoè,0E-12,12,753.000000000,true,false,false,false
p30pct,144844.700000,30,P2_f0a0176cad91088e,blank_slate,4533.625979244141,0.198661661520,Brivio,0.000050341214,12,733.000000000,true,false,false,false
p30pct,144844.700000,60,P2_160801e2ac3f8813,two_independent_loops,6915.394440395918,0.303029794668,La Valletta Brianza,0.019959321248,25,1111.000000000,true,false,false,false
p30pct,144844.700000,60,P2_30b8862f46f9616e,interlined_figure8,6915.394440395918,0.303029794668,La Valletta Brianza,0.019959321248,25,1111.000000000,true,false,false,false
p30pct,144844.700000,60,P2_3a7e33abb3dceb68,interlined_figure8,5521.437439325078,0.241947161212,Brivio,0.149155786720,25,1117.000000000,true,false,false,false
p30pct,144844.700000,60,P2_591756df99447a15,two_independent_loops,5521.437439325078,0.241947161212,Brivio,0.149155786720,25,1117.000000000,true,false,false,false
p30pct,144844.700000,60,P2_69223fb49506caf5,two_independent_loops,4769.722711329750,0.209007325077,La Valletta Brianza,0.025326609274,30,1791.000000000,true,false,false,false
p30pct,144844.700000,60,P2_6f22a9b90e5eb113,interlined_figure8,6906.666817784949,0.302647353766,Olgiate Molgora,0.122648755590,25,1735.000000000,true,false,false,false
p30pct,144844.700000,60,P2_711de17444dbf40e,interlined_figure8,4769.722711329750,0.209007325077,La Valletta Brianza,0.025326609274,30,1791.000000000,true,false,false,false
p30pct,144844.700000,60,P2_833df45dbddb122c,two_independent_loops,10141.425231678768,0.444393162543,Calco,0.322323924973,20,1055.000000000,true,false,false,false
p30pct,144844.700000,60,P2_8ec8338631071644,interlined_figure8,7039.408256511129,0.308464030062,Brivio,0E-12,16,1308.000000000,true,false,false,false
p30pct,144844.700000,60,P2_b5f515896920f7b6,two_independent_loops,6906.666817784949,0.302647353766,Olgiate Molgora,0.122648755590,25,1735.000000000,true,false,false,false
p30pct,144844.700000,60,P2_d085b65605c3bdb5,two_independent_loops,7039.408256511129,0.308464030062,Brivio,0E-12,16,1308.000000000,true,false,false,false
p30pct,144844.700000,60,P2_d9075290722c780a,interlined_figure8,10141.425231678768,0.444393162543,Calco,0.322323924973,20,1055.000000000,true,false,false,false
